timestamp,date,shift,tph,power_kw,specific_energy_kwh_t,util,mill_fill_pct,mill_speed_pct,f80_mm,pattern_id,notes
2026-01-06T02:00:00,2026-01-06,N,3140.8,25225.6,8.032,92.8,26.0,73.6,116.5,A185-001-12,"A-185-08-12 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-01-06T03:00:00,2026-01-06,N,3323.7,25396.2,7.641,92.2,25.2,74.3,115.6,A185-001-12,"A-185-08-12 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-01-06T04:00:00,2026-01-06,N,3393.7,25167.7,7.416,90.6,24.1,74.8,109.0,A185-001-12,"A-185-08-12 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-01-06T05:00:00,2026-01-06,N,3442.2,25390.2,7.376,86.6,24.4,74.8,112.6,A185-001-12,"A-185-08-12 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-01-06T06:00:00,2026-01-06,D,3043.4,25010.4,8.218,90.8,26.1,73.3,114.2,A185-001-12,"A-185-08-12 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-01-06T07:00:00,2026-01-06,D,3531.9,25752.0,7.291,89.8,24.7,75.0,118.3,A185-001-12,"A-185-08-12 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-01-06T08:00:00,2026-01-06,D,3365.9,25057.3,7.444,79.9,24.0,74.7,107.2,A185-001-12,"A-185-08-12 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-01-06T09:00:00,2026-01-06,D,3125.5,24967.1,7.988,86.2,25.4,73.7,111.1,A185-001-12,"A-185-08-12 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-01-06T10:00:00,2026-01-06,D,3778.6,25697.8,6.801,78.7,23.0,76.1,111.6,A185-001-12,"A-185-08-12 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-01-06T11:00:00,2026-01-06,D,3482.0,25450.7,7.309,95.5,24.3,75.0,113.0,A185-001-12,"A-185-08-12 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
