timestamp,date,shift,tph,power_kw,specific_energy_kwh_t,util,mill_fill_pct,mill_speed_pct,f80_mm,pattern_id,notes
2026-06-19T06:00:00,2026-06-19,D,3163.4,23991.7,7.584,81.4,22.4,74.5,88.3,A185-001-27,"A-185-08-27 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-06-19T07:00:00,2026-06-19,D,3251.7,24583.4,7.56,96.6,23.5,74.5,99.5,A185-001-27,"A-185-08-27 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-06-19T08:00:00,2026-06-19,D,3242.6,24326.6,7.502,93.4,22.9,74.6,94.0,A185-001-27,"A-185-08-27 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-06-19T09:00:00,2026-06-19,D,3145.6,24136.3,7.673,83.9,23.0,74.3,92.0,A185-001-27,"A-185-08-27 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-06-19T10:00:00,2026-06-19,D,3083.2,23930.9,7.762,89.0,22.8,74.2,88.8,A185-001-27,"A-185-08-27 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-06-19T11:00:00,2026-06-19,D,2899.0,24123.0,8.321,93.9,24.6,73.2,97.6,A185-001-27,"A-185-08-27 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-06-19T12:00:00,2026-06-19,D,2983.9,23909.5,8.013,90.9,23.4,73.7,90.6,A185-001-27,"A-185-08-27 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-06-19T13:00:00,2026-06-19,D,2841.9,23396.5,8.233,84.0,22.8,73.4,82.0,A185-001-27,"A-185-08-27 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-06-19T14:00:00,2026-06-19,D,2831.3,24342.3,8.598,96.9,25.7,72.8,104.5,A185-001-27,"A-185-08-27 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-06-19T15:00:00,2026-06-19,D,2974.8,24007.8,8.07,91.2,23.7,73.6,93.0,A185-001-27,"A-185-08-27 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-06-19T16:00:00,2026-06-19,D,3095.7,24694.2,7.977,93.6,24.9,73.7,105.7,A185-001-27,"A-185-08-27 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-06-19T17:00:00,2026-06-19,D,3174.4,24258.5,7.642,92.5,23.1,74.3,94.1,A185-001-27,"A-185-08-27 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-06-19T18:00:00,2026-06-19,N,3137.0,24286.0,7.742,86.7,23.4,74.2,95.5,A185-001-27,"A-185-08-27 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-06-19T19:00:00,2026-06-19,N,3023.7,24354.3,8.054,87.0,24.4,73.6,99.8,A185-001-27,"A-185-08-27 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-06-19T20:00:00,2026-06-19,N,3092.4,24512.8,7.927,89.1,24.4,73.8,101.7,A185-001-27,"A-185-08-27 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-06-19T21:00:00,2026-06-19,N,3060.7,23827.7,7.785,82.1,22.6,74.1,86.9,A185-001-27,"A-185-08-27 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-06-19T22:00:00,2026-06-19,N,3050.1,24099.5,7.901,92.7,23.5,73.9,93.3,A185-001-27,"A-185-08-27 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-06-19T23:00:00,2026-06-19,N,3078.0,23898.2,7.764,88.2,22.7,74.1,88.1,A185-001-27,"A-185-08-27 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-06-20T00:00:00,2026-06-20,N,2989.2,23473.2,7.853,86.8,22.1,74.0,80.4,A185-001-27,"A-185-08-27 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-06-20T01:00:00,2026-06-20,N,2909.1,24063.2,8.272,88.8,24.4,73.3,95.9,A185-001-27,"A-185-08-27 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-06-20T02:00:00,2026-06-20,N,2994.0,24088.7,8.046,90.5,23.8,73.7,94.4,A185-001-27,"A-185-08-27 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-06-20T03:00:00,2026-06-20,N,2802.5,23680.0,8.45,96.9,24.0,73.1,89.6,A185-001-27,"A-185-08-27 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-06-20T04:00:00,2026-06-20,N,2983.0,23201.0,7.778,93.0,21.4,74.2,75.0,A185-001-27,"A-185-08-27 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-06-20T05:00:00,2026-06-20,N,3143.2,24163.1,7.687,90.8,23.0,74.3,92.6,A185-001-27,"A-185-08-27 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-06-20T06:00:00,2026-06-20,D,2803.5,23384.2,8.341,89.5,23.1,73.3,82.6,A185-001-27,"A-185-08-27 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-06-20T07:00:00,2026-06-20,D,2915.8,24117.9,8.271,87.9,24.5,73.3,97.0,A185-001-27,"A-185-08-27 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-06-20T08:00:00,2026-06-20,D,3041.0,24474.5,8.048,92.0,24.6,73.6,102.1,A185-001-27,"A-185-08-27 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
