timestamp,date,shift,tph,power_kw,specific_energy_kwh_t,util,mill_fill_pct,mill_speed_pct,f80_mm,pattern_id,notes
2025-10-24T19:00:00,2025-10-24,N,3117.8,24605.9,7.892,95.1,24.5,73.9,103.2,A185-001-06,"A-185-08-06 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-10-24T20:00:00,2025-10-24,N,3392.3,25434.3,7.498,85.8,24.8,74.6,114.8,A185-001-06,"A-185-08-06 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-10-24T21:00:00,2025-10-24,N,3335.2,24803.9,7.437,83.9,23.5,74.7,102.4,A185-001-06,"A-185-08-06 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-10-24T22:00:00,2025-10-24,N,3379.8,24912.9,7.371,89.7,23.5,74.8,103.8,A185-001-06,"A-185-08-06 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-10-24T23:00:00,2025-10-24,N,3112.0,25201.3,8.098,89.4,26.2,73.5,116.7,A185-001-06,"A-185-08-06 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-10-25T00:00:00,2025-10-25,N,3159.6,25055.2,7.93,80.0,25.4,73.8,112.2,A185-001-06,"A-185-08-06 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-10-25T01:00:00,2025-10-25,N,3049.7,25019.4,8.204,95.1,26.1,73.3,114.3,A185-001-06,"A-185-08-06 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-10-25T02:00:00,2025-10-25,N,3233.5,25512.3,7.89,96.3,26.2,73.8,120.5,A185-001-06,"A-185-08-06 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-10-25T03:00:00,2025-10-25,N,3242.1,25259.2,7.791,88.2,25.4,74.0,114.7,A185-001-06,"A-185-08-06 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-10-25T04:00:00,2025-10-25,N,3210.9,25077.0,7.81,92.5,25.1,74.0,111.4,A185-001-06,"A-185-08-06 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
