timestamp,date,shift,tph,power_kw,specific_energy_kwh_t,util,mill_fill_pct,mill_speed_pct,f80_mm,pattern_id,notes
2025-12-01T06:00:00,2025-12-01,D,3165.3,24623.7,7.779,85.2,24.2,74.1,102.4,A185-001-09,"A-185-08-09 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-12-01T07:00:00,2025-12-01,D,2980.6,24688.2,8.283,90.3,25.7,73.2,108.5,A185-001-09,"A-185-08-09 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-12-01T08:00:00,2025-12-01,D,2923.9,24391.5,8.342,84.6,25.2,73.1,103.2,A185-001-09,"A-185-08-09 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-12-01T09:00:00,2025-12-01,D,3406.2,25392.1,7.455,95.6,24.6,74.7,113.5,A185-001-09,"A-185-08-09 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-12-01T10:00:00,2025-12-01,D,3179.2,25141.6,7.908,88.6,25.5,73.8,113.6,A185-001-09,"A-185-08-09 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-12-01T11:00:00,2025-12-01,D,2930.2,24372.8,8.318,84.5,25.1,73.2,102.6,A185-001-09,"A-185-08-09 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-12-01T12:00:00,2025-12-01,D,3450.8,25356.8,7.348,94.2,24.2,74.9,111.7,A185-001-09,"A-185-08-09 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-12-01T13:00:00,2025-12-01,D,3472.0,25434.8,7.326,93.7,24.3,74.9,112.9,A185-001-09,"A-185-08-09 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-12-01T14:00:00,2025-12-01,D,3490.7,25336.5,7.258,83.2,23.9,75.1,110.4,A185-001-09,"A-185-08-09 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-12-01T15:00:00,2025-12-01,D,3283.8,25149.0,7.659,91.8,24.8,74.3,111.2,A185-001-09,"A-185-08-09 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-12-01T16:00:00,2025-12-01,D,3442.2,24995.4,7.261,88.5,23.3,75.1,104.1,A185-001-09,"A-185-08-09 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-12-01T17:00:00,2025-12-01,D,3143.2,24579.1,7.82,85.7,24.2,74.0,102.0,A185-001-09,"A-185-08-09 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-12-01T18:00:00,2025-12-01,N,3330.9,25239.4,7.577,78.4,24.7,74.4,112.0,A185-001-09,"A-185-08-09 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-12-01T19:00:00,2025-12-01,N,3069.8,24609.7,8.017,94.3,24.8,73.7,104.4,A185-001-09,"A-185-08-09 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-12-01T20:00:00,2025-12-01,N,2854.8,24240.1,8.491,92.8,25.3,72.9,101.4,A185-001-09,"A-185-08-09 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-12-01T21:00:00,2025-12-01,N,3320.8,24747.7,7.452,89.0,23.5,74.7,101.5,A185-001-09,"A-185-08-09 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-12-01T22:00:00,2025-12-01,N,2875.0,24963.4,8.683,98.4,27.2,72.6,117.8,A185-001-09,"A-185-08-09 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
