timestamp,date,shift,tph,power_kw,specific_energy_kwh_t,util,mill_fill_pct,mill_speed_pct,f80_mm,pattern_id,notes
2026-03-09T22:00:00,2026-03-09,N,2905.7,24681.8,8.494,93.3,26.2,72.9,110.4,A185-001-16,"A-185-08-16 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-03-09T23:00:00,2026-03-09,N,3155.7,24655.7,7.813,91.8,24.3,74.0,103.4,A185-001-16,"A-185-08-16 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-03-10T00:00:00,2026-03-10,N,2958.0,24144.2,8.162,86.3,24.2,73.5,96.6,A185-001-16,"A-185-08-16 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-03-10T01:00:00,2026-03-10,N,2927.8,24303.1,8.301,97.1,24.9,73.2,101.0,A185-001-16,"A-185-08-16 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-03-10T02:00:00,2026-03-10,N,3178.7,24727.6,7.779,88.8,24.4,74.1,104.4,A185-001-16,"A-185-08-16 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-03-10T03:00:00,2026-03-10,N,3173.0,24865.6,7.837,88.4,24.8,74.0,107.6,A185-001-16,"A-185-08-16 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-03-10T04:00:00,2026-03-10,N,3660.1,25948.1,7.089,85.1,24.4,75.5,119.4,A185-001-16,"A-185-08-16 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-03-10T05:00:00,2026-03-10,N,3531.9,25299.2,7.163,91.8,23.6,75.3,108.6,A185-001-16,"A-185-08-16 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-03-10T06:00:00,2026-03-10,D,3517.1,25345.7,7.206,88.8,23.8,75.2,110.0,A185-001-16,"A-185-08-16 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-03-10T07:00:00,2026-03-10,D,3277.6,24791.3,7.564,85.0,23.9,74.5,103.5,A185-001-16,"A-185-08-16 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-03-10T08:00:00,2026-03-10,D,3186.4,24858.0,7.801,89.0,24.7,74.0,107.1,A185-001-16,"A-185-08-16 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-03-10T09:00:00,2026-03-10,D,3254.1,25381.6,7.8,92.0,25.7,74.0,117.1,A185-001-16,"A-185-08-16 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-03-10T10:00:00,2026-03-10,D,3425.9,24944.9,7.281,87.3,23.3,75.0,103.4,A185-001-16,"A-185-08-16 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-03-10T11:00:00,2026-03-10,D,3298.2,25665.9,7.782,100.0,26.1,74.0,122.2,A185-001-16,"A-185-08-16 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-03-10T12:00:00,2026-03-10,D,2893.2,24727.8,8.547,88.8,26.4,72.8,111.8,A185-001-16,"A-185-08-16 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-03-10T13:00:00,2026-03-10,D,3195.1,25117.2,7.861,91.6,25.4,73.9,112.7,A185-001-16,"A-185-08-16 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-03-10T14:00:00,2026-03-10,D,3250.7,24999.3,7.69,89.3,24.6,74.2,108.7,A185-001-16,"A-185-08-16 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-03-10T15:00:00,2026-03-10,D,3493.1,25297.0,7.242,88.7,23.8,75.1,109.5,A185-001-16,"A-185-08-16 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-03-10T16:00:00,2026-03-10,D,3277.1,24806.7,7.57,93.6,23.9,74.5,103.8,A185-001-16,"A-185-08-16 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-03-10T17:00:00,2026-03-10,D,3183.5,25008.4,7.856,89.3,25.1,73.9,110.6,A185-001-16,"A-185-08-16 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-03-10T18:00:00,2026-03-10,N,3073.2,24748.4,8.053,91.6,25.2,73.6,107.5,A185-001-16,"A-185-08-16 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-03-10T19:00:00,2026-03-10,N,3133.6,25233.8,8.053,88.4,26.1,73.6,116.9,A185-001-16,"A-185-08-16 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-03-10T20:00:00,2026-03-10,N,3020.4,24858.8,8.23,83.5,25.9,73.3,111.4,A185-001-16,"A-185-08-16 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-03-10T21:00:00,2026-03-10,N,3158.6,24421.9,7.732,85.7,23.7,74.2,98.1,A185-001-16,"A-185-08-16 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-03-10T22:00:00,2026-03-10,N,3241.6,25093.9,7.741,97.4,25.0,74.1,111.0,A185-001-16,"A-185-08-16 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-03-10T23:00:00,2026-03-10,N,3312.2,24988.0,7.544,88.1,24.2,74.5,107.0,A185-001-16,"A-185-08-16 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-03-11T00:00:00,2026-03-11,N,2973.8,24484.1,8.233,94.3,25.1,73.3,104.0,A185-001-16,"A-185-08-16 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-03-11T01:00:00,2026-03-11,N,2980.6,24360.2,8.173,84.4,24.7,73.4,101.0,A185-001-16,"A-185-08-16 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-03-11T02:00:00,2026-03-11,N,3036.7,24393.9,8.033,84.4,24.4,73.7,100.4,A185-001-16,"A-185-08-16 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-03-11T03:00:00,2026-03-11,N,2801.6,23709.0,8.463,89.5,24.0,73.1,90.3,A185-001-16,"A-185-08-16 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-03-11T04:00:00,2026-03-11,N,2806.4,24206.0,8.625,90.7,25.5,72.7,101.9,A185-001-16,"A-185-08-16 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-03-11T05:00:00,2026-03-11,N,2908.6,24581.3,8.451,82.1,25.9,73.0,108.0,A185-001-16,"A-185-08-16 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-03-11T06:00:00,2026-03-11,D,3087.1,24188.8,7.835,85.7,23.5,74.0,94.5,A185-001-16,"A-185-08-16 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-03-11T07:00:00,2026-03-11,D,3207.5,24856.9,7.75,90.7,24.5,74.1,106.6,A185-001-16,"A-185-08-16 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-03-11T08:00:00,2026-03-11,D,3174.9,24567.8,7.738,82.7,24.0,74.2,100.9,A185-001-16,"A-185-08-16 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-03-11T09:00:00,2026-03-11,D,3403.8,25118.1,7.379,89.3,23.9,74.8,107.7,A185-001-16,"A-185-08-16 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-03-11T10:00:00,2026-03-11,D,3428.8,25694.0,7.494,90.6,25.3,74.6,119.5,A185-001-16,"A-185-08-16 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-03-11T11:00:00,2026-03-11,D,3264.2,24838.6,7.609,84.6,24.1,74.4,104.8,A185-001-16,"A-185-08-16 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-03-11T12:00:00,2026-03-11,D,3202.3,24456.9,7.637,93.5,23.5,74.3,97.8,A185-001-16,"A-185-08-16 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-03-11T13:00:00,2026-03-11,D,3255.0,25197.7,7.741,92.2,25.2,74.1,113.0,A185-001-16,"A-185-08-16 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-03-11T14:00:00,2026-03-11,D,3470.5,25471.1,7.339,88.5,24.4,74.9,113.7,A185-001-16,"A-185-08-16 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-03-11T15:00:00,2026-03-11,D,3508.9,25632.5,7.305,89.8,24.6,75.0,116.3,A185-001-16,"A-185-08-16 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-03-11T16:00:00,2026-03-11,D,3519.9,25603.9,7.274,91.2,24.4,75.1,115.4,A185-001-16,"A-185-08-16 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-03-11T17:00:00,2026-03-11,D,3734.9,25865.2,6.925,89.9,23.7,75.9,116.0,A185-001-16,"A-185-08-16 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
