timestamp,date,shift,tph,power_kw,specific_energy_kwh_t,util,mill_fill_pct,mill_speed_pct,f80_mm,pattern_id,notes
2026-04-13T10:00:00,2026-04-13,D,2972.9,24533.9,8.253,95.4,25.3,73.3,105.2,A185-001-19,"A-185-08-19 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-04-13T11:00:00,2026-04-13,D,3223.9,24372.0,7.56,84.6,23.1,74.5,95.5,A185-001-19,"A-185-08-19 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-04-13T12:00:00,2026-04-13,D,3556.9,25280.3,7.107,96.3,23.3,75.4,107.7,A185-001-19,"A-185-08-19 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-04-13T13:00:00,2026-04-13,D,3535.3,25342.7,7.168,91.4,23.6,75.3,109.5,A185-001-19,"A-185-08-19 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-04-13T14:00:00,2026-04-13,D,3110.6,24289.3,7.809,88.1,23.6,74.0,96.2,A185-001-19,"A-185-08-19 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-04-13T15:00:00,2026-04-13,D,3001.2,24050.0,8.013,87.3,23.7,73.7,93.4,A185-001-19,"A-185-08-19 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-04-13T16:00:00,2026-04-13,D,3144.7,24543.2,7.805,91.0,24.1,74.0,101.1,A185-001-19,"A-185-08-19 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-04-13T17:00:00,2026-04-13,D,3267.5,24949.2,7.636,85.0,24.4,74.3,107.2,A185-001-19,"A-185-08-19 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-04-13T18:00:00,2026-04-13,N,3412.9,25003.4,7.326,92.7,23.6,74.9,105.0,A185-001-19,"A-185-08-19 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-04-13T19:00:00,2026-04-13,N,2985.8,24342.3,8.153,86.7,24.6,73.5,100.5,A185-001-19,"A-185-08-19 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-04-13T20:00:00,2026-04-13,N,3295.4,25061.3,7.605,94.9,24.5,74.4,109.0,A185-001-19,"A-185-08-19 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-04-13T21:00:00,2026-04-13,N,3081.8,24524.3,7.958,87.5,24.5,73.8,102.2,A185-001-19,"A-185-08-19 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-04-13T22:00:00,2026-04-13,N,3173.0,24453.0,7.707,86.5,23.7,74.2,98.4,A185-001-19,"A-185-08-19 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-04-13T23:00:00,2026-04-13,N,2959.9,24332.0,8.221,96.4,24.8,73.3,100.9,A185-001-19,"A-185-08-19 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-04-14T00:00:00,2026-04-14,N,3110.6,24565.1,7.897,94.0,24.4,73.9,102.4,A185-001-19,"A-185-08-19 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-04-14T01:00:00,2026-04-14,N,3127.4,24482.4,7.828,92.8,24.1,74.0,100.2,A185-001-19,"A-185-08-19 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-04-14T02:00:00,2026-04-14,N,3233.0,24734.2,7.651,87.3,24.0,74.3,103.3,A185-001-19,"A-185-08-19 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-04-14T03:00:00,2026-04-14,N,2900.4,24007.2,8.277,95.7,24.2,73.3,94.8,A185-001-19,"A-185-08-19 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-04-14T04:00:00,2026-04-14,N,2804.9,23894.5,8.519,81.8,24.6,72.9,94.6,A185-001-19,"A-185-08-19 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-04-14T05:00:00,2026-04-14,N,2991.6,23934.0,8.0,89.2,23.4,73.7,91.0,A185-001-19,"A-185-08-19 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-04-14T06:00:00,2026-04-14,D,3241.6,24467.2,7.548,93.4,23.2,74.5,97.2,A185-001-19,"A-185-08-19 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-04-14T07:00:00,2026-04-14,D,3162.9,24611.6,7.781,96.3,24.2,74.1,102.2,A185-001-19,"A-185-08-19 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-04-14T08:00:00,2026-04-14,D,3115.9,24274.4,7.79,81.7,23.5,74.1,95.8,A185-001-19,"A-185-08-19 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-04-14T09:00:00,2026-04-14,D,3021.8,24245.5,8.024,92.4,24.1,73.7,97.3,A185-001-19,"A-185-08-19 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-04-14T10:00:00,2026-04-14,D,3140.8,24292.2,7.734,86.7,23.4,74.2,95.6,A185-001-19,"A-185-08-19 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-04-14T11:00:00,2026-04-14,D,3149.0,24456.8,7.767,88.9,23.8,74.1,99.1,A185-001-19,"A-185-08-19 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-04-14T12:00:00,2026-04-14,D,3120.2,24236.9,7.768,84.7,23.4,74.1,94.8,A185-001-19,"A-185-08-19 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-04-14T13:00:00,2026-04-14,D,2731.5,23398.0,8.566,66.3,23.6,72.9,84.7,A185-001-19,"A-185-08-19 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-04-14T14:00:00,2026-04-14,D,3272.3,24465.2,7.476,79.5,23.0,74.6,96.4,A185-001-19,"A-185-08-19 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-04-14T15:00:00,2026-04-14,D,3112.5,24524.5,7.879,88.0,24.3,73.9,101.5,A185-001-19,"A-185-08-19 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-04-14T16:00:00,2026-04-14,D,3235.9,24622.8,7.609,91.8,23.7,74.4,100.7,A185-001-19,"A-185-08-19 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-04-14T17:00:00,2026-04-14,D,3219.1,24599.6,7.642,90.5,23.8,74.3,100.6,A185-001-19,"A-185-08-19 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-04-14T18:00:00,2026-04-14,N,3002.6,24228.8,8.069,97.0,24.2,73.6,97.4,A185-001-19,"A-185-08-19 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-04-14T19:00:00,2026-04-14,N,2895.6,23742.6,8.2,81.8,23.5,73.4,88.8,A185-001-19,"A-185-08-19 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-04-14T20:00:00,2026-04-14,N,2984.9,24562.9,8.229,84.1,25.3,73.3,105.5,A185-001-19,"A-185-08-19 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
