timestamp,date,shift,tph,power_kw,specific_energy_kwh_t,util,mill_fill_pct,mill_speed_pct,f80_mm,pattern_id,notes
2025-12-25T12:00:00,2025-12-25,D,3635.1,25878.9,7.119,91.6,24.4,75.4,118.5,A185-001-11,"A-185-08-11 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-12-25T13:00:00,2025-12-25,D,3159.6,24660.5,7.805,73.2,24.3,74.0,103.4,A185-001-11,"A-185-08-11 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-12-25T14:00:00,2025-12-25,D,3844.8,25816.8,6.715,81.1,22.9,76.4,112.6,A185-001-11,"A-185-08-11 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-12-25T15:00:00,2025-12-25,D,3706.6,26097.0,7.041,82.8,24.4,75.6,121.4,A185-001-11,"A-185-08-11 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-12-25T16:00:00,2025-12-25,D,3526.2,25445.8,7.216,86.8,24.0,75.2,111.9,A185-001-11,"A-185-08-11 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-12-25T17:00:00,2025-12-25,D,3162.4,25160.4,7.956,92.2,25.7,73.7,114.5,A185-001-11,"A-185-08-11 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-12-25T18:00:00,2025-12-25,N,3268.0,25358.9,7.76,93.6,25.5,74.1,116.2,A185-001-11,"A-185-08-11 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-12-25T19:00:00,2025-12-25,N,3006.9,24612.6,8.185,89.8,25.3,73.4,106.1,A185-001-11,"A-185-08-11 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-12-25T20:00:00,2025-12-25,N,3232.0,24922.8,7.711,83.5,24.6,74.2,107.5,A185-001-11,"A-185-08-11 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-12-25T21:00:00,2025-12-25,N,3141.8,25177.4,8.014,89.8,25.9,73.6,115.4,A185-001-11,"A-185-08-11 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-12-25T22:00:00,2025-12-25,N,3280.5,25622.9,7.811,92.9,26.1,74.0,121.7,A185-001-11,"A-185-08-11 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-12-25T23:00:00,2025-12-25,N,2689.7,24079.9,8.953,86.6,26.0,72.3,102.1,A185-001-11,"A-185-08-11 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-12-26T00:00:00,2025-12-26,N,2734.9,24290.1,8.882,95.7,26.3,72.4,105.9,A185-001-11,"A-185-08-11 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-12-26T01:00:00,2025-12-26,N,2938.8,23916.9,8.138,88.9,23.7,73.5,91.8,A185-001-11,"A-185-08-11 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
