timestamp,date,shift,tph,power_kw,specific_energy_kwh_t,util,mill_fill_pct,mill_speed_pct,f80_mm,pattern_id,notes
2025-10-04T13:00:00,2025-10-04,D,3446.5,25022.3,7.26,86.8,23.4,75.1,104.6,A185-001-04,"A-185-08-04 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-10-04T14:00:00,2025-10-04,D,2916.7,24214.6,8.302,73.4,24.7,73.2,99.2,A185-001-04,"A-185-08-04 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-10-04T15:00:00,2025-10-04,D,3665.3,25155.3,6.863,86.5,22.3,75.9,102.7,A185-001-04,"A-185-08-04 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-10-04T16:00:00,2025-10-04,D,3390.4,25079.6,7.397,92.7,23.9,74.8,107.1,A185-001-04,"A-185-08-04 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-10-04T17:00:00,2025-10-04,D,3118.3,24950.3,8.001,91.2,25.4,73.7,110.9,A185-001-04,"A-185-08-04 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-10-04T18:00:00,2025-10-04,N,2966.6,25020.7,8.434,88.3,26.7,72.9,116.5,A185-001-04,"A-185-08-04 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-10-04T19:00:00,2025-10-04,N,2795.3,24470.1,8.754,87.3,26.4,72.5,108.4,A185-001-04,"A-185-08-04 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-10-04T20:00:00,2025-10-04,N,2731.0,24108.4,8.828,90.1,25.8,72.5,101.6,A185-001-04,"A-185-08-04 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-10-04T21:00:00,2025-10-04,N,2926.8,24868.0,8.497,88.0,26.6,72.9,114.1,A185-001-04,"A-185-08-04 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-10-04T22:00:00,2025-10-04,N,3075.1,25050.3,8.146,90.8,26.0,73.4,114.3,A185-001-04,"A-185-08-04 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-10-04T23:00:00,2025-10-04,N,3184.5,24609.5,7.728,94.9,24.0,74.2,101.6,A185-001-04,"A-185-08-04 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-10-05T00:00:00,2025-10-05,N,2915.3,24150.1,8.284,82.5,24.6,73.3,97.8,A185-001-04,"A-185-08-04 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-10-05T01:00:00,2025-10-05,N,2876.4,24539.2,8.531,89.2,26.0,72.8,107.8,A185-001-04,"A-185-08-04 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2025-10-05T02:00:00,2025-10-05,N,3049.7,24318.6,7.974,88.3,24.1,73.8,98.3,A185-001-04,"A-185-08-04 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
