timestamp,date,shift,tph,power_kw,specific_energy_kwh_t,util,mill_fill_pct,mill_speed_pct,f80_mm,pattern_id,notes
2026-01-26T11:00:00,2026-01-26,D,2934.5,24649.3,8.4,90.1,25.9,73.0,108.8,A185-001-13,"A-185-08-13 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-01-26T12:00:00,2026-01-26,D,2697.9,24604.1,9.12,94.2,27.5,72.0,114.4,A185-001-13,"A-185-08-13 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-01-26T13:00:00,2026-01-26,D,3171.1,24602.5,7.758,96.2,24.1,74.1,101.8,A185-001-13,"A-185-08-13 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-01-26T14:00:00,2026-01-26,D,3293.4,25042.5,7.604,93.4,24.5,74.4,108.6,A185-001-13,"A-185-08-13 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-01-26T15:00:00,2026-01-26,D,3043.9,24451.4,8.033,87.8,24.5,73.6,101.5,A185-001-13,"A-185-08-13 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-01-26T16:00:00,2026-01-26,D,3155.7,24700.2,7.827,88.4,24.5,74.0,104.4,A185-001-13,"A-185-08-13 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-01-26T17:00:00,2026-01-26,D,3317.4,25108.8,7.569,77.7,24.5,74.5,109.5,A185-001-13,"A-185-08-13 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-01-26T18:00:00,2026-01-26,N,3302.1,24961.0,7.559,86.1,24.2,74.5,106.6,A185-001-13,"A-185-08-13 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-01-26T19:00:00,2026-01-26,N,2709.4,24411.4,9.01,88.9,26.8,72.2,109.5,A185-001-13,"A-185-08-13 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-01-26T20:00:00,2026-01-26,N,2959.0,24988.4,8.445,96.3,26.7,72.9,116.0,A185-001-13,"A-185-08-13 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-01-26T21:00:00,2026-01-26,N,2943.1,24284.4,8.251,93.4,24.8,73.3,100.2,A185-001-13,"A-185-08-13 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-01-26T22:00:00,2026-01-26,N,2934.5,24734.1,8.429,91.2,26.1,73.0,110.8,A185-001-13,"A-185-08-13 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-01-26T23:00:00,2026-01-26,N,2950.8,24579.4,8.33,92.6,25.6,73.1,106.8,A185-001-13,"A-185-08-13 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-01-27T00:00:00,2026-01-27,N,2638.4,23856.4,9.042,82.3,25.7,72.2,98.1,A185-001-13,"A-185-08-13 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-01-27T01:00:00,2026-01-27,N,2745.9,23990.8,8.737,95.9,25.3,72.6,98.4,A185-001-13,"A-185-08-13 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-01-27T02:00:00,2026-01-27,N,3080.9,24904.0,8.083,100.0,25.6,73.5,110.8,A185-001-13,"A-185-08-13 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-01-27T03:00:00,2026-01-27,N,3000.2,24653.5,8.217,84.4,25.4,73.3,107.2,A185-001-13,"A-185-08-13 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-01-27T04:00:00,2026-01-27,N,2912.4,24631.2,8.457,88.4,26.0,72.9,109.0,A185-001-13,"A-185-08-13 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-01-27T05:00:00,2026-01-27,N,2985.8,24730.7,8.283,83.5,25.7,73.2,109.4,A185-001-13,"A-185-08-13 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-01-27T06:00:00,2026-01-27,D,3242.1,24866.5,7.67,91.4,24.3,74.3,106.0,A185-001-13,"A-185-08-13 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-01-27T07:00:00,2026-01-27,D,3244.5,25009.5,7.708,96.2,24.7,74.2,109.1,A185-001-13,"A-185-08-13 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-01-27T08:00:00,2026-01-27,D,3393.7,25733.7,7.583,97.0,25.6,74.4,121.2,A185-001-13,"A-185-08-13 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-01-27T09:00:00,2026-01-27,D,3555.9,25751.2,7.242,97.7,24.6,75.1,117.7,A185-001-13,"A-185-08-13 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-01-27T10:00:00,2026-01-27,D,3824.7,25849.8,6.759,88.1,23.1,76.2,113.7,A185-001-13,"A-185-08-13 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-01-27T11:00:00,2026-01-27,D,3718.1,25614.6,6.889,85.0,23.2,75.9,111.1,A185-001-13,"A-185-08-13 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-01-27T12:00:00,2026-01-27,D,3449.4,25423.7,7.37,95.5,24.4,74.9,113.2,A185-001-13,"A-185-08-13 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-01-27T13:00:00,2026-01-27,D,3517.5,25253.5,7.179,85.5,23.5,75.3,108.0,A185-001-13,"A-185-08-13 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-01-27T14:00:00,2026-01-27,D,3381.7,25418.8,7.517,94.2,24.9,74.6,114.7,A185-001-13,"A-185-08-13 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-01-27T15:00:00,2026-01-27,D,3284.3,25099.4,7.642,92.6,24.7,74.3,110.1,A185-001-13,"A-185-08-13 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
2026-01-27T16:00:00,2026-01-27,D,3126.0,25257.7,8.08,91.5,26.2,73.5,117.6,A185-001-13,"A-185-08-13 hourly synthetic SAG Mill dataset; Bozshakol avg 3000-3300tph, ~25MW operating draw"
