pattern_id,hole_number,hole_id,deck,deck_type,actual_x,actual_y,actual_collar_rl,actual_toe_rl,actual_hole_length_m,explosive_product,explosive_density_gcc,hole_diameter_mm,design_stemming_m,actual_stemming_m,design_explosive_column_m,actual_explosive_column_m,design_explosive_kg,actual_explosive_kg,charge_factor_kg_per_m,charge_variance_pct,charge_status
A185-001-03,1,3-H-001,1,charge,363553.392,6591695.297,200.066,183.838,16.228,ANFO,0.8,229.0,3.2,5.07,12.0,11.16,395.4,363.287,22.386,-8.12,Minor variance
A185-001-03,2,3-H-002,1,charge,363553.437,6591702.412,200.025,184.078,15.947,ANFO,0.8,229.0,3.2,5.29,12.0,10.65,395.4,355.842,22.314,-10.0,Undercharged - review
A185-001-03,3,3-H-003,1,charge,363545.28,6591702.312,200.0,183.848,16.152,ANFO,0.8,229.0,3.2,5.02,12.0,11.13,395.4,375.328,23.237,-5.08,Minor variance
A185-001-03,4,3-H-004,1,charge,363537.339,6591702.259,199.954,183.738,16.216,ANFO,0.8,229.0,3.2,5.04,12.0,11.18,395.4,374.19,23.075,-5.36,Minor variance
A185-001-03,5,3-H-005,1,charge,363529.846,6591702.28,200.034,183.581,16.453,ANFO,0.8,229.0,3.2,5.73,12.0,10.72,395.4,363.744,22.108,-8.01,Minor variance
A185-001-03,6,3-H-006,1,charge,363521.467,6591702.392,200.04,184.052,15.988,ANFO,0.8,229.0,3.2,5.28,12.0,10.71,395.4,347.179,21.715,-12.2,Undercharged - review
A185-001-03,7,3-H-007,1,charge,363513.216,6591702.391,199.982,183.531,16.451,ANFO,0.8,229.0,3.2,5.13,12.0,11.32,395.4,368.461,22.397,-6.81,Minor variance
A185-001-03,8,3-H-008,1,charge,363505.633,6591702.149,200.051,183.645,16.406,ANFO,0.8,229.0,3.2,4.93,12.0,11.48,395.4,365.239,22.263,-7.63,Minor variance
A185-001-03,9,3-H-009,1,charge,363497.294,6591702.388,199.943,183.617,16.326,ANFO,0.8,229.0,3.2,5.41,12.0,10.92,395.4,358.848,21.98,-9.24,Minor variance
A185-001-03,10,3-H-010,1,charge,363553.236,6591709.382,199.889,183.827,16.062,ANFO,0.8,229.0,3.2,3.92,12.0,12.14,395.4,405.347,25.236,2.52,As charged
A185-001-03,11,3-H-011,1,charge,363545.24,6591709.132,199.926,183.951,15.975,ANFO,0.8,229.0,3.2,5.62,12.0,10.35,395.4,343.863,21.525,-13.03,Undercharged - review
A185-001-03,12,3-H-012,1,charge,363537.233,6591709.376,200.0,183.973,16.027,ANFO,0.8,229.0,3.2,4.36,12.0,11.67,395.4,385.022,24.023,-2.62,As charged
A185-001-03,13,3-H-013,1,charge,363529.196,6591709.83,200.054,183.667,16.387,ANFO,0.8,229.0,3.2,5.01,12.0,11.37,395.4,378.086,23.072,-4.38,As charged
A185-001-03,14,3-H-014,1,charge,363521.213,6591709.258,200.062,183.574,16.488,ANFO,0.8,229.0,3.2,4.97,12.0,11.52,395.4,378.992,22.986,-4.15,As charged
A185-001-03,15,3-H-015,1,charge,363513.204,6591709.408,200.024,183.836,16.188,ANFO,0.8,229.0,3.2,4.71,12.0,11.48,395.4,381.739,23.582,-3.45,As charged
A185-001-03,16,3-H-016,1,charge,363505.718,6591709.339,199.894,183.93,15.964,ANFO,0.8,229.0,3.2,5.11,12.0,10.85,395.4,362.033,22.678,-8.44,Minor variance
A185-001-03,17,3-H-017,1,charge,363497.494,6591709.649,200.022,183.872,16.15,ANFO,0.8,229.0,3.2,4.75,12.0,11.4,395.4,373.287,23.114,-5.59,Minor variance
A185-001-03,18,3-H-018,1,charge,363553.352,6591716.685,200.08,183.941,16.139,ANFO,0.8,229.0,3.2,5.4,12.0,10.74,395.4,360.437,22.333,-8.84,Minor variance
A185-001-03,19,3-H-019,1,charge,363545.367,6591716.627,200.007,183.989,16.018,ANFO,0.8,229.0,3.2,4.51,12.0,11.51,395.4,378.576,23.634,-4.25,As charged
A185-001-03,20,3-H-020,1,charge,363537.344,6591716.29,199.945,183.746,16.199,ANFO,0.8,229.0,3.2,5.25,12.0,10.94,395.4,366.873,22.648,-7.21,Minor variance
A185-001-03,21,3-H-021,1,charge,363529.35,6591716.578,199.85,184.062,15.788,ANFO,0.8,229.0,3.2,4.21,12.0,11.57,395.4,385.449,24.414,-2.52,As charged
A185-001-03,22,3-H-022,1,charge,363521.317,6591716.166,200.06,183.829,16.231,ANFO,0.8,229.0,3.2,4.8,12.0,11.43,395.4,385.54,23.753,-2.49,As charged
A185-001-03,23,3-H-023,1,charge,363513.579,6591716.443,199.953,183.33,16.623,ANFO,0.8,229.0,3.2,4.69,12.0,11.93,395.4,383.776,23.087,-2.94,As charged
A185-001-03,24,3-H-024,1,charge,363505.421,6591716.377,199.965,184.062,15.903,ANFO,0.8,229.0,3.2,5.28,12.0,10.63,395.4,344.851,21.685,-12.78,Undercharged - review
A185-001-03,25,3-H-025,1,charge,363497.342,6591716.444,199.966,183.675,16.291,ANFO,0.8,229.0,3.2,5.27,12.0,11.02,395.4,359.877,22.091,-8.98,Minor variance
A185-001-03,26,3-H-026,1,charge,363552.84,6591723.611,199.997,183.764,16.233,ANFO,0.8,229.0,3.2,5.78,12.0,10.46,395.4,346.212,21.328,-12.44,Undercharged - review
A185-001-03,27,3-H-027,1,charge,363545.57,6591723.34,200.016,184.067,15.949,ANFO,0.8,229.0,3.2,4.73,12.0,11.22,395.4,375.486,23.543,-5.04,Minor variance
A185-001-03,28,3-H-028,1,charge,363537.208,6591723.225,200.123,183.69,16.433,ANFO,0.8,229.0,3.2,4.57,12.0,11.86,395.4,385.311,23.447,-2.55,As charged
A185-001-03,29,3-H-029,1,charge,363529.416,6591723.444,200.027,183.821,16.206,ANFO,0.8,229.0,3.2,5.7,12.0,10.51,395.4,346.568,21.385,-12.35,Undercharged - review
A185-001-03,30,3-H-030,1,charge,363521.755,6591723.697,200.083,183.637,16.446,ANFO,0.8,229.0,3.2,4.98,12.0,11.47,395.4,372.923,22.676,-5.68,Minor variance
A185-001-03,31,3-H-031,1,charge,363513.233,6591723.36,200.083,183.65,16.433,ANFO,0.8,229.0,3.2,4.37,12.0,12.06,395.4,406.251,24.722,2.74,As charged
A185-001-03,32,3-H-032,1,charge,363505.298,6591723.288,199.996,183.759,16.237,ANFO,0.8,229.0,3.2,5.75,12.0,10.49,395.4,345.704,21.291,-12.57,Undercharged - review
A185-001-03,33,3-H-033,1,charge,363497.3,6591723.514,200.054,183.642,16.412,ANFO,0.8,229.0,3.2,5.36,12.0,11.06,395.4,356.289,21.709,-9.89,Minor variance
A185-001-03,34,3-H-034,1,charge,363553.53,6591730.713,200.225,183.88,16.345,ANFO,0.8,229.0,3.2,4.77,12.0,11.57,395.4,382.562,23.405,-3.25,As charged
A185-001-03,35,3-H-035,1,charge,363545.734,6591730.245,199.986,183.945,16.041,ANFO,0.8,229.0,3.2,5.38,12.0,10.66,395.4,351.566,21.917,-11.09,Undercharged - review
A185-001-03,36,3-H-036,1,charge,363537.25,6591730.742,200.058,183.618,16.44,ANFO,0.8,229.0,3.2,4.58,12.0,11.86,395.4,393.561,23.939,-0.47,As charged
A185-001-03,37,3-H-037,1,charge,363529.803,6591730.075,199.945,184.056,15.889,ANFO,0.8,229.0,3.2,5.04,12.0,10.85,395.4,360.598,22.695,-8.8,Minor variance
A185-001-03,38,3-H-038,1,charge,363521.772,6591730.415,200.045,183.555,16.49,ANFO,0.8,229.0,3.2,4.55,12.0,11.94,395.4,396.029,24.016,0.16,As charged
A185-001-03,39,3-H-039,1,charge,363513.446,6591730.639,199.973,184.263,15.71,ANFO,0.8,229.0,3.2,4.36,12.0,11.35,395.4,381.075,24.257,-3.62,As charged
A185-001-03,40,3-H-040,1,charge,363505.733,6591730.249,200.166,183.54,16.626,ANFO,0.8,229.0,3.2,4.2,12.0,12.42,395.4,407.02,24.481,2.94,As charged
A185-001-03,41,3-H-041,1,charge,363553.206,6591737.724,200.084,183.679,16.405,ANFO,0.8,229.0,3.2,4.48,12.0,11.93,395.4,397.067,24.204,0.42,As charged
A185-001-03,42,3-H-042,1,charge,363545.703,6591737.486,199.861,184.147,15.714,ANFO,0.8,229.0,3.2,4.19,12.0,11.53,395.4,387.141,24.637,-2.09,As charged
A185-001-03,43,3-H-043,1,charge,363537.538,6591737.507,199.899,183.781,16.118,ANFO,0.8,229.0,3.2,6.06,12.0,10.06,395.4,332.207,20.611,-15.98,Undercharged - review
A185-001-03,44,3-H-044,1,charge,363529.35,6591737.105,200.024,183.602,16.422,ANFO,0.8,229.0,3.2,5.17,12.0,11.26,395.4,369.083,22.475,-6.66,Minor variance
