pattern_id,hole_number,hole_id,deck,deck_type,actual_x,actual_y,actual_collar_rl,actual_toe_rl,actual_hole_length_m,explosive_product,explosive_density_gcc,hole_diameter_mm,design_stemming_m,actual_stemming_m,design_explosive_column_m,actual_explosive_column_m,design_explosive_kg,actual_explosive_kg,charge_factor_kg_per_m,charge_variance_pct,charge_status
A185-001-11,1,11-H-001,1,charge,363743.238,6591788.616,199.999,183.9,16.099,ANFO,0.8,229.0,3.2,4.6,12.0,11.5,395.4,378.947,23.539,-4.16,As charged
A185-001-11,2,11-H-002,1,charge,363744.955,6591781.182,199.949,183.576,16.373,ANFO,0.8,229.0,3.2,4.08,12.0,12.29,395.4,405.04,24.738,2.44,As charged
A185-001-11,3,11-H-003,1,charge,363747.455,6591773.365,199.953,185.4,14.553,ANFO,0.8,229.0,3.2,4.44,12.0,10.11,395.4,333.172,22.894,-15.74,Undercharged - review
A185-001-11,4,11-H-004,1,charge,363749.042,6591765.449,199.999,185.3,14.699,ANFO,0.8,229.0,3.2,4.19,12.0,10.51,395.4,346.387,23.565,-12.4,Undercharged - review
A185-001-11,5,11-H-005,1,charge,363751.2,6591757.712,200.052,184.102,15.95,ANFO,0.8,229.0,3.2,5.15,12.0,10.8,395.4,355.733,22.303,-10.03,Undercharged - review
A185-001-11,6,11-H-006,1,charge,363752.787,6591750.231,200.057,184.438,15.619,ANFO,0.8,229.0,3.2,4.51,12.0,11.11,395.4,365.951,23.43,-7.45,Minor variance
A185-001-11,8,11-H-008,1,charge,363757.161,6591734.463,199.968,184.021,15.947,ANFO,0.8,229.0,3.2,5.61,12.0,10.34,395.4,340.603,21.358,-13.86,Undercharged - review
A185-001-11,9,11-H-009,1,charge,363759.144,6591726.972,200.026,184.754,15.272,ANFO,0.8,229.0,3.2,4.93,12.0,10.34,395.4,340.694,22.308,-13.84,Undercharged - review
A185-001-11,10,11-H-010,1,charge,363737.01,6591782.935,199.99,184.016,15.974,ANFO,0.8,229.0,3.2,5.06,12.0,10.91,395.4,359.474,22.504,-9.09,Minor variance
A185-001-11,11,11-H-011,1,charge,363738.171,6591775.696,199.932,183.722,16.21,ANFO,0.8,229.0,3.2,3.48,12.0,12.73,395.4,419.387,25.872,6.07,Minor variance
A185-001-11,12,11-H-012,1,charge,363741.353,6591767.766,199.952,183.158,16.794,ANFO,0.8,229.0,3.2,4.65,12.0,12.14,395.4,400.149,23.827,1.2,As charged
A185-001-11,13,11-H-013,1,charge,363742.761,6591759.666,200.032,184.011,16.021,ANFO,0.8,229.0,3.2,4.74,12.0,11.28,395.4,371.63,23.196,-6.01,Minor variance
A185-001-11,14,11-H-014,1,charge,363745.531,6591752.035,200.136,183.755,16.381,ANFO,0.8,229.0,3.2,4.77,12.0,11.61,395.4,382.625,23.358,-3.23,As charged
A185-001-11,15,11-H-015,1,charge,363746.974,6591744.834,200.03,184.091,15.939,ANFO,0.8,229.0,3.2,6.16,12.0,9.78,395.4,322.365,20.225,-18.47,Undercharged - review
A185-001-11,16,11-H-016,1,charge,363750.561,6591737.293,200.03,183.839,16.191,ANFO,0.8,229.0,3.2,5.72,12.0,10.47,395.4,344.876,21.3,-12.78,Undercharged - review
A185-001-11,17,11-H-017,1,charge,363751.387,6591729.742,200.046,183.641,16.405,ANFO,0.8,229.0,3.2,4.86,12.0,11.55,395.4,380.417,23.189,-3.79,As charged
A185-001-11,18,11-H-018,1,charge,363753.703,6591721.249,200.042,184.327,15.715,ANFO,0.8,229.0,3.2,5.07,12.0,10.65,395.4,350.876,22.327,-11.26,Undercharged - review
