pattern_id,hole_number,hole_id,deck,deck_type,actual_x,actual_y,actual_collar_rl,actual_toe_rl,actual_hole_length_m,explosive_product,explosive_density_gcc,hole_diameter_mm,design_stemming_m,actual_stemming_m,design_explosive_column_m,actual_explosive_column_m,design_explosive_kg,actual_explosive_kg,charge_factor_kg_per_m,charge_variance_pct,charge_status
A185-001-22,1,22-H-001,1,charge,363373.937,6591729.09,199.971,183.627,16.344,ANFO,0.8,229.0,3.2,6.47,12.0,9.88,395.4,325.385,19.909,-17.71,Undercharged - review
A185-001-22,2,22-H-002,1,charge,363367.263,6591733.492,199.997,184.529,15.468,ANFO,0.8,229.0,3.2,4.99,12.0,10.48,395.4,345.272,22.322,-12.68,Undercharged - review
A185-001-22,3,22-H-003,1,charge,363361.044,6591737.226,200.023,184.04,15.983,ANFO,0.8,229.0,3.2,5.66,12.0,10.33,395.4,340.293,21.291,-13.94,Undercharged - review
A185-001-22,4,22-H-004,1,charge,363353.996,6591741.9,200.044,183.161,16.883,ANFO,0.8,229.0,3.2,4.53,12.0,12.36,395.4,407.12,24.114,2.96,As charged
A185-001-22,5,22-H-005,1,charge,363374.297,6591736.862,200.028,183.318,16.71,ANFO,0.8,229.0,3.2,4.12,12.0,12.59,395.4,414.831,24.825,4.91,As charged
A185-001-22,6,22-H-006,1,charge,363367.461,6591741.457,200.074,183.737,16.337,ANFO,0.8,229.0,3.2,4.78,12.0,11.56,395.4,380.848,23.312,-3.68,As charged
A185-001-22,7,22-H-007,1,charge,363360.934,6591745.727,200.063,182.937,17.126,ANFO,0.8,229.0,3.2,6.78,12.0,10.34,395.4,340.824,19.901,-13.8,Undercharged - review
A185-001-22,8,22-H-008,1,charge,363353.685,6591749.946,199.982,182.889,17.093,ANFO,0.8,229.0,3.2,4.87,12.0,12.22,395.4,402.59,23.553,1.82,As charged
A185-001-22,9,22-H-009,1,charge,363347.249,6591754.666,200.008,184.081,15.927,ANFO,0.8,229.0,3.2,4.52,12.0,11.4,395.4,375.751,23.592,-4.97,As charged
A185-001-22,10,22-H-010,1,charge,363381.623,6591740.55,200.019,184.078,15.941,ANFO,0.8,229.0,3.2,5.73,12.0,10.21,395.4,336.522,21.11,-14.89,Undercharged - review
