pattern_id,hole_number,hole_id,deck,deck_type,actual_x,actual_y,actual_collar_rl,actual_toe_rl,actual_hole_length_m,explosive_product,explosive_density_gcc,hole_diameter_mm,design_stemming_m,actual_stemming_m,design_explosive_column_m,actual_explosive_column_m,design_explosive_kg,actual_explosive_kg,charge_factor_kg_per_m,charge_variance_pct,charge_status
A185-001-26,1,26-H-001,1,charge,363701.516,6591903.651,200.048,183.732,16.316,ANFO,0.8,229,3.2,5.44,12,10.88,395.4,358.377,21.965,-9.36,Minor variance
A185-001-26,2,26-H-002,1,charge,363702.195,6591911.462,199.961,184.733,15.228,ANFO,0.8,229,3.2,4.02,12,11.21,395.4,369.284,24.25,-6.6,Minor variance
A185-001-26,3,26-H-003,1,charge,363703.782,6591919.68,199.986,184.62,15.366,ANFO,0.8,229,3.2,4.41,12,10.96,395.4,361.03,23.495,-8.69,Minor variance
A185-001-26,4,26-H-004,1,charge,363704.972,6591927.376,199.999,183.725,16.274,ANFO,0.8,229,3.2,4.2,12,12.08,395.4,397.981,24.455,0.65,As charged
A185-001-26,5,26-H-005,1,charge,363707.861,6591898.769,200.021,183.523,16.498,ANFO,0.8,229,3.2,4.64,12,11.86,395.4,390.64,23.678,-1.2,As charged
A185-001-26,6,26-H-006,1,charge,363708.794,6591906.508,199.962,185.429,14.533,ANFO,0.8,229,3.2,3.87,12,10.67,395.4,351.476,24.185,-11.11,Undercharged - review
A185-001-26,7,26-H-007,1,charge,363709.642,6591914.64,199.93,183.926,16.004,ANFO,0.8,229,3.2,5.4,12,10.6,395.4,349.37,21.83,-11.64,Undercharged - review
A185-001-26,8,26-H-008,1,charge,363711.542,6591922.186,200.03,183.633,16.397,ANFO,0.8,229,3.2,3.96,12,12.44,395.4,409.821,24.994,3.65,As charged
A185-001-26,9,26-H-009,1,charge,363714.977,6591901.337,200.035,183.389,16.646,ANFO,0.8,229,3.2,4.04,12,12.61,395.4,415.348,24.952,5.05,Minor variance
A185-001-26,10,26-H-010,1,charge,363716.402,6591909.499,200.021,184.396,15.625,ANFO,0.8,229,3.2,5.59,12,10.04,395.4,330.657,21.162,-16.37,Undercharged - review
