Measurement ID,TimeStamp UTC,TimeStamp Site TZ,Hole Number,Hole ID,Parent Hole Easting (m),Parent Hole Northing (m),Measurement Easting (m),Measurement Northing (m),Measurement Offset Distance (m),Measurement Offset Angle (deg),Elevation (m),P20 RR (mm),P20 SWB (mm),P50 RR (mm),P50 SWB (mm),P80 RR (mm),P80 SWB (mm),Top Size RR (mm),Top Size SWB (mm),> 100 mm RR (%),> 100 mm SWB (%),< 10 mm RR (%),< 10 mm SWB (%),< 25 mm RR (%),< 25 mm SWB (%),25 mm to 100 mm RR (%),25 mm to 100 mm SWB (%),RR Xc (mm),RR n,SWB b,SWB x50 (mm),SWB xMax (mm),Instantaeous Mass (t/hr),Latitude,Longitude,Altitude (m),IsDay,IsGeoreferenced
1394,2025-07-27T14:00:00Z,2025-07-27T22:00:00+08:00,1,17-H-001,363783.656,6591840.199,363781.846,6591837.613,3.16,235.0,183,36.8,34.0,102.6,100.7,258.0,245.4,884.2,813.3,85.0,85.0,1.0,1.0,4.0,4.2,11.0,10.8,178.6,1.03,1.88,100.7,813.3,923,-19.9985495,118.0043267,200,False,True
1395,2025-07-27T14:03:00Z,2025-07-27T22:03:00+08:00,1,17-H-001,363783.656,6591840.199,363787.611,6591840.554,3.97,5.1,183,46.9,50.1,138.9,144.0,346.3,346.1,1447.9,1599.9,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,239.8,1.1,1.803,144.0,1599.9,986,-19.998523,118.0043818,200,False,True
1396,2025-07-27T14:05:00Z,2025-07-27T22:05:00+08:00,1,17-H-001,363783.656,6591840.199,363784.021,6591841.278,1.14,71.3,183,51.3,53.6,147.7,138.4,308.5,283.7,1078.8,1066.1,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,213.6,1.077,1.829,138.4,1066.1,972,-19.9985165,118.0043475,200,False,True
1397,2025-07-27T14:08:00Z,2025-07-27T22:08:00+08:00,2,17-H-002,363785.551,6591832.543,363786.604,6591829.472,3.25,288.9,184,51.5,47.9,145.3,145.9,313.3,313.6,1131.1,1145.9,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,218.8,0.98,1.913,145.9,1145.9,998,-19.9986226,118.0043722,200,False,True
1398,2025-07-27T14:13:00Z,2025-07-27T22:13:00+08:00,3,17-H-003,363787.153,6591824.212,363791.862,6591821.761,5.31,332.5,184,50.4,51.6,146.1,147.0,276.9,280.2,845.4,902.8,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,190.6,1.122,1.892,147.0,902.8,788,-19.9986919,118.0044225,200,False,True
1399,2025-07-27T14:13:00Z,2025-07-27T22:13:00+08:00,4,17-H-004,363788.736,6591816.793,363787.645,6591817.447,1.27,149.1,183,44.3,42.7,122.1,125.0,292.2,294.4,931.3,845.1,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,201.9,1.05,2.069,125.0,845.1,1129,-19.9987306,118.0043822,200,False,True
1400,2025-07-27T14:18:00Z,2025-07-27T22:18:00+08:00,4,17-H-004,363788.736,6591816.793,363786.797,6591816.262,2.01,195.3,183,44.9,46.7,137.0,136.8,342.5,341.4,1211.3,1171.6,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,236.6,1.076,1.781,136.8,1171.6,913,-19.9987413,118.0043741,200,False,True
1401,2025-07-27T14:11:00Z,2025-07-27T22:11:00+08:00,5,17-H-005,363790.456,6591808.961,363792.001,6591808.947,1.55,359.5,184,42.6,46.3,112.0,105.3,282.0,306.6,599.3,538.0,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,192.9,1.074,1.872,105.3,538.0,1177,-19.998807,118.0044238,200,False,True
1402,2025-07-27T14:19:00Z,2025-07-27T22:19:00+08:00,6,17-H-006,363792.61,6591801.417,363793.122,6591800.971,0.68,318.9,184,36.1,35.2,110.3,109.2,251.8,244.9,474.4,449.3,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,170.7,1.08,1.913,109.2,449.3,1067,-19.9988786,118.0044345,200,False,True
1403,2025-07-27T14:25:00Z,2025-07-27T22:25:00+08:00,7,17-H-007,363794.371,6591793.481,363789.591,6591793.624,4.78,178.3,184,35.4,31.1,104.0,103.2,251.3,235.9,730.3,671.7,85.0,85.0,1.0,1.0,4.0,5.1,11.0,9.9,170.3,1.096,1.81,103.2,671.7,1188,-19.9989446,118.0044008,200,False,True
1404,2025-07-27T14:30:00Z,2025-07-27T22:30:00+08:00,8,17-H-008,363795.733,6591786.552,363795.975,6591784.0,2.56,275.4,184,40.7,40.2,119.5,118.8,265.5,250.3,1068.1,1135.5,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,179.2,1.126,1.979,118.8,1135.5,1189,-19.9990311,118.0044618,200,False,True
1405,2025-07-27T14:31:00Z,2025-07-27T22:31:00+08:00,8,17-H-008,363795.733,6591786.552,363795.641,6591786.614,0.11,146.2,184,47.7,48.7,129.4,131.0,280.8,299.6,797.8,771.2,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,189.5,1.121,1.899,131.0,771.2,1178,-19.9990076,118.0044586,200,False,True
1406,2025-07-27T14:34:00Z,2025-07-27T22:34:00+08:00,9,17-H-009,363797.613,6591777.636,363796.683,6591777.258,1.0,202.1,184,37.1,37.0,103.0,103.1,252.1,244.1,658.2,626.6,85.0,85.0,1.0,1.0,4.3,4.3,10.7,10.7,170.1,1.244,1.976,103.1,626.6,965,-19.9990916,118.0044686,200,False,True
1407,2025-07-27T14:29:00Z,2025-07-27T22:29:00+08:00,10,17-H-010,363799.836,6591769.924,363799.241,6591771.338,1.53,112.8,184,41.7,39.8,107.8,111.0,216.3,222.2,558.6,611.5,85.0,85.0,1.0,1.0,4.0,4.2,11.0,10.8,143.4,1.294,1.881,111.0,611.5,1329,-19.9991448,118.004493,200,False,True
1408,2025-07-27T14:38:00Z,2025-07-27T22:38:00+08:00,11,17-H-011,363801.612,6591762.6,363800.962,6591759.217,3.45,259.1,185,41.4,44.6,139.4,129.6,251.2,263.4,627.6,672.3,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,164.7,1.075,1.853,129.6,672.3,1271,-19.9992537,118.0045095,200,False,True
1409,2025-07-27T14:43:00Z,2025-07-27T22:43:00+08:00,12,17-H-012,363802.985,6591754.409,363802.749,6591754.364,0.24,190.8,184,39.0,39.5,99.0,101.9,201.3,208.2,719.8,763.2,85.0,85.0,1.0,1.0,4.0,4.3,11.0,10.7,131.0,1.197,1.999,101.9,763.2,1133,-19.9992973,118.0045266,200,False,True
