Measurement ID,TimeStamp UTC,TimeStamp Site TZ,Hole Number,Hole ID,Parent Hole Easting (m),Parent Hole Northing (m),Measurement Easting (m),Measurement Northing (m),Measurement Offset Distance (m),Measurement Offset Angle (deg),Elevation (m),P20 RR (mm),P20 SWB (mm),P50 RR (mm),P50 SWB (mm),P80 RR (mm),P80 SWB (mm),Top Size RR (mm),Top Size SWB (mm),> 100 mm RR (%),> 100 mm SWB (%),< 10 mm RR (%),< 10 mm SWB (%),< 25 mm RR (%),< 25 mm SWB (%),25 mm to 100 mm RR (%),25 mm to 100 mm SWB (%),RR Xc (mm),RR n,SWB b,SWB x50 (mm),SWB xMax (mm),Instantaeous Mass (t/hr),Latitude,Longitude,Altitude (m),IsDay,IsGeoreferenced
711,2025-07-15T14:00:00Z,2025-07-15T22:00:00+08:00,1,11-H-001,363743.238,6591788.616,363743.411,6591787.76,0.87,281.4,184,57.6,60.1,167.3,169.0,326.7,341.9,830.7,822.9,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,223.3,1.103,1.919,169.0,822.9,1183,-19.9989973,118.0039593,200,False,True
712,2025-07-15T14:03:00Z,2025-07-15T22:03:00+08:00,2,11-H-002,363744.955,6591781.182,363745.525,6591781.072,0.58,349.0,184,39.0,37.4,114.3,116.1,261.5,252.0,832.0,866.7,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,178.6,1.016,1.868,116.1,866.7,1067,-19.9990574,118.0039795,200,False,True
713,2025-07-15T14:06:00Z,2025-07-15T22:06:00+08:00,2,11-H-002,363744.955,6591781.182,363750.623,6591780.59,5.7,354.0,184,42.1,44.1,132.9,133.4,289.7,294.3,818.1,812.1,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,197.8,1.01,1.882,133.4,812.1,993,-19.9990617,118.0040283,200,False,True
714,2025-07-15T14:09:00Z,2025-07-15T22:09:00+08:00,2,11-H-002,363744.955,6591781.182,363750.519,6591782.178,5.65,10.1,184,38.8,39.3,123.4,124.5,253.9,248.9,946.0,966.3,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,173.4,1.199,1.93,124.5,966.3,1096,-19.9990474,118.0040273,200,False,True
715,2025-07-15T14:10:00Z,2025-07-15T22:10:00+08:00,3,11-H-003,363747.455,6591773.365,363750.078,6591772.322,2.82,338.3,185,47.9,49.5,140.7,142.5,392.5,398.9,1536.6,1376.7,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,273.8,1.126,1.777,142.5,1376.7,904,-19.999136,118.004023,200,False,True
716,2025-07-15T14:10:00Z,2025-07-15T22:10:00+08:00,4,11-H-004,363749.042,6591765.449,363749.401,6591760.989,4.47,274.6,185,31.6,32.0,92.3,93.4,223.3,237.4,824.2,734.1,85.0,85.0,1.0,1.0,11.5,8.4,3.5,6.6,154.4,1.16,1.827,93.4,734.1,902,-19.9992378,118.0040166,200,False,True
717,2025-07-15T14:17:00Z,2025-07-15T22:17:00+08:00,5,11-H-005,363751.2,6591757.712,363755.445,6591757.092,4.29,351.7,184,54.9,57.3,162.4,163.1,331.6,317.4,1227.6,1209.5,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,228.0,1.155,1.918,163.1,1209.5,825,-19.9992728,118.0040744,200,False,True
718,2025-07-15T14:22:00Z,2025-07-15T22:22:00+08:00,6,11-H-006,363752.787,6591750.231,363754.902,6591752.831,3.35,50.9,184,41.0,42.1,123.1,118.4,247.4,232.5,715.2,696.9,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,165.1,1.166,1.96,118.4,696.9,1063,-19.9993111,118.0040692,200,False,True
719,2025-07-15T14:24:00Z,2025-07-15T22:24:00+08:00,8,11-H-008,363757.161,6591734.463,363758.888,6591734.374,1.73,357.0,184,36.4,35.2,122.7,117.6,266.3,255.8,657.9,698.1,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,176.0,1.074,1.855,117.6,698.1,1161,-19.9994769,118.0041073,200,False,True
720,2025-07-15T14:20:00Z,2025-07-15T22:20:00+08:00,8,11-H-008,363757.161,6591734.463,363760.546,6591734.885,3.41,7.1,184,40.6,39.9,116.5,115.6,250.1,249.1,862.2,874.3,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,165.3,1.141,1.801,115.6,874.3,1297,-19.9994723,118.0041231,200,False,True
