Measurement ID,TimeStamp UTC,TimeStamp Site TZ,Hole Number,Hole ID,Parent Hole Easting (m),Parent Hole Northing (m),Measurement Easting (m),Measurement Northing (m),Measurement Offset Distance (m),Measurement Offset Angle (deg),Elevation (m),P20 RR (mm),P20 SWB (mm),P50 RR (mm),P50 SWB (mm),P80 RR (mm),P80 SWB (mm),Top Size RR (mm),Top Size SWB (mm),> 100 mm RR (%),> 100 mm SWB (%),< 10 mm RR (%),< 10 mm SWB (%),< 25 mm RR (%),< 25 mm SWB (%),25 mm to 100 mm RR (%),25 mm to 100 mm SWB (%),RR Xc (mm),RR n,SWB b,SWB x50 (mm),SWB xMax (mm),Instantaeous Mass (t/hr),Latitude,Longitude,Altitude (m),IsDay,IsGeoreferenced
994,2025-07-19T11:00:00Z,2025-07-19T19:00:00+08:00,1,13-H-001,363729.556,6591838.885,363731.445,6591839.016,1.89,4.0,184,35.4,34.7,126.7,120.6,282.7,286.2,1057.5,1255.5,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,190.5,1.031,1.843,120.6,1255.5,1020,-19.9985369,118.0038449,200,False,True
995,2025-07-19T11:02:00Z,2025-07-19T19:02:00+08:00,1,13-H-001,363729.556,6591838.885,363730.457,6591838.0,1.26,315.5,184,45.6,45.4,133.1,126.8,287.8,284.6,890.9,872.8,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,193.9,1.246,1.911,126.8,872.8,1127,-19.998546,118.0038355,200,False,True
996,2025-07-19T11:06:00Z,2025-07-19T19:06:00+08:00,2,13-H-002,363731.381,6591831.224,363730.387,6591827.419,3.93,255.4,184,50.4,55.2,124.7,126.6,305.6,305.8,897.9,1016.3,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,205.7,1.072,1.847,126.6,1016.3,1090,-19.998641,118.0038348,200,False,True
997,2025-07-19T11:06:00Z,2025-07-19T19:06:00+08:00,3,13-H-003,363733.429,6591823.587,363732.308,6591820.91,2.9,247.3,183,48.0,43.8,141.2,142.3,309.2,283.6,809.0,749.1,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,210.4,1.086,1.953,142.3,749.1,1070,-19.9986995,118.0038532,200,False,True
998,2025-07-19T11:09:00Z,2025-07-19T19:09:00+08:00,4,13-H-004,363735.85,6591816.045,363738.022,6591819.067,3.72,54.3,184,48.4,49.0,135.6,131.6,322.1,328.4,1277.1,1405.2,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,221.5,0.996,1.773,131.6,1405.2,1009,-19.9987161,118.0039078,200,False,True
999,2025-07-19T11:13:00Z,2025-07-19T19:13:00+08:00,5,13-H-005,363737.339,6591808.151,363741.352,6591807.128,4.14,345.7,183,36.6,38.4,117.8,107.5,253.1,234.7,927.5,906.5,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,172.7,1.065,1.899,107.5,906.5,1062,-19.9988233,118.0039396,200,False,True
1000,2025-07-19T11:15:00Z,2025-07-19T19:15:00+08:00,5,13-H-005,363737.339,6591808.151,363733.021,6591811.758,5.63,140.1,183,40.7,39.4,118.3,118.9,261.0,245.3,951.1,998.0,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,178.1,1.224,1.78,118.9,998.0,1058,-19.9987817,118.00386,200,False,True
1001,2025-07-19T11:11:00Z,2025-07-19T19:11:00+08:00,6,13-H-006,363739.385,6591800.045,363737.938,6591803.475,3.72,112.9,181,32.7,32.6,113.0,116.8,241.3,265.1,654.8,636.8,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,162.8,1.161,2.01,116.8,636.8,1152,-19.9988561,118.003907,200,False,True
1002,2025-07-19T11:27:00Z,2025-07-19T19:27:00+08:00,7,13-H-007,363723.505,6591833.4,363719.714,6591836.979,5.21,136.6,184,39.1,35.9,105.3,111.0,263.7,273.8,856.0,917.9,85.0,85.0,1.0,1.0,4.3,6.2,10.7,8.8,177.6,1.052,1.967,111.0,917.9,1131,-19.9985552,118.0037328,200,False,True
1003,2025-07-19T11:29:00Z,2025-07-19T19:29:00+08:00,7,13-H-007,363723.505,6591833.4,363717.755,6591833.233,5.75,181.7,184,46.2,48.4,137.1,136.6,299.8,317.8,775.3,787.0,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,202.0,1.189,1.876,136.6,787.0,1112,-19.9985888,118.003714,200,False,True
1004,2025-07-19T11:22:00Z,2025-07-19T19:22:00+08:00,8,13-H-008,363726.114,6591825.746,363720.612,6591824.233,5.71,195.4,184,39.6,41.9,118.5,114.0,263.2,283.5,763.4,763.7,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,181.8,1.148,1.876,114.0,763.7,1017,-19.9986697,118.0037414,200,False,True
1005,2025-07-19T11:25:00Z,2025-07-19T19:25:00+08:00,9,13-H-009,363727.728,6591817.857,363727.522,6591815.079,2.79,265.8,184,49.7,45.9,144.1,146.8,305.7,297.0,849.0,798.1,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,212.4,1.065,1.752,146.8,798.1,962,-19.9987519,118.0038074,200,False,True
1006,2025-07-19T11:24:00Z,2025-07-19T19:24:00+08:00,10,13-H-010,363729.707,6591810.755,363726.882,6591810.884,2.83,177.4,185,35.8,38.0,100.6,104.5,222.9,233.9,624.2,653.8,85.0,85.0,1.0,1.0,4.0,4.2,11.0,10.8,152.0,1.097,1.878,104.5,653.8,1009,-19.9987896,118.0038013,200,False,True
1007,2025-07-19T11:34:00Z,2025-07-19T19:34:00+08:00,11,13-H-011,363731.616,6591802.075,363735.163,6591803.616,3.87,23.5,184,42.3,39.1,130.8,134.6,302.2,326.8,841.3,892.6,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,202.6,1.238,1.863,134.6,892.6,1147,-19.9988549,118.0038805,200,False,True
1008,2025-07-19T11:35:00Z,2025-07-19T19:35:00+08:00,12,13-H-012,363733.584,6591795.208,363728.925,6591793.8,4.87,196.8,183,33.7,31.0,114.0,117.3,255.7,263.4,685.1,670.4,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,168.1,1.192,2.037,117.3,670.4,1185,-19.998943,118.0038208,200,False,True
1009,2025-07-19T11:48:00Z,2025-07-19T19:48:00+08:00,13,13-H-013,363715.668,6591835.29,363717.183,6591836.629,2.02,41.5,184,33.1,32.4,90.5,87.0,229.8,241.9,785.2,778.7,85.0,85.0,1.0,1.0,10.3,9.2,4.7,5.8,154.4,1.173,1.853,87.0,778.7,1022,-19.9985583,118.0037086,200,False,True
1010,2025-07-19T11:43:00Z,2025-07-19T19:43:00+08:00,13,13-H-013,363715.668,6591835.29,363718.118,6591832.619,3.62,312.5,184,52.2,54.3,146.8,146.6,350.4,339.6,1027.5,992.7,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,235.4,1.305,1.89,146.6,992.7,1080,-19.9985943,118.0037175,200,False,True
1011,2025-07-19T11:28:00Z,2025-07-19T19:28:00+08:00,14,13-H-014,363717.55,6591828.19,363721.971,6591828.002,4.42,357.6,184,55.4,51.2,163.8,155.1,348.3,355.2,1019.2,971.5,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,239.6,1.216,1.957,155.1,971.5,928,-19.9986358,118.0037543,200,False,True
1012,2025-07-19T11:27:00Z,2025-07-19T19:27:00+08:00,15,13-H-015,363720.069,6591820.094,363719.338,6591818.318,1.92,247.6,184,59.1,55.0,147.1,151.3,274.2,284.7,732.5,729.0,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,190.5,1.102,1.875,151.3,729.0,896,-19.9987228,118.0037292,200,False,True
1013,2025-07-19T11:51:00Z,2025-07-19T19:51:00+08:00,16,13-H-016,363722.147,6591812.403,363721.086,6591816.506,4.24,104.5,185,41.4,37.4,122.0,125.2,311.5,334.4,815.0,846.4,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,214.6,1.184,1.921,125.2,846.4,1060,-19.9987391,118.0037459,200,False,True
1014,2025-07-19T12:00:00Z,2025-07-19T20:00:00+08:00,16,13-H-016,363722.147,6591812.403,363723.1,6591816.763,4.46,77.7,185,35.7,37.2,104.7,108.5,268.0,250.1,917.6,833.5,85.0,85.0,1.0,1.0,5.0,4.0,10.0,11.0,184.6,1.181,1.957,108.5,833.5,930,-19.9987368,118.0037651,200,False,True
