Measurement ID,TimeStamp UTC,TimeStamp Site TZ,Hole Number,Hole ID,Parent Hole Easting (m),Parent Hole Northing (m),Measurement Easting (m),Measurement Northing (m),Measurement Offset Distance (m),Measurement Offset Angle (deg),Elevation (m),P20 RR (mm),P20 SWB (mm),P50 RR (mm),P50 SWB (mm),P80 RR (mm),P80 SWB (mm),Top Size RR (mm),Top Size SWB (mm),> 100 mm RR (%),> 100 mm SWB (%),< 10 mm RR (%),< 10 mm SWB (%),< 25 mm RR (%),< 25 mm SWB (%),25 mm to 100 mm RR (%),25 mm to 100 mm SWB (%),RR Xc (mm),RR n,SWB b,SWB x50 (mm),SWB xMax (mm),Instantaeous Mass (t/hr),Latitude,Longitude,Altitude (m),IsDay,IsGeoreferenced
2204,2025-08-14T14:00:00Z,2025-08-14T22:00:00+08:00,1,26-H-001,363701.516,6591903.651,363702.948,6591905.746,2.54,55.7,184,31.1,29.8,91.0,85.6,219.0,215.3,602.3,592.4,85.0,85.0,1.0,1.0,7.8,10.4,7.2,4.6,145.2,1.215,1.984,85.6,592.4,1237,-19.9979374,118.0035725,200,False,True
2205,2025-08-14T14:01:00Z,2025-08-14T22:01:00+08:00,2,26-H-002,363702.195,6591911.462,363698.816,6591912.747,3.61,159.2,185,37.2,34.9,119.5,126.2,229.3,220.1,515.0,525.5,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,154.0,1.172,1.875,126.2,525.5,1039,-19.9978745,118.003533,200,False,True
2206,2025-08-14T14:03:00Z,2025-08-14T22:03:00+08:00,3,26-H-003,363703.782,6591919.68,363703.805,6591919.581,0.1,283.3,185,41.1,47.7,123.2,116.0,288.7,287.0,801.3,843.8,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,196.0,1.102,1.956,116.0,843.8,1111,-19.9978131,118.0035807,200,False,True
2207,2025-08-14T14:06:00Z,2025-08-14T22:06:00+08:00,4,26-H-004,363704.972,6591927.376,363703.727,6591931.152,3.98,108.2,184,54.7,55.8,162.9,172.3,341.0,349.2,1253.0,1219.2,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,233.3,1.044,1.895,172.3,1219.2,1117,-19.9977092,118.0035799,200,False,True
2208,2025-08-14T14:13:00Z,2025-08-14T22:13:00+08:00,5,26-H-005,363707.861,6591898.769,363707.682,6591898.307,0.5,248.8,184,30.2,29.9,91.6,92.2,225.0,236.5,695.5,709.2,85.0,85.0,1.0,1.0,11.1,8.0,3.9,7.0,151.0,1.056,1.843,92.2,709.2,1105,-19.9980042,118.0036177,200,False,True
2209,2025-08-14T14:12:00Z,2025-08-14T22:12:00+08:00,6,26-H-006,363708.794,6591906.508,363710.344,6591907.34,1.76,28.2,185,28.7,28.7,86.8,88.0,212.2,214.2,487.6,461.4,85.0,85.0,1.0,1.0,9.1,11.9,5.9,3.1,140.9,1.202,1.94,88.0,461.4,1148,-19.9979231,118.0036432,200,False,True
2210,2025-08-14T14:15:00Z,2025-08-14T22:15:00+08:00,7,26-H-007,363709.642,6591914.64,363709.425,6591918.372,3.74,93.3,184,40.7,39.0,126.3,120.0,293.9,289.4,751.8,734.4,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,198.2,1.169,1.861,120.0,734.4,1151,-19.997824,118.0036344,200,False,True
2211,2025-08-14T14:14:00Z,2025-08-14T22:14:00+08:00,8,26-H-008,363711.542,6591922.186,363712.766,6591920.276,2.27,302.7,184,42.9,42.3,124.1,127.1,283.8,292.8,944.1,972.6,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,190.4,1.138,1.833,127.1,972.6,1259,-19.9978069,118.0036663,200,False,True
2212,2025-08-14T14:22:00Z,2025-08-14T22:22:00+08:00,9,26-H-009,363714.977,6591901.337,363716.329,6591900.81,1.45,338.7,183,45.8,44.7,119.9,123.8,261.0,250.7,879.4,858.9,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,175.3,1.087,1.908,123.8,858.9,949,-19.9979818,118.0037004,200,False,True
2213,2025-08-14T14:22:00Z,2025-08-14T22:22:00+08:00,10,26-H-010,363716.402,6591909.499,363710.912,6591908.494,5.58,190.4,184,36.2,38.3,111.7,108.7,246.7,251.4,617.5,648.8,85.0,85.0,1.0,1.0,4.0,7.5,11.0,7.5,165.0,1.311,1.889,108.7,648.8,1163,-19.9979127,118.0036486,200,False,True
2214,2025-08-14T14:25:00Z,2025-08-14T22:25:00+08:00,10,26-H-010,363716.402,6591909.499,363713.258,6591908.19,3.41,202.6,184,46.4,43.4,122.0,120.6,275.3,279.0,706.0,652.4,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,184.2,1.215,1.8,120.6,652.4,1089,-19.9979155,118.003671,200,False,True
2215,2025-08-14T14:36:00Z,2025-08-14T22:36:00+08:00,10,26-H-010,363716.402,6591909.499,363716.775,6591909.525,0.37,4.1,184,36.5,36.8,104.3,106.0,285.9,286.4,766.8,825.6,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,191.3,1.208,1.905,106.0,825.6,1164,-19.9979035,118.0037047,200,False,True
2216,2025-08-14T14:36:00Z,2025-08-14T22:36:00+08:00,11,26-H-011,363717.691,6591917.243,363716.349,6591915.64,2.09,230.1,184,27.1,24.1,86.6,90.8,197.1,191.6,601.6,582.2,85.0,85.0,1.0,1.0,10.2,7.6,4.8,7.4,133.0,1.106,1.744,90.8,582.2,1126,-19.9978485,118.0037006,200,False,True
2217,2025-08-14T14:32:00Z,2025-08-14T22:32:00+08:00,12,26-H-012,363721.753,6591896.369,363721.492,6591896.44,0.27,164.7,184,32.7,34.4,95.0,95.7,245.3,248.3,873.1,889.8,85.0,85.0,1.0,1.0,7.9,9.3,7.1,5.7,162.0,1.166,1.955,95.7,889.8,1127,-19.998021,118.0037498,200,False,True
2218,2025-08-14T14:46:00Z,2025-08-14T22:46:00+08:00,13,26-H-013,363722.952,6591904.411,363723.107,6591905.161,0.77,78.3,184,44.7,41.3,124.5,134.7,273.7,259.4,842.9,772.3,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,184.1,1.106,1.877,134.7,772.3,1112,-19.9979427,118.0037652,200,False,True
2219,2025-08-14T14:24:00Z,2025-08-14T22:24:00+08:00,14,26-H-014,363723.94,6591912.289,363722.242,6591914.752,2.99,124.6,184,33.2,32.8,100.4,96.9,226.5,233.7,755.0,775.9,85.0,85.0,1.0,1.0,7.3,8.0,7.7,7.0,155.2,1.072,1.92,96.9,775.9,1032,-19.9978565,118.0037569,200,False,True
2220,2025-08-14T14:44:00Z,2025-08-14T22:44:00+08:00,16,26-H-016,363729.061,6591899.149,363730.247,6591898.915,1.21,348.8,184,32.4,31.8,103.9,103.7,266.8,266.8,773.8,714.8,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,178.8,1.226,1.84,103.7,714.8,1181,-19.9979988,118.0038334,200,False,True
2221,2025-08-14T14:37:00Z,2025-08-14T22:37:00+08:00,16,26-H-016,363729.061,6591899.149,363729.1,6591898.934,0.22,280.2,184,34.2,31.7,112.7,109.2,251.4,241.1,658.0,678.1,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,168.5,1.153,2.034,109.2,678.1,1271,-19.9979986,118.0038225,200,False,True
