Measurement ID,TimeStamp UTC,TimeStamp Site TZ,Hole Number,Hole ID,Parent Hole Easting (m),Parent Hole Northing (m),Measurement Easting (m),Measurement Northing (m),Measurement Offset Distance (m),Measurement Offset Angle (deg),Elevation (m),P20 RR (mm),P20 SWB (mm),P50 RR (mm),P50 SWB (mm),P80 RR (mm),P80 SWB (mm),Top Size RR (mm),Top Size SWB (mm),> 100 mm RR (%),> 100 mm SWB (%),< 10 mm RR (%),< 10 mm SWB (%),< 25 mm RR (%),< 25 mm SWB (%),25 mm to 100 mm RR (%),25 mm to 100 mm SWB (%),RR Xc (mm),RR n,SWB b,SWB x50 (mm),SWB xMax (mm),Instantaeous Mass (t/hr),Latitude,Longitude,Altitude (m),IsDay,IsGeoreferenced
269,2025-07-07T11:00:00Z,2025-07-07T19:00:00+08:00,2,7-H-002,363641.023,6591761.799,363642.85,6591764.204,3.02,52.8,184,37.1,37.6,106.1,104.9,269.8,268.7,710.3,684.7,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,180.5,0.929,2.012,104.9,684.7,1270,-19.9992089,118.002998,200,False,True
270,2025-07-07T11:01:00Z,2025-07-07T19:01:00+08:00,3,7-H-003,363641.421,6591753.804,363639.638,6591749.743,4.43,246.3,184,38.9,35.0,118.0,114.5,286.0,297.4,905.6,861.5,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,194.4,1.01,2.003,114.5,861.5,1178,-19.9993388,118.0029673,200,False,True
271,2025-07-07T11:04:00Z,2025-07-07T19:04:00+08:00,4,7-H-004,363641.652,6591745.645,363647.755,6591740.598,7.92,320.4,184,56.4,58.8,142.6,146.3,319.8,359.8,1000.6,1001.2,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,223.0,1.153,1.907,146.3,1001.2,833,-19.999421,118.0030449,200,False,True
272,2025-07-07T11:09:00Z,2025-07-07T19:09:00+08:00,5,7-H-005,363642.301,6591737.79,363642.378,6591741.644,3.85,88.9,184,43.0,46.0,133.5,133.8,298.7,307.3,818.3,866.8,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,207.0,1.105,1.837,133.8,866.8,886,-19.9994116,118.0029935,200,False,True
273,2025-07-07T11:11:00Z,2025-07-07T19:11:00+08:00,5,7-H-005,363642.301,6591737.79,363641.353,6591738.053,0.98,164.5,184,41.3,41.6,133.0,128.9,323.5,307.6,1320.8,1340.9,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,224.2,1.065,1.912,128.9,1340.9,814,-19.9994438,118.0029837,200,False,True
274,2025-07-07T11:10:00Z,2025-07-07T19:10:00+08:00,6,7-H-006,363641.944,6591729.327,363640.404,6591729.315,1.54,180.5,183,34.0,35.1,105.6,105.1,272.4,279.1,736.4,744.6,85.0,85.0,1.0,1.0,4.0,5.8,11.0,9.2,186.6,1.073,1.966,105.1,744.6,948,-19.9995223,118.0029746,200,False,True
275,2025-07-07T11:16:00Z,2025-07-07T19:16:00+08:00,7,7-H-007,363642.42,6591721.685,363641.919,6591720.466,1.32,247.7,184,40.9,38.5,123.7,126.2,281.2,286.3,906.3,842.0,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,188.1,1.237,1.904,126.2,842.0,1199,-19.9996018,118.0029891,200,False,True
276,2025-07-07T11:18:00Z,2025-07-07T19:18:00+08:00,8,7-H-008,363643.112,6591713.474,363642.218,6591711.044,2.59,249.8,184,36.2,35.1,108.5,109.2,237.8,234.8,681.6,704.0,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,156.6,1.195,1.964,109.2,704.0,1137,-19.9996864,118.002992,200,False,True
277,2025-07-07T11:24:00Z,2025-07-07T19:24:00+08:00,9,7-H-009,363643.118,6591705.551,363641.868,6591707.49,2.31,122.8,184,36.8,34.7,102.9,103.2,222.1,218.2,552.3,606.0,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,144.1,1.291,1.955,103.2,606.0,1293,-19.9997184,118.0029886,200,False,True
278,2025-07-07T11:28:00Z,2025-07-07T19:28:00+08:00,10,7-H-010,363643.19,6591697.543,363642.937,6591697.523,0.25,184.6,184,34.8,34.0,99.1,100.6,215.4,224.1,607.0,660.1,85.0,85.0,1.0,1.0,4.0,6.9,11.0,8.1,137.7,1.306,2.102,100.6,660.1,1340,-19.9998079,118.0029988,200,False,True
279,2025-07-07T11:24:00Z,2025-07-07T19:24:00+08:00,11,7-H-011,363633.898,6591765.559,363635.142,6591766.723,1.7,43.1,184,38.9,42.6,106.1,109.9,245.4,246.4,544.6,507.5,85.0,85.0,1.0,1.0,4.0,4.5,11.0,10.5,163.5,1.097,1.878,109.9,507.5,1063,-19.9991863,118.0029243,200,False,True
280,2025-07-07T11:33:00Z,2025-07-07T19:33:00+08:00,12,7-H-012,363634.035,6591756.958,363633.852,6591756.82,0.23,216.9,183,30.9,32.1,95.7,99.1,237.0,233.4,885.7,873.1,85.0,85.0,1.0,1.0,5.8,5.9,9.2,9.1,160.2,1.104,2.038,99.1,873.1,1099,-19.9992752,118.002912,200,False,True
281,2025-07-07T11:40:00Z,2025-07-07T19:40:00+08:00,13,7-H-013,363634.718,6591749.014,363631.891,6591754.458,6.13,117.4,184,44.9,53.0,128.5,128.7,276.6,277.2,609.7,590.1,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,191.0,1.164,1.823,128.7,590.1,1020,-19.9992964,118.0028932,200,False,True
282,2025-07-07T11:28:00Z,2025-07-07T19:28:00+08:00,14,7-H-014,363634.812,6591741.499,363635.405,6591738.901,2.66,282.9,184,49.5,50.6,163.2,173.0,341.0,325.0,1051.8,992.1,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,233.4,1.135,1.992,173.0,992.1,1082,-19.9994362,118.0029268,200,False,True
283,2025-07-07T11:43:00Z,2025-07-07T19:43:00+08:00,15,7-H-015,363635.078,6591733.413,363635.621,6591739.23,5.84,84.7,184,49.1,44.5,130.7,125.5,275.4,269.7,964.6,1041.9,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,189.3,1.163,1.781,125.5,1041.9,983,-19.9994332,118.0029289,200,False,True
284,2025-07-07T11:49:00Z,2025-07-07T19:49:00+08:00,16,7-H-016,363635.652,6591725.074,363631.03,6591724.798,4.63,183.4,184,43.8,41.4,140.9,142.6,338.5,333.3,1375.4,1470.0,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,228.7,1.044,1.858,142.6,1470.0,1110,-19.9995629,118.002885,200,False,True
285,2025-07-07T11:45:00Z,2025-07-07T19:45:00+08:00,17,7-H-017,363635.768,6591717.46,363639.968,6591717.342,4.2,358.4,182,42.6,41.3,109.5,104.4,266.5,252.8,765.5,838.2,85.0,85.0,1.0,1.0,4.0,4.2,11.0,10.8,177.3,0.956,1.833,104.4,838.2,1221,-19.9996299,118.0029705,200,False,True
286,2025-07-07T11:37:00Z,2025-07-07T19:37:00+08:00,18,7-H-018,363635.637,6591709.869,363633.27,6591709.8,2.37,181.7,184,34.6,39.2,113.7,111.4,254.5,247.6,670.8,643.7,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,166.6,1.076,2.058,111.4,643.7,1264,-19.9996976,118.0029064,200,False,True
287,2025-07-07T11:54:00Z,2025-07-07T19:54:00+08:00,18,7-H-018,363635.637,6591709.869,363635.77,6591709.539,0.36,292.0,184,26.3,26.5,74.7,74.3,186.2,180.8,583.1,587.2,85.0,85.0,1.0,1.0,14.7,13.7,0.3,1.3,121.9,1.137,1.886,74.3,587.2,1292,-19.9997,118.0029303,200,False,True
288,2025-07-07T11:56:00Z,2025-07-07T19:56:00+08:00,20,7-H-020,363626.645,6591768.595,363626.733,6591768.508,0.12,315.5,183,27.5,27.0,82.5,80.8,235.3,233.2,752.7,736.8,85.0,85.0,1.0,1.0,9.5,10.0,5.5,5.0,154.3,1.168,1.96,80.8,736.8,1267,-19.9991702,118.0028439,200,False,True
289,2025-07-07T11:55:00Z,2025-07-07T19:55:00+08:00,20,7-H-020,363626.645,6591768.595,363624.485,6591769.366,2.29,160.4,183,38.8,38.5,115.5,114.4,254.4,260.5,878.1,983.1,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,166.8,1.084,2.058,114.4,983.1,1175,-19.9991625,118.0028224,200,False,True
290,2025-07-07T11:36:00Z,2025-07-07T19:36:00+08:00,21,7-H-021,363626.574,6591761.027,363626.445,6591760.974,0.14,202.4,183,39.1,40.8,111.9,105.1,256.6,271.4,644.9,643.3,85.0,85.0,1.0,1.0,5.0,4.0,10.0,11.0,170.5,1.23,2.104,105.1,643.3,1170,-19.9992379,118.0028412,200,False,True
291,2025-07-07T11:44:00Z,2025-07-07T19:44:00+08:00,22,7-H-022,363627.404,6591753.013,363625.247,6591749.793,3.88,236.2,184,32.0,34.0,100.8,99.7,212.8,199.0,420.4,444.3,85.0,85.0,1.0,1.0,4.9,6.0,10.1,9.0,144.4,1.201,1.836,99.7,444.3,1048,-19.9993384,118.0028297,200,False,True
292,2025-07-07T12:10:00Z,2025-07-07T20:10:00+08:00,23,7-H-023,363627.787,6591745.088,363628.612,6591742.226,2.98,286.1,184,42.4,43.1,126.0,127.2,302.8,315.2,1139.3,1091.5,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,209.9,1.161,1.967,127.2,1091.5,1017,-19.9994063,118.0028619,200,False,True
293,2025-07-07T12:03:00Z,2025-07-07T20:03:00+08:00,24,7-H-024,363627.514,6591736.828,363631.303,6591733.797,4.85,321.3,184,38.7,41.4,132.6,130.6,327.0,302.3,848.3,874.8,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,226.2,1.241,1.866,130.6,874.8,1077,-19.9994821,118.0028876,200,False,True
294,2025-07-07T12:23:00Z,2025-07-07T20:23:00+08:00,24,7-H-024,363627.514,6591736.828,363627.794,6591740.069,3.25,85.1,184,45.5,43.1,140.0,125.3,325.0,327.0,963.9,889.9,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,224.8,1.17,2.004,125.3,889.9,1013,-19.9994257,118.0028541,200,False,True
295,2025-07-07T11:48:00Z,2025-07-07T19:48:00+08:00,25,7-H-025,363627.944,6591729.594,363626.997,6591728.227,1.66,235.3,184,41.4,42.0,129.4,129.7,286.6,293.8,928.5,861.2,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,195.9,1.114,1.821,129.7,861.2,931,-19.9995321,118.0028465,200,False,True
296,2025-07-07T12:32:00Z,2025-07-07T20:32:00+08:00,26,7-H-026,363628.593,6591720.723,363630.227,6591722.22,2.22,42.5,184,40.4,39.7,105.8,111.0,266.9,260.8,782.3,754.2,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,179.6,1.195,1.883,111.0,754.2,1158,-19.9995861,118.0028773,200,False,True
297,2025-07-07T12:08:00Z,2025-07-07T20:08:00+08:00,26,7-H-026,363628.593,6591720.723,363626.924,6591718.766,2.57,229.5,184,41.2,43.8,133.6,131.2,297.3,303.4,668.8,635.7,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,200.0,1.231,1.869,131.2,635.7,1120,-19.9996171,118.0028458,200,False,True
298,2025-07-07T12:39:00Z,2025-07-07T20:39:00+08:00,27,7-H-027,363628.701,6591713.344,363626.582,6591713.47,2.12,176.6,186,40.0,41.6,117.0,109.8,273.5,276.4,801.1,879.8,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,181.3,1.257,1.886,109.8,879.8,1164,-19.9996647,118.0028425,200,False,True
