pattern_id,block_name,haul_cycle_rec_ident,load_rec_ident,loading_unit_ident,load_desc,hauling_unit_ident,haul_desc,DrillPattern,bucket_tonnes,actual_tonnes,digging_time,dig_duration,total_time,spotting_time,loading_time,other_time,bucket_easting,bucket_northing,bucket_elevation,turnout,report_tonnes,calc_duration,date,start_time,end_time,tph,loader_type,truck_payload_t,bucket_nominal_t,passes,base_cycle_s,calc_total_time_s,digging_time_s,swing_time_s,loading_time_s,spotting_time_s,tph_recalc,digability
pattern_27,A1850827_200_EN_1,6218445,4218445,EX012,EX3600BH,DT038,CAT 793,A-185-08-27,46.4,171.04,96.202117,96.202117,287.686748,42.72553,85.618238,0,363831.67,6591837.93,198.89,LEFT,171.0,430,3/11/2025,01:53:05,02:00:15,1869.326307,EX3600,225,22.0,10.0,32,287.686748,96.202117,63.140863,85.618238,42.72553,2140.345452,6030.91979
pattern_27,A1850827_200_EN_1,6218446,4218446,EX012,EX3600BH,DT050,HIT EH5000,A-185-08-27,31.53,167.38,92.286266,92.286266,294.819982,41.442933,96.571879,0,363827.67,6591836.32,198.9,RIGHT,167.4,349,3/11/2025,02:00:15,02:06:04,1749.051602,EX3600,250,22.0,10.0,32,294.819982,92.286266,64.518904,96.571879,41.442933,2043.889883,5763.76947
pattern_27,A1850827_200_EN_1,6218447,4218447,EX012,EX3600BH,DT016,CAT 793,A-185-08-27,39.61,154.4,94.642362,94.642362,281.011595,44.483091,86.203709,0,363834.33,6591833.88,198.34,RIGHT,154.4,520,3/11/2025,02:06:04,02:14:44,1656.572684,EX3600,225,22.0,10.0,32,281.011595,94.642362,55.682433,86.203709,44.483091,1978.039866,5578.072423
pattern_27,A1850827_200_EN_1,6218448,4218448,EX012,EX3600BH,DT001,CAT 793,A-185-08-27,36.9,177.49,95.633426,95.633426,290.586265,48.443859,84.010735,0,363830.94,6591835.02,198.84,RIGHT,177.5,473,3/11/2025,02:14:44,02:22:37,1810.37505,EX3600,225,22.0,10.0,32,290.586265,95.633426,62.498245,84.010735,48.443859,2198.872682,6200.820962
pattern_27,A1850827_200_EN_1,6218449,4218449,EX012,EX3600BH,DT029,CAT 793,A-185-08-27,27.32,163.92,89.795816,89.795816,274.604499,38.71709,82.33972,0,363832.75,6591838.84,199.54,RIGHT,163.9,512,3/11/2025,02:22:37,02:31:09,1680.261338,EX3600,225,22.0,10.0,32,274.604499,89.795816,63.751874,82.33972,38.71709,2148.920459,5981.827885
pattern_27,A1850827_200_EN_1,6218450,4218450,EX012,EX3600BH,DT014,CAT 793,A-185-08-27,35.62,153.29,94.781459,94.781459,291.209808,43.507059,93.062842,0,363831.86,6591837.01,198.86,RIGHT,153.3,433,3/11/2025,02:31:09,02:38:22,1629.727881,EX3600,225,22.0,10.0,32,291.209808,94.781459,59.858448,93.062842,43.507059,1895.04778,5344.034739
pattern_27,A1850827_200_EN_1,6218451,4218451,EX012,EX3600BH,DT009,CAT 793,A-185-08-27,28.07,151.61,106.508084,106.508084,308.48878,38.178082,95.25487,0,363835.18,6591835.14,198.88,RIGHT,151.6,453,3/11/2025,02:38:22,02:45:55,1567.009409,EX3600,225,22.0,10.0,32,308.48878,106.508084,68.547743,95.25487,38.178082,1769.272273,4838.665138
pattern_27,A1850827_200_EN_1,6218452,4218452,EX012,EX3600BH,DT060,HIT EH5000,A-185-08-27,46.38,161.03,96.785868,96.785868,292.796071,52.05393,89.843027,0,363830.6,6591839.78,198.47,STRAIGHT,161.0,408,3/11/2025,02:45:55,02:52:43,1763.624351,EX3600,250,22.0,10.0,32,292.796071,96.785868,54.113246,89.843027,52.05393,1979.878548,5576.812526
pattern_27,A1850827_200_EN_1,6218453,4218453,EX012,EX3600BH,DT009,CAT 793,A-185-08-27,38.43,173.56,82.073442,82.073442,276.30386,40.787447,83.972458,0,363832.85,6591837.82,199.04,STRAIGHT,173.6,544,3/11/2025,02:52:43,03:01:47,1868.726127,EX3600,225,22.0,10.0,32,276.30386,82.073442,69.470513,83.972458,40.787447,2261.397682,6342.475578
pattern_27,A1850827_200_EN_1,6218454,4218454,EX012,EX3600BH,DT011,CAT 793,A-185-08-27,53.08,173.71,84.175197,84.175197,293.186297,49.019102,100.229427,0,363833.7,6591836.3,198.61,LEFT,173.7,474,3/11/2025,03:01:47,03:09:41,1718.576149,EX3600,225,22.0,10.0,32,293.186297,84.175197,59.762571,100.229427,49.019102,2133.012689,5871.497568
pattern_27,A1850827_200_EN_1,6218455,4218455,EX012,EX3600BH,DT045,CAT 793,A-185-08-27,45.95,163.52,91.652883,91.652883,291.714412,39.002668,93.47697,0,363829.65,6591837.01,199.01,STRAIGHT,163.5,486,3/11/2025,03:09:41,03:17:47,1689.974849,EX3600,225,22.0,10.0,32,291.714412,91.652883,67.581891,93.47697,39.002668,2017.962445,5690.654094
pattern_27,A1850827_200_EN_1,6218456,4218456,EX012,EX3600BH,DT029,CAT 793,A-185-08-27,34.56,158.45,96.616231,96.616231,301.934309,48.875651,96.000233,0,363829.81,6591838.95,198.52,RIGHT,158.5,465,3/11/2025,03:17:47,03:25:32,1569.802172,EX3600,225,22.0,10.0,32,301.934309,96.616231,60.442195,96.000233,48.875651,1889.240177,5312.861068
