pattern_id,block_name,haul_cycle_rec_ident,load_rec_ident,loading_unit_ident,load_desc,hauling_unit_ident,haul_desc,DrillPattern,bucket_tonnes,actual_tonnes,digging_time,dig_duration,total_time,spotting_time,loading_time,other_time,bucket_easting,bucket_northing,bucket_elevation,turnout,report_tonnes,calc_duration,date,start_time,end_time,tph,loader_type,truck_payload_t,bucket_nominal_t,passes,base_cycle_s,calc_total_time_s,digging_time_s,swing_time_s,loading_time_s,spotting_time_s,tph_recalc,digability
pattern_18,A1850818_200_CN_3,6212091,4212091,EX004,EX5600FS,DT012,CAT 793,A-185-08-18,56.52,181.28,116.518699,116.518699,288.91551,39.846386,75.522545,0,363582.46,6591906.09,199.38,LEFT,181.3,491,6/11/2025,09:37:30,09:45:41,1692.91187,EX5600,225,29.0,8.0,34,288.91551,116.518699,57.02788,75.522545,39.846386,2258.766833,5715.086065
pattern_18,A1850818_200_CN_3,6212092,4212092,EX004,EX5600FS,DT007,CAT 793,A-185-08-18,47.66,178.2,108.602225,108.602225,278.680164,41.922176,72.766419,0,363582.29,6591907.14,199.13,STRAIGHT,178.2,469,6/11/2025,09:45:41,09:53:30,1863.451934,EX5600,225,29.0,8.0,34,278.680164,108.602225,55.389344,72.766419,41.922176,2302.004447,5830.340119
pattern_18,A1850818_200_CN_3,6212093,4212093,EX004,EX5600FS,DT009,CAT 793,A-185-08-18,33.1,164.62,112.164703,112.164703,281.951693,38.931577,80.787124,0,363577.4,6591907.46,199.38,LEFT,164.6,480,6/11/2025,09:53:30,10:01:30,1664.610068,EX5600,225,29.0,8.0,34,281.951693,112.164703,50.06829,80.787124,38.931577,2101.936411,5440.249982
pattern_18,A1850818_200_CN_3,6212094,4212094,EX004,EX5600FS,DT061,HIT EH5000,A-185-08-18,36.99,170.33,136.784606,136.784606,301.96509,34.079508,64.230405,0,363582.06,6591901.38,198.65,RIGHT,170.3,432,6/11/2025,10:01:30,10:08:42,1521.508039,EX5600,250,29.0,8.0,34,301.96509,136.784606,66.870572,64.230405,34.079508,2030.633335,4976.601075
pattern_18,A1850818_200_CN_3,6212095,4212095,EX004,EX5600FS,DT026,CAT 793,A-185-08-18,44.87,176.94,124.524895,124.524895,297.852872,44.888287,71.486195,0,363580.28,6591905.21,198.85,STRAIGHT,176.9,425,6/11/2025,10:08:42,10:15:47,1587.365083,EX5600,225,29.0,8.0,34,297.852872,124.524895,56.953495,71.486195,44.888287,2138.63194,5442.12203
pattern_18,A1850818_200_CN_3,6212096,4212096,EX004,EX5600FS,DT058,HIT EH5000,A-185-08-18,56.4,188.07,104.768473,104.768473,293.49231,42.415905,83.715738,0,363575.05,6591903.22,199.36,RIGHT,188.1,496,6/11/2025,10:15:47,10:24:03,1713.474135,EX5600,250,29.0,8.0,34,293.49231,104.768473,62.592194,83.715738,42.415905,2306.940307,6013.910775
pattern_18,A1850818_200_CN_3,6212097,4212097,EX004,EX5600FS,DT026,CAT 793,A-185-08-18,51.24,202.73,104.260776,104.260776,276.439364,47.498407,67.831602,0,363579.79,6591906.41,199.51,LEFT,202.7,458,6/11/2025,10:24:03,10:31:41,1953.755364,EX5600,225,29.0,8.0,34,276.439364,104.260776,56.848579,67.831602,47.498407,2640.052595,6563.58726
pattern_18,A1850818_200_CN_3,6212098,4212098,EX004,EX5600FS,DT038,CAT 793,A-185-08-18,48.4,213.41,100.859627,100.859627,291.779374,46.893478,83.730324,0,363578.62,6591903.13,199.38,LEFT,213.4,459,6/11/2025,10:31:41,10:39:20,1964.84357,EX5600,225,29.0,8.0,34,291.779374,100.859627,60.295945,83.730324,46.893478,2633.109448,6643.458696
pattern_18,A1850818_200_CN_3,6212099,4212099,EX004,EX5600FS,DT079,HIT EH5000,A-185-08-18,67.48,204.86,95.329646,95.329646,271.085478,41.859861,69.170841,0,363580.62,6591906.52,198.64,RIGHT,204.9,439,6/11/2025,10:39:20,10:46:39,1996.090144,EX5600,250,29.0,8.0,34,271.085478,95.329646,64.72513,69.170841,41.859861,2720.503375,6867.753794
pattern_18,A1850818_200_CN_3,6212100,4212100,EX004,EX5600FS,DT081,HIT EH5000,A-185-08-18,40.45,192.43,110.613743,110.613743,280.393478,41.519985,76.225988,0,363579.81,6591907.5,199.99,RIGHT,192.4,440,6/11/2025,10:46:39,10:53:59,2002.16987,EX5600,250,29.0,8.0,34,280.393478,110.613743,52.033762,76.225988,41.519985,2470.606153,6040.94323
