pattern_id,block_name,haul_cycle_rec_ident,load_rec_ident,loading_unit_ident,load_desc,hauling_unit_ident,haul_desc,DrillPattern,bucket_tonnes,actual_tonnes,digging_time,dig_duration,total_time,spotting_time,loading_time,other_time,bucket_easting,bucket_northing,bucket_elevation,turnout,report_tonnes,calc_duration,date,start_time,end_time,tph,loader_type,truck_payload_t,bucket_nominal_t,passes,base_cycle_s,calc_total_time_s,digging_time_s,swing_time_s,loading_time_s,spotting_time_s,tph_recalc,digability
pattern_6,A1850806_200_WS_1,6201512,4201512,EX004,EX5600FS,DT011,CAT 793,A-185-08-06,54.27,198.39,77.768642,77.768642,250.745198,35.818575,76.138074,0,363438.16,6591723.22,199.12,LEFT,198.4,433,12/10/2025,04:40:35,04:47:48,2267.38582,EX5600,225,29.0,8.0,34,250.745198,77.768642,61.019908,76.138074,35.818575,2848.254332,7734.308323
pattern_6,A1850806_200_WS_1,6201513,4201513,EX004,EX5600FS,DT076,HIT EH5000,A-185-08-06,45.13,181.62,81.523504,81.523504,248.803268,44.288922,77.300008,0,363438.61,6591721.65,199.48,LEFT,181.6,388,12/10/2025,04:47:48,04:54:16,2172.805364,EX5600,250,29.0,8.0,34,248.803268,81.523504,45.690834,77.300008,44.288922,2627.946768,7410.809885
pattern_6,A1850806_200_WS_1,6201514,4201514,EX004,EX5600FS,DT046,CAT 793,A-185-08-06,49.56,184.17,84.429459,84.429459,252.676976,40.596181,74.098941,0,363438.74,6591725.11,199.84,LEFT,184.2,402,12/10/2025,04:54:16,05:00:58,2197.320055,EX5600,225,29.0,8.0,34,252.676976,84.429459,53.552395,74.098941,40.596181,2623.911928,7399.431636
pattern_6,A1850806_200_WS_1,6201515,4201515,EX004,EX5600FS,DT089,HIT EH5000,A-185-08-06,39.46,199.0,91.425948,91.425948,262.51212,44.12126,75.44194,0,363430.49,6591723.89,199.36,RIGHT,199.0,426,12/10/2025,05:00:58,05:08:04,2293.396373,EX5600,250,29.0,8.0,34,262.51212,91.425948,51.522973,75.44194,44.12126,2729.026524,7571.974696
pattern_6,A1850806_200_WS_1,6201516,4201516,EX004,EX5600FS,DT081,HIT EH5000,A-185-08-06,41.49,182.8,85.998708,85.998708,251.100259,41.558091,66.65201,0,363440.26,6591724.35,198.9,LEFT,182.8,346,12/10/2025,05:08:04,05:13:50,2004.808341,EX5600,250,29.0,8.0,34,251.100259,85.998708,56.891451,66.65201,41.558091,2620.855549,7390.812648
pattern_6,A1850806_200_WS_1,6201517,4201517,EX004,EX5600FS,DT060,HIT EH5000,A-185-08-06,47.45,190.82,83.113402,83.113402,255.65896,37.315186,75.062356,0,363433.94,6591722.39,199.09,RIGHT,190.8,464,12/10/2025,05:13:50,05:21:34,1936.495935,EX5600,250,29.0,8.0,34,255.65896,83.113402,60.168016,75.062356,37.315186,2687.037664,7306.28514
pattern_6,A1850806_200_WS_1,6201518,4201518,EX004,EX5600FS,DT024,CAT 793,A-185-08-06,40.91,199.3,88.612143,88.612143,248.504953,39.352511,62.430084,0,363435.93,6591723.19,199.32,LEFT,199.3,404,12/10/2025,05:21:34,05:28:18,2444.099998,EX5600,225,29.0,8.0,34,248.504953,88.612143,58.110215,62.430084,39.352511,2887.241162,8142.020075
pattern_6,A1850806_200_WS_1,6201519,4201519,EX004,EX5600FS,DT018,CAT 793,A-185-08-06,56.67,217.41,80.392998,80.392998,248.578461,39.987461,79.395174,0,363435.29,6591725.71,199.57,STRAIGHT,217.4,366,12/10/2025,05:28:18,05:34:24,2365.588037,EX5600,225,29.0,8.0,34,248.578461,80.392998,48.802827,79.395174,39.987461,3148.566369,8878.95716
pattern_6,A1850806_200_WS_1,6201520,4201520,EX004,EX5600FS,DT011,CAT 793,A-185-08-06,59.66,226.27,79.766008,79.766008,253.442696,42.954979,77.32509,0,363435.43,6591722.1,198.79,RIGHT,226.3,413,12/10/2025,05:34:24,05:41:17,2448.508499,EX5600,225,29.0,8.0,34,253.442696,79.766008,53.396619,77.32509,42.954979,3214.03984,9027.832148
pattern_6,A1850806_200_WS_1,6201521,4201521,EX004,EX5600FS,DT033,CAT 793,A-185-08-06,59.89,219.12,79.195261,79.195261,248.343848,37.123069,74.399842,0,363432.77,6591725.23,199.73,LEFT,219.1,441,12/10/2025,05:41:17,05:48:38,2561.495563,EX5600,225,29.0,8.0,34,248.343848,79.195261,57.625677,74.399842,37.123069,3176.317221,8957.214564
pattern_6,A1850806_200_WS_1,6201522,4201522,EX004,EX5600FS,DT022,CAT 793,A-185-08-06,43.3,187.45,78.080984,78.080984,243.539759,31.668039,71.903531,0,363435.75,6591725.04,199.09,LEFT,187.4,439,12/10/2025,05:48:38,05:55:57,2078.689687,EX5600,225,29.0,8.0,34,243.539759,78.080984,61.887204,71.903531,31.668039,2770.860408,7505.669593
pattern_6,A1850806_200_WS_1,6201523,4201523,EX004,EX5600FS,DT075,HIT EH5000,A-185-08-06,35.62,178.31,76.775386,76.775386,236.76564,38.610097,67.078609,0,363429.69,6591729.05,199.4,LEFT,178.3,405,12/10/2025,05:55:57,06:02:42,2174.520449,EX5600,250,29.0,8.0,34,236.76564,76.775386,54.301548,67.078609,38.610097,2711.244748,7548.076503
pattern_6,A1850806_200_WS_1,6201524,4201524,EX004,EX5600FS,DT013,CAT 793,A-185-08-06,41.81,177.85,79.771785,79.771785,249.794371,41.476042,71.546735,0,363427.55,6591727.86,198.73,RIGHT,177.9,478,12/10/2025,06:02:42,06:10:40,2099.88216,EX5600,225,29.0,8.0,34,249.794371,79.771785,56.999809,71.546735,41.476042,2563.174423,6796.407813
pattern_6,A1850806_200_WS_1,6201525,4201525,EX004,EX5600FS,DT048,HIT EH5000,A-185-08-06,66.24,198.73,82.664215,82.664215,229.613301,38.734678,66.47347,0,363427.66,6591726.23,199.41,STRAIGHT,198.7,373,12/10/2025,06:10:40,06:16:53,2650.350622,EX5600,250,29.0,8.0,34,229.613301,82.664215,41.740938,66.47347,38.734678,3115.791416,8715.780606
pattern_6,A1850806_200_WS_1,6201526,4201526,EX004,EX5600FS,DT046,CAT 793,A-185-08-06,38.03,210.48,87.223037,87.223037,243.218826,39.603211,61.689693,0,363425.58,6591731.91,198.69,STRAIGHT,210.5,375,12/10/2025,06:16:53,06:23:08,2604.288945,EX5600,225,29.0,8.0,34,243.218826,87.223037,54.702885,61.689693,39.603211,3115.38987,8785.399433
pattern_6,A1850806_200_WS_1,6201527,4201527,EX004,EX5600FS,DT013,CAT 793,A-185-08-06,52.13,222.11,78.545916,78.545916,240.391364,38.720316,69.735817,0,363433.66,6591727.23,198.73,LEFT,222.1,389,12/10/2025,06:23:08,06:29:37,2672.705733,EX5600,225,29.0,8.0,34,240.391364,78.545916,53.389315,69.735817,38.720316,3326.168882,9379.796248
pattern_6,A1850806_200_WS_1,6201528,4201528,EX004,EX5600FS,DT007,CAT 793,A-185-08-06,54.51,214.22,77.671719,77.671719,247.003265,42.138538,73.230577,0,363428.77,6591727.59,198.68,STRAIGHT,214.2,467,12/10/2025,06:29:37,06:37:24,2597.0705,EX5600,225,29.0,8.0,34,247.003265,77.671719,53.96243,73.230577,42.138538,3122.239027,8679.041165
pattern_6,A1850806_200_WS_1,6201529,4201529,EX004,EX5600FS,DT016,CAT 793,A-185-08-06,41.95,195.59,75.914669,75.914669,240.266165,38.54489,73.166648,0,363429.3,6591731.05,199.61,STRAIGHT,195.6,331,12/10/2025,06:37:24,06:42:55,2374.86681,EX5600,225,29.0,8.0,34,240.266165,75.914669,52.639958,73.166648,38.54489,2930.606888,8161.932739
pattern_6,A1850806_200_WS_1,6201530,4201530,EX004,EX5600FS,DT015,CAT 793,A-185-08-06,59.43,182.84,87.747809,87.747809,262.339694,41.06166,73.806075,0,363429.15,6591727.75,198.78,RIGHT,182.8,463,12/10/2025,06:42:55,06:50:38,2029.636124,EX5600,225,29.0,8.0,34,262.339694,87.747809,59.724149,73.806075,41.06166,2509.033366,7075.474091
