pattern_id,block_name,haul_cycle_rec_ident,load_rec_ident,loading_unit_ident,load_desc,hauling_unit_ident,haul_desc,DrillPattern,bucket_tonnes,actual_tonnes,digging_time,dig_duration,total_time,spotting_time,loading_time,other_time,bucket_easting,bucket_northing,bucket_elevation,turnout,report_tonnes,calc_duration,date,start_time,end_time,tph,loader_type,truck_payload_t,bucket_nominal_t,passes,base_cycle_s,calc_total_time_s,digging_time_s,swing_time_s,loading_time_s,spotting_time_s,tph_recalc,digability
pattern_9,A1850809_200_ES_1,6204000,4204000,EX004,EX5600FS,DT036,CAT 793,A-185-08-09,46.33,190.86,92.70855,92.70855,260.724963,42.35166,81.181556,0,363692.47,6591774.03,199.42,LEFT,190.9,443,21/10/2025,08:46:23,08:53:46,2032.565398,EX5600,225,29.0,8.0,34,260.724963,92.70855,44.483197,81.181556,42.35166,2635.287684,7143.413491
pattern_9,A1850809_200_ES_1,6204001,4204001,EX004,EX5600FS,DT084,HIT EH5000,A-185-08-09,48.9,187.84,85.175592,85.175592,241.980413,37.831705,65.438458,0,363693.93,6591771.74,199.33,RIGHT,187.8,436,21/10/2025,08:53:46,09:01:02,2193.115508,EX5600,250,29.0,8.0,34,241.980413,85.175592,53.534657,65.438458,37.831705,2794.577707,7102.840616
pattern_9,A1850809_200_ES_1,6204002,4204002,EX004,EX5600FS,DT055,HIT EH5000,A-185-08-09,42.95,189.33,93.85452,93.85452,255.414192,35.194846,82.121393,0,363693.5,6591775.65,198.94,RIGHT,189.3,392,21/10/2025,09:01:02,09:07:34,2105.465049,EX5600,250,29.0,8.0,34,255.414192,93.85452,44.243432,82.121393,35.194846,2668.620263,7297.992543
pattern_9,A1850809_200_ES_1,6204003,4204003,EX004,EX5600FS,DT059,HIT EH5000,A-185-08-09,38.7,179.87,89.057929,89.057929,243.456178,30.848611,65.821428,0,363694.28,6591772.21,199.35,LEFT,179.9,431,21/10/2025,09:07:34,09:14:45,2011.380925,EX5600,250,29.0,8.0,34,243.456178,89.057929,57.72821,65.821428,30.848611,2659.791954,7070.566971
pattern_9,A1850809_200_ES_1,6204004,4204004,EX004,EX5600FS,DT037,CAT 793,A-185-08-09,41.78,176.75,96.391483,96.391483,257.762581,38.752204,66.596479,0,363692.25,6591776.31,199.06,LEFT,176.7,356,21/10/2025,09:14:45,09:20:41,1929.686965,EX5600,225,29.0,8.0,34,257.762581,96.391483,56.022415,66.596479,38.752204,2468.485959,6486.428363
pattern_9,A1850809_200_ES_1,6204005,4204005,EX004,EX5600FS,DT024,CAT 793,A-185-08-09,37.71,167.27,89.313425,89.313425,268.360953,50.376236,71.358562,0,363694.81,6591779.32,199.89,STRAIGHT,167.3,453,21/10/2025,09:20:41,09:28:14,1936.63405,EX5600,225,29.0,8.0,34,268.360953,89.313425,57.31273,71.358562,50.376236,2243.903535,6145.245029
pattern_9,A1850809_200_ES_1,6204006,4204006,EX004,EX5600FS,DT043,CAT 793,A-185-08-09,44.85,187.03,77.761125,77.761125,230.27361,33.785675,68.814632,0,363696.63,6591778.26,198.45,LEFT,187.0,415,21/10/2025,09:28:14,09:35:09,2272.070259,EX5600,225,29.0,8.0,34,230.27361,77.761125,49.912178,68.814632,33.785675,2923.975266,7895.472565
pattern_9,A1850809_200_ES_1,6204007,4204007,EX004,EX5600FS,DT009,CAT 793,A-185-08-09,65.4,204.36,85.775982,85.775982,248.564695,44.071891,62.196376,0,363694.4,6591778.92,198.67,STRAIGHT,204.4,425,21/10/2025,09:35:09,09:42:14,2433.430642,EX5600,225,29.0,8.0,34,248.564695,85.775982,56.520446,62.196376,44.071891,2959.77633,8156.172979
pattern_9,A1850809_200_ES_1,6204008,4204008,EX004,EX5600FS,DT015,CAT 793,A-185-08-09,62.43,203.7,94.103167,94.103167,230.038402,33.477342,59.971105,0,363691.6,6591775.55,199.28,STRAIGHT,203.7,352,21/10/2025,09:42:14,09:48:06,2524.066065,EX5600,225,29.0,8.0,34,230.038402,94.103167,42.486787,59.971105,33.477342,3187.888763,8743.772314
pattern_9,A1850809_200_ES_1,6204009,4204009,EX004,EX5600FS,DT028,CAT 793,A-185-08-09,44.08,202.44,87.945949,87.945949,257.85205,38.940608,75.897107,0,363691.81,6591771.33,198.63,STRAIGHT,202.4,387,21/10/2025,09:48:06,09:54:33,2222.926235,EX5600,225,29.0,8.0,34,257.85205,87.945949,55.068386,75.897107,38.940608,2826.387892,7659.645157
pattern_9,A1850809_200_ES_1,6204010,4204010,EX004,EX5600FS,DT031,CAT 793,A-185-08-09,62.5,192.3,86.409355,86.409355,243.315004,32.142996,67.557144,0,363693.21,6591774.7,198.46,RIGHT,192.3,386,21/10/2025,09:54:33,10:00:59,2352.098143,EX5600,225,29.0,8.0,34,243.315004,86.409355,57.20551,67.557144,32.142996,2845.254074,8023.61649
pattern_9,A1850809_200_ES_1,6204011,4204011,EX004,EX5600FS,DT070,HIT EH5000,A-185-08-09,43.62,205.7,92.253065,92.253065,271.350332,37.538902,80.703218,0,363694.69,6591772.6,198.7,STRAIGHT,205.7,447,21/10/2025,10:00:59,10:08:26,2092.81879,EX5600,250,29.0,8.0,34,271.350332,92.253065,60.855147,80.703218,37.538902,2729.00629,7486.096379
pattern_9,A1850809_200_ES_2,6204012,4204012,EX004,EX5600FS,DT074,HIT EH5000,A-185-08-09,58.44,213.18,97.798757,97.798757,261.800734,38.363878,74.117209,0,363692.31,6591765.67,199.53,LEFT,213.2,500,21/10/2025,10:08:26,10:16:46,2171.243106,EX5600,250,29.0,8.0,34,261.800734,97.798757,51.520889,74.117209,38.363878,2931.442973,7694.786525
pattern_9,A1850809_200_ES_2,6204013,4204013,EX004,EX5600FS,DT060,HIT EH5000,A-185-08-09,65.09,211.62,86.342565,86.342565,248.160744,36.687498,73.824545,0,363693.12,6591766.11,199.31,LEFT,211.6,354,21/10/2025,10:16:46,10:22:40,2339.73635,EX5600,250,29.0,8.0,34,248.160744,86.342565,51.306136,73.824545,36.687498,3069.916824,8217.438338
pattern_9,A1850809_200_ES_2,6204014,4204014,EX004,EX5600FS,DT003,CAT 793,A-185-08-09,71.64,214.93,114.531723,114.531723,284.254624,45.60745,73.686726,0,363696.02,6591765.95,198.8,RIGHT,214.9,487,21/10/2025,10:22:40,10:30:47,2201.811421,EX5600,225,29.0,8.0,34,284.254624,114.531723,50.428726,73.686726,45.60745,2722.003559,7538.674492
pattern_9,A1850809_200_ES_2,6204015,4204015,EX004,EX5600FS,DT019,CAT 793,A-185-08-09,45.9,206.92,95.517712,95.517712,258.510741,39.766507,75.875506,0,363692.93,6591765.92,198.38,RIGHT,206.9,410,21/10/2025,10:30:47,10:37:37,2068.886678,EX5600,225,29.0,8.0,34,258.510741,95.517712,47.351016,75.875506,39.766507,2881.492488,7600.604445
pattern_9,A1850809_200_ES_2,6204016,4204016,EX004,EX5600FS,DT013,CAT 793,A-185-08-09,46.33,221.44,99.274566,99.274566,257.999807,40.154146,71.26887,0,363696.38,6591767.72,199.32,RIGHT,221.4,422,21/10/2025,10:37:37,10:44:39,2215.83186,EX5600,225,29.0,8.0,34,257.999807,99.274566,47.302226,71.26887,40.154146,3089.902783,8313.133668
pattern_9,A1850809_200_ES_2,6204017,4204017,EX004,EX5600FS,DT006,CAT 793,A-185-08-09,57.0,205.47,106.311829,106.311829,280.802829,42.458776,73.090754,0,363694.6,6591771.42,199.32,RIGHT,205.5,452,21/10/2025,10:44:39,10:52:11,2046.813894,EX5600,225,29.0,8.0,34,280.802829,106.311829,58.94147,73.090754,42.458776,2634.186679,6707.130501
pattern_9,A1850809_200_ES_2,6204018,4204018,EX004,EX5600FS,DT064,HIT EH5000,A-185-08-09,46.22,201.7,106.649343,106.649343,281.363513,34.580389,80.513091,0,363696.82,6591764.44,198.94,RIGHT,201.7,489,21/10/2025,10:52:11,11:00:20,2068.069842,EX5600,250,29.0,8.0,34,281.363513,106.649343,59.62069,80.513091,34.580389,2580.660506,6676.299812
pattern_9,A1850809_200_ES_2,6204019,4204019,EX004,EX5600FS,DT023,CAT 793,A-185-08-09,43.6,189.29,102.667101,102.667101,274.951253,35.773667,81.388955,0,363692.41,6591769.94,199.24,LEFT,189.3,446,21/10/2025,11:00:20,11:07:46,1905.580868,EX5600,225,29.0,8.0,34,274.951253,102.667101,55.121529,81.388955,35.773667,2478.461526,6372.117368
pattern_9,A1850809_200_ES_2,6204020,4204020,EX004,EX5600FS,DT046,CAT 793,A-185-08-09,41.5,171.42,95.335832,95.335832,276.879695,49.20481,77.691807,0,363692.65,6591765.81,198.89,STRAIGHT,171.4,497,21/10/2025,11:07:46,11:16:03,1730.479916,EX5600,225,29.0,8.0,34,276.879695,95.335832,54.647245,77.691807,49.20481,2228.786444,5851.078212
pattern_9,A1850809_200_ES_2,6204021,4204021,EX004,EX5600FS,DT013,CAT 793,A-185-08-09,59.74,179.23,96.498132,96.498132,261.612642,40.269966,70.495022,0,363691.71,6591769.08,199.59,LEFT,179.2,346,21/10/2025,11:16:03,11:21:49,1915.185837,EX5600,225,29.0,8.0,34,261.612642,96.498132,54.349521,70.495022,40.269966,2466.378507,6625.485035
pattern_9,A1850809_200_ES_2,6204022,4204022,EX004,EX5600FS,DT013,CAT 793,A-185-08-09,41.77,190.23,98.865643,98.865643,263.606432,38.794124,77.460304,0,363697.08,6591768.08,199.54,LEFT,190.2,415,21/10/2025,11:21:49,11:28:44,2055.434619,EX5600,225,29.0,8.0,34,263.606432,98.865643,48.486362,77.460304,38.794124,2597.894299,6985.857233
pattern_9,A1850809_200_ES_5,6204023,4204023,EX004,EX5600FS,DT001,CAT 793,A-185-08-09,64.7,201.74,116.591096,116.591096,313.529814,48.249918,91.267657,0,363689.66,6591758.06,199.72,STRAIGHT,201.7,479,21/10/2025,11:28:44,11:36:43,1927.982797,EX5600,225,29.0,8.0,34,313.529814,116.591096,57.421143,91.267657,48.249918,2316.400029,5543.090196
pattern_9,A1850809_200_ES_5,6204024,4204024,EX004,EX5600FS,DT023,CAT 793,A-185-08-09,65.09,195.28,114.987448,114.987448,299.441276,36.938478,81.494167,0,363696.82,6591760.15,199.2,LEFT,195.3,465,21/10/2025,11:36:43,11:44:28,1922.52263,EX5600,225,29.0,8.0,34,299.441276,114.987448,66.021183,81.494167,36.938478,2347.751662,5644.981725
pattern_9,A1850809_200_ES_5,6204025,4204025,EX004,EX5600FS,DT033,CAT 793,A-185-08-09,51.82,178.96,122.025202,122.025202,313.480291,46.55831,85.672557,0,363694.89,6591757.54,198.33,STRAIGHT,179.0,510,21/10/2025,11:44:28,11:52:58,1555.031825,EX5600,225,29.0,8.0,34,313.480291,122.025202,59.224222,85.672557,46.55831,2055.19555,4615.013777
pattern_9,A1850809_200_ES_5,6204026,4204026,EX004,EX5600FS,DT002,CAT 793,A-185-08-09,50.72,182.6,119.744656,119.744656,283.376436,39.047051,71.52926,0,363696.33,6591759.2,199.85,RIGHT,182.6,464,21/10/2025,11:52:58,12:00:42,1770.552237,EX5600,225,29.0,8.0,34,283.376436,119.744656,53.055468,71.52926,39.047051,2319.698377,5290.713163
pattern_9,A1850809_200_ES_5,6204027,4204027,EX004,EX5600FS,DT012,CAT 793,A-185-08-09,38.2,192.49,129.567649,129.567649,280.037822,38.30858,72.358135,0,363690.83,6591758.33,199.77,STRAIGHT,192.5,466,21/10/2025,12:00:42,12:08:28,1915.483039,EX5600,225,29.0,8.0,34,280.037822,129.567649,39.803458,72.358135,38.30858,2474.592025,5965.845578
pattern_9,A1850809_200_ES_5,6204028,4204028,EX004,EX5600FS,DT009,CAT 793,A-185-08-09,39.46,194.91,126.059019,126.059019,299.608418,43.492547,77.55524,0,363693.74,6591757.48,198.84,RIGHT,194.9,421,21/10/2025,12:08:28,12:15:29,1859.21477,EX5600,225,29.0,8.0,34,299.608418,126.059019,52.501613,77.55524,43.492547,2342.003477,5608.602588
pattern_9,A1850809_200_ES_5,6204029,4204029,EX004,EX5600FS,DT049,HIT EH5000,A-185-08-09,43.56,188.33,130.309822,130.309822,310.375895,38.610218,76.853254,0,363694.98,6591761.19,199.59,LEFT,188.3,559,21/10/2025,12:15:29,12:24:48,1742.112992,EX5600,250,29.0,8.0,34,310.375895,130.309822,64.602601,76.853254,38.610218,2184.438663,5346.869495
pattern_9,A1850809_200_ES_5,6204030,4204030,EX004,EX5600FS,DT003,CAT 793,A-185-08-09,54.18,188.84,127.126625,127.126625,295.389888,35.808738,76.965673,0,363694.08,6591761.49,199.07,STRAIGHT,188.8,443,21/10/2025,12:24:48,12:32:11,1857.777098,EX5600,225,29.0,8.0,34,295.389888,127.126625,55.488853,76.965673,35.808738,2301.460292,5706.63889
pattern_9,A1850809_200_ES_5,6204031,4204031,EX004,EX5600FS,DT076,HIT EH5000,A-185-08-09,55.42,205.67,133.326892,133.326892,289.807805,33.801404,77.397669,0,363693.25,6591758.0,199.68,STRAIGHT,205.7,452,21/10/2025,12:32:11,12:39:43,1907.798404,EX5600,250,29.0,8.0,34,289.807805,133.326892,45.28184,77.397669,33.801404,2554.830275,6007.223162
pattern_9,A1850809_200_ES_5,6204032,4204032,EX004,EX5600FS,DT013,CAT 793,A-185-08-09,45.85,204.48,107.62669,107.62669,264.43233,40.05464,64.006205,0,363692.08,6591765.39,199.42,LEFT,204.5,419,21/10/2025,12:39:43,12:46:42,2303.160254,EX5600,225,29.0,8.0,34,264.43233,107.62669,52.744795,64.006205,40.05464,2783.738733,6733.38765
pattern_9,A1850809_200_ES_5,6204033,4204033,EX004,EX5600FS,DT046,CAT 793,A-185-08-09,44.61,188.44,118.879408,118.879408,284.322148,38.930781,70.100986,0,363691.69,6591756.84,198.79,LEFT,188.4,409,21/10/2025,12:46:42,12:53:31,1831.709315,EX5600,225,29.0,8.0,34,284.322148,118.879408,56.410973,70.100986,38.930781,2385.986732,6020.600649
pattern_9,A1850809_200_ES_5,6204034,4204034,EX004,EX5600FS,DT040,CAT 793,A-185-08-09,52.17,202.41,141.211959,141.211959,322.496408,49.124858,82.505512,0,363697.42,6591759.69,198.17,LEFT,202.4,484,21/10/2025,12:53:31,13:01:35,1851.555856,EX5600,225,29.0,8.0,34,322.496408,141.211959,49.654079,82.505512,49.124858,2259.451933,5843.696892
pattern_9,A1850809_200_ES_5,6204035,4204035,EX004,EX5600FS,DT086,HIT EH5000,A-185-08-09,45.16,164.23,136.652092,136.652092,301.988552,44.537184,68.380844,0,363694.51,6591748.15,199.03,STRAIGHT,164.2,577,21/10/2025,13:01:35,13:11:12,1437.899689,EX5600,250,29.0,8.0,34,301.988552,136.652092,52.418432,68.380844,44.537184,1957.832476,4349.025336
pattern_9,A1850809_200_ES_5,6204036,4204036,EX004,EX5600FS,DT051,HIT EH5000,A-185-08-09,54.37,174.03,137.592962,137.592962,317.276175,39.171697,85.88842,0,363692.93,6591750.91,198.93,RIGHT,174.0,504,21/10/2025,13:11:12,13:19:36,1434.18565,EX5600,250,29.0,8.0,34,317.276175,137.592962,54.623096,85.88842,39.171697,1974.59526,4176.548642
pattern_9,A1850809_200_ES_5,6204037,4204037,EX004,EX5600FS,DT075,HIT EH5000,A-185-08-09,50.74,188.57,126.890607,126.890607,311.313538,45.532195,86.832641,0,363694.44,6591751.59,199.29,STRAIGHT,188.6,450,21/10/2025,13:19:36,13:27:06,1548.858824,EX5600,250,29.0,8.0,34,311.313538,126.890607,52.058094,86.832641,45.532195,2180.648381,4535.748633
