pattern_id,block_name,haul_cycle_rec_ident,load_rec_ident,loading_unit_ident,load_desc,hauling_unit_ident,haul_desc,DrillPattern,bucket_tonnes,actual_tonnes,digging_time,dig_duration,total_time,spotting_time,loading_time,other_time,bucket_easting,bucket_northing,bucket_elevation,turnout,report_tonnes,calc_duration,date,start_time,end_time,tph,loader_type,truck_payload_t,bucket_nominal_t,passes,base_cycle_s,calc_total_time_s,digging_time_s,swing_time_s,loading_time_s,spotting_time_s,tph_recalc,digability
pattern_15,A1850815_200_EN_3,6209543,4209543,22264,R9800BH,DT001,CAT 793,A-185-08-15,63.52,225.91,81.843625,81.843625,210.36504,32.007523,54.491285,0,363693.44,6591868.5,199.05,STRAIGHT,225.9,361,24/10/2025,03:47:47,03:53:48,2813.239078,R9800BH,225,42.0,6.0,35,210.36504,81.843625,42.022607,54.491285,32.007523,3865.985281,10012.367535
pattern_15,A1850815_200_EN_3,6209544,4209544,22264,R9800BH,DT079,HIT EH5000,A-185-08-15,45.58,227.62,91.659395,91.659395,223.522527,33.884127,64.746106,0,363693.81,6591868.91,198.74,RIGHT,227.6,402,24/10/2025,03:53:48,04:00:30,2308.275898,R9800BH,250,42.0,6.0,35,223.522527,91.659395,33.232899,64.746106,33.884127,3665.982673,9824.216303
pattern_15,A1850815_200_EN_3,6209545,4209545,22264,R9800BH,DT067,HIT EH5000,A-185-08-15,50.02,230.59,85.183537,85.183537,224.181269,35.334328,58.962959,0,363695.86,6591866.98,199.6,LEFT,230.6,347,24/10/2025,04:00:30,04:06:17,2507.201385,R9800BH,250,42.0,6.0,35,224.181269,85.183537,44.700445,58.962959,35.334328,3702.921472,9412.33999
pattern_15,A1850815_200_EN_3,6209546,4209546,22264,R9800BH,DT056,HIT EH5000,A-185-08-15,49.08,227.88,83.447442,83.447442,224.177677,41.232718,62.658166,0,363693.06,6591867.97,199.64,LEFT,227.9,364,24/10/2025,04:06:17,04:12:21,2510.136653,R9800BH,250,42.0,6.0,35,224.177677,83.447442,36.839351,62.658166,41.232718,3659.389081,9462.774624
pattern_15,A1850815_200_EN_3,6209547,4209547,22264,R9800BH,DT070,HIT EH5000,A-185-08-15,61.89,233.99,87.082696,87.082696,229.788927,34.274146,67.328912,0,363696.43,6591869.58,199.65,RIGHT,234.0,395,24/10/2025,04:12:21,04:18:56,2285.685924,R9800BH,250,42.0,6.0,35,229.788927,87.082696,41.103174,67.328912,34.274146,3665.747621,9346.895512
pattern_15,A1850815_200_EN_3,6209548,4209548,22264,R9800BH,DT001,CAT 793,A-185-08-15,45.73,221.21,108.562398,108.562398,251.311437,35.114302,62.411666,0,363694.19,6591868.5,199.19,RIGHT,221.2,419,24/10/2025,04:18:56,04:25:55,2187.496735,R9800BH,225,42.0,6.0,35,251.311437,108.562398,45.223072,62.411666,35.114302,3168.871175,8312.369214
pattern_15,A1850815_200_EN_3,6209549,4209549,22264,R9800BH,DT064,HIT EH5000,A-185-08-15,71.59,214.78,92.436378,92.436378,234.425146,44.83132,61.869427,0,363694.33,6591869.48,198.94,LEFT,214.8,339,24/10/2025,04:25:55,04:31:34,2062.195082,R9800BH,250,42.0,6.0,35,234.425146,92.436378,35.288021,61.869427,44.83132,3298.300924,8512.700247
pattern_15,A1850815_200_EN_3,6209550,4209550,22264,R9800BH,DT037,CAT 793,A-185-08-15,47.94,203.13,75.857739,75.857739,210.720866,32.349802,59.292574,0,363697.6,6591866.47,199.34,LEFT,203.1,365,24/10/2025,04:31:34,04:37:39,2290.755237,R9800BH,225,42.0,6.0,35,210.720866,75.857739,43.220751,59.292574,32.349802,3470.31794,8517.102863
pattern_15,A1850815_200_EN_3,6209551,4209551,22264,R9800BH,DT011,CAT 793,A-185-08-15,58.0,222.63,83.575537,83.575537,218.18519,36.154112,57.86248,0,363696.83,6591869.45,198.8,LEFT,222.6,368,24/10/2025,04:37:39,04:43:47,2473.398876,R9800BH,225,42.0,6.0,35,218.18519,83.575537,40.593062,57.86248,36.154112,3673.347016,9392.843154
pattern_15,A1850815_200_EN_3,6209552,4209552,22264,R9800BH,DT054,HIT EH5000,A-185-08-15,72.08,219.14,85.79444,85.79444,216.57011,26.874888,62.068742,0,363692.3,6591870.99,197.97,RIGHT,219.1,398,24/10/2025,04:43:47,04:50:25,2686.589446,R9800BH,250,42.0,6.0,35,216.57011,85.79444,41.83204,62.068742,26.874888,3642.680453,9108.879315
pattern_15,A1850815_200_EN_5,6209553,4209553,22264,R9800BH,DT007,CAT 793,A-185-08-15,73.95,252.0,87.033436,87.033436,224.756699,36.61379,56.093802,0,363697.96,6591864.0,199.04,STRAIGHT,252.0,351,24/10/2025,04:50:25,04:56:16,2769.470862,R9800BH,225,42.0,6.0,35,224.756699,87.033436,45.015671,56.093802,36.61379,4036.364669,9918.375552
pattern_15,A1850815_200_EN_5,6209554,4209554,22264,R9800BH,DT057,HIT EH5000,A-185-08-15,78.62,265.7,99.986196,99.986196,224.147165,28.860494,58.938771,0,363694.44,6591861.44,198.46,STRAIGHT,265.7,463,24/10/2025,04:56:16,05:03:59,2810.356499,R9800BH,250,42.0,6.0,35,224.147165,99.986196,36.361705,58.938771,28.860494,4267.450743,10161.125688
pattern_15,A1850815_200_EN_5,6209555,4209555,22264,R9800BH,DT028,CAT 793,A-185-08-15,52.33,252.0,71.161347,71.161347,201.954669,33.650443,59.632342,0,363695.26,6591862.99,198.62,LEFT,252.0,406,24/10/2025,05:03:59,05:10:45,2902.394443,R9800BH,225,42.0,6.0,35,201.954669,71.161347,37.510538,59.632342,33.650443,4492.097182,11001.369073
pattern_15,A1850815_200_EN_5,6209556,4209556,22264,R9800BH,DT068,HIT EH5000,A-185-08-15,67.77,243.21,85.937772,85.937772,225.854777,34.892483,61.282427,0,363694.96,6591861.51,198.85,STRAIGHT,243.2,368,24/10/2025,05:10:45,05:16:53,2514.541307,R9800BH,250,42.0,6.0,35,225.854777,85.937772,43.742095,61.282427,34.892483,3876.619783,9862.622829
pattern_15,A1850815_200_EN_5,6209557,4209557,22264,R9800BH,DT027,CAT 793,A-185-08-15,50.96,228.01,79.440789,79.440789,193.687166,33.753085,50.905381,0,363699.5,6591861.62,198.75,STRAIGHT,228.0,376,24/10/2025,05:16:53,05:23:09,2698.811445,R9800BH,225,42.0,6.0,35,193.687166,79.440789,29.587911,50.905381,33.753085,4237.907971,10722.887692
pattern_15,A1850815_200_EN_5,6209558,4209558,22264,R9800BH,DT036,CAT 793,A-185-08-15,60.96,225.98,84.685453,84.685453,222.730653,31.739139,67.789795,0,363691.29,6591863.04,198.64,RIGHT,226.0,287,24/10/2025,05:23:09,05:27:56,2445.758343,R9800BH,225,42.0,6.0,35,222.730653,84.685453,38.516266,67.789795,31.739139,3652.442823,9044.784478
