pattern_id,block_name,haul_cycle_rec_ident,load_rec_ident,loading_unit_ident,load_desc,hauling_unit_ident,haul_desc,DrillPattern,bucket_tonnes,actual_tonnes,digging_time,dig_duration,total_time,spotting_time,loading_time,other_time,bucket_easting,bucket_northing,bucket_elevation,turnout,report_tonnes,calc_duration,date,start_time,end_time,tph,loader_type,truck_payload_t,bucket_nominal_t,passes,base_cycle_s,calc_total_time_s,digging_time_s,swing_time_s,loading_time_s,spotting_time_s,tph_recalc,digability
A185-001-17,A1850817_200_EN_5,6211139,4211139,22264,R9800BH,DT060,HIT EH5000,A-185-08-17,46.15,206.72,93.212435,93.212435,227.884558,35.661228,57.373755,0,363784.84,6591841.51,199.47,STRAIGHT,206.7,432,29/10/2025,02:09:18,02:16:30,2226.699417,R9800BH,250,42.0,6.0,35,227.884558,93.212435,41.637141,57.373755,35.661228,3265.580344,7982.761678
A185-001-17,A1850817_200_EN_5,6211140,4211140,22264,R9800BH,DT056,HIT EH5000,A-185-08-17,54.24,233.49,95.063186,95.063186,245.97748,41.637959,62.708867,0,363780.78,6591836.24,198.53,LEFT,233.5,386,29/10/2025,02:16:30,02:22:56,2110.489117,R9800BH,250,42.0,6.0,35,245.97748,95.063186,46.567467,62.708867,41.637959,3417.24752,8167.222928
A185-001-17,A1850817_200_EN_5,6211141,4211141,22264,R9800BH,DT076,HIT EH5000,A-185-08-17,44.43,226.4,95.272487,95.272487,229.790762,34.950774,57.48841,0,363782.36,6591840.57,198.9,RIGHT,226.4,494,29/10/2025,02:22:56,02:31:10,2119.76706,R9800BH,250,42.0,6.0,35,229.790762,95.272487,42.079091,57.48841,34.950774,3546.890282,8428.024522
A185-001-17,A1850817_200_EN_5,6211142,4211142,22264,R9800BH,DT068,HIT EH5000,A-185-08-17,52.52,207.86,101.848004,101.848004,254.442533,38.549987,65.74801,0,363782.73,6591842.03,198.67,STRAIGHT,207.9,408,29/10/2025,02:31:10,02:37:58,1986.784582,R9800BH,250,42.0,6.0,35,254.442533,101.848004,48.296532,65.74801,38.549987,2940.889943,6976.470536
A185-001-17,A1850817_200_EN_5,6211143,4211143,22264,R9800BH,DT070,HIT EH5000,A-185-08-17,36.8,211.88,99.224454,99.224454,236.085085,38.825809,58.283676,0,363781.59,6591841.45,199.17,RIGHT,211.9,476,29/10/2025,02:37:58,02:45:54,2079.111604,R9800BH,250,42.0,6.0,35,236.085085,99.224454,39.751145,58.283676,38.825809,3230.834915,7489.307682
A185-001-17,A1850817_200_EN_5,6211144,4211144,22264,R9800BH,DT077,HIT EH5000,A-185-08-17,45.95,209.09,110.195223,110.195223,239.551617,40.208538,53.467632,0,363784.82,6591839.6,199.01,RIGHT,209.1,384,29/10/2025,02:45:54,02:52:18,2061.848401,R9800BH,250,42.0,6.0,35,239.551617,110.195223,35.680224,53.467632,40.208538,3142.28403,7438.004378
A185-001-17,A1850817_200_EN_5,6211145,4211145,22264,R9800BH,DT061,HIT EH5000,A-185-08-17,65.82,202.99,78.326366,78.326366,221.209973,38.069401,67.668187,0,363784.93,6591838.54,198.42,LEFT,203.0,409,29/10/2025,02:52:18,02:59:07,2328.815595,R9800BH,250,42.0,6.0,35,221.209973,78.326366,37.146019,67.668187,38.069401,3303.505843,7955.673222
A185-001-17,A1850817_200_EN_5,6211146,4211146,22264,R9800BH,DT055,HIT EH5000,A-185-08-17,54.93,206.55,103.507622,103.507622,243.723901,36.807642,61.529251,0,363782.56,6591839.12,199.7,RIGHT,206.6,369,29/10/2025,02:59:07,03:05:16,1927.474174,R9800BH,250,42.0,6.0,35,243.723901,103.507622,41.879386,61.529251,36.807642,3050.946063,6900.344558
A185-001-17,A1850817_200_EN_5,6211147,4211147,22264,R9800BH,DT090,HIT EH5000,A-185-08-17,47.77,217.94,109.8535,109.8535,231.67662,29.937359,57.481668,0,363780.48,6591841.97,198.62,RIGHT,217.9,357,29/10/2025,03:05:16,03:11:13,2125.611782,R9800BH,250,42.0,6.0,35,231.67662,109.8535,34.404093,57.481668,29.937359,3386.544437,8205.247144
A185-001-17,A1850817_200_EN_5,6211148,4211148,22264,R9800BH,DT070,HIT EH5000,A-185-08-17,43.15,218.12,98.203447,98.203447,245.330477,35.495561,65.646497,0,363784.12,6591839.26,199.68,STRAIGHT,218.1,480,29/10/2025,03:11:13,03:19:13,2016.348294,R9800BH,250,42.0,6.0,35,245.330477,98.203447,45.984973,65.646497,35.495561,3200.642992,7523.454308
