pattern_id,block_name,haul_cycle_rec_ident,load_rec_ident,loading_unit_ident,load_desc,hauling_unit_ident,haul_desc,DrillPattern,bucket_tonnes,actual_tonnes,digging_time,dig_duration,total_time,spotting_time,loading_time,other_time,bucket_easting,bucket_northing,bucket_elevation,turnout,report_tonnes,calc_duration,date,start_time,end_time,tph,loader_type,truck_payload_t,bucket_nominal_t,passes,base_cycle_s,calc_total_time_s,digging_time_s,swing_time_s,loading_time_s,spotting_time_s,tph_recalc,digability
A185-001-24,A1850824_200_WN_1,6216731,4216731,EX012,EX3600BH,DT040,CAT 793,A-185-08-24,58.27,176.65,101.59464,101.59464,295.782012,34.615729,100.507362,0,363461.83,6591889.19,199.1,LEFT,176.6,510,22/10/2025,14:27:46,14:36:16,1759.859303,EX3600,225,22.0,10.0,32,295.782012,101.59464,59.064281,100.507362,34.615729,2150.022147,6063.062453
A185-001-24,A1850824_200_WN_1,6216732,4216732,EX012,EX3600BH,DT020,CAT 793,A-185-08-24,45.18,182.09,91.848235,91.848235,292.899092,42.416416,90.132516,0,363460.86,6591887.77,198.49,RIGHT,182.1,489,22/10/2025,14:36:16,14:44:25,1901.972987,EX3600,225,22.0,10.0,32,292.899092,91.848235,68.501925,90.132516,42.416416,2238.068524,5696.481008
A185-001-24,A1850824_200_WN_1,6216733,4216733,EX012,EX3600BH,DT055,HIT EH5000,A-185-08-24,35.88,150.59,108.049694,108.049694,308.04356,47.920665,82.227951,0,363461.72,6591890.01,198.85,LEFT,150.6,470,22/10/2025,14:44:25,14:52:15,1456.426074,EX3600,250,22.0,10.0,32,308.04356,108.049694,69.845249,82.227951,47.920665,1759.926402,4701.632563
A185-001-24,A1850824_200_WN_1,6216734,4216734,EX012,EX3600BH,DT002,CAT 793,A-185-08-24,37.52,165.02,120.479972,120.479972,316.305836,48.066926,83.996636,0,363459.33,6591892.46,199.36,LEFT,165.0,469,22/10/2025,14:52:15,15:00:04,1543.894763,EX3600,225,22.0,10.0,32,316.305836,120.479972,63.762302,83.996636,48.066926,1878.191917,5113.339804
A185-001-24,A1850824_200_WN_1,6216735,4216735,EX012,EX3600BH,DT042,CAT 793,A-185-08-24,52.56,164.37,110.976637,110.976637,313.057753,46.843536,84.348279,0,363466.2,6591889.71,199.08,LEFT,164.4,458,22/10/2025,15:00:04,15:07:42,1640.83056,EX3600,225,22.0,10.0,32,313.057753,110.976637,70.889301,84.348279,46.843536,1890.156708,5015.087463
A185-001-24,A1850824_200_WN_1,6216736,4216736,EX012,EX3600BH,DT035,CAT 793,A-185-08-24,37.79,180.98,120.906728,120.906728,314.208866,38.395449,90.712967,0,363462.73,6591890.32,198.94,RIGHT,181.0,506,22/10/2025,15:07:42,15:16:08,1593.264768,EX3600,225,22.0,10.0,32,314.208866,120.906728,64.193721,90.712967,38.395449,2073.606041,5511.191064
A185-001-24,A1850824_200_WN_1,6216737,4216737,EX012,EX3600BH,DT064,HIT EH5000,A-185-08-24,27.7,166.2,104.721015,104.721015,302.598744,44.113035,86.07456,0,363462.18,6591893.39,199.74,RIGHT,166.2,490,22/10/2025,15:16:08,15:24:18,1683.381401,EX3600,250,22.0,10.0,32,302.598744,104.721015,67.690134,86.07456,44.113035,1977.230925,5530.282656
A185-001-24,A1850824_200_WN_1,6216738,4216738,EX012,EX3600BH,DT035,CAT 793,A-185-08-24,36.01,157.51,133.783527,133.783527,325.291927,43.224294,79.413581,0,363459.9,6591890.7,198.52,RIGHT,157.5,434,22/10/2025,15:24:18,15:31:32,1543.726352,EX3600,225,22.0,10.0,32,325.291927,133.783527,68.870526,79.413581,43.224294,1743.207669,4642.856288
A185-001-24,A1850824_200_WN_1,6216739,4216739,EX012,EX3600BH,DT062,HIT EH5000,A-185-08-24,36.33,149.94,102.545892,102.545892,296.42191,34.18546,89.508661,0,363458.58,6591892.12,198.88,STRAIGHT,149.9,537,22/10/2025,15:31:32,15:40:29,1500.332669,EX3600,250,22.0,10.0,32,296.42191,102.545892,70.181897,89.508661,34.18546,1821.04293,5060.303909
A185-001-24,A1850824_200_WN_1,6216740,4216740,EX012,EX3600BH,DT086,HIT EH5000,A-185-08-24,32.49,156.53,104.946698,104.946698,314.43159,45.784491,100.982264,0,363461.14,6591892.16,199.69,LEFT,156.5,464,22/10/2025,15:40:29,15:48:13,1432.4616,EX3600,250,22.0,10.0,32,314.43159,104.946698,62.718137,100.982264,45.784491,1792.151848,4999.93694
