pattern_id,block_name,haul_cycle_rec_ident,load_rec_ident,loading_unit_ident,load_desc,hauling_unit_ident,haul_desc,DrillPattern,bucket_tonnes,actual_tonnes,digging_time,dig_duration,total_time,spotting_time,loading_time,other_time,bucket_easting,bucket_northing,bucket_elevation,turnout,report_tonnes,calc_duration,date,start_time,end_time,tph,loader_type,truck_payload_t,bucket_nominal_t,passes,base_cycle_s,calc_total_time_s,digging_time_s,swing_time_s,loading_time_s,spotting_time_s,tph_recalc,digability
A185-001-07,A1850807_200_CS_2,6202265,4202265,EX004,EX5600FS,DT058,HIT EH5000,A-185-08-07,70.3,210.9,94.809084,94.809084,258.255561,48.456234,66.453967,0,363642.74,6591759.67,199.46,STRAIGHT,210.9,310,16/10/2025,23:48:23,23:53:33,2339.975511,EX5600,250,29.0,8.0,34,258.255561,94.809084,48.536276,66.453967,48.456234,2939.846118,7720.376827
A185-001-07,A1850807_200_CS_2,6202266,4202266,EX004,EX5600FS,DT015,CAT 793,A-185-08-07,54.86,202.44,98.526853,98.526853,282.764959,40.050071,83.283274,0,363641.55,6591762.6,199.61,LEFT,202.4,450,16/10/2025,23:53:33,00:01:03,2135.968747,EX5600,225,29.0,8.0,34,282.764959,98.526853,60.904761,83.283274,40.050071,2577.309001,6667.970914
A185-001-07,A1850807_200_CS_2,6202267,4202267,EX004,EX5600FS,DT016,CAT 793,A-185-08-07,46.67,186.19,97.794815,97.794815,270.922339,42.143973,78.336761,0,363641.82,6591764.9,198.33,LEFT,186.2,419,17/10/2025,00:01:03,00:08:02,2004.971824,EX5600,225,29.0,8.0,34,270.922339,97.794815,52.64679,78.336761,42.143973,2474.042904,6697.918436
A185-001-07,A1850807_200_CS_2,6202268,4202268,EX004,EX5600FS,DT006,CAT 793,A-185-08-07,46.84,188.32,88.988491,88.988491,254.268645,42.367125,74.263931,0,363642.85,6591760.42,199.24,STRAIGHT,188.3,327,17/10/2025,00:08:02,00:13:29,2173.205677,EX5600,225,29.0,8.0,34,254.268645,88.988491,48.649098,74.263931,42.367125,2666.218112,6995.347094
A185-001-07,A1850807_200_CS_2,6202269,4202269,EX004,EX5600FS,DT015,CAT 793,A-185-08-07,53.3,197.09,93.849676,93.849676,253.303557,40.174053,79.904184,0,363641.41,6591761.55,198.7,STRAIGHT,197.1,358,17/10/2025,00:13:29,00:19:27,2241.93904,EX5600,225,29.0,8.0,34,253.303557,93.849676,39.375642,79.904184,40.174053,2801.105498,7320.43605
A185-001-07,A1850807_200_CS_2,6202270,4202270,EX004,EX5600FS,DT054,HIT EH5000,A-185-08-07,44.41,194.3,111.748273,111.748273,273.352428,40.776008,73.132823,0,363642.7,6591760.01,198.6,LEFT,194.3,423,17/10/2025,00:19:27,00:26:30,2036.855289,EX5600,250,29.0,8.0,34,273.352428,111.748273,47.695325,73.132823,40.776008,2558.848403,6891.319586
A185-001-07,A1850807_200_CS_2,6202271,4202271,EX004,EX5600FS,DT015,CAT 793,A-185-08-07,44.72,200.03,110.721523,110.721523,295.001313,45.602442,84.61739,0,363635.88,6591761.05,199.51,RIGHT,200.0,471,17/10/2025,00:26:30,00:34:21,1874.863316,EX5600,225,29.0,8.0,34,295.001313,110.721523,54.059958,84.61739,45.602442,2441.07904,6195.778019
A185-001-07,A1850807_200_CS_2,6202272,4202272,EX004,EX5600FS,DT037,CAT 793,A-185-08-07,53.71,190.27,106.434875,106.434875,285.393935,50.731572,77.863799,0,363640.52,6591760.71,199.34,RIGHT,190.3,414,17/10/2025,00:34:21,00:41:15,2138.799248,EX5600,225,29.0,8.0,34,285.393935,106.434875,50.363689,77.863799,50.731572,2400.077059,6521.210731
A185-001-07,A1850807_200_CS_2,6202273,4202273,EX004,EX5600FS,DT026,CAT 793,A-185-08-07,39.34,190.12,102.879623,102.879623,274.311867,43.300124,75.065015,0,363641.35,6591762.44,198.87,RIGHT,190.1,426,17/10/2025,00:41:15,00:48:21,2014.769195,EX5600,225,29.0,8.0,34,274.311867,102.879623,53.067104,75.065015,43.300124,2495.074699,6671.072314
A185-001-07,A1850807_200_CS_2,6202274,4202274,EX004,EX5600FS,DT002,CAT 793,A-185-08-07,69.73,209.19,108.787665,108.787665,289.979865,44.11517,86.357198,0,363641.48,6591759.48,199.61,STRAIGHT,209.2,382,17/10/2025,00:48:21,00:54:43,1903.718195,EX5600,225,29.0,8.0,34,289.979865,108.787665,50.719832,86.357198,44.11517,2597.04331,6369.018476
A185-001-07,A1850807_200_CS_2,6202275,4202275,EX004,EX5600FS,DT041,CAT 793,A-185-08-07,77.0,231.01,108.003784,108.003784,272.699304,36.399861,65.552811,0,363640.05,6591758.79,199.52,LEFT,231.0,385,17/10/2025,00:54:43,01:01:08,2365.952089,EX5600,225,29.0,8.0,34,272.699304,108.003784,62.742849,65.552811,36.399861,3049.619009,8050.01365
A185-001-07,A1850807_200_CS_4,6202276,4202276,EX004,EX5600FS,DT012,CAT 793,A-185-08-07,62.05,186.16,118.749459,118.749459,299.464419,47.739457,69.452377,0,363639.71,6591758.14,198.7,RIGHT,186.2,500,17/10/2025,01:01:08,01:09:28,1623.142422,EX5600,225,29.0,8.0,34,299.464419,118.749459,63.523125,69.452377,47.739457,2237.953202,5411.841907
A185-001-07,A1850807_200_CS_4,6202277,4202277,EX004,EX5600FS,DT034,CAT 793,A-185-08-07,43.18,175.95,82.565235,82.565235,246.760059,30.005481,81.606439,0,363639.91,6591751.68,199.1,LEFT,175.9,480,17/10/2025,01:09:28,01:17:28,2169.495712,EX5600,225,29.0,8.0,34,246.760059,82.565235,52.582903,81.606439,30.005481,2566.877545,6535.197982
A185-001-07,A1850807_200_CS_4,6202278,4202278,EX004,EX5600FS,DT016,CAT 793,A-185-08-07,52.46,167.78,119.153506,119.153506,302.768748,39.245186,83.458641,0,363642.67,6591754.07,198.43,STRAIGHT,167.8,515,17/10/2025,01:17:28,01:26:03,1583.716158,EX5600,225,29.0,8.0,34,302.768748,119.153506,60.911416,83.458641,39.245186,1994.9859,5168.9058
A185-001-07,A1850807_200_CS_4,6202279,4202279,EX004,EX5600FS,DT047,HIT EH5000,A-185-08-07,36.79,163.46,126.037615,126.037615,294.172209,38.933603,78.107677,0,363637.88,6591751.01,198.89,STRAIGHT,163.5,472,17/10/2025,01:26:03,01:33:55,1548.966416,EX5600,250,29.0,8.0,34,294.172209,126.037615,51.093313,78.107677,38.933603,2000.415421,5099.075155
A185-001-07,A1850807_200_CS_4,6202280,4202280,EX004,EX5600FS,DT006,CAT 793,A-185-08-07,58.88,180.72,119.190115,119.190115,293.353703,37.273828,80.16648,0,363642.87,6591753.52,199.34,STRAIGHT,180.7,380,17/10/2025,01:33:55,01:40:15,1883.636899,EX5600,225,29.0,8.0,34,293.353703,119.190115,56.72328,80.16648,37.273828,2217.823938,5254.028972
A185-001-07,A1850807_200_CS_4,6202281,4202281,EX004,EX5600FS,DT015,CAT 793,A-185-08-07,39.24,184.6,121.881047,121.881047,291.766064,39.913477,83.085503,0,363641.63,6591750.79,198.54,LEFT,184.6,475,17/10/2025,01:40:15,01:48:10,1783.513283,EX5600,225,29.0,8.0,34,291.766064,121.881047,46.886036,83.085503,39.913477,2277.679397,5348.219054
A185-001-07,A1850807_200_CS_4,6202282,4202282,EX004,EX5600FS,DT001,CAT 793,A-185-08-07,30.03,177.78,135.781676,135.781676,325.321446,46.380665,89.520692,0,363644.09,6591752.32,199.68,STRAIGHT,177.8,500,17/10/2025,01:48:10,01:56:30,1613.969185,EX5600,225,29.0,8.0,34,325.321446,135.781676,53.638414,89.520692,46.380665,1967.30516,4969.58541
A185-001-07,A1850807_200_CS_4,6202283,4202283,EX004,EX5600FS,DT027,CAT 793,A-185-08-07,58.09,195.13,128.549407,128.549407,313.467978,40.129789,86.826216,0,363641.82,6591756.22,198.6,STRAIGHT,195.1,422,17/10/2025,01:56:30,02:03:32,1707.698142,EX5600,225,29.0,8.0,34,313.467978,128.549407,57.962565,86.826216,40.129789,2240.908697,5605.481529
A185-001-07,A1850807_200_CS_4,6202284,4202284,EX004,EX5600FS,DT087,HIT EH5000,A-185-08-07,43.3,194.92,136.551699,136.551699,310.517663,33.25909,81.330685,0,363641.63,6591749.85,199.57,RIGHT,194.9,451,17/10/2025,02:03:32,02:11:03,1764.208042,EX5600,250,29.0,8.0,34,310.517663,136.551699,59.376189,81.330685,33.25909,2259.819821,5445.880644
A185-001-07,A1850807_200_CS_4,6202285,4202285,EX004,EX5600FS,DT046,CAT 793,A-185-08-07,41.6,189.54,106.433314,106.433314,283.402222,47.861599,68.304439,0,363643.09,6591755.29,199.03,RIGHT,189.5,401,17/10/2025,02:11:03,02:17:44,1924.840754,EX5600,225,29.0,8.0,34,283.402222,106.433314,60.802869,68.304439,47.861599,2407.710743,6065.888216
A185-001-07,A1850807_200_CS_4,6202286,4202286,EX004,EX5600FS,DT033,CAT 793,A-185-08-07,39.87,185.78,121.548431,121.548431,289.368172,33.839624,74.460714,0,363643.38,6591753.42,199.71,STRAIGHT,185.8,424,17/10/2025,02:17:44,02:24:48,1794.909525,EX5600,225,29.0,8.0,34,289.368172,121.548431,59.519403,74.460714,33.839624,2311.310675,5857.438532
A185-001-07,A1850807_200_CS_4,6202287,4202287,EX004,EX5600FS,DT005,CAT 793,A-185-08-07,53.05,189.54,100.512978,100.512978,280.449517,46.28526,75.955374,0,363639.22,6591756.83,198.62,STRAIGHT,189.5,471,17/10/2025,02:24:48,02:32:39,1808.627198,EX5600,225,29.0,8.0,34,280.449517,100.512978,57.695905,75.955374,46.28526,2433.098415,5978.433423
