pattern_id,block_name,haul_cycle_rec_ident,load_rec_ident,loading_unit_ident,load_desc,hauling_unit_ident,haul_desc,DrillPattern,bucket_tonnes,actual_tonnes,digging_time,dig_duration,total_time,spotting_time,loading_time,other_time,bucket_easting,bucket_northing,bucket_elevation,turnout,report_tonnes,calc_duration,date,start_time,end_time,tph,loader_type,truck_payload_t,bucket_nominal_t,passes,base_cycle_s,calc_total_time_s,digging_time_s,swing_time_s,loading_time_s,spotting_time_s,tph_recalc,digability
A185-001-20,A1850820_200_EN_4,6213667,4213667,EX004,EX5600FS,DT040,CAT 793,A-185-08-20,47.28,191.91,125.566621,125.566621,310.624384,46.363545,85.50504,0,363786.74,6591842.83,198.82,STRAIGHT,191.9,523,15/11/2025,18:39:34,18:48:17,1778.731176,EX5600,225,29.0,8.0,34,310.624384,125.566621,53.189177,85.50504,46.363545,2224.154607,5526.635428
A185-001-20,A1850820_200_EN_4,6213668,4213668,EX004,EX5600FS,DT034,CAT 793,A-185-08-20,45.92,188.74,108.886264,108.886264,276.824898,48.251724,66.311076,0,363786.27,6591842.12,198.5,LEFT,188.7,416,15/11/2025,18:48:17,18:55:13,1977.712311,EX5600,225,29.0,8.0,34,276.824898,108.886264,53.375833,66.311076,48.251724,2454.530203,5752.557824
A185-001-20,A1850820_200_EN_4,6213669,4213669,EX004,EX5600FS,DT037,CAT 793,A-185-08-20,51.25,185.28,107.617329,107.617329,276.044082,40.085925,78.106697,0,363787.65,6591838.47,198.38,STRAIGHT,185.3,375,15/11/2025,18:55:13,19:01:28,1926.241493,EX5600,225,29.0,8.0,34,276.044082,107.617329,50.234131,78.106697,40.085925,2416.271489,6439.960522
A185-001-20,A1850820_200_EN_4,6213670,4213670,EX004,EX5600FS,DT040,CAT 793,A-185-08-20,59.17,182.47,105.823246,105.823246,273.872136,33.054408,74.963971,0,363785.27,6591840.0,199.12,STRAIGHT,182.5,420,15/11/2025,19:01:28,19:08:28,1946.872516,EX5600,225,29.0,8.0,34,273.872136,105.823246,60.030512,74.963971,33.054408,2398.516114,6164.798293
A185-001-20,A1850820_200_EN_4,6213671,4213671,EX004,EX5600FS,DT025,CAT 793,A-185-08-20,41.57,179.76,123.723445,123.723445,280.539324,49.200964,59.550989,0,363784.3,6591839.91,198.58,LEFT,179.8,479,15/11/2025,19:08:28,19:16:27,1775.659194,EX5600,225,29.0,8.0,34,280.539324,123.723445,48.063926,59.550989,49.200964,2306.72705,5758.449695
A185-001-20,A1850820_200_EN_4,6213672,4213672,EX004,EX5600FS,DT064,HIT EH5000,A-185-08-20,39.45,188.17,122.536198,122.536198,295.125705,44.548608,80.346903,0,363787.0,6591839.04,199.53,LEFT,188.2,425,15/11/2025,19:16:27,19:23:32,1786.652871,EX5600,250,29.0,8.0,34,295.125705,122.536198,47.693996,80.346903,44.548608,2295.330823,5962.314838
A185-001-20,A1850820_200_EN_4,6213673,4213673,EX004,EX5600FS,DT013,CAT 793,A-185-08-20,62.47,187.4,105.977459,105.977459,275.637804,41.058239,74.428888,0,363787.71,6591842.02,198.67,RIGHT,187.4,440,15/11/2025,19:23:32,19:30:52,1917.997294,EX5600,225,29.0,8.0,34,275.637804,105.977459,54.173219,74.428888,41.058239,2447.589466,5969.011977
A185-001-20,A1850820_200_EN_4,6213674,4213674,EX004,EX5600FS,DT070,HIT EH5000,A-185-08-20,53.23,207.31,116.093946,116.093946,280.045729,38.881583,74.624716,0,363786.36,6591840.0,198.14,LEFT,207.3,472,15/11/2025,19:30:52,19:38:44,2219.916899,EX5600,250,29.0,8.0,34,280.045729,116.093946,50.445483,74.624716,38.881583,2665.035866,6496.606507
A185-001-20,A1850820_200_EN_4,6213675,4213675,EX004,EX5600FS,DT057,HIT EH5000,A-185-08-20,45.99,197.69,120.682474,120.682474,284.608855,40.83788,76.613435,0,363782.59,6591841.06,199.5,STRAIGHT,197.7,428,15/11/2025,19:38:44,19:45:52,1879.741182,EX5600,250,29.0,8.0,34,284.608855,120.682474,46.475067,76.613435,40.83788,2500.617165,6096.577573
A185-001-20,A1850820_200_EN_4,6213676,4213676,EX004,EX5600FS,DT043,CAT 793,A-185-08-20,48.48,191.11,126.014392,126.014392,300.941987,46.05424,78.625584,0,363785.05,6591837.56,199.21,LEFT,191.1,414,15/11/2025,19:45:52,19:52:46,1799.458342,EX5600,225,29.0,8.0,34,300.941987,126.014392,50.247771,78.625584,46.05424,2286.099508,5504.952807
A185-001-20,A1850820_200_EN_4,6213677,4213677,EX004,EX5600FS,DT059,HIT EH5000,A-185-08-20,46.6,186.12,97.013921,97.013921,272.195732,43.642612,71.911566,0,363787.76,6591841.63,198.31,STRAIGHT,186.1,445,15/11/2025,19:52:46,20:00:11,1964.475931,EX5600,250,29.0,8.0,34,272.195732,97.013921,59.627633,71.911566,43.642612,2461.607983,5948.664498
A185-001-20,A1850820_200_ES_3,6213678,4213678,EX004,EX5600FS,DT033,CAT 793,A-185-08-20,54.55,188.53,90.295165,90.295165,266.723926,38.536955,84.046379,0,363799.8,6591796.99,199.91,LEFT,188.5,429,15/11/2025,20:00:11,20:07:20,2024.347541,EX5600,225,29.0,8.0,34,266.723926,90.295165,53.845427,84.046379,38.536955,2544.670919,6461.80135
A185-001-20,A1850820_200_ES_3,6213679,4213679,EX004,EX5600FS,DT009,CAT 793,A-185-08-20,49.04,164.53,86.72222,86.72222,245.925454,36.457282,75.800274,0,363797.94,6591799.64,199.59,RIGHT,164.5,403,15/11/2025,20:07:20,20:14:03,1852.649476,EX5600,225,29.0,8.0,34,245.925454,86.72222,46.945678,75.800274,36.457282,2408.453251,6341.127939
A185-001-20,A1850820_200_ES_3,6213680,4213680,EX004,EX5600FS,DT024,CAT 793,A-185-08-20,54.6,169.24,90.52184,90.52184,261.391206,39.788549,75.751028,0,363794.6,6591796.82,198.45,LEFT,169.2,349,15/11/2025,20:14:03,20:19:52,1899.043644,EX5600,225,29.0,8.0,34,261.391206,90.52184,55.329788,75.751028,39.788549,2330.835988,6262.817157
A185-001-20,A1850820_200_ES_3,6213681,4213681,EX004,EX5600FS,DT012,CAT 793,A-185-08-20,46.02,188.18,95.739238,95.739238,270.030877,40.429244,75.786307,0,363800.85,6591795.69,199.51,STRAIGHT,188.2,451,15/11/2025,20:19:52,20:27:23,1978.158116,EX5600,225,29.0,8.0,34,270.030877,95.739238,58.076088,75.786307,40.429244,2508.794089,6676.483647
