pattern_id,block_name,haul_cycle_rec_ident,load_rec_ident,loading_unit_ident,load_desc,hauling_unit_ident,haul_desc,DrillPattern,bucket_tonnes,actual_tonnes,digging_time,dig_duration,total_time,spotting_time,loading_time,other_time,bucket_easting,bucket_northing,bucket_elevation,turnout,report_tonnes,calc_duration,date,start_time,end_time,tph,loader_type,truck_payload_t,bucket_nominal_t,passes,base_cycle_s,calc_total_time_s,digging_time_s,swing_time_s,loading_time_s,spotting_time_s,tph_recalc,digability
A185-001-19,A1850819_200_EN_4,6212936,4212936,EX004,EX5600FS,DT012,CAT 793,A-185-08-19,40.56,189.13,143.220533,143.220533,328.697619,42.972287,88.394126,0,363741.36,6591878.69,198.4,RIGHT,189.1,527,11/11/2025,12:40:20,12:49:07,1599.808623,EX5600,225,29.0,8.0,34,328.697619,143.220533,54.110674,88.394126,42.972287,2071.406383,4759.059839
A185-001-19,A1850819_200_EN_4,6212937,4212937,EX004,EX5600FS,DT028,CAT 793,A-185-08-19,40.79,191.04,119.683456,119.683456,294.073585,34.252609,83.058876,0,363741.28,6591882.91,199.11,STRAIGHT,191.0,519,11/11/2025,12:49:07,12:57:46,1605.83503,EX5600,225,29.0,8.0,34,294.073585,119.683456,57.078644,83.058876,34.252609,2338.671632,5577.361983
A185-001-19,A1850819_200_EN_4,6212938,4212938,EX004,EX5600FS,DT021,CAT 793,A-185-08-19,42.58,184.65,131.577265,131.577265,305.040997,43.644822,77.382239,0,363742.4,6591882.14,198.27,RIGHT,184.7,505,11/11/2025,12:57:46,13:06:11,1699.715548,EX5600,225,29.0,8.0,34,305.040997,131.577265,52.436671,77.382239,43.644822,2179.236774,5253.522712
A185-001-19,A1850819_200_EN_4,6212939,4212939,EX004,EX5600FS,DT081,HIT EH5000,A-185-08-19,40.95,185.11,103.974986,103.974986,278.787952,35.421836,81.549357,0,363739.9,6591882.76,198.85,LEFT,185.1,439,11/11/2025,13:06:11,13:13:30,1924.319115,EX5600,250,29.0,8.0,34,278.787952,103.974986,57.841772,81.549357,35.421836,2390.300997,5519.328717
A185-001-19,A1850819_200_EN_4,6212940,4212940,EX004,EX5600FS,DT068,HIT EH5000,A-185-08-19,55.15,175.12,127.716687,127.716687,296.69345,38.694718,71.342105,0,363742.08,6591885.71,199.42,LEFT,175.1,462,11/11/2025,13:13:30,13:21:12,1538.521094,EX5600,250,29.0,8.0,34,296.69345,127.716687,58.93994,71.342105,38.694718,2124.883244,5003.423438
A185-001-19,A1850819_200_EN_4,6212941,4212941,EX004,EX5600FS,DT012,CAT 793,A-185-08-19,56.32,184.96,115.426559,115.426559,289.623149,40.677747,73.641023,0,363740.8,6591883.01,198.69,STRAIGHT,185.0,436,11/11/2025,13:21:12,13:28:28,1833.37823,EX5600,225,29.0,8.0,34,289.623149,115.426559,59.877821,73.641023,40.677747,2299.0795,5419.663919
A185-001-19,A1850819_200_EN_4,6212942,4212942,EX004,EX5600FS,DT046,CAT 793,A-185-08-19,35.39,181.44,132.295907,132.295907,305.124836,43.117115,72.929385,0,363739.4,6591885.12,199.59,RIGHT,181.4,492,11/11/2025,13:28:28,13:36:40,1659.244668,EX5600,225,29.0,8.0,34,305.124836,132.295907,56.782429,72.929385,43.117115,2140.656822,4998.556566
A185-001-19,A1850819_200_EN_4,6212943,4212943,EX004,EX5600FS,DT038,CAT 793,A-185-08-19,34.45,180.4,130.226432,130.226432,304.92096,40.698718,75.537854,0,363744.85,6591883.55,198.24,STRAIGHT,180.4,375,11/11/2025,13:36:40,13:42:55,1621.380052,EX5600,225,29.0,8.0,34,304.92096,130.226432,58.457956,75.537854,40.698718,2129.833591,4944.473601
A185-001-19,A1850819_200_EN_4,6212944,4212944,EX004,EX5600FS,DT047,HIT EH5000,A-185-08-19,38.21,180.99,124.201061,124.201061,297.420704,38.859618,75.680451,0,363739.39,6591881.53,199.06,LEFT,181.0,496,11/11/2025,13:42:55,13:51:11,1639.197681,EX5600,250,29.0,8.0,34,297.420704,124.201061,58.679574,75.680451,38.859618,2190.666332,5097.149352
A185-001-19,A1850819_200_EN_4,6212945,4212945,EX004,EX5600FS,DT028,CAT 793,A-185-08-19,34.41,171.0,138.882531,138.882531,315.90354,38.195194,83.44495,0,363742.57,6591881.89,199.17,STRAIGHT,171.0,484,11/11/2025,13:51:11,13:59:15,1514.522917,EX5600,225,29.0,8.0,34,315.90354,138.882531,55.380864,83.44495,38.195194,1948.641063,4865.208323
