hole_id,pattern_id,role,row,column,x,y,z,toe_x,toe_y,toe_z,length_m,burden_m,spacing_m,hole_diameter_mm,explosive_product_key,explosive_product_name,charge_length_m,stemming_length_m,boundary_clearance_m,matched_block_count,nearest_block_distance_m,cluster_basis,cluster_id,cluster_score,lithology,mineral_domain,structure_domain,digability,density_tpm3,hardness_index,grade_index,energy_requirement_index,pf_target_kg_m3,target_p80_mm,effective_volume_m3,required_explosive_mass_kg,required_charge_length_m,explosive_mass_kg,powder_factor_kg_m3,energy_intensity_mj_m3,predicted_p50_mm,predicted_p80_mm,predicted_p95_mm,coarse_risk,timing_system,timing_template,sequence,surface_delay_ms,in_hole_delay_ms,firing_time_ms,timing_window,movement_vector_x,movement_vector_y
24-H-001,A185-001-24,primary,1,3,363462.344,6591890.531,200.0,363462.344,6591890.531,183.307,16.69,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,0.57,5,2.98,hardness,1,0.5648,mineralised_porphyry,high_grade_core,background,hard,2.762,0.5648,1.0,0.5468,1.08,132.0,934.82,1009.6,30.64,395.4,0.423,1.56,126.8,204.6,317.1,bad,non_electric,face_row,1,0,450,450,56,1.0,0.0
24-H-003,A185-001-24,primary,1,5,363456.52,6591906.396,200.0,363456.52,6591906.396,183.426,16.57,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,3.36,4,4.81,hardness,1,0.5679,mineralised_porphyry,high_grade_core,background,hard,2.753,0.5679,0.7716,0.5514,1.078,133.8,928.15,1000.5,30.37,395.4,0.426,1.57,129.1,208.2,322.7,bad,non_electric,face_row,3,16,450,466,58,1.0,0.0
24-H-004,A185-001-24,primary,1,6,363454.054,6591913.722,200.0,363454.054,6591913.722,183.498,16.5,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,2.81,5,2.32,hardness,1,0.5759,phyllic_volcanics,stockwork_ore,background,medium,2.698,0.5759,0.4093,0.5576,1.06,136.0,924.09,979.5,29.72,395.4,0.428,1.58,131.8,212.6,329.5,bad,non_electric,face_row,4,24,450,474,59,1.0,0.0
24-H-005,A185-001-24,primary,2,3,363467.169,6591897.468,200.0,363467.169,6591897.468,182.962,17.04,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,5.41,4,4.94,hardness,2,0.5828,mineralised_porphyry,high_grade_core,background,hard,2.752,0.5828,0.7086,0.5603,1.132,130.0,954.14,1080.1,32.78,395.4,0.414,1.53,127.3,205.4,318.4,bad,non_electric,face_row,5,103,450,553,69,1.0,0.0
24-H-006,A185-001-24,primary,2,4,363464.582,6591904.838,200.0,363464.582,6591904.838,183.966,16.03,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,10.5,5,3.17,hardness,1,0.5656,mineralised_porphyry,stockwork_ore,background,hard,2.754,0.5656,0.7231,0.5536,1.098,133.0,897.92,985.9,29.92,395.4,0.44,1.63,128.8,207.7,321.9,bad,non_electric,face_row,6,111,450,561,70,1.0,0.0
24-H-007,A185-001-24,primary,2,5,363461.437,6591912.174,200.0,363461.437,6591912.174,183.991,16.01,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,6.87,5,3.21,hardness,2,0.5899,phyllic_volcanics,stockwork_ore,background,hard,2.742,0.5899,0.4806,0.5784,1.108,128.0,896.5,993.3,30.15,395.4,0.441,1.63,126.0,203.2,315.0,bad,non_electric,face_row,7,119,450,569,71,1.0,0.0
24-H-008,A185-001-24,primary,3,3,363475.4,6591895.602,200.0,363475.4,6591895.602,183.778,16.22,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,2.33,6,4.24,hardness,2,0.5979,late_mafic_dyke,high_grade_core,background,hard,2.763,0.5979,0.5123,0.5693,1.148,125.8,908.44,1042.9,31.65,395.4,0.435,1.61,124.2,200.4,310.6,bad,non_electric,face_row,8,198,450,648,81,1.0,0.0
24-H-009,A185-001-24,primary,3,4,363472.58,6591903.741,200.0,363472.58,6591903.741,183.503,16.5,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,10.26,4,3.04,hardness,1,0.5757,phyllic_volcanics,stockwork_ore,background,hard,2.755,0.5757,0.649,0.5623,1.125,128.8,923.82,1039.3,31.54,395.4,0.428,1.58,125.7,202.7,314.2,bad,non_electric,face_row,9,206,450,656,82,1.0,0.0
24-H-010,A185-001-24,primary,3,5,363469.49,6591910.585,200.0,363469.49,6591910.585,182.834,17.17,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,10.25,6,4.85,hardness,2,0.5824,late_mafic_dyke,stockwork_ore,background,hard,2.742,0.5824,0.4741,0.5712,1.135,127.5,961.28,1091.1,33.11,395.4,0.411,1.52,125.3,202.1,313.2,bad,non_electric,face_row,10,214,450,664,83,1.0,0.0
24-H-011,A185-001-24,primary,3,6,363466.782,6591918.315,200.0,363466.782,6591918.315,183.661,16.34,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,2.29,4,3.81,hardness,2,0.5921,phyllic_volcanics,stockwork_ore,background,hard,2.737,0.5921,0.3638,0.585,1.15,125.0,914.97,1052.2,31.93,395.4,0.432,1.6,124.0,200.0,310.1,bad,non_electric,face_row,11,222,450,672,84,1.0,0.0
24-H-012,A185-001-24,primary,4,3,363480.03,6591901.389,200.0,363480.03,6591901.389,184.348,15.65,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,7.17,6,4.56,hardness,3,0.6084,late_mafic_dyke,stockwork_ore,background,hard,2.76,0.6084,0.3131,0.5775,1.175,124.2,876.52,1029.9,31.25,395.4,0.451,1.67,123.8,199.7,309.5,bad,non_electric,face_row,12,301,450,751,93,1.0,0.0
24-H-013,A185-001-24,primary,4,4,363477.856,6591909.487,200.0,363477.856,6591909.487,184.211,15.79,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,13.43,4,3.45,hardness,2,0.5991,late_mafic_dyke,stockwork_ore,background,hard,2.738,0.5991,0.3146,0.5723,1.172,126.3,884.18,1036.3,31.45,395.4,0.447,1.65,125.4,202.2,313.5,bad,non_electric,face_row,13,309,450,759,94,1.0,0.0
24-H-014,A185-001-24,primary,4,5,363474.239,6591917.13,200.0,363474.239,6591917.13,183.998,16.0,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,5.49,6,4.58,hardness,2,0.5968,late_mafic_dyke,late_barren_intrusion,intrusion_contact,hard,2.733,0.5968,0.2697,0.6387,1.16,125.8,896.1,1039.5,31.55,395.4,0.441,1.63,128.5,207.2,321.2,bad,non_electric,face_row,14,317,450,767,95,1.0,0.0
24-H-015,A185-001-24,primary,5,3,363488.055,6591900.66,200.0,363488.055,6591900.66,183.354,16.65,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,4.09,5,3.55,hardness,4,0.6315,late_mafic_dyke,late_barren_intrusion,intrusion_contact,hard,2.816,0.6315,0.3987,0.6332,1.18,122.0,932.19,1100.0,33.38,395.4,0.424,1.57,125.6,202.6,314.0,bad,non_electric,face_row,15,396,450,846,105,1.0,0.0
24-H-016,A185-001-24,primary,5,4,363484.962,6591908.229,200.0,363484.962,6591908.229,183.509,16.49,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,12.02,5,3.55,hardness,3,0.62,late_mafic_dyke,stockwork_ore,background,hard,2.786,0.62,0.4292,0.5757,1.174,122.0,923.49,1084.2,32.9,395.4,0.428,1.58,121.7,196.3,304.3,bad,non_electric,face_row,16,404,450,854,106,1.0,0.0
24-H-017,A185-001-24,primary,5,5,363482.971,6591915.482,200.0,363482.971,6591915.482,183.959,16.04,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,8.57,4,4.52,hardness,2,0.602,late_mafic_dyke,late_barren_intrusion,intrusion_contact,hard,2.732,0.602,0.2074,0.6345,1.17,126.3,898.28,1051.0,31.89,395.4,0.44,1.63,129.1,208.3,322.8,bad,non_electric,face_row,17,412,450,862,107,1.0,0.0
24-H-018,A185-001-24,primary,5,6,363480.016,6591922.99,200.0,363480.016,6591922.99,184.229,15.77,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,0.68,4,5.0,hardness,2,0.5952,late_mafic_dyke,late_barren_intrusion,intrusion_contact,hard,2.723,0.5952,0.178,0.6355,1.167,126.3,883.17,1030.7,31.27,395.4,0.448,1.65,128.8,207.8,322.1,bad,non_electric,face_row,18,420,450,870,108,1.0,0.0
24-H-019,A185-001-24,primary,6,2,363495.861,6591899.054,200.0,363495.861,6591899.054,183.653,16.35,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,1.0,5,2.75,hardness,3,0.6129,mineralised_porphyry,high_grade_core,background,hard,2.824,0.6129,0.7829,0.5628,1.17,124.0,915.42,1071.0,32.5,395.4,0.432,1.59,122.8,198.1,307.1,bad,non_electric,face_row,19,496,450,946,118,1.0,0.0
24-H-020,A185-001-24,primary,6,3,363493.706,6591906.941,200.0,363493.706,6591906.941,183.679,16.32,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,8.93,4,5.06,hardness,4,0.6261,late_mafic_dyke,late_barren_intrusion,intrusion_contact,hard,2.8,0.6261,0.4012,0.6342,1.18,121.3,914.0,1078.5,32.73,395.4,0.433,1.6,124.6,200.9,311.4,bad,non_electric,face_row,20,504,450,954,119,1.0,0.0
24-H-021,A185-001-24,primary,6,4,363491.277,6591914.513,200.0,363491.277,6591914.513,182.926,17.07,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,11.35,4,4.88,hardness,3,0.6201,late_mafic_dyke,late_barren_intrusion,intrusion_contact,hard,2.792,0.6201,0.2322,0.6363,1.18,121.3,956.15,1128.3,34.24,395.4,0.414,1.53,124.5,200.7,311.2,bad,non_electric,face_row,21,512,450,962,120,1.0,0.0
24-H-022,A185-001-24,primary,6,5,363488.564,6591921.956,200.0,363488.564,6591921.956,184.668,15.33,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,3.46,5,3.2,hardness,4,0.6254,late_mafic_dyke,late_barren_intrusion,intrusion_contact,hard,2.776,0.6254,0.1554,0.637,1.176,123.0,858.62,1009.7,30.65,395.4,0.461,1.7,126.6,204.2,316.6,bad,non_electric,face_row,22,520,450,970,121,1.0,0.0
24-H-023,A185-001-24,primary,7,3,363501.726,6591905.741,200.0,363501.726,6591905.741,185.041,14.96,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,5.85,4,5.08,hardness,3,0.6184,mineralised_porphyry,stockwork_ore,background,hard,2.86,0.6184,0.7972,0.5639,1.167,123.8,837.68,977.6,29.66,395.4,0.472,1.74,122.8,198.0,307.0,bad,non_electric,face_row,23,599,450,1049,131,1.0,0.0
24-H-024,A185-001-24,primary,7,4,363499.019,6591912.53,200.0,363499.019,6591912.53,184.466,15.53,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,13.78,5,4.05,hardness,5,0.6531,propylitic_volcanics,stockwork_ore,background,hard,2.856,0.6531,0.4887,0.5856,1.18,119.0,869.92,1026.5,31.15,395.4,0.455,1.68,120.3,194.0,300.7,bad,non_electric,face_row,24,607,450,1057,132,1.0,0.0
24-H-025,A185-001-24,primary,7,5,363496.47,6591920.601,200.0,363496.47,6591920.601,183.046,16.95,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,6.51,5,1.66,hardness,5,0.6452,late_mafic_dyke,late_barren_intrusion,intrusion_contact,hard,2.82,0.6452,0.277,0.6451,1.18,118.0,949.41,1120.3,34.0,395.4,0.416,1.54,122.2,197.1,305.6,bad,non_electric,face_row,25,615,450,1065,133,1.0,0.0
