hole_id,pattern_id,role,row,column,x,y,z,toe_x,toe_y,toe_z,length_m,burden_m,spacing_m,hole_diameter_mm,explosive_product_key,explosive_product_name,charge_length_m,stemming_length_m,boundary_clearance_m,matched_block_count,nearest_block_distance_m,cluster_basis,cluster_id,cluster_score,lithology,mineral_domain,structure_domain,digability,density_tpm3,hardness_index,grade_index,energy_requirement_index,pf_target_kg_m3,target_p80_mm,effective_volume_m3,required_explosive_mass_kg,required_charge_length_m,explosive_mass_kg,powder_factor_kg_m3,energy_intensity_mj_m3,predicted_p50_mm,predicted_p80_mm,predicted_p95_mm,coarse_risk,timing_system,timing_template,sequence,surface_delay_ms,in_hole_delay_ms,firing_time_ms,timing_window,movement_vector_x,movement_vector_y
8-H-001,A185-001-08,primary,1,1,363564.174,6591825.357,200.0,363564.174,6591825.357,182.702,17.3,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,3.5,5,3.96,hardness,5,0.6464,mineralised_porphyry,high_grade_core,background,hard,2.914,0.6464,1.0,0.5782,1.174,121.0,968.69,1137.2,34.51,395.4,0.408,1.51,121.7,196.4,304.4,bad,non_electric,face_row,1,0,450,450,56,1.0,0.0
8-H-002,A185-001-08,primary,1,2,363563.475,6591817.37,200.0,363563.475,6591817.37,183.706,16.29,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,3.5,4,4.34,hardness,4,0.638,mineralised_porphyry,high_grade_core,background,hard,2.917,0.638,1.0,0.5704,1.172,123.8,912.46,1069.4,32.45,395.4,0.433,1.6,124.0,200.0,310.0,bad,non_electric,face_row,2,8,450,458,57,1.0,0.0
8-H-003,A185-001-08,primary,1,3,363561.929,6591809.827,200.0,363561.929,6591809.827,184.347,15.65,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,3.5,4,3.24,hardness,5,0.6457,mineralised_porphyry,high_grade_core,background,hard,2.92,0.6457,1.0,0.5869,1.18,125.0,876.55,1034.3,31.39,395.4,0.451,1.67,126.8,204.6,317.1,bad,non_electric,face_row,3,16,450,466,58,1.0,0.0
8-H-004,A185-001-08,primary,1,4,363561.543,6591801.57,200.0,363561.543,6591801.57,184.183,15.82,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,3.5,6,3.53,hardness,4,0.6255,mineralised_porphyry,high_grade_core,background,hard,2.885,0.6255,1.0,0.5735,1.145,127.5,885.77,1014.2,30.79,395.4,0.446,1.65,127.4,205.4,318.4,bad,non_electric,face_row,4,24,450,474,59,1.0,0.0
8-H-005,A185-001-08,primary,1,5,363560.939,6591793.553,200.0,363560.939,6591793.553,182.879,17.12,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,3.5,4,4.98,hardness,3,0.6154,mineralised_porphyry,high_grade_core,background,hard,2.873,0.6154,1.0,0.5681,1.127,130.0,958.78,1080.5,32.79,395.4,0.412,1.52,129.0,208.1,322.6,bad,non_electric,face_row,5,32,450,482,60,1.0,0.0
8-H-006,A185-001-08,primary,1,6,363559.126,6591785.829,200.0,363559.126,6591785.829,184.154,15.85,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,3.5,4,6.18,hardness,1,0.5724,mineralised_porphyry,high_grade_core,background,medium,2.81,0.5724,1.0,0.5581,1.09,131.3,887.38,967.2,29.36,395.4,0.446,1.65,127.2,205.2,318.1,bad,non_electric,face_row,6,40,450,490,61,1.0,0.0
8-H-007,A185-001-08,primary,1,7,363558.69,6591777.518,200.0,363558.69,6591777.518,183.874,16.13,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,2.33,4,5.17,hardness,1,0.5761,mineralised_porphyry,high_grade_core,main_fault,medium,2.813,0.5761,1.0,0.6285,1.085,132.5,903.05,979.8,29.73,395.4,0.438,1.62,135.9,219.2,339.8,bad,non_electric,face_row,7,48,450,498,62,1.0,0.0
8-H-008,A185-001-08,primary,2,1,363556.216,6591822.029,200.0,363556.216,6591822.029,183.718,16.28,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,7.91,5,2.09,hardness,5,0.642,mineralised_porphyry,high_grade_core,background,hard,2.91,0.642,1.0,0.5752,1.174,122.0,911.79,1070.4,32.48,395.4,0.434,1.6,122.5,197.6,306.3,bad,non_electric,face_row,8,119,450,569,71,1.0,0.0
8-H-009,A185-001-08,primary,2,2,363555.908,6591814.805,200.0,363555.908,6591814.805,184.368,15.63,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,10.5,5,3.0,hardness,5,0.6393,mineralised_porphyry,high_grade_core,background,hard,2.908,0.6393,1.0,0.5701,1.172,124.0,875.41,1026.0,31.14,395.4,0.452,1.67,124.3,200.5,310.8,bad,non_electric,face_row,9,127,450,577,72,1.0,0.0
8-H-010,A185-001-08,primary,2,3,363554.533,6591806.592,200.0,363554.533,6591806.592,183.967,16.03,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,10.5,6,4.9,hardness,5,0.6456,mineralised_porphyry,high_grade_core,background,hard,2.913,0.6456,1.0,0.5856,1.178,124.2,897.87,1057.7,32.1,395.4,0.44,1.63,125.8,202.9,314.4,bad,non_electric,face_row,10,135,450,585,73,1.0,0.0
8-H-011,A185-001-08,primary,2,4,363553.899,6591798.628,200.0,363553.899,6591798.628,182.701,17.3,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,10.5,5,3.19,hardness,3,0.6188,mineralised_porphyry,high_grade_core,background,hard,2.89,0.6188,1.0,0.5713,1.138,128.0,968.73,1102.4,33.45,395.4,0.408,1.51,127.4,205.4,318.4,bad,non_electric,face_row,11,143,450,593,74,1.0,0.0
8-H-012,A185-001-08,primary,2,5,363553.197,6591790.661,200.0,363553.197,6591790.661,183.295,16.71,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,10.5,5,2.17,hardness,2,0.5958,mineralised_porphyry,high_grade_core,background,medium,2.84,0.5958,1.0,0.5552,1.098,132.0,935.48,1027.2,31.17,395.4,0.423,1.56,129.0,208.1,322.5,bad,non_electric,face_row,12,151,450,601,75,1.0,0.0
8-H-013,A185-001-08,primary,2,6,363551.746,6591782.97,200.0,363551.746,6591782.97,183.163,16.84,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,6.37,5,3.09,hardness,2,0.5924,mineralised_porphyry,high_grade_core,background,medium,2.816,0.5924,1.0,0.5643,1.092,131.0,942.9,1029.6,31.25,395.4,0.419,1.55,129.4,208.8,323.6,bad,non_electric,face_row,13,159,450,609,76,1.0,0.0
8-H-014,A185-001-08,primary,3,1,363550.646,6591827.458,200.0,363550.646,6591827.458,183.615,16.39,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,3.86,4,6.32,hardness,5,0.6416,mineralised_porphyry,high_grade_core,background,hard,2.913,0.6416,1.0,0.5784,1.18,121.3,917.57,1082.7,32.86,395.4,0.431,1.59,122.0,196.7,304.9,bad,non_electric,face_row,14,230,450,680,85,1.0,0.0
8-H-015,A185-001-08,primary,3,2,363549.962,6591819.344,200.0,363549.962,6591819.344,183.189,16.81,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,11.86,4,5.08,hardness,5,0.6435,mineralised_porphyry,high_grade_core,background,hard,2.897,0.6435,1.0,0.5757,1.177,122.5,941.41,1108.0,33.63,395.4,0.42,1.55,123.2,198.8,308.1,bad,non_electric,face_row,15,238,450,688,86,1.0,0.0
8-H-016,A185-001-08,primary,3,3,363548.698,6591811.633,200.0,363548.698,6591811.633,183.678,16.32,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,17.5,5,3.55,hardness,5,0.6485,mineralised_porphyry,high_grade_core,background,hard,2.904,0.6485,1.0,0.5793,1.178,124.0,914.04,1076.7,32.67,395.4,0.433,1.6,125.3,202.1,313.3,bad,non_electric,face_row,16,246,450,696,87,1.0,0.0
8-H-017,A185-001-08,primary,3,4,363547.511,6591803.251,200.0,363547.511,6591803.251,183.258,16.74,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,17.5,4,3.12,hardness,5,0.6487,mineralised_porphyry,high_grade_core,background,hard,2.9,0.6487,1.0,0.5822,1.177,125.0,937.57,1103.5,33.49,395.4,0.422,1.56,126.6,204.2,316.5,bad,non_electric,face_row,17,254,450,704,88,1.0,0.0
8-H-018,A185-001-08,primary,3,5,363546.349,6591795.133,200.0,363546.349,6591795.133,183.811,16.19,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,17.5,4,4.15,hardness,3,0.6137,mineralised_porphyry,high_grade_core,background,hard,2.877,0.6137,1.0,0.5654,1.127,128.8,906.56,1021.7,31.0,395.4,0.436,1.61,127.4,205.5,318.6,bad,non_electric,face_row,18,262,450,712,89,1.0,0.0
8-H-019,A185-001-08,primary,3,6,363545.591,6591787.511,200.0,363545.591,6591787.511,183.936,16.06,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,10.41,5,4.16,hardness,2,0.5925,mineralised_porphyry,high_grade_core,background,medium,2.81,0.5925,1.0,0.5634,1.108,130.0,899.6,996.8,30.25,395.4,0.44,1.62,127.4,205.5,318.5,bad,non_electric,face_row,20,276,450,726,90,1.0,0.0
8-H-020,A185-001-08,primary,3,7,363544.102,6591779.254,200.0,363544.102,6591779.254,183.518,16.48,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,2.41,4,2.08,hardness,1,0.5854,mineralised_porphyry,high_grade_core,background,hard,2.802,0.5854,1.0,0.5787,1.117,128.8,923.01,1031.0,31.29,395.4,0.428,1.58,129.9,209.5,324.8,bad,non_electric,face_row,21,284,450,734,91,1.0,0.0
8-H-022,A185-001-08,primary,4,2,363542.519,6591816.316,200.0,363542.519,6591816.316,184.297,15.7,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,15.8,4,5.39,hardness,5,0.6492,mineralised_porphyry,high_grade_core,background,hard,2.9,0.6492,1.0,0.5795,1.177,121.3,879.36,1035.0,31.41,395.4,0.45,1.66,122.3,197.2,305.7,bad,non_electric,face_row,23,363,450,813,101,1.0,0.0
8-H-023,A185-001-08,primary,4,3,363540.96,6591808.265,200.0,363540.96,6591808.265,182.645,17.36,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,23.8,4,5.18,hardness,5,0.649,mineralised_porphyry,high_grade_core,background,hard,2.91,0.649,1.0,0.5799,1.177,123.8,971.89,1143.9,34.72,395.4,0.407,1.5,125.1,201.7,312.7,bad,non_electric,face_row,24,371,450,821,102,1.0,0.0
8-H-024,A185-001-08,primary,4,4,363539.467,6591800.578,200.0,363539.467,6591800.578,183.696,16.3,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,22.46,4,5.04,hardness,3,0.6206,mineralised_porphyry,high_grade_core,background,medium,2.87,0.6206,1.0,0.567,1.135,127.5,913.0,1036.3,31.45,395.4,0.433,1.6,126.6,204.1,316.4,bad,non_electric,face_row,25,379,450,829,103,1.0,0.0
8-H-025,A185-001-08,primary,4,5,363538.929,6591792.252,200.0,363538.929,6591792.252,183.302,16.7,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,14.46,5,4.23,hardness,3,0.6111,mineralised_porphyry,high_grade_core,background,hard,2.854,0.6111,1.0,0.5648,1.126,128.0,935.09,1052.9,31.95,395.4,0.423,1.56,127.7,205.9,319.1,bad,non_electric,face_row,26,387,450,837,104,1.0,0.0
