hole_id,pattern_id,role,row,column,x,y,z,toe_x,toe_y,toe_z,length_m,burden_m,spacing_m,hole_diameter_mm,explosive_product_key,explosive_product_name,charge_length_m,stemming_length_m,boundary_clearance_m,matched_block_count,nearest_block_distance_m,cluster_basis,cluster_id,cluster_score,lithology,mineral_domain,structure_domain,digability,density_tpm3,hardness_index,grade_index,energy_requirement_index,pf_target_kg_m3,target_p80_mm,effective_volume_m3,required_explosive_mass_kg,required_charge_length_m,explosive_mass_kg,powder_factor_kg_m3,energy_intensity_mj_m3,predicted_p50_mm,predicted_p80_mm,predicted_p95_mm,coarse_risk,timing_system,timing_template,sequence,surface_delay_ms,in_hole_delay_ms,firing_time_ms,timing_window,movement_vector_x,movement_vector_y
1-H-001,A185-001-01,primary,1,1,363645.539,6591666.912,200.0,363645.539,6591666.912,183.946,16.05,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,3.5,5,4.69,hardness,4,0.6581,mineralised_porphyry,high_grade_core,background,hard,2.92,0.6581,1.0,0.583,1.18,121.0,899.0,1060.8,32.2,395.4,0.44,1.62,122.6,197.7,306.4,bad,non_electric,face_row,1,0,450,450,56,1.0,0.0
1-H-002,A185-001-01,primary,1,2,363637.937,6591666.232,200.0,363637.937,6591666.232,183.498,16.5,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,3.5,4,5.71,hardness,4,0.676,mineralised_porphyry,high_grade_core,background,hard,2.93,0.676,1.0,0.5966,1.18,116.3,924.09,1090.4,33.09,395.4,0.428,1.58,118.6,191.4,296.6,bad,non_electric,face_row,2,8,450,458,57,1.0,0.0
1-H-003,A185-001-01,primary,1,3,363629.596,6591666.295,200.0,363629.596,6591666.295,184.113,15.89,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,3.67,4,6.62,hardness,5,0.6769,mineralised_porphyry,high_grade_core,background,hard,2.945,0.6769,1.0,0.5945,1.18,117.5,889.68,1049.8,31.86,395.4,0.444,1.64,120.0,193.5,299.9,bad,non_electric,face_row,3,16,450,466,58,1.0,0.0
1-H-004,A185-001-01,primary,1,4,363622.093,6591666.14,200.0,363622.093,6591666.14,183.608,16.39,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,3.68,4,5.12,hardness,4,0.6679,mineralised_porphyry,high_grade_core,background,hard,2.958,0.6679,1.0,0.5986,1.18,115.0,917.96,1083.2,32.88,395.4,0.431,1.59,117.1,188.8,292.6,bad,non_electric,face_row,4,24,450,474,59,1.0,0.0
1-H-005,A185-001-01,primary,1,5,363613.758,6591665.141,200.0,363613.758,6591665.141,183.376,16.62,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,3.61,5,3.78,hardness,4,0.6719,mineralised_porphyry,high_grade_core,background,hard,2.964,0.6719,1.0,0.5992,1.18,116.0,930.96,1098.5,33.34,395.4,0.425,1.57,118.4,190.9,295.9,bad,non_electric,face_row,5,32,450,482,60,1.0,0.0
1-H-006,A185-001-01,primary,1,6,363605.982,6591664.614,200.0,363605.982,6591664.614,182.724,17.28,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,3.44,5,3.29,hardness,4,0.6716,mineralised_porphyry,high_grade_core,background,hard,2.97,0.6716,1.0,0.5972,1.178,118.0,967.48,1139.7,34.58,395.4,0.409,1.51,120.5,194.3,301.2,bad,non_electric,face_row,6,40,450,490,61,1.0,0.0
1-H-007,A185-001-01,primary,1,7,363598.113,6591664.488,200.0,363598.113,6591664.488,182.49,17.51,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,3.04,4,3.98,hardness,4,0.6719,mineralised_porphyry,high_grade_core,background,hard,2.965,0.6719,1.0,0.6002,1.177,118.8,980.56,1154.1,35.03,395.4,0.403,1.49,121.5,195.9,303.7,bad,non_electric,face_row,7,48,450,498,62,1.0,0.0
1-H-008,A185-001-01,primary,1,8,363589.902,6591663.752,200.0,363589.902,6591663.752,184.204,15.8,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,2.22,4,5.42,hardness,4,0.6734,mineralised_porphyry,high_grade_core,background,hard,2.952,0.6734,1.0,0.605,1.177,118.8,884.6,1041.2,31.6,395.4,0.447,1.65,121.8,196.5,304.5,bad,non_electric,face_row,10,67,450,517,64,1.0,0.0
1-H-009,A185-001-01,primary,1,9,363581.523,6591663.467,200.0,363581.523,6591663.467,183.174,16.83,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,0.9,4,3.57,hardness,4,0.6637,mineralised_porphyry,high_grade_core,background,hard,2.935,0.6637,1.0,0.603,1.18,121.3,942.28,1111.9,33.75,395.4,0.42,1.55,124.2,200.4,310.5,bad,non_electric,face_row,12,80,450,530,66,1.0,0.0
1-H-010,A185-001-01,primary,2,1,363641.362,6591673.976,200.0,363641.362,6591673.976,184.303,15.7,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,7.65,4,4.15,hardness,5,0.6792,mineralised_porphyry,high_grade_core,background,hard,2.942,0.6792,1.0,0.6007,1.18,118.8,879.04,1037.3,31.48,395.4,0.45,1.66,121.8,196.5,304.6,bad,non_electric,face_row,8,119,450,569,71,1.0,0.0
1-H-011,A185-001-01,primary,2,2,363632.82,6591673.405,200.0,363632.82,6591673.405,184.606,15.39,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,10.58,6,2.3,hardness,5,0.6792,mineralised_porphyry,high_grade_core,background,hard,2.942,0.6792,1.0,0.601,1.18,117.5,862.08,1017.2,30.87,395.4,0.459,1.69,120.4,194.2,301.0,bad,non_electric,face_row,11,138,450,588,73,1.0,0.0
1-H-012,A185-001-01,primary,2,3,363625.627,6591673.008,200.0,363625.627,6591673.008,184.182,15.82,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,10.69,5,1.35,hardness,4,0.6712,mineralised_porphyry,high_grade_core,background,hard,2.95,0.6712,1.0,0.6009,1.18,117.0,885.83,1045.3,31.72,395.4,0.446,1.65,119.6,192.8,298.9,bad,non_electric,face_row,13,152,450,602,75,1.0,0.0
1-H-013,A185-001-01,primary,2,4,363617.342,6591672.029,200.0,363617.342,6591672.029,184.181,15.82,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,10.66,5,2.62,hardness,4,0.673,mineralised_porphyry,high_grade_core,background,hard,2.936,0.673,1.0,0.6107,1.18,115.0,885.85,1045.3,31.73,395.4,0.446,1.65,117.9,190.2,294.8,bad,non_electric,face_row,14,160,450,610,76,1.0,0.0
1-H-014,A185-001-01,primary,2,5,363608.783,6591671.723,200.0,363608.783,6591671.723,184.936,15.06,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,10.57,6,4.52,hardness,5,0.6826,mineralised_porphyry,high_grade_core,background,hard,2.953,0.6826,1.0,0.6123,1.18,115.8,843.57,995.4,30.21,395.4,0.469,1.73,119.3,192.4,298.2,bad,non_electric,face_row,16,173,450,623,77,1.0,0.0
1-H-015,A185-001-01,primary,2,6,363601.0,6591670.927,200.0,363601.0,6591670.927,183.55,16.45,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,10.31,6,3.49,hardness,5,0.6834,mineralised_porphyry,high_grade_core,background,hard,2.963,0.6834,1.0,0.6115,1.178,118.3,921.21,1085.2,32.93,395.4,0.429,1.58,122.1,196.9,305.2,bad,non_electric,face_row,17,181,450,631,78,1.0,0.0
1-H-016,A185-001-01,primary,2,7,363593.399,6591670.842,200.0,363593.399,6591670.842,184.082,15.92,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,9.63,5,1.56,hardness,5,0.6834,mineralised_porphyry,high_grade_core,background,hard,2.956,0.6834,1.0,0.6143,1.178,118.0,891.39,1050.1,31.86,395.4,0.444,1.64,121.9,196.6,304.7,bad,non_electric,face_row,19,194,450,644,80,1.0,0.0
1-H-017,A185-001-01,primary,2,8,363585.567,6591670.628,200.0,363585.567,6591670.628,182.504,17.5,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,8.47,5,1.1,hardness,4,0.6528,mineralised_porphyry,high_grade_core,background,hard,2.922,0.6528,1.0,0.6091,1.178,119.0,979.75,1154.1,35.02,395.4,0.404,1.49,122.8,198.0,306.9,bad,non_electric,face_row,21,208,450,658,82,1.0,0.0
1-H-018,A185-001-01,primary,2,9,363577.542,6591669.811,200.0,363577.542,6591669.811,183.757,16.24,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,7.1,5,2.91,hardness,3,0.646,mineralised_porphyry,high_grade_core,background,hard,2.916,0.646,1.0,0.5951,1.164,123.0,909.62,1058.8,32.13,395.4,0.435,1.61,126.0,203.2,314.9,bad,non_electric,face_row,23,221,450,671,83,1.0,0.0
1-H-019,A185-001-01,primary,2,10,363568.789,6591669.748,200.0,363568.789,6591669.748,184.372,15.63,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,5.9,4,4.93,hardness,3,0.6335,mineralised_porphyry,high_grade_core,background,hard,2.903,0.6335,1.0,0.5873,1.162,125.0,875.18,1017.0,30.87,395.4,0.452,1.67,127.6,205.8,318.9,bad,non_electric,face_row,25,235,450,685,85,1.0,0.0
1-H-020,A185-001-01,primary,2,11,363561.559,6591669.579,200.0,363561.559,6591669.579,183.769,16.23,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,5.04,4,4.12,hardness,2,0.6061,mineralised_porphyry,high_grade_core,background,hard,2.837,0.6061,1.0,0.5701,1.13,127.5,908.93,1027.1,31.17,395.4,0.435,1.61,130.7,210.8,326.7,bad,non_electric,face_row,27,248,450,698,87,1.0,0.0
1-H-021,A185-001-01,primary,2,12,363553.312,6591668.672,200.0,363553.312,6591668.672,183.969,16.03,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,3.1,5,3.08,hardness,2,0.5884,mineralised_porphyry,high_grade_core,background,hard,2.784,0.5884,1.0,0.567,1.122,128.0,897.73,1007.3,30.57,395.4,0.44,1.63,131.7,212.4,329.1,bad,non_electric,face_row,29,262,450,712,89,1.0,0.0
1-H-022,A185-001-01,primary,3,1,363645.187,6591680.901,200.0,363645.187,6591680.901,183.801,16.2,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,3.42,5,0.64,hardness,5,0.677,mineralised_porphyry,high_grade_core,background,hard,2.942,0.677,1.0,0.6051,1.18,119.0,907.14,1070.4,32.49,395.4,0.436,1.61,122.3,197.2,305.7,bad,non_electric,face_row,18,252,450,702,87,1.0,0.0
1-H-023,A185-001-01,primary,3,2,363636.579,6591680.614,200.0,363636.579,6591680.614,184.573,15.43,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,11.41,5,2.33,hardness,5,0.6846,mineralised_porphyry,high_grade_core,background,hard,2.946,0.6846,1.0,0.6084,1.18,118.0,863.93,1019.4,30.94,395.4,0.458,1.69,121.6,196.1,304.0,bad,non_electric,face_row,20,266,450,716,89,1.0,0.0
1-H-024,A185-001-01,primary,3,3,363628.571,6591679.986,200.0,363628.571,6591679.986,184.719,15.28,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,12.33,4,4.36,hardness,5,0.6809,mineralised_porphyry,high_grade_core,background,hard,2.953,0.6809,1.0,0.6053,1.18,118.8,855.74,1009.8,30.65,395.4,0.462,1.71,122.1,197.0,305.4,bad,non_electric,face_row,22,279,450,729,91,1.0,0.0
1-H-026,A185-001-01,primary,3,5,363612.613,6591679.121,200.0,363612.613,6591679.121,182.748,17.25,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,12.39,4,3.07,hardness,5,0.6885,mineralised_porphyry,high_grade_core,background,hard,2.945,0.6885,1.0,0.6204,1.18,116.3,966.12,1140.0,34.6,395.4,0.409,1.51,120.4,194.2,301.1,bad,non_electric,face_row,26,306,450,756,94,1.0,0.0
1-H-027,A185-001-01,primary,3,6,363605.06,6591679.121,200.0,363605.06,6591679.121,182.813,17.19,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,12.56,4,2.86,hardness,5,0.6925,mineralised_porphyry,high_grade_core,background,hard,2.938,0.6925,1.0,0.6248,1.18,117.5,962.48,1135.7,34.47,395.4,0.411,1.52,122.3,197.2,305.7,bad,non_electric,face_row,28,319,450,769,96,1.0,0.0
1-H-028,A185-001-01,primary,3,7,363597.208,6591678.698,200.0,363597.208,6591678.698,183.086,16.91,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,13.02,4,3.93,hardness,5,0.6936,mineralised_porphyry,high_grade_core,background,hard,2.958,0.6936,1.0,0.626,1.18,116.3,947.17,1117.7,33.92,395.4,0.417,1.54,120.9,195.0,302.3,bad,non_electric,face_row,30,333,450,783,97,1.0,0.0
1-H-029,A185-001-01,primary,3,8,363588.508,6591678.073,200.0,363588.508,6591678.073,184.25,15.75,7.0,8.0,229,anfo.standard,ANFO,12.0,3.2,13.97,4,5.59,hardness,4,0.6712,mineralised_porphyry,high_grade_core,background,hard,2.93,0.6712,1.0,0.6216,1.177,117.5,881.98,1038.1,31.51,395.4,0.448,1.66,122.7,197.9,306.8,bad,non_electric,face_row,32,346,450,796,99,1.0,0.0
