Measurement ID,TimeStamp UTC,TimeStamp Site TZ,Hole Number,Hole ID,Parent Hole Easting (m),Parent Hole Northing (m),Measurement Easting (m),Measurement Northing (m),Measurement Offset Distance (m),Measurement Offset Angle (deg),Elevation (m),P20 RR (mm),P20 SWB (mm),P50 RR (mm),P50 SWB (mm),P80 RR (mm),P80 SWB (mm),Top Size RR (mm),Top Size SWB (mm),> 100 mm RR (%),> 100 mm SWB (%),< 10 mm RR (%),< 10 mm SWB (%),< 25 mm RR (%),< 25 mm SWB (%),25 mm to 100 mm RR (%),25 mm to 100 mm SWB (%),RR Xc (mm),RR n,SWB b,SWB x50 (mm),SWB xMax (mm),Instantaeous Mass (t/hr),Latitude,Longitude,Altitude (m),IsDay,IsGeoreferenced
175,2025-07-05T08:00:00Z,2025-07-05T16:00:00+08:00,1,6-H-001,363436.201,6591724.097,363432.096,6591725.813,4.45,157.3,184,33.4,32.9,97.0,100.8,221.7,213.3,696.8,654.0,85.0,85.0,1.0,1.0,7.1,6.0,7.9,9.0,142.4,1.194,2.007,100.8,654.0,1275,-19.9995538,118.0009833,200,True,True
176,2025-07-05T08:03:00Z,2025-07-05T16:03:00+08:00,2,6-H-002,363428.945,6591728.402,363428.86,6591726.863,1.54,266.8,184,39.1,37.9,107.0,100.3,243.2,232.6,485.0,452.3,85.0,85.0,1.0,1.0,4.0,8.1,11.0,6.9,157.5,1.095,1.97,100.3,452.3,1157,-19.9995443,118.0009523,200,True,True
177,2025-07-05T08:04:00Z,2025-07-05T16:04:00+08:00,2,6-H-002,363428.945,6591728.402,363425.771,6591727.766,3.24,191.3,184,35.5,37.1,110.3,109.6,232.1,225.9,603.2,565.4,85.0,85.0,1.0,1.0,4.7,4.0,10.3,11.0,150.4,1.181,1.82,109.6,565.4,1199,-19.9995362,118.0009228,200,True,True
178,2025-07-05T08:09:00Z,2025-07-05T16:09:00+08:00,3,6-H-003,363422.182,6591732.835,363421.73,6591738.051,5.24,95.0,184,26.7,26.3,100.8,97.3,226.1,208.8,627.5,646.6,85.0,85.0,1.0,1.0,5.6,5.0,9.4,10.0,147.0,1.191,1.926,97.3,646.6,1403,-19.9994438,118.0008842,200,True,True
179,2025-07-05T08:08:00Z,2025-07-05T16:08:00+08:00,4,6-H-004,363415.444,6591738.091,363416.539,6591740.694,2.82,67.2,184,33.4,35.2,86.7,87.3,217.8,215.4,480.3,491.9,85.0,85.0,1.0,1.0,11.8,9.2,3.2,5.8,140.3,1.248,1.862,87.3,491.9,1238,-19.9994201,118.0008346,200,True,True
180,2025-07-05T08:17:00Z,2025-07-05T16:17:00+08:00,4,6-H-004,363415.444,6591738.091,363411.501,6591737.227,4.04,192.4,184,27.1,26.5,82.4,83.3,191.2,188.4,690.7,749.4,85.0,85.0,1.0,1.0,11.5,14.9,3.5,0.1,123.2,1.2,1.849,83.3,749.4,1318,-19.9994512,118.0007864,200,True,True
181,2025-07-05T08:19:00Z,2025-07-05T16:19:00+08:00,5,6-H-005,363408.502,6591741.523,363409.431,6591739.986,1.8,301.2,184,37.5,36.0,109.6,106.4,253.8,253.5,623.9,556.2,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,164.4,1.104,1.893,106.4,556.2,1255,-19.9994265,118.0007666,200,True,True
182,2025-07-05T08:13:00Z,2025-07-05T16:13:00+08:00,5,6-H-005,363408.502,6591741.523,363413.012,6591740.645,4.6,349.0,184,34.5,34.1,106.5,102.0,226.4,232.2,657.2,699.1,85.0,85.0,1.0,1.0,5.7,4.1,9.3,10.9,146.6,1.202,2.044,102.0,699.1,1393,-19.9994205,118.0008008,200,True,True
183,2025-07-05T08:12:00Z,2025-07-05T16:12:00+08:00,6,6-H-006,363401.95,6591745.848,363401.23,6591741.826,4.09,259.9,184,31.4,32.7,93.1,97.6,198.5,188.4,426.4,414.8,85.0,85.0,1.0,1.0,7.4,9.6,7.6,5.4,129.8,1.152,1.802,97.6,414.8,1231,-19.9994099,118.0006882,200,True,True
184,2025-07-05T08:25:00Z,2025-07-05T16:25:00+08:00,7,6-H-007,363395.101,6591749.66,363398.073,6591749.485,2.98,356.6,184,34.2,34.9,111.8,111.8,227.0,233.3,609.7,595.1,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,149.8,1.113,1.855,111.8,595.1,1266,-19.9993411,118.000658,200,True,True
185,2025-07-05T08:17:00Z,2025-07-05T16:17:00+08:00,7,6-H-007,363395.101,6591749.66,363397.079,6591749.637,1.98,359.3,184,43.2,41.5,124.8,124.3,265.8,260.2,660.1,639.1,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,175.4,1.308,1.881,124.3,639.1,1176,-19.9993398,118.0006485,200,True,True
186,2025-07-05T08:21:00Z,2025-07-05T16:21:00+08:00,8,6-H-008,363443.005,6591727.811,363443.535,6591725.721,2.16,284.2,183,39.3,37.7,111.8,111.1,270.8,270.9,620.2,624.0,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,174.7,1.16,1.85,111.1,624.0,1294,-19.9995546,118.0010926,200,True,True
187,2025-07-05T08:41:00Z,2025-07-05T16:41:00+08:00,8,6-H-008,363443.005,6591727.811,363446.449,6591725.371,4.22,324.7,183,43.2,42.3,129.2,124.1,262.2,258.9,857.4,987.4,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,169.2,1.152,1.896,124.1,987.4,1394,-19.9995577,118.0011205,200,True,True
188,2025-07-05T08:22:00Z,2025-07-05T16:22:00+08:00,8,6-H-008,363443.005,6591727.811,363441.607,6591728.935,1.79,141.2,183,27.7,27.6,89.8,88.7,212.6,214.9,547.9,563.9,85.0,85.0,1.0,1.0,7.5,9.2,7.5,5.8,137.1,1.271,1.884,88.7,563.9,1110,-19.9995257,118.0010742,200,True,True
189,2025-07-05T08:35:00Z,2025-07-05T16:35:00+08:00,9,6-H-009,363436.077,6591732.438,363441.026,6591732.862,4.97,4.9,184,25.1,24.3,79.9,81.4,195.2,195.9,646.9,612.9,85.0,85.0,1.0,1.0,14.9,12.4,0.1,2.6,125.8,1.214,2.083,81.4,612.9,1344,-19.9994904,118.0010686,200,True,True
190,2025-07-05T08:36:00Z,2025-07-05T16:36:00+08:00,9,6-H-009,363436.077,6591732.438,363436.829,6591731.685,1.06,315.0,184,33.5,32.9,98.5,98.2,224.0,233.6,786.0,836.8,85.0,85.0,1.0,1.0,7.0,7.2,8.0,7.8,144.4,1.226,1.973,98.2,836.8,1255,-19.999501,118.0010285,200,True,True
191,2025-07-05T08:51:00Z,2025-07-05T16:51:00+08:00,10,6-H-010,363429.256,6591736.66,363428.04,6591736.65,1.22,180.5,184,33.6,30.7,111.2,114.1,269.8,269.5,820.1,750.6,85.0,85.0,1.0,1.0,4.3,4.0,10.7,11.0,175.6,1.16,1.815,114.1,750.6,1401,-19.9994564,118.0009445,200,True,True
