Measurement ID,TimeStamp UTC,TimeStamp Site TZ,Hole Number,Hole ID,Parent Hole Easting (m),Parent Hole Northing (m),Measurement Easting (m),Measurement Northing (m),Measurement Offset Distance (m),Measurement Offset Angle (deg),Elevation (m),P20 RR (mm),P20 SWB (mm),P50 RR (mm),P50 SWB (mm),P80 RR (mm),P80 SWB (mm),Top Size RR (mm),Top Size SWB (mm),> 100 mm RR (%),> 100 mm SWB (%),< 10 mm RR (%),< 10 mm SWB (%),< 25 mm RR (%),< 25 mm SWB (%),25 mm to 100 mm RR (%),25 mm to 100 mm SWB (%),RR Xc (mm),RR n,SWB b,SWB x50 (mm),SWB xMax (mm),Instantaeous Mass (t/hr),Latitude,Longitude,Altitude (m),IsDay,IsGeoreferenced
1910,2025-08-06T11:00:00Z,2025-08-06T19:00:00+08:00,1,22-H-001,363373.937,6591729.09,363372.428,6591730.458,2.04,137.8,184,27.6,29.4,87.9,94.0,210.8,205.5,709.1,710.0,85.0,85.0,1.0,1.0,8.9,7.0,6.1,8.0,135.7,1.209,1.786,94.0,710.0,1322,-19.9995121,118.0004129,200,False,True
1911,2025-08-06T11:01:00Z,2025-08-06T19:01:00+08:00,2,22-H-002,363367.263,6591733.492,363367.358,6591731.536,1.96,272.8,185,29.4,29.8,93.0,93.1,198.0,201.3,533.5,523.6,85.0,85.0,1.0,1.0,8.3,9.1,6.7,5.9,125.9,1.197,1.943,93.1,523.6,1285,-19.9995024,118.0003644,200,False,True
1912,2025-08-06T11:03:00Z,2025-08-06T19:03:00+08:00,3,22-H-003,363361.044,6591737.226,363364.984,6591738.417,4.12,16.8,184,26.0,26.9,76.1,77.4,209.8,201.3,550.2,563.6,85.0,85.0,1.0,1.0,15.4,12.3,0.0,2.7,135.9,1.368,1.86,77.4,563.6,1230,-19.9994405,118.0003417,200,False,True
1913,2025-08-06T11:07:00Z,2025-08-06T19:07:00+08:00,4,22-H-004,363353.996,6591741.9,363356.506,6591741.647,2.52,354.2,183,39.9,39.0,104.4,108.1,234.0,226.9,606.6,586.1,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,150.8,1.11,2.025,108.1,586.1,1458,-19.9994115,118.0002607,200,False,True
1914,2025-08-06T11:10:00Z,2025-08-06T19:10:00+08:00,5,22-H-005,363374.297,6591736.862,363371.085,6591740.096,4.56,134.8,183,28.4,26.5,76.7,71.9,184.6,178.0,655.4,668.3,85.0,85.0,1.0,1.0,13.8,16.2,1.2,0.0,119.1,1.297,1.973,71.9,668.3,1335,-19.9994255,118.0004,200,False,True
1915,2025-08-06T11:17:00Z,2025-08-06T19:17:00+08:00,5,22-H-005,363374.297,6591736.862,363370.351,6591733.185,5.39,223.0,183,32.5,32.4,96.0,96.1,221.0,212.5,565.5,515.8,85.0,85.0,1.0,1.0,6.1,7.4,8.9,7.6,142.6,1.162,1.952,96.1,515.8,1245,-19.9994875,118.000393,200,False,True
1916,2025-08-06T11:19:00Z,2025-08-06T19:19:00+08:00,6,22-H-006,363367.461,6591741.457,363371.365,6591741.768,3.92,4.6,184,31.7,31.1,101.8,101.2,224.9,220.3,639.7,690.7,85.0,85.0,1.0,1.0,4.6,4.0,10.4,11.0,144.7,1.197,2.047,101.2,690.7,1325,-19.9994104,118.0004027,200,False,True
1917,2025-08-06T11:12:00Z,2025-08-06T19:12:00+08:00,7,22-H-007,363360.934,6591745.727,363360.246,6591748.21,2.58,105.5,183,37.0,39.2,99.7,97.4,220.4,217.6,656.5,657.2,85.0,85.0,1.0,1.0,6.1,5.4,8.9,9.6,142.2,1.227,1.882,97.4,657.2,1131,-19.9993526,118.0002964,200,False,True
1918,2025-08-06T11:14:00Z,2025-08-06T19:14:00+08:00,8,22-H-008,363353.685,6591749.946,363353.892,6591749.904,0.21,348.4,183,37.5,36.4,115.7,117.2,245.0,247.7,705.4,697.6,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,158.6,1.282,1.849,117.2,697.6,1152,-19.9993374,118.0002357,200,False,True
1919,2025-08-06T11:25:00Z,2025-08-06T19:25:00+08:00,9,22-H-009,363347.249,6591754.666,363350.2,6591753.196,3.3,333.5,184,33.2,30.9,97.0,102.1,220.1,256.5,612.6,640.0,85.0,85.0,1.0,1.0,7.1,4.1,7.9,10.9,141.9,1.217,1.965,102.1,640.0,1327,-19.9993078,118.0002004,200,False,True
1920,2025-08-06T11:29:00Z,2025-08-06T19:29:00+08:00,9,22-H-009,363347.249,6591754.666,363341.398,6591750.771,7.03,213.6,184,29.2,28.1,90.0,85.5,218.8,224.5,581.6,624.8,85.0,85.0,1.0,1.0,8.8,8.6,6.2,6.4,141.1,1.172,2.016,85.5,624.8,1246,-19.9993296,118.0001162,200,False,True
1921,2025-08-06T11:25:00Z,2025-08-06T19:25:00+08:00,10,22-H-010,363381.623,6591740.55,363379.083,6591740.631,2.54,178.2,184,35.4,32.0,105.7,103.6,256.5,264.1,831.0,826.7,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,165.6,1.214,1.896,103.6,826.7,1289,-19.9994207,118.0004765,200,False,True
1922,2025-08-06T11:30:00Z,2025-08-06T19:30:00+08:00,11,22-H-011,363374.649,6591744.966,363372.616,6591744.073,2.22,203.7,184,27.7,29.9,90.7,82.7,231.3,242.6,457.5,476.9,85.0,85.0,1.0,1.0,11.6,12.4,3.4,2.6,149.9,1.243,1.969,82.7,476.9,1206,-19.9993897,118.0004147,200,False,True
1923,2025-08-06T11:42:00Z,2025-08-06T19:42:00+08:00,12,22-H-012,363367.811,6591749.624,363360.56,6591749.404,7.25,181.7,184,46.1,49.2,136.2,130.8,274.5,267.7,836.4,876.2,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,178.1,1.292,1.925,130.8,876.2,1231,-19.9993419,118.0002994,200,False,True
1924,2025-08-06T11:46:00Z,2025-08-06T19:46:00+08:00,12,22-H-012,363367.811,6591749.624,363369.614,6591746.479,3.63,299.8,184,37.4,39.7,106.3,107.5,235.3,238.5,646.4,676.3,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,152.7,1.311,1.979,107.5,676.3,1205,-19.9993681,118.000386,200,False,True
1925,2025-08-06T11:27:00Z,2025-08-06T19:27:00+08:00,13,22-H-013,363361.132,6591754.004,363357.118,6591755.618,4.33,158.1,184,38.0,37.9,105.9,110.6,230.7,243.6,735.7,723.6,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,150.3,1.305,1.979,110.6,723.6,1203,-19.999286,118.0002665,200,False,True
1926,2025-08-06T11:33:00Z,2025-08-06T19:33:00+08:00,13,22-H-013,363361.132,6591754.004,363363.739,6591749.288,5.39,298.9,184,31.9,32.0,103.4,99.2,248.2,260.0,623.5,687.3,85.0,85.0,1.0,1.0,4.0,9.0,11.0,6.0,161.7,1.131,1.824,99.2,687.3,1220,-19.9993429,118.0003298,200,False,True
1927,2025-08-06T11:44:00Z,2025-08-06T19:44:00+08:00,14,22-H-014,363354.634,6591758.145,363353.952,6591761.198,3.13,102.6,183,36.6,36.8,104.8,101.1,266.5,266.6,666.3,683.2,85.0,85.0,1.0,1.0,4.0,5.5,11.0,9.5,173.9,1.24,1.828,101.1,683.2,1241,-19.9992359,118.0002363,200,False,True
1928,2025-08-06T11:35:00Z,2025-08-06T19:35:00+08:00,14,22-H-014,363354.634,6591758.145,363352.804,6591759.441,2.24,144.7,183,33.9,33.2,110.6,105.3,235.3,250.0,539.4,575.9,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,153.5,1.166,1.883,105.3,575.9,1272,-19.9992517,118.0002253,200,False,True
1929,2025-08-06T11:54:00Z,2025-08-06T19:54:00+08:00,15,22-H-015,363348.114,6591762.546,363343.999,6591763.407,4.2,168.2,185,33.5,32.0,100.9,101.7,238.2,236.3,684.4,662.9,85.0,85.0,1.0,1.0,4.7,4.0,10.3,11.0,155.4,1.102,2.022,101.7,662.9,1338,-19.9992161,118.0001411,200,False,True
1930,2025-08-06T11:46:00Z,2025-08-06T19:46:00+08:00,15,22-H-015,363348.114,6591762.546,363351.623,6591764.706,4.12,31.6,185,44.3,44.7,134.1,125.7,280.5,262.8,762.5,719.2,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,183.0,1.304,1.95,125.7,719.2,1296,-19.9992044,118.000214,200,False,True
1931,2025-08-06T11:48:00Z,2025-08-06T19:48:00+08:00,15,22-H-015,363348.114,6591762.546,363346.653,6591762.505,1.46,181.6,185,28.6,26.8,85.5,82.5,215.4,204.3,643.8,608.1,85.0,85.0,1.0,1.0,13.7,13.4,1.3,1.6,140.5,1.204,1.932,82.5,608.1,1173,-19.9992242,118.0001665,200,False,True
1932,2025-08-06T11:43:00Z,2025-08-06T19:43:00+08:00,16,22-H-016,363341.225,6591767.25,363336.959,6591764.793,4.92,209.9,184,26.5,26.3,91.0,88.4,225.0,228.0,602.2,566.1,85.0,85.0,1.0,1.0,4.9,9.1,10.1,5.9,147.6,0.943,1.99,88.4,566.1,1220,-19.9992036,118.0000738,200,False,True
1933,2025-08-06T12:08:00Z,2025-08-06T20:08:00+08:00,16,22-H-016,363341.225,6591767.25,363337.197,6591764.306,4.99,216.2,184,40.5,38.6,111.3,119.4,255.7,257.4,673.5,676.3,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,167.8,1.203,1.947,119.4,676.3,1235,-19.999208,118.0000761,200,False,True
1934,2025-08-06T12:19:00Z,2025-08-06T20:19:00+08:00,17,22-H-017,363381.614,6591749.071,363382.04,6591747.555,1.58,285.7,183,32.1,32.4,85.3,82.4,215.8,229.4,840.0,864.4,85.0,85.0,1.0,1.0,10.0,7.5,5.0,7.5,140.4,1.146,1.829,82.4,864.4,1229,-19.9993585,118.0005048,200,False,True
1935,2025-08-06T12:09:00Z,2025-08-06T20:09:00+08:00,17,22-H-017,363381.614,6591749.071,363379.609,6591748.173,2.2,204.1,183,35.3,31.8,93.9,95.3,232.1,222.3,664.1,621.9,85.0,85.0,1.0,1.0,5.0,12.6,10.0,2.4,151.0,1.313,1.865,95.3,621.9,1237,-19.9993529,118.0004815,200,False,True
1936,2025-08-06T11:54:00Z,2025-08-06T19:54:00+08:00,18,22-H-018,363375.486,6591753.492,363375.255,6591753.522,0.23,172.6,184,28.9,31.0,90.9,88.4,217.1,216.9,762.6,769.0,85.0,85.0,1.0,1.0,8.6,5.9,6.4,9.1,140.2,1.229,1.872,88.4,769.0,1166,-19.9993049,118.0004399,200,False,True
1937,2025-08-06T12:11:00Z,2025-08-06T20:11:00+08:00,18,22-H-018,363375.486,6591753.492,363379.456,6591754.64,4.13,16.1,184,34.9,36.3,108.6,105.1,227.9,246.4,593.7,627.2,85.0,85.0,1.0,1.0,4.0,4.9,11.0,10.1,147.2,1.281,1.855,105.1,627.2,1245,-19.9992948,118.0004801,200,False,True
1938,2025-08-06T12:19:00Z,2025-08-06T20:19:00+08:00,19,22-H-019,363368.391,6591757.274,363368.15,6591757.011,0.36,227.5,185,32.1,33.2,97.1,97.8,243.1,227.5,723.6,743.6,85.0,85.0,1.0,1.0,7.2,5.3,7.8,9.7,159.2,1.21,1.994,97.8,743.6,1201,-19.9992735,118.000372,200,False,True
1939,2025-08-06T12:19:00Z,2025-08-06T20:19:00+08:00,19,22-H-019,363368.391,6591757.274,363367.815,6591760.691,3.47,99.6,185,26.1,24.3,89.6,82.2,196.5,189.0,643.7,671.8,85.0,85.0,1.0,1.0,12.1,13.2,2.9,1.8,128.7,1.224,1.844,82.2,671.8,1193,-19.9992405,118.0003688,200,False,True
1940,2025-08-06T12:01:00Z,2025-08-06T20:01:00+08:00,20,22-H-020,363362.05,6591761.854,363361.306,6591765.285,3.51,102.2,184,29.2,29.4,91.7,100.0,224.1,218.5,646.1,601.5,85.0,85.0,1.0,1.0,10.1,4.0,4.9,11.0,148.6,1.199,1.954,100.0,601.5,1263,-19.9991992,118.0003066,200,False,True
1941,2025-08-06T12:04:00Z,2025-08-06T20:04:00+08:00,21,22-H-021,363355.427,6591766.37,363354.74,6591767.234,1.1,128.5,185,41.2,42.1,127.7,125.1,257.7,254.7,773.4,730.5,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,171.3,1.24,1.937,125.1,730.5,1080,-19.9991817,118.0002438,200,False,True
1942,2025-08-06T12:04:00Z,2025-08-06T20:04:00+08:00,21,22-H-021,363355.427,6591766.37,363354.678,6591761.444,4.98,261.4,185,36.3,35.9,111.0,105.9,256.9,256.7,879.0,945.9,85.0,85.0,1.0,1.0,4.0,6.4,11.0,8.6,170.7,1.292,1.997,105.9,945.9,1140,-19.9992337,118.0002432,200,False,True
1943,2025-08-06T12:52:00Z,2025-08-06T20:52:00+08:00,23,22-H-023,363341.855,6591775.146,363338.864,6591774.546,3.05,191.3,184,34.6,34.1,111.8,111.6,260.3,282.4,860.3,886.2,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,172.8,1.193,1.943,111.6,886.2,1125,-19.999116,118.000092,200,False,True
1944,2025-08-06T12:34:00Z,2025-08-06T20:34:00+08:00,23,22-H-023,363341.855,6591775.146,363338.164,6591774.671,3.72,187.3,184,39.4,39.1,114.0,112.6,259.6,255.1,587.8,578.0,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,172.3,1.197,1.859,112.6,578.0,1211,-19.9991149,118.0000853,200,False,True
1945,2025-08-06T12:52:00Z,2025-08-06T20:52:00+08:00,23,22-H-023,363341.855,6591775.146,363342.135,6591775.159,0.28,2.6,184,39.7,39.7,108.9,109.0,254.9,250.5,714.2,724.1,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,169.2,1.333,2.045,109.0,724.1,1008,-19.9991105,118.0001233,200,False,True
1946,2025-08-06T12:07:00Z,2025-08-06T20:07:00+08:00,24,22-H-024,363334.861,6591779.332,363336.137,6591781.598,2.6,60.6,184,50.4,48.8,138.7,139.2,284.0,252.2,742.9,730.5,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,190.4,1.062,1.779,139.2,730.5,1123,-19.9990527,118.0000659,200,False,True
1947,2025-08-06T12:27:00Z,2025-08-06T20:27:00+08:00,24,22-H-024,363334.861,6591779.332,363334.006,6591782.23,3.02,106.4,184,36.3,36.8,109.5,111.3,246.6,234.6,607.8,558.6,85.0,85.0,1.0,1.0,4.0,5.2,11.0,9.8,165.3,1.172,2.019,111.3,558.6,1080,-19.999047,118.0000456,200,False,True
