Measurement ID,TimeStamp UTC,TimeStamp Site TZ,Hole Number,Hole ID,Parent Hole Easting (m),Parent Hole Northing (m),Measurement Easting (m),Measurement Northing (m),Measurement Offset Distance (m),Measurement Offset Angle (deg),Elevation (m),P20 RR (mm),P20 SWB (mm),P50 RR (mm),P50 SWB (mm),P80 RR (mm),P80 SWB (mm),Top Size RR (mm),Top Size SWB (mm),> 100 mm RR (%),> 100 mm SWB (%),< 10 mm RR (%),< 10 mm SWB (%),< 25 mm RR (%),< 25 mm SWB (%),25 mm to 100 mm RR (%),25 mm to 100 mm SWB (%),RR Xc (mm),RR n,SWB b,SWB x50 (mm),SWB xMax (mm),Instantaeous Mass (t/hr),Latitude,Longitude,Altitude (m),IsDay,IsGeoreferenced
495,2025-07-11T08:00:00Z,2025-07-11T16:00:00+08:00,1,9-H-001,363692.712,6591775.732,363695.014,6591777.357,2.82,35.2,184,36.0,37.6,107.7,104.8,225.7,234.8,586.7,580.5,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,148.9,1.047,2.024,104.8,580.5,1173,-19.9990907,118.0034967,200,True,True
496,2025-07-11T08:02:00Z,2025-07-11T16:02:00+08:00,1,9-H-001,363692.712,6591775.732,363696.391,6591775.284,3.71,353.0,184,51.1,46.6,134.2,131.8,291.0,287.1,924.8,938.0,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,192.0,1.175,1.866,131.8,938.0,1190,-19.9991094,118.0035098,200,True,True
497,2025-07-11T08:03:00Z,2025-07-11T16:03:00+08:00,2,9-H-002,363693.362,6591768.142,363692.608,6591766.05,2.22,250.2,184,33.7,30.9,104.7,110.7,235.5,235.6,786.3,758.7,85.0,85.0,1.0,1.0,5.9,4.0,9.1,11.0,156.6,1.198,1.892,110.7,758.7,1339,-19.9991923,118.0034737,200,True,True
498,2025-07-11T08:09:00Z,2025-07-11T16:09:00+08:00,3,9-H-003,363694.559,6591760.141,363693.424,6591756.033,4.26,254.6,184,43.1,47.2,129.2,128.9,301.1,289.3,893.7,879.4,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,206.4,1.219,1.997,128.9,879.4,1106,-19.9992823,118.0034815,200,True,True
499,2025-07-11T08:09:00Z,2025-07-11T16:09:00+08:00,4,9-H-004,363694.916,6591751.996,363695.841,6591754.852,3.0,72.1,184,55.7,53.6,152.1,140.6,361.5,361.8,1295.3,1270.9,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,254.2,1.125,1.775,140.6,1270.9,947,-19.9992929,118.0035046,200,True,True
500,2025-07-11T08:13:00Z,2025-07-11T16:13:00+08:00,4,9-H-004,363694.916,6591751.996,363692.986,6591752.785,2.09,157.8,184,48.5,47.4,156.1,153.1,329.3,332.4,1187.3,1275.9,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,231.5,0.893,1.98,153.1,1275.9,970,-19.9993115,118.0034773,200,True,True
501,2025-07-11T08:09:00Z,2025-07-11T16:09:00+08:00,5,9-H-005,363696.039,6591744.234,363695.11,6591745.685,1.72,122.6,184,46.7,43.5,122.1,123.7,283.4,276.5,808.0,883.9,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,194.6,0.998,1.907,123.7,883.9,1104,-19.9993753,118.0034976,200,True,True
502,2025-07-11T08:20:00Z,2025-07-11T16:20:00+08:00,6,9-H-006,363696.645,6591735.673,363695.851,6591738.402,2.84,106.2,183,38.9,37.7,115.3,120.5,299.4,295.4,743.9,805.4,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,202.9,1.263,1.881,120.5,805.4,1170,-19.9994407,118.0035047,200,True,True
503,2025-07-11T08:27:00Z,2025-07-11T16:27:00+08:00,7,9-H-007,363697.697,6591728.323,363693.837,6591727.775,3.9,188.1,184,40.8,39.8,127.8,132.0,277.0,284.5,839.3,885.4,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,185.7,1.264,1.676,132.0,885.4,1204,-19.9995361,118.0034854,200,True,True
504,2025-07-11T08:21:00Z,2025-07-11T16:21:00+08:00,8,9-H-008,363698.248,6591720.143,363701.58,6591718.922,3.55,339.9,184,30.3,32.4,92.1,94.6,231.9,223.1,548.9,531.5,85.0,85.0,1.0,1.0,8.3,10.5,6.7,4.5,153.5,1.05,1.966,94.6,531.5,1236,-19.9996157,118.0035594,200,True,True
505,2025-07-11T08:30:00Z,2025-07-11T16:30:00+08:00,9,9-H-009,363699.035,6591712.056,363700.972,6591711.119,2.15,334.2,184,32.2,33.2,102.5,102.6,235.9,241.0,859.9,879.8,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,153.2,1.066,2.033,102.6,879.8,1202,-19.9996858,118.0035536,200,True,True
506,2025-07-11T08:36:00Z,2025-07-11T16:36:00+08:00,9,9-H-009,363699.035,6591712.056,363700.907,6591711.628,1.92,347.1,184,32.9,31.7,90.5,90.5,203.4,202.1,500.3,498.9,85.0,85.0,1.0,1.0,8.9,9.1,6.1,5.9,132.1,1.281,1.9,90.5,498.9,1367,-19.9996812,118.003553,200,True,True
507,2025-07-11T08:36:00Z,2025-07-11T16:36:00+08:00,10,9-H-010,363700.265,6591704.282,363700.4,6591704.618,0.36,68.1,184,33.2,33.5,96.5,101.4,213.6,213.7,718.3,647.7,85.0,85.0,1.0,1.0,9.0,4.0,6.0,11.0,138.7,1.14,1.857,101.4,647.7,1417,-19.9997442,118.0035482,200,True,True
508,2025-07-11T08:25:00Z,2025-07-11T16:25:00+08:00,10,9-H-010,363700.265,6591704.282,363700.205,6591702.217,2.07,268.3,184,34.3,34.0,95.1,98.9,232.7,237.6,522.0,533.9,85.0,85.0,1.0,1.0,5.6,4.0,9.4,11.0,151.0,1.113,1.887,98.9,533.9,1146,-19.9997657,118.0035463,200,True,True
