Measurement ID,TimeStamp UTC,TimeStamp Site TZ,Hole Number,Hole ID,Parent Hole Easting (m),Parent Hole Northing (m),Measurement Easting (m),Measurement Northing (m),Measurement Offset Distance (m),Measurement Offset Angle (deg),Elevation (m),P20 RR (mm),P20 SWB (mm),P50 RR (mm),P50 SWB (mm),P80 RR (mm),P80 SWB (mm),Top Size RR (mm),Top Size SWB (mm),> 100 mm RR (%),> 100 mm SWB (%),< 10 mm RR (%),< 10 mm SWB (%),< 25 mm RR (%),< 25 mm SWB (%),25 mm to 100 mm RR (%),25 mm to 100 mm SWB (%),RR Xc (mm),RR n,SWB b,SWB x50 (mm),SWB xMax (mm),Instantaeous Mass (t/hr),Latitude,Longitude,Altitude (m),IsDay,IsGeoreferenced
1207,2025-07-23T08:00:00Z,2025-07-23T16:00:00+08:00,1,15-H-001,363695.67,6591869.481,363696.15,6591868.215,1.35,290.8,184,36.7,35.9,110.0,108.8,235.5,239.9,532.0,530.9,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,157.8,1.105,1.742,108.8,530.9,1124,-19.9982746,118.0035075,200,True,True
1208,2025-07-23T08:03:00Z,2025-07-23T16:03:00+08:00,2,15-H-002,363695.006,6591862.493,363699.219,6591862.915,4.23,5.7,183,36.6,35.3,113.2,111.9,272.2,308.6,683.7,727.4,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,184.6,1.155,1.806,111.9,727.4,1100,-19.9983222,118.0035368,200,True,True
1209,2025-07-23T08:04:00Z,2025-07-23T16:04:00+08:00,2,15-H-002,363695.006,6591862.493,363698.678,6591860.111,4.38,327.0,183,48.3,47.8,134.3,131.5,287.7,296.6,917.8,952.2,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,195.1,1.118,1.824,131.5,952.2,1018,-19.9983474,118.0035317,200,True,True
1210,2025-07-23T08:10:00Z,2025-07-23T16:10:00+08:00,2,15-H-002,363695.006,6591862.493,363696.671,6591865.266,3.23,59.0,183,35.3,30.9,97.9,95.7,230.8,208.6,692.9,668.7,85.0,85.0,1.0,1.0,5.3,8.9,9.7,6.1,156.5,1.14,1.89,95.7,668.7,1069,-19.998301,118.0035125,200,True,True
1211,2025-07-23T08:07:00Z,2025-07-23T16:07:00+08:00,3,15-H-003,363695.821,6591853.406,363690.174,6591849.547,6.84,214.4,184,44.2,43.9,135.2,132.8,304.2,303.3,746.7,681.6,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,207.3,1.223,1.971,132.8,681.6,978,-19.9984423,118.0034504,200,True,True
1212,2025-07-23T08:15:00Z,2025-07-23T16:15:00+08:00,4,15-H-004,363695.871,6591845.531,363695.988,6591845.549,0.12,8.9,185,38.0,36.8,111.4,109.2,255.3,271.0,722.2,675.5,85.0,85.0,1.0,1.0,4.1,4.0,10.9,11.0,171.5,1.11,1.798,109.2,675.5,1235,-19.9984782,118.003506,200,True,True
1213,2025-07-23T08:10:00Z,2025-07-23T16:10:00+08:00,4,15-H-004,363695.871,6591845.531,363693.431,6591847.472,3.12,141.5,185,44.7,44.4,129.2,134.8,268.6,282.0,669.0,714.9,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,180.4,1.236,1.933,134.8,714.9,1154,-19.9984609,118.0034815,200,True,True
1214,2025-07-23T08:17:00Z,2025-07-23T16:17:00+08:00,4,15-H-004,363695.871,6591845.531,363696.305,6591842.196,3.36,277.4,185,41.3,39.0,116.4,119.2,274.4,269.5,948.9,934.1,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,184.3,1.218,1.908,119.2,934.1,1092,-19.9985083,118.003509,200,True,True
1215,2025-07-23T08:27:00Z,2025-07-23T16:27:00+08:00,5,15-H-005,363688.908,6591865.59,363692.133,6591866.259,3.29,11.7,184,35.0,34.6,99.1,106.5,238.7,244.8,540.0,531.2,85.0,85.0,1.0,1.0,7.0,4.0,8.0,11.0,162.1,1.115,1.844,106.5,531.2,1128,-19.9982921,118.0034691,200,True,True
1216,2025-07-23T08:21:00Z,2025-07-23T16:21:00+08:00,6,15-H-006,363689.011,6591857.634,363689.464,6591857.764,0.47,16.0,184,41.6,41.1,124.4,130.1,338.3,325.1,1151.8,1226.3,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,230.2,1.151,1.877,130.1,1226.3,1067,-19.9983684,118.0034436,200,True,True
