Measurement ID,TimeStamp UTC,TimeStamp Site TZ,Hole Number,Hole ID,Parent Hole Easting (m),Parent Hole Northing (m),Measurement Easting (m),Measurement Northing (m),Measurement Offset Distance (m),Measurement Offset Angle (deg),Elevation (m),P20 RR (mm),P20 SWB (mm),P50 RR (mm),P50 SWB (mm),P80 RR (mm),P80 SWB (mm),Top Size RR (mm),Top Size SWB (mm),> 100 mm RR (%),> 100 mm SWB (%),< 10 mm RR (%),< 10 mm SWB (%),< 25 mm RR (%),< 25 mm SWB (%),25 mm to 100 mm RR (%),25 mm to 100 mm SWB (%),RR Xc (mm),RR n,SWB b,SWB x50 (mm),SWB xMax (mm),Instantaeous Mass (t/hr),Latitude,Longitude,Altitude (m),IsDay,IsGeoreferenced
1,2025-07-01T11:00:00Z,2025-07-01T19:00:00+08:00,1,4-H-001,363594.338,6591695.687,363595.832,6591695.286,1.55,345.0,184,34.3,34.6,99.9,96.7,253.9,247.5,724.8,792.9,85.0,85.0,1.0,1.0,4.5,8.8,10.5,6.2,163.8,1.181,1.934,96.7,792.9,1279,-19.999828,118.0025485,200,False,True
2,2025-07-01T11:03:00Z,2025-07-01T19:03:00+08:00,1,4-H-001,363594.338,6591695.687,363594.707,6591698.894,3.23,83.4,184,35.8,37.5,112.9,115.6,292.7,278.4,582.8,488.7,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,188.8,1.309,1.871,115.6,488.7,1344,-19.9997956,118.0025378,200,False,True
3,2025-07-01T11:04:00Z,2025-07-01T19:04:00+08:00,2,4-H-002,363586.402,6591696.795,363582.43,6591697.412,4.02,171.2,184,37.2,36.3,110.7,111.7,226.4,217.4,607.4,613.2,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,147.0,1.313,1.86,111.7,613.2,1178,-19.9998089,118.0024204,200,False,True
4,2025-07-01T11:04:00Z,2025-07-01T19:04:00+08:00,3,4-H-003,363578.85,6591698.215,363580.996,6591696.593,2.69,322.9,184,29.8,31.1,95.3,98.4,212.3,227.5,719.1,734.8,85.0,85.0,1.0,1.0,7.2,7.4,7.8,7.6,136.6,1.245,1.941,98.4,734.8,1302,-19.9998163,118.0024067,200,False,True
5,2025-07-01T11:10:00Z,2025-07-01T19:10:00+08:00,4,4-H-004,363570.957,6591699.127,363568.43,6591701.387,3.39,138.2,184,33.4,33.4,98.5,92.1,241.3,229.9,661.8,670.5,85.0,85.0,1.0,1.0,6.7,8.2,8.3,6.8,154.9,1.164,1.979,92.1,670.5,1388,-19.9997732,118.0022866,200,False,True
6,2025-07-01T11:09:00Z,2025-07-01T19:09:00+08:00,5,4-H-005,363562.71,6591700.204,363563.616,6591701.027,1.22,42.3,184,25.4,27.3,77.7,71.9,200.0,181.9,536.8,499.9,85.0,85.0,1.0,1.0,11.6,18.5,3.4,0.0,128.8,1.13,1.855,71.9,499.9,1173,-19.9997764,118.0022406,200,False,True
7,2025-07-01T11:16:00Z,2025-07-01T19:16:00+08:00,6,4-H-006,363590.996,6591703.229,363592.696,6591705.814,3.09,56.7,183,35.0,34.2,104.5,108.1,218.5,226.3,614.8,633.4,85.0,85.0,1.0,1.0,4.4,5.6,10.6,9.4,141.8,1.238,1.974,108.1,633.4,1243,-19.9997334,118.0025186,200,False,True
8,2025-07-01T11:22:00Z,2025-07-01T19:22:00+08:00,7,4-H-007,363583.661,6591704.058,363584.378,6591698.22,5.88,277.0,184,27.7,25.7,79.6,79.7,194.5,200.5,535.2,499.4,85.0,85.0,1.0,1.0,12.3,13.1,2.7,1.9,125.5,1.105,1.916,79.7,499.4,1254,-19.9998016,118.002439,200,False,True
9,2025-07-01T11:17:00Z,2025-07-01T19:17:00+08:00,8,4-H-008,363575.437,6591705.615,363575.198,6591706.923,1.33,100.4,184,30.6,33.4,92.3,92.2,225.9,243.3,574.1,531.2,85.0,85.0,1.0,1.0,7.8,5.9,7.2,9.1,145.7,1.077,1.889,92.2,531.2,1310,-19.9997235,118.0023513,200,False,True
10,2025-07-01T11:16:00Z,2025-07-01T19:16:00+08:00,9,4-H-009,363567.521,6591706.424,363567.884,6591705.487,1.0,291.2,184,45.2,46.7,111.7,117.4,252.8,248.3,754.8,775.0,85.0,85.0,1.0,1.0,5.4,4.0,9.6,11.0,164.1,1.146,2.089,117.4,775.0,1449,-19.9997364,118.0022814,200,False,True
