Measurement ID,TimeStamp UTC,TimeStamp Site TZ,Hole Number,Hole ID,Parent Hole Easting (m),Parent Hole Northing (m),Measurement Easting (m),Measurement Northing (m),Measurement Offset Distance (m),Measurement Offset Angle (deg),Elevation (m),P20 RR (mm),P20 SWB (mm),P50 RR (mm),P50 SWB (mm),P80 RR (mm),P80 SWB (mm),Top Size RR (mm),Top Size SWB (mm),> 100 mm RR (%),> 100 mm SWB (%),< 10 mm RR (%),< 10 mm SWB (%),< 25 mm RR (%),< 25 mm SWB (%),25 mm to 100 mm RR (%),25 mm to 100 mm SWB (%),RR Xc (mm),RR n,SWB b,SWB x50 (mm),SWB xMax (mm),Instantaeous Mass (t/hr),Latitude,Longitude,Altitude (m),IsDay,IsGeoreferenced
1,2025-07-03T11:01:00Z,2025-07-03T19:01:00+08:00,1,3-H-001,363553.392,6591695.297,363552.971,6591697.776,2.51,99.6,184,33.1,33.3,101.9,100.4,238.8,227.9,723.8,725.8,85.0,85.0,1.0,1.0,5.3,5.1,9.7,9.9,154.0,1.208,1.894,100.4,725.8,1286,-19.9998056,118.0021388,200,False,True
2,2025-07-03T11:08:00Z,2025-07-03T19:08:00+08:00,1,3-H-001,363553.392,6591695.297,363552.33,6591697.163,2.15,119.7,184,29.3,27.6,97.6,101.1,214.5,210.7,638.5,639.8,85.0,85.0,1.0,1.0,7.3,6.1,7.7,8.9,138.4,1.268,1.989,101.1,639.8,1350,-19.9998111,118.0021327,200,False,True
3,2025-07-03T11:12:00Z,2025-07-03T19:12:00+08:00,2,3-H-002,363553.437,6591702.412,363555.95,6591702.653,2.52,5.5,184,29.7,29.2,103.7,102.8,238.0,229.7,728.3,693.6,85.0,85.0,1.0,1.0,5.8,5.4,9.2,9.6,153.6,1.219,1.902,102.8,693.6,1117,-19.9997618,118.0021673,200,False,True
4,2025-07-03T11:16:00Z,2025-07-03T19:16:00+08:00,3,3-H-003,363545.28,6591702.312,363547.514,6591700.409,2.93,319.6,184,30.2,31.2,82.0,85.1,210.7,216.6,498.1,466.2,85.0,85.0,1.0,1.0,5.9,7.2,9.1,7.8,135.9,1.256,1.812,85.1,466.2,1113,-19.9997820,118.0020866,200,False,True
5,2025-07-03T11:10:00Z,2025-07-03T19:10:00+08:00,4,3-H-004,363537.339,6591702.259,363533.218,6591705.395,5.18,142.7,184,29.7,30.5,90.2,92.2,225.8,222.2,715.4,698.4,85.0,85.0,1.0,1.0,6.9,7.6,8.1,7.4,145.7,1.347,1.864,92.2,698.4,1397,-19.9997372,118.0019499,200,False,True
6,2025-07-03T11:24:00Z,2025-07-03T19:24:00+08:00,4,3-H-004,363537.339,6591702.259,363537.676,6591702.628,0.5,47.7,184,34.1,31.6,112.4,110.6,233.8,236.2,649.0,584.3,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,150.9,1.27,1.913,110.6,584.3,1225,-19.9997620,118.0019926,200,False,True
7,2025-07-03T11:28:00Z,2025-07-03T19:28:00+08:00,5,3-H-005,363529.846,6591702.28,363525.697,6591704.063,4.52,156.7,184,36.0,36.4,101.5,102.4,244.6,244.3,695.1,618.7,85.0,85.0,1.0,1.0,6.8,6.6,8.2,8.4,157.8,1.148,1.946,102.4,618.7,1294,-19.9997492,118.0018780,200,False,True
8,2025-07-03T11:08:00Z,2025-07-03T19:08:00+08:00,5,3-H-005,363529.846,6591702.28,363527.564,6591703.805,2.75,146.2,184,29.7,29.3,95.7,95.0,226.2,228.2,715.4,662.3,85.0,85.0,1.0,1.0,5.3,7.7,9.7,7.3,145.9,1.255,1.901,95.0,662.3,1142,-19.9997515,118.0018959,200,False,True
9,2025-07-03T11:36:00Z,2025-07-03T19:36:00+08:00,6,3-H-006,363521.467,6591702.392,363522.344,6591705.551,3.28,74.5,184,30.3,27.6,89.1,87.6,239.3,241.6,651.5,710.1,85.0,85.0,1.0,1.0,6.1,4.0,8.9,11.0,154.4,1.236,1.892,87.6,710.1,1422,-19.9997358,118.0018460,200,False,True
10,2025-07-03T11:10:00Z,2025-07-03T19:10:00+08:00,7,3-H-007,363513.216,6591702.391,363516.215,6591701.984,3.03,352.3,184,32.7,31.2,113.6,112.5,249.2,248.0,737.5,713.7,85.0,85.0,1.0,1.0,6.7,5.8,8.3,9.2,160.8,1.143,1.9,112.5,713.7,1284,-19.9997678,118.0017874,200,False,True
