Measurement ID,TimeStamp UTC,TimeStamp Site TZ,Hole Number,Hole ID,Parent Hole Easting (m),Parent Hole Northing (m),Measurement Easting (m),Measurement Northing (m),Measurement Offset Distance (m),Measurement Offset Angle (deg),Elevation (m),P20 RR (mm),P20 SWB (mm),P50 RR (mm),P50 SWB (mm),P80 RR (mm),P80 SWB (mm),Top Size RR (mm),Top Size SWB (mm),> 100 mm RR (%),> 100 mm SWB (%),< 10 mm RR (%),< 10 mm SWB (%),< 25 mm RR (%),< 25 mm SWB (%),25 mm to 100 mm RR (%),25 mm to 100 mm SWB (%),RR Xc (mm),RR n,SWB b,SWB x50 (mm),SWB xMax (mm),Instantaeous Mass (t/hr),Latitude,Longitude,Altitude (m),IsDay,IsGeoreferenced
1,2025-07-01T10:00:00Z,2025-07-01T18:00:00+08:00,1,2-H-001,363546.242,6591667.236,363545.571,6591670.564,3.4,101.4,184,31.1,34.4,109.9,107.1,260,235.2,859.7,561.9,85,85,1,1,6.4,5.8,8.6,9.2,171.5,0.944,2.041,107.1,561.9,1195,-20.000049,118.0020725,200,False,True
2,2025-07-01T10:04:00Z,2025-07-01T18:04:00+08:00,1,2-H-001,363546.242,6591667.236,363548.017,6591666.545,1.9,338.7,184,40.4,30.9,119.5,110,255.2,233.6,957.9,722.4,85,85,1,1,4.7,5,10.3,10,164.2,1.098,1.831,110,722.4,1055,-20.0000852,118.0020959,200,False,True
3,2025-07-01T10:08:00Z,2025-07-01T18:08:00+08:00,2,2-H-002,363537.916,6591668.773,363535.854,6591670.503,2.69,140,184,51.1,45.1,155,130.5,326,319.9,757.4,822.1,85,85,1,1,4,4.2,11,10.8,232.3,1.291,2.117,130.5,822.1,770,-20.0000495,118.0019795,200,False,True
4,2025-07-01T10:09:00Z,2025-07-01T18:09:00+08:00,3,2-H-003,363530.04,6591669.371,363527.7,6591668.749,2.42,194.9,184,27.2,39.4,95.4,110.1,223,236.4,847.1,797.8,85,85,1,1,4,4,11,11,139.7,0.942,1.975,110.1,797.8,1258,-20.0000653,118.0019014,200,False,True
5,2025-07-01T10:12:00Z,2025-07-01T18:12:00+08:00,3,2-H-003,363530.04,6591669.371,363529.738,6591674.658,5.3,93.3,184,32.3,39.6,114.3,104.9,266.7,256.4,840.2,665.1,85,85,1,1,4,4.7,11,10.3,181.7,0.963,1.957,104.9,665.1,1201,-20.0000121,118.0019209,200,False,True
6,2025-07-01T10:13:00Z,2025-07-01T18:13:00+08:00,4,2-H-004,363521.861,6591670.86,363527.112,6591673.452,5.86,26.3,184,32.7,30,97,98,208.1,220.2,529.9,806,85,85,1,1,4,4.5,11,10.5,140.1,1.26,1.878,98,806,843,-20.000023,118.0018958,200,False,True
7,2025-07-01T10:15:00Z,2025-07-01T18:15:00+08:00,5,2-H-005,363514.286,6591671.745,363513.619,6591668.406,3.4,258.7,184,37.5,42.7,104.5,119.5,260.3,291.6,759.4,746.8,85,85,1,1,7.6,8.1,7.4,6.9,178.1,1.203,1.814,119.5,746.8,936,-20.0000684,118.0017667,200,False,True
8,2025-07-01T10:17:00Z,2025-07-01T18:17:00+08:00,6,2-H-006,363506.418,6591673.338,363508.634,6591673.444,2.22,2.7,184,42.2,36.3,128.5,117.2,277.6,286.7,735.6,814.5,85,85,1,1,4.6,5.5,10.4,9.5,190,1.211,1.785,117.2,814.5,1304,-20.000023,118.001719,200,False,True
9,2025-07-01T10:19:00Z,2025-07-01T18:19:00+08:00,6,2-H-006,363506.418,6591673.338,363509.193,6591671.586,3.28,327.7,184,28.2,26.5,78.6,80.7,178.9,202.3,638.1,680.7,85,85,1,1,5.9,4.5,9.1,10.5,120.8,1.21,1.816,80.7,680.7,1417,-20.0000398,118.0017243,200,False,True
10,2025-07-01T10:24:00Z,2025-07-01T18:24:00+08:00,7,2-H-007,363498.467,6591674.174,363499.978,6591671.237,3.3,297.2,184,31.1,36,87,99.9,216.8,218.2,735,585,85,85,1,1,4,4.2,11,10.8,139.7,0.992,1.963,99.9,585,1131,-20.0000429,118.0016362,200,False,True
11,2025-07-01T10:30:00Z,2025-07-01T18:30:00+08:00,8,2-H-008,363542.933,6591674.881,363545.894,6591675.944,3.15,19.7,184,44.5,42,117.9,116.6,286,283.4,1021.7,803.9,85,85,1,1,4,4,11,11,196.5,1.24,1.822,116.6,803.9,778,-20.0000005,118.0020755,200,False,True
12,2025-07-01T10:33:00Z,2025-07-01T18:33:00+08:00,9,2-H-009,363535.127,6591676.264,363536.655,6591677.422,1.92,37.2,184,37.1,43.1,104.9,118.7,261.8,268.9,723.9,870.4,85,85,1,1,4.5,4.3,10.5,10.7,179.7,1.06,1.702,118.7,870.4,1426,-19.9999872,118.0019871,200,False,True
13,2025-07-01T10:35:00Z,2025-07-01T18:35:00+08:00,10,2-H-010,363527.151,6591677.107,363526.127,6591678.536,1.76,125.6,184,31.4,29.5,98.5,99.8,252.3,216.8,559.6,718.6,85,85,1,1,6.5,10,8.5,5,177.3,1.127,1.936,99.8,718.6,921,-19.9999772,118.0018864,200,False,True
14,2025-07-01T10:41:00Z,2025-07-01T18:41:00+08:00,11,2-H-011,363519.243,6591678.302,363516.586,6591681.995,4.55,125.7,184,33.7,46.9,115.2,128.3,259.5,275.6,627,835,85,85,1,1,6.5,5,8.5,10,185.7,1.387,1.792,128.3,835,1098,-19.999946,118.0017951,200,False,True
15,2025-07-01T10:43:00Z,2025-07-01T18:43:00+08:00,12,2-H-012,363511.509,6591679.293,363508.852,6591682.048,3.83,134,184,29.2,31.6,98.2,96.7,212.9,234.8,639.3,743,85,85,1,1,4.2,4,10.8,11,135.3,1.088,1.906,96.7,743,968,-19.9999455,118.0017211,200,False,True
16,2025-07-01T10:44:00Z,2025-07-01T18:44:00+08:00,13,2-H-013,363503.27,6591680.528,363507.163,6591679.333,4.07,342.9,184,28.2,25.5,83.1,82.5,186.6,211,458.6,737.5,85,85,1,1,4,4,11,11,117.4,1.168,1.985,82.5,737.5,1422,-19.99997,118.0017049,200,False,True
17,2025-07-01T10:48:00Z,2025-07-01T18:48:00+08:00,13,2-H-013,363503.27,6591680.528,363499.809,6591683.487,4.55,139.5,184,32.4,33.3,109,112.6,247.6,259.9,772.1,975.6,85,85,1,1,4,4,11,11,172,1.232,1.931,112.6,975.6,1241,-19.9999325,118.0016345,200,False,True
18,2025-07-01T10:51:00Z,2025-07-01T18:51:00+08:00,14,2-H-014,363495.279,6591681.563,363491.42,6591680.999,3.9,188.3,184,28.6,41.2,95.3,121.6,241,257.5,856,858.8,85,85,1,1,4,5.9,11,9.1,169.6,1.259,1.94,121.6,858.8,983,-19.999955,118.0015543,200,False,True
19,2025-07-01T10:57:00Z,2025-07-01T18:57:00+08:00,15,2-H-015,363547.803,6591681.126,363545.441,6591677.305,4.49,238.3,184,39.9,35.1,123.2,93.3,273.3,237.8,749.2,620.1,85,85,1,1,4,4,11,11,186.5,1.015,1.809,93.3,620.1,921,-19.9999882,118.0020712,200,False,True
20,2025-07-01T11:01:00Z,2025-07-01T19:01:00+08:00,15,2-H-015,363547.803,6591681.126,363549.036,6591686.172,5.19,76.3,184,32.6,36.1,101.2,110.5,251,280.2,908.7,845.5,85,85,1,1,5.3,8.9,9.7,6.1,170.5,1.194,1.964,110.5,845.5,938,-19.9999084,118.0021056,200,False,True
