Measurement ID,TimeStamp UTC,TimeStamp Site TZ,Hole Number,Hole ID,Parent Hole Easting (m),Parent Hole Northing (m),Measurement Easting (m),Measurement Northing (m),Measurement Offset Distance (m),Measurement Offset Angle (deg),Elevation (m),P20 RR (mm),P20 SWB (mm),P50 RR (mm),P50 SWB (mm),P80 RR (mm),P80 SWB (mm),Top Size RR (mm),Top Size SWB (mm),> 100 mm RR (%),> 100 mm SWB (%),< 10 mm RR (%),< 10 mm SWB (%),< 25 mm RR (%),< 25 mm SWB (%),25 mm to 100 mm RR (%),25 mm to 100 mm SWB (%),RR Xc (mm),RR n,SWB b,SWB x50 (mm),SWB xMax (mm),Instantaeous Mass (t/hr),Latitude,Longitude,Altitude (m),IsDay,IsGeoreferenced
1540,2025-07-29T08:00:00Z,2025-07-29T16:00:00+08:00,1,18-H-001,363578.98,6591905.236,363579.045,6591905.367,0.15,63.5,182,44.9,43.4,123.4,124.1,270.0,267.6,1086.0,965.9,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,183.1,1.211,1.955,124.1,965.9,1080,-19.9979408,118.002388,200,True,True
1541,2025-07-29T08:02:00Z,2025-07-29T16:02:00+08:00,1,18-H-001,363578.98,6591905.236,363580.62,6591904.659,1.74,340.6,182,41.3,38.1,124.5,121.3,279.0,267.7,701.2,693.4,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,189.2,1.158,1.881,121.3,693.4,1121,-19.9979472,118.0024031,200,True,True
1542,2025-07-29T08:05:00Z,2025-07-29T16:05:00+08:00,1,18-H-001,363578.98,6591905.236,363578.359,6591905.013,0.66,199.8,182,31.5,33.2,89.6,94.6,221.8,233.9,734.9,724.0,85.0,85.0,1.0,1.0,10.2,7.3,4.8,7.7,150.4,1.169,1.818,94.6,724.0,1168,-19.997944,118.0023815,200,True,True
1543,2025-07-29T08:08:00Z,2025-07-29T16:08:00+08:00,2,18-H-002,363587.034,6591905.384,363588.516,6591904.559,1.7,330.9,184,41.7,40.4,114.1,109.6,281.3,284.6,928.8,965.2,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,187.3,1.127,1.889,109.6,965.2,987,-19.9979481,118.0024786,200,True,True
1544,2025-07-29T08:11:00Z,2025-07-29T16:11:00+08:00,3,18-H-003,363595.172,6591906.293,363597.184,6591906.458,2.02,4.7,183,38.0,36.5,106.9,104.0,247.3,246.4,782.5,787.9,85.0,85.0,1.0,1.0,4.0,4.7,11.0,10.3,163.3,1.171,1.942,104.0,787.9,1398,-19.997931,118.0025614,200,True,True
1545,2025-07-29T08:14:00Z,2025-07-29T16:14:00+08:00,4,18-H-004,363603.556,6591907.037,363602.821,6591909.581,2.65,106.1,184,37.3,36.3,103.8,106.5,239.1,253.4,567.7,560.7,85.0,85.0,1.0,1.0,6.4,4.0,8.6,11.0,156.9,1.352,1.875,106.5,560.7,1272,-19.997903,118.0026153,200,True,True
1546,2025-07-29T08:09:00Z,2025-07-29T16:09:00+08:00,5,18-H-005,363610.922,6591907.509,363607.933,6591906.208,3.26,203.5,184,31.7,31.9,87.9,85.0,186.4,175.3,592.7,539.5,85.0,85.0,1.0,1.0,6.4,8.3,8.6,6.7,121.8,1.293,1.865,85.0,539.5,1433,-19.9979333,118.0026642,200,True,True
1547,2025-07-29T08:21:00Z,2025-07-29T16:21:00+08:00,5,18-H-005,363610.922,6591907.509,363613.13,6591904.738,3.54,308.6,184,29.1,29.6,85.3,84.6,194.6,197.6,551.2,573.0,85.0,85.0,1.0,1.0,9.2,11.8,5.8,3.2,127.2,1.094,1.888,84.6,573.0,1234,-19.9979465,118.0027139,200,True,True
1548,2025-07-29T08:19:00Z,2025-07-29T16:19:00+08:00,6,18-H-006,363575.664,6591897.366,363575.833,6591897.348,0.17,353.8,184,48.0,48.2,127.6,123.1,300.7,287.7,661.4,648.6,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,203.8,1.034,1.72,123.1,648.6,1025,-19.9980129,118.0023573,200,True,True
1549,2025-07-29T08:20:00Z,2025-07-29T16:20:00+08:00,7,18-H-007,363583.771,6591897.557,363581.344,6591901.49,4.62,121.7,184,41.7,38.2,145.5,139.6,313.9,295.6,759.9,775.1,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,211.8,1.051,1.897,139.6,775.1,1191,-19.9979756,118.00241,200,True,True
1550,2025-07-29T08:31:00Z,2025-07-29T16:31:00+08:00,8,18-H-008,363591.631,6591898.824,363591.891,6591899.119,0.39,48.7,184,46.9,43.4,130.5,133.5,304.0,295.5,973.9,934.8,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,205.2,1.258,1.862,133.5,934.8,1001,-19.9979969,118.0025108,200,True,True
1551,2025-07-29T08:19:00Z,2025-07-29T16:19:00+08:00,9,18-H-009,363599.663,6591899.123,363594.915,6591900.208,4.87,167.1,184,37.3,35.9,116.3,114.0,270.7,297.1,823.1,887.8,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,180.9,1.259,1.714,114.0,887.8,1265,-19.9979872,118.0025397,200,True,True
1552,2025-07-29T08:33:00Z,2025-07-29T16:33:00+08:00,9,18-H-009,363599.663,6591899.123,363601.118,6591901.0,2.37,52.2,184,37.4,38.0,112.6,113.5,241.3,245.4,497.2,533.1,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,161.2,1.216,1.941,113.5,533.1,1167,-19.9979801,118.002599,200,True,True
1553,2025-07-29T08:34:00Z,2025-07-29T16:34:00+08:00,10,18-H-010,363607.789,6591900.0,363605.189,6591895.55,5.15,239.7,184,36.4,34.6,99.5,95.6,231.8,235.7,631.6,684.3,85.0,85.0,1.0,1.0,4.6,4.5,10.4,10.5,156.1,1.191,1.93,95.6,684.3,1124,-19.998029,118.002638,200,True,True
1554,2025-07-29T08:45:00Z,2025-07-29T16:45:00+08:00,10,18-H-010,363607.789,6591900.0,363606.99,6591899.516,0.93,211.2,184,35.5,35.4,108.2,114.1,240.5,233.2,871.9,856.7,85.0,85.0,1.0,1.0,4.0,4.7,11.0,10.3,161.9,1.263,1.957,114.1,856.7,1083,-19.9979934,118.0026552,200,True,True
1555,2025-07-29T08:25:00Z,2025-07-29T16:25:00+08:00,11,18-H-011,363615.618,6591900.546,363612.318,6591898.879,3.7,206.8,184,44.4,47.2,128.1,126.1,288.5,280.2,814.1,772.0,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,193.6,1.216,1.961,126.1,772.0,1153,-19.9979991,118.0027061,200,True,True
1556,2025-07-29T08:42:00Z,2025-07-29T16:42:00+08:00,12,18-H-012,363623.616,6591901.667,363624.871,6591902.399,1.45,30.3,184,40.5,38.6,120.6,119.0,288.1,276.3,754.0,764.2,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,192.9,1.194,2.017,119.0,764.2,1176,-19.9979675,118.0028261,200,True,True
1557,2025-07-29T08:55:00Z,2025-07-29T16:55:00+08:00,13,18-H-013,363631.499,6591901.719,363631.841,6591901.247,0.58,305.9,184,39.3,39.8,110.6,109.6,242.7,249.4,589.5,591.7,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,164.2,1.037,1.923,109.6,591.7,1031,-19.9979778,118.0028927,200,True,True
1558,2025-07-29T08:44:00Z,2025-07-29T16:44:00+08:00,14,18-H-014,363639.621,6591902.658,363639.762,6591902.942,0.32,63.7,184,43.1,43.9,117.3,116.5,263.6,304.4,873.9,871.1,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,177.6,1.033,2.009,116.5,871.1,1243,-19.9979626,118.0029685,200,True,True
