Measurement ID,TimeStamp UTC,TimeStamp Site TZ,Hole Number,Hole ID,Parent Hole Easting (m),Parent Hole Northing (m),Measurement Easting (m),Measurement Northing (m),Measurement Offset Distance (m),Measurement Offset Angle (deg),Elevation (m),P20 RR (mm),P20 SWB (mm),P50 RR (mm),P50 SWB (mm),P80 RR (mm),P80 SWB (mm),Top Size RR (mm),Top Size SWB (mm),> 100 mm RR (%),> 100 mm SWB (%),< 10 mm RR (%),< 10 mm SWB (%),< 25 mm RR (%),< 25 mm SWB (%),25 mm to 100 mm RR (%),25 mm to 100 mm SWB (%),RR Xc (mm),RR n,SWB b,SWB x50 (mm),SWB xMax (mm),Instantaeous Mass (t/hr),Latitude,Longitude,Altitude (m),IsDay,IsGeoreferenced
349,2025-07-09T14:00:00Z,2025-07-09T22:00:00+08:00,1,8-H-001,363564.181,6591825.544,363562.247,6591822.33,3.75,239.0,185,62.0,60.8,167.6,182.1,341.4,312.7,1073.5,1094.3,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,238.4,1.135,1.766,182.1,1094.3,949,-19.9986867,118.0022275,200,False,True
350,2025-07-09T14:01:00Z,2025-07-09T22:01:00+08:00,2,8-H-002,363563.884,6591817.708,363562.496,6591817.389,1.42,192.9,184,50.6,47.9,162.0,158.9,311.8,318.4,693.8,678.7,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,216.5,1.124,1.982,158.9,678.7,996,-19.9987311,118.0022298,200,False,True
351,2025-07-09T14:05:00Z,2025-07-09T22:05:00+08:00,3,8-H-003,363562.626,6591809.457,363563.767,6591813.909,4.6,75.6,183,45.7,48.0,132.0,128.7,291.9,269.6,836.0,780.3,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,203.0,1.149,1.704,128.7,780.3,948,-19.9987624,118.002242,200,False,True
352,2025-07-09T14:10:00Z,2025-07-09T22:10:00+08:00,4,8-H-004,363561.078,6591801.611,363563.826,6591797.423,5.01,303.3,183,25.0,23.6,73.6,76.2,185.0,179.6,492.9,507.5,85.0,85.0,1.0,1.0,13.4,14.7,1.6,0.3,126.3,1.003,1.95,76.2,507.5,931,-19.9989105,118.0022426,200,False,True
353,2025-07-09T14:07:00Z,2025-07-09T22:07:00+08:00,5,8-H-005,363560.681,6591793.385,363561.404,6591796.895,3.58,78.4,183,39.6,39.7,119.0,118.3,279.8,302.8,962.3,1003.4,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,184.0,1.108,1.853,118.3,1003.4,1197,-19.9989152,118.0022194,200,False,True
354,2025-07-09T14:14:00Z,2025-07-09T22:14:00+08:00,6,8-H-006,363559.384,6591785.785,363560.47,6591785.674,1.09,354.2,184,45.2,45.0,133.9,137.0,281.3,278.9,919.1,892.5,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,184.1,1.247,1.952,137.0,892.5,1282,-19.999016,118.0022105,200,False,True
355,2025-07-09T14:10:00Z,2025-07-09T22:10:00+08:00,7,8-H-007,363558.502,6591778.401,363558.54,6591773.499,4.9,270.4,184,31.5,30.5,94.7,93.6,237.7,213.5,570.7,569.9,85.0,85.0,1.0,1.0,8.3,12.0,6.7,3.0,156.3,1.402,2.009,93.6,569.9,1205,-19.9991254,118.002192,200,False,True
356,2025-07-09T14:15:00Z,2025-07-09T22:15:00+08:00,7,8-H-007,363558.502,6591778.401,363559.087,6591778.169,0.63,338.4,184,34.6,32.7,92.8,98.6,215.3,219.1,638.3,650.6,85.0,85.0,1.0,1.0,8.4,6.8,6.6,8.2,141.5,1.201,1.95,98.6,650.6,999,-19.9990835,118.0021973,200,False,True
357,2025-07-09T14:17:00Z,2025-07-09T22:17:00+08:00,8,8-H-008,363556.927,6591822.46,363553.635,6591828.919,7.25,117.0,184,44.3,42.5,125.7,130.2,269.9,278.6,1081.2,1168.2,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,190.8,0.987,1.877,130.2,1168.2,962,-19.9986276,118.0021451,200,False,True
358,2025-07-09T14:31:00Z,2025-07-09T22:31:00+08:00,8,8-H-008,363556.927,6591822.46,363560.176,6591823.945,3.57,24.6,184,65.6,63.2,192.9,213.3,377.1,342.1,1381.1,1240.6,85.0,85.0,1.0,1.0,4.0,4.0,11.0,11.0,266.6,1.127,1.687,213.3,1240.6,764,-19.9986722,118.0022077,200,False,True
