pattern_number,hole_number,hole_id,deck,deck_type,actual_x,actual_y,actual_collar_rl,actual_toe_rl,actual_hole_length_m,explosive_product,explosive_density_gcc,hole_diameter_mm,design_stemming_m,actual_stemming_m,design_explosive_column_m,actual_explosive_column_m,design_explosive_kg,actual_explosive_kg,charge_factor_kg_per_m,charge_variance_pct,charge_status
23,1,23-H-001,1,charge,363333.481,6591820.174,200.069,183.722,16.347,ANFO,0.8,229.0,4.66,5.69,11.69,10.65,385.168,351.039,21.474,-8.86,Minor variance
23,2,23-H-002,1,charge,363335.962,6591827.826,200.007,183.983,16.024,ANFO,0.8,229.0,4.48,5.58,11.54,10.44,380.285,344.038,21.47,-9.53,Minor variance
23,3,23-H-003,1,charge,363337.651,6591835.683,200.016,183.222,16.794,ANFO,0.8,229.0,4.43,6.6,12.36,10.19,407.386,335.736,19.991,-17.59,Undercharged - review
23,4,23-H-004,1,charge,363341.422,6591822.247,200.088,185.075,15.013,ANFO,0.8,229.0,4.23,5.44,10.78,9.57,355.351,315.299,21.002,-11.27,Minor variance
23,5,23-H-005,1,charge,363343.262,6591829.953,200.067,183.579,16.488,ANFO,0.8,229.0,5.23,5.92,11.25,10.57,370.789,348.247,21.121,-6.08,Minor variance
23,6,23-H-006,1,charge,363345.615,6591837.811,200.023,183.276,16.747,ANFO,0.8,229.0,5.03,6.64,11.72,10.11,386.18,332.984,19.883,-13.77,Undercharged - review
23,7,23-H-007,1,charge,363347.587,6591846.075,199.951,183.939,16.012,ANFO,0.8,229.0,4.86,5.89,11.15,10.13,367.542,333.627,20.836,-9.23,Minor variance
23,8,23-H-008,1,charge,363349.351,6591853.19,199.922,184.275,15.647,ANFO,0.8,229.0,4.35,5.5,11.29,10.14,372.125,334.252,21.362,-10.18,Minor variance
23,9,23-H-009,1,charge,363347.225,6591816.766,199.964,183.708,16.256,ANFO,0.8,229.0,4.68,6.44,11.58,9.81,381.46,323.357,19.892,-15.23,Undercharged - review
23,10,23-H-010,1,charge,363349.402,6591824.073,199.949,184.132,15.817,ANFO,0.8,229.0,4.64,5.94,11.18,9.87,368.269,325.307,20.567,-11.67,Minor variance
23,11,23-H-011,1,charge,363351.183,6591832.148,199.96,183.813,16.147,ANFO,0.8,229.0,4.65,5.66,11.5,10.49,378.805,345.555,21.401,-8.78,Minor variance
23,12,23-H-012,1,charge,363353.02,6591839.715,199.982,183.605,16.377,ANFO,0.8,229.0,4.7,6.46,11.68,9.92,384.749,326.835,19.957,-15.05,Undercharged - review
23,13,23-H-013,1,charge,363355.324,6591847.853,199.988,185.008,14.98,ANFO,0.8,229.0,4.68,5.81,10.3,9.17,339.396,302.051,20.164,-11.0,Minor variance
23,14,23-H-014,1,charge,363357.631,6591855.837,200.032,184.745,15.287,ANFO,0.8,229.0,4.88,5.25,10.41,10.04,342.957,330.667,21.631,-3.58,As charged
23,15,23-H-015,1,charge,363359.501,6591862.907,200.03,186.371,13.659,ANFO,0.8,229.0,4.09,4.56,9.57,9.1,315.231,299.866,21.954,-4.87,As charged
23,16,23-H-016,1,charge,363355.16,6591818.816,200.027,181.767,18.26,ANFO,0.8,229.0,5.41,5.76,12.85,12.5,423.53,411.772,22.551,-2.78,As charged
23,17,23-H-017,1,charge,363357.232,6591826.903,200.015,183.427,16.588,ANFO,0.8,229.0,4.59,5.36,12.0,11.23,395.238,369.982,22.304,-6.39,Minor variance
23,18,23-H-018,1,charge,363359.161,6591834.348,200.063,183.988,16.075,ANFO,0.8,229.0,5.13,4.98,10.95,11.1,360.654,365.685,22.749,1.39,As charged
23,19,23-H-019,1,charge,363361.684,6591842.139,200.036,184.273,15.763,ANFO,0.8,229.0,4.71,5.5,11.05,10.26,364.09,338.021,21.444,-7.16,Minor variance
23,20,23-H-020,1,charge,363362.822,6591849.788,200.041,183.956,16.085,ANFO,0.8,229.0,4.57,4.85,11.52,11.24,379.561,370.254,23.019,-2.45,As charged
23,21,23-H-021,1,charge,363365.311,6591858.102,199.923,183.338,16.585,ANFO,0.8,229.0,5.27,5.22,11.31,11.36,372.824,374.342,22.571,0.41,As charged
23,22,23-H-022,1,charge,363367.22,6591865.083,199.944,184.325,15.619,ANFO,0.8,229.0,4.38,4.78,11.23,10.84,370.179,357.144,22.866,-3.52,As charged
23,23,23-H-023,1,charge,363369.301,6591873.032,200.004,183.452,16.552,ANFO,0.8,229.0,5.11,5.51,11.44,11.04,376.936,363.863,21.983,-3.47,As charged
23,24,23-H-024,1,charge,363365.152,6591828.574,200.03,183.823,16.207,ANFO,0.8,229.0,4.44,5.69,11.77,10.51,387.882,346.463,21.377,-10.68,Minor variance
23,25,23-H-025,1,charge,363368.107,6591835.732,199.968,184.458,15.51,ANFO,0.8,229.0,4.68,6.23,10.83,9.28,356.808,305.659,19.707,-14.34,Undercharged - review
23,26,23-H-026,1,charge,363369.054,6591844.003,200.016,183.208,16.808,ANFO,0.8,229.0,5.13,5.12,11.67,11.69,384.632,385.258,22.921,0.16,As charged
23,27,23-H-027,1,charge,363371.09,6591851.845,199.947,182.346,17.601,ANFO,0.8,229.0,5.07,6.53,12.53,11.07,412.863,364.682,20.719,-11.67,Minor variance
23,28,23-H-028,1,charge,363373.231,6591859.317,199.975,181.398,18.577,ANFO,0.8,229.0,5.48,7.5,13.1,10.79,431.555,355.605,19.142,-17.6,Undercharged - review
23,29,23-H-029,1,charge,363375.249,6591867.598,200.058,182.9,17.158,ANFO,0.8,229.0,5.05,5.76,12.11,11.4,398.887,375.674,21.895,-5.82,As charged
23,30,23-H-030,1,charge,363377.077,6591875.387,200.042,184.264,15.778,ANFO,0.8,229.0,4.9,5.05,10.88,10.73,358.398,353.544,22.407,-1.35,As charged
23,31,23-H-031,1,charge,363376.864,6591846.512,200.095,184.09,16.005,ANFO,0.8,229.0,4.82,4.69,11.18,11.31,368.423,372.774,23.291,1.18,As charged
23,32,23-H-032,1,charge,363378.843,6591853.715,199.988,183.753,16.235,ANFO,0.8,229.0,5.25,6.15,10.99,10.08,361.98,332.257,20.465,-8.21,Minor variance
23,33,23-H-033,1,charge,363381.072,6591861.48,200.07,184.49,15.58,ANFO,0.8,229.0,4.41,5.57,11.17,10.01,367.891,329.763,21.166,-10.36,Minor variance
23,34,23-H-034,1,charge,363382.427,6591869.536,200.098,183.716,16.382,ANFO,0.8,229.0,5.27,6.11,11.12,10.27,366.279,338.53,20.665,-7.58,Minor variance
23,35,23-H-035,1,charge,363384.831,6591876.65,199.975,183.358,16.617,ANFO,0.8,229.0,5.01,5.7,11.61,10.91,382.385,359.561,21.638,-5.97,As charged
23,36,23-H-036,1,charge,363386.765,6591884.969,200.013,183.714,16.299,ANFO,0.8,229.0,4.95,6.26,11.35,10.04,374.052,330.674,20.288,-11.6,Minor variance
23,37,23-H-037,1,charge,363386.328,6591855.946,199.99,184.394,15.596,ANFO,0.8,229.0,4.52,5.21,11.08,10.39,364.963,342.225,21.943,-6.23,Minor variance
23,38,23-H-038,1,charge,363388.768,6591863.87,199.894,182.962,16.932,ANFO,0.8,229.0,5.18,6.17,11.75,10.76,387.073,354.506,20.937,-8.41,Minor variance
23,39,23-H-039,1,charge,363390.947,6591871.547,199.994,184.599,15.395,ANFO,0.8,229.0,4.32,5.07,11.07,10.32,364.907,340.058,22.089,-6.81,Minor variance
23,40,23-H-040,1,charge,363392.416,6591879.168,199.937,183.891,16.046,ANFO,0.8,229.0,4.37,5.91,11.67,10.14,384.565,334.071,20.82,-13.13,Undercharged - review
23,41,23-H-041,1,charge,363394.733,6591887.494,199.974,183.531,16.443,ANFO,0.8,229.0,4.65,5.85,11.8,10.59,388.709,349.002,21.225,-10.22,Minor variance
23,42,23-H-042,1,charge,363394.108,6591858.109,200.0,183.742,16.258,ANFO,0.8,229.0,4.99,6.9,11.27,9.35,371.194,308.243,18.959,-16.96,Undercharged - review
23,43,23-H-043,1,charge,363396.378,6591866.299,200.092,184.197,15.895,ANFO,0.8,229.0,4.72,5.59,11.18,10.31,368.285,339.686,21.371,-7.77,Minor variance
23,44,23-H-044,1,charge,363398.374,6591873.843,200.067,183.997,16.07,ANFO,0.8,229.0,5.0,5.69,11.07,10.38,364.625,341.876,21.274,-6.24,Minor variance
23,45,23-H-045,1,charge,363400.336,6591881.209,199.961,183.759,16.202,ANFO,0.8,229.0,4.96,5.32,11.25,10.88,370.544,358.584,22.132,-3.23,As charged
23,46,23-H-046,1,charge,363402.393,6591889.228,200.026,184.421,15.605,ANFO,0.8,229.0,4.69,5.2,10.91,10.41,359.551,342.923,21.975,-4.62,As charged
23,47,23-H-047,1,charge,363404.214,6591868.003,200.013,184.5,15.513,ANFO,0.8,229.0,4.6,5.26,10.91,10.26,359.602,337.916,21.783,-6.03,Minor variance
