pattern_number,hole_number,hole_id,deck,deck_type,actual_x,actual_y,actual_collar_rl,actual_toe_rl,actual_hole_length_m,explosive_product,explosive_density_gcc,hole_diameter_mm,design_stemming_m,actual_stemming_m,design_explosive_column_m,actual_explosive_column_m,design_explosive_kg,actual_explosive_kg,charge_factor_kg_per_m,charge_variance_pct,charge_status
24,1,24-H-001,1,charge,363461.898,6591891.496,199.971,183.505,16.466,ANFO,0.8,229.0,4.87,5.43,11.6,11.03,382.083,363.475,22.074,-4.87,As charged
24,2,24-H-002,1,charge,363459.473,6591898.943,199.94,183.343,16.597,ANFO,0.8,229.0,4.93,4.45,11.66,12.15,384.34,400.399,24.125,4.18,As charged
24,3,24-H-003,1,charge,363456.665,6591906.382,199.904,183.178,16.726,ANFO,0.8,229.0,4.94,4.41,11.78,12.32,388.232,405.83,24.263,4.53,As charged
24,4,24-H-004,1,charge,363453.849,6591913.497,199.995,184.876,15.119,ANFO,0.8,229.0,4.32,5.26,10.8,9.86,355.85,324.764,21.481,-8.74,Minor variance
24,5,24-H-005,1,charge,363467.073,6591896.965,200.075,184.431,15.644,ANFO,0.8,229.0,4.66,4.85,10.99,10.79,362.044,355.539,22.727,-1.8,As charged
24,6,24-H-006,1,charge,363464.256,6591905.025,199.883,183.465,16.418,ANFO,0.8,229.0,4.96,5.06,11.46,11.36,377.698,374.221,22.793,-0.92,As charged
24,7,24-H-007,1,charge,363462.058,6591912.206,200.014,184.392,15.622,ANFO,0.8,229.0,4.85,5.03,10.77,10.6,354.934,349.123,22.348,-1.64,As charged
24,8,24-H-008,1,charge,363475.327,6591895.481,199.985,183.253,16.732,ANFO,0.8,229.0,4.9,4.71,11.83,12.02,389.736,396.06,23.671,1.62,As charged
24,9,24-H-009,1,charge,363472.983,6591903.086,199.969,184.107,15.862,ANFO,0.8,229.0,4.54,5.52,11.32,10.34,372.913,340.676,21.477,-8.64,Minor variance
24,10,24-H-010,1,charge,363469.999,6591910.97,199.94,184.061,15.879,ANFO,0.8,229.0,4.62,3.9,11.26,11.98,371.07,394.641,24.853,6.35,Minor variance
24,11,24-H-011,1,charge,363467.361,6591918.582,199.981,183.558,16.423,ANFO,0.8,229.0,4.91,4.68,11.51,11.74,379.224,386.943,23.561,2.04,As charged
24,12,24-H-012,1,charge,363480.513,6591901.93,199.99,183.411,16.579,ANFO,0.8,229.0,4.7,4.74,11.88,11.84,391.326,390.028,23.525,-0.33,As charged
24,13,24-H-013,1,charge,363478.159,6591909.455,200.016,184.027,15.989,ANFO,0.8,229.0,5.12,6.16,10.87,9.83,358.131,323.857,20.255,-9.57,Minor variance
24,14,24-H-014,1,charge,363474.387,6591916.861,200.106,184.069,16.037,ANFO,0.8,229.0,5.0,5.1,11.04,10.94,363.667,360.349,22.47,-0.91,As charged
24,15,24-H-015,1,charge,363488.077,6591900.436,200.0,183.441,16.559,ANFO,0.8,229.0,4.93,5.68,11.62,10.88,383.016,358.359,21.641,-6.44,Minor variance
24,16,24-H-016,1,charge,363485.043,6591907.845,200.054,183.844,16.21,ANFO,0.8,229.0,4.59,4.42,11.62,11.79,382.951,388.347,23.957,1.41,As charged
24,17,24-H-017,1,charge,363482.964,6591915.946,200.021,183.191,16.83,ANFO,0.8,229.0,5.31,5.39,11.52,11.44,379.532,376.859,22.392,-0.7,As charged
24,18,24-H-018,1,charge,363480.033,6591923.513,199.946,183.645,16.301,ANFO,0.8,229.0,5.11,4.16,11.19,12.14,368.671,400.074,24.543,8.52,Minor variance
24,19,24-H-019,1,charge,363495.919,6591899.335,200.028,184.304,15.724,ANFO,0.8,229.0,4.62,3.16,11.1,12.57,365.894,414.068,26.334,13.17,Over design - review
24,20,24-H-020,1,charge,363493.587,6591906.931,199.999,183.846,16.153,ANFO,0.8,229.0,4.69,3.94,11.47,12.21,377.838,402.365,24.91,6.49,Minor variance
24,21,24-H-021,1,charge,363490.97,6591914.392,199.915,184.541,15.374,ANFO,0.8,229.0,4.81,3.94,10.57,11.43,348.191,376.588,24.495,8.16,Minor variance
24,22,24-H-022,1,charge,363487.803,6591921.969,200.073,184.095,15.978,ANFO,0.8,229.0,4.57,4.09,11.41,11.88,375.855,391.606,24.509,4.19,As charged
24,23,24-H-023,1,charge,363501.617,6591905.052,200.004,183.457,16.547,ANFO,0.8,229.0,5.12,4.8,11.43,11.75,376.587,387.051,23.391,2.78,As charged
24,24,24-H-024,1,charge,363498.239,6591913.197,199.981,183.492,16.489,ANFO,0.8,229.0,5.15,4.72,11.34,11.77,373.724,387.901,23.525,3.79,As charged
24,25,24-H-025,1,charge,363495.738,6591920.033,200.068,184.269,15.799,ANFO,0.8,229.0,4.42,4.23,11.38,11.57,374.819,381.345,24.137,1.74,As charged
24,26,24-H-026,1,charge,363509.347,6591904.176,199.962,183.957,16.005,ANFO,0.8,229.0,4.33,2.87,11.68,13.14,384.782,432.918,27.049,12.51,Over design - review
24,27,24-H-027,1,charge,363506.886,6591911.275,199.951,183.675,16.276,ANFO,0.8,229.0,4.5,5.04,11.77,11.24,387.914,370.264,22.749,-4.55,As charged
24,28,24-H-028,1,charge,363503.903,6591918.985,200.051,184.126,15.925,ANFO,0.8,229.0,4.62,5.29,11.31,10.63,372.553,350.383,22.002,-5.95,As charged
24,29,24-H-029,1,charge,363501.654,6591926.559,199.953,184.924,15.029,ANFO,0.8,229.0,4.67,3.42,10.36,11.61,341.433,382.398,25.444,12.0,Over design - review
