pattern_number,hole_number,hole_id,deck,deck_type,actual_x,actual_y,actual_collar_rl,actual_toe_rl,actual_hole_length_m,explosive_product,explosive_density_gcc,hole_diameter_mm,design_stemming_m,actual_stemming_m,design_explosive_column_m,actual_explosive_column_m,design_explosive_kg,actual_explosive_kg,charge_factor_kg_per_m,charge_variance_pct,charge_status
25,1,25-H-001,1,charge,363597.743,6591909.214,199.97,183.327,16.643,ANFO,0.8,229.0,5.02,5.1,11.62,11.54,382.849,380.364,22.854,-0.65,As charged
25,2,25-H-002,1,charge,363605.917,6591910.773,199.865,184.526,15.339,ANFO,0.8,229.0,4.54,4.96,10.8,10.38,355.896,342.01,22.297,-3.9,As charged
25,3,25-H-003,1,charge,363613.159,6591912.522,199.939,184.034,15.905,ANFO,0.8,229.0,5.5,5.16,10.41,10.75,342.874,354.193,22.269,3.3,As charged
25,4,25-H-004,1,charge,363621.64,6591913.305,200.04,183.297,16.743,ANFO,0.8,229.0,5.25,6.11,11.49,10.63,378.668,350.415,20.929,-7.46,Minor variance
25,5,25-H-005,1,charge,363629.484,6591914.418,199.965,184.307,15.658,ANFO,0.8,229.0,4.64,4.99,11.02,10.66,363.135,351.381,22.441,-3.24,As charged
25,6,25-H-006,1,charge,363637.429,6591916.701,199.994,183.843,16.151,ANFO,0.8,229.0,5.35,6.05,10.8,10.1,355.92,332.847,20.608,-6.48,Minor variance
25,7,25-H-007,1,charge,363645.955,6591917.414,199.926,183.497,16.429,ANFO,0.8,229.0,4.71,3.78,11.71,12.65,385.998,416.864,25.374,8.0,Minor variance
25,8,25-H-008,1,charge,363653.491,6591918.359,199.969,184.454,15.515,ANFO,0.8,229.0,4.82,4.82,10.69,10.69,352.276,352.317,22.708,0.01,As charged
25,9,25-H-009,1,charge,363661.144,6591919.687,199.952,183.123,16.829,ANFO,0.8,229.0,4.88,4.48,11.95,12.35,393.83,406.959,24.182,3.33,As charged
25,10,25-H-010,1,charge,363668.655,6591921.822,199.895,184.32,15.575,ANFO,0.8,229.0,4.6,4.47,10.97,11.1,361.516,365.821,23.488,1.19,As charged
25,11,25-H-011,1,charge,363676.879,6591922.641,199.987,183.301,16.686,ANFO,0.8,229.0,4.97,5.02,11.71,11.67,385.888,384.454,23.04,-0.37,As charged
25,12,25-H-012,1,charge,363684.566,6591923.271,200.116,185.146,14.97,ANFO,0.8,229.0,4.22,4.0,10.75,10.97,354.13,361.463,24.146,2.07,As charged
25,13,25-H-013,1,charge,363692.976,6591924.397,200.027,183.936,16.091,ANFO,0.8,229.0,5.26,5.61,10.83,10.48,356.868,345.313,21.46,-3.24,As charged
25,14,25-H-014,1,charge,363700.64,6591926.032,199.921,183.971,15.95,ANFO,0.8,229.0,4.97,4.71,10.98,11.24,361.724,370.325,23.218,2.38,As charged
25,15,25-H-015,1,charge,363634.334,6591908.368,200.082,183.185,16.897,ANFO,0.8,229.0,4.7,5.26,12.19,11.63,401.763,383.363,22.688,-4.58,As charged
25,16,25-H-016,1,charge,363642.389,6591909.907,200.011,183.814,16.197,ANFO,0.8,229.0,4.27,4.53,11.93,11.66,393.093,384.323,23.728,-2.23,As charged
25,17,25-H-017,1,charge,363650.575,6591910.949,199.95,183.121,16.829,ANFO,0.8,229.0,5.17,5.36,11.66,11.47,384.048,378.007,22.462,-1.57,As charged
25,18,25-H-018,1,charge,363658.285,6591912.132,199.948,183.175,16.773,ANFO,0.8,229.0,5.03,5.16,11.74,11.61,386.783,382.495,22.804,-1.11,As charged
25,19,25-H-019,1,charge,363666.014,6591913.023,199.959,184.891,15.068,ANFO,0.8,229.0,4.88,4.68,10.19,10.38,335.818,342.155,22.707,1.89,As charged
25,20,25-H-020,1,charge,363674.185,6591914.638,199.998,185.771,14.227,ANFO,0.8,229.0,3.97,4.21,10.25,10.01,337.894,329.952,23.192,-2.35,As charged
25,21,25-H-021,1,charge,363681.755,6591915.832,200.055,183.859,16.196,ANFO,0.8,229.0,4.82,4.94,11.37,11.25,374.681,370.738,22.891,-1.05,As charged
25,22,25-H-022,1,charge,363690.058,6591917.405,200.024,184.018,16.006,ANFO,0.8,229.0,4.65,5.14,11.36,10.87,374.284,358.039,22.369,-4.34,As charged
25,23,25-H-023,1,charge,363697.759,6591918.14,200.054,183.733,16.321,ANFO,0.8,229.0,5.33,5.36,10.99,10.96,362.276,361.07,22.123,-0.33,As charged
25,24,25-H-024,1,charge,363663.219,6591905.832,199.965,184.554,15.411,ANFO,0.8,229.0,4.78,4.77,10.63,10.64,350.134,350.528,22.745,0.11,As charged
25,25,25-H-025,1,charge,363671.45,6591906.991,200.073,183.307,16.766,ANFO,0.8,229.0,4.89,4.91,11.88,11.86,391.364,390.717,23.304,-0.17,As charged
25,26,25-H-026,1,charge,363678.96,6591908.137,199.997,183.765,16.232,ANFO,0.8,229.0,5.13,5.2,11.1,11.03,365.865,363.509,22.395,-0.64,As charged
25,28,25-H-028,1,charge,363695.059,6591911.2,199.977,183.463,16.514,ANFO,0.8,229.0,5.33,6.55,11.18,9.96,368.469,328.262,19.878,-10.91,Minor variance
25,29,25-H-029,1,charge,363684.147,6591902.111,200.163,183.875,16.288,ANFO,0.8,229.0,5.14,6.42,11.14,9.86,367.19,325.001,19.953,-11.49,Minor variance
25,30,25-H-030,1,charge,363690.848,6591902.88,199.948,183.361,16.587,ANFO,0.8,229.0,4.71,4.7,11.88,11.89,391.368,391.785,23.62,0.11,As charged
25,31,25-H-ADD-001,1,charge,363645.047,6591928.936,200.005,184.192,15.813,ANFO,0.8,165.0,4.82,3.61,10.99,12.21,188.04,208.823,13.206,11.05,Over design - review
