timestamp,date,shift,tph,power_kw,util,css_mm,pattern_id,notes
2025-09-22T13:00:00,2025-09-22,D,4086.8,2452.1,92.5,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-22T14:00:00,2025-09-22,D,4308.8,2402.2,93.5,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-22T15:00:00,2025-09-22,D,3764.1,2258.5,87.5,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-22T16:00:00,2025-09-22,D,3734.1,2240.5,90.1,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-22T17:00:00,2025-09-22,D,3833.7,2300.2,94.7,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-22T18:00:00,2025-09-22,N,3657.9,2194.7,100.0,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-22T19:00:00,2025-09-22,N,3918.2,2350.9,89.5,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-22T20:00:00,2025-09-22,N,4269.8,2417.3,96.2,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-22T21:00:00,2025-09-22,N,3668.1,2200.9,96.6,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-22T22:00:00,2025-09-22,N,4068.8,2441.3,94.3,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-22T23:00:00,2025-09-22,N,4624.9,2279.7,87.4,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-23T00:00:00,2025-09-23,N,4560.7,2304.6,94.4,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-23T01:00:00,2025-09-23,N,4423.3,2357.8,92.5,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-23T02:00:00,2025-09-23,N,4523.5,2319.0,81.9,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-23T03:00:00,2025-09-23,N,4100.0,2460.0,89.7,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-23T04:00:00,2025-09-23,N,4158.2,2460.6,79.8,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-23T05:00:00,2025-09-23,N,3771.3,2262.8,76.1,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-23T06:00:00,2025-09-23,D,3803.1,2281.8,94.4,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-23T07:00:00,2025-09-23,D,3149.2,1889.5,100.0,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-23T08:00:00,2025-09-23,D,3806.1,2283.6,89.8,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-23T09:00:00,2025-09-23,D,3979.4,2347.3,83.0,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-23T10:00:00,2025-09-23,D,4918.8,2165.7,87.5,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-23T11:00:00,2025-09-23,D,4444.9,2349.4,91.8,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-23T12:00:00,2025-09-23,D,4157.0,2461.1,100.0,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-23T13:00:00,2025-09-23,D,4560.1,2304.8,79.2,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-23T14:00:00,2025-09-23,D,4377.1,2375.7,93.4,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-23T15:00:00,2025-09-23,D,3713.7,2228.2,89.7,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-23T16:00:00,2025-09-23,D,4458.7,2344.1,100.0,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-23T17:00:00,2025-09-23,D,3617.7,2170.6,84.6,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-23T18:00:00,2025-09-23,N,3854.7,2312.8,81.6,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-23T19:00:00,2025-09-23,N,4248.2,2425.7,76.4,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-23T20:00:00,2025-09-23,N,3653.1,2191.9,91.9,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-23T21:00:00,2025-09-23,N,4237.4,2429.9,89.5,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-23T22:00:00,2025-09-23,N,3633.9,2180.3,86.1,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-23T23:00:00,2025-09-23,N,4581.7,2296.4,85.5,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-24T00:00:00,2025-09-24,N,3560.7,2136.4,92.9,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-24T01:00:00,2025-09-24,N,3897.3,2338.4,84.7,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-24T02:00:00,2025-09-24,N,3776.7,2266.0,80.9,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-24T03:00:00,2025-09-24,N,3767.7,2260.6,88.2,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-24T04:00:00,2025-09-24,N,4311.8,2401.1,85.7,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-24T05:00:00,2025-09-24,N,4918.8,2165.7,94.1,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-24T06:00:00,2025-09-24,D,3988.4,2393.1,85.7,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-24T07:00:00,2025-09-24,D,4113.2,2467.9,85.4,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-24T08:00:00,2025-09-24,D,4918.8,2165.7,96.0,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-24T09:00:00,2025-09-24,D,4228.4,2433.4,97.2,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-24T10:00:00,2025-09-24,D,4294.4,2407.8,76.6,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-24T11:00:00,2025-09-24,D,4638.7,2274.3,100.0,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-24T12:00:00,2025-09-24,D,3707.7,2224.6,85.4,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-24T13:00:00,2025-09-24,D,3845.1,2307.0,95.1,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-24T14:00:00,2025-09-24,D,3559.5,2135.7,97.2,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-24T15:00:00,2025-09-24,D,4317.1,2399.0,99.9,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-24T16:00:00,2025-09-24,D,3865.5,2319.3,100.0,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-24T17:00:00,2025-09-24,D,4594.9,2291.3,85.9,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-24T18:00:00,2025-09-24,N,4839.6,2196.4,91.1,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-24T19:00:00,2025-09-24,N,4087.4,2452.4,78.0,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-24T20:00:00,2025-09-24,N,3837.3,2302.4,91.3,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-24T21:00:00,2025-09-24,N,3397.6,2038.5,96.3,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-24T22:00:00,2025-09-24,N,4224.2,2435.0,96.7,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-24T23:00:00,2025-09-24,N,4308.2,2402.5,96.8,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-25T00:00:00,2025-09-25,N,4610.5,2285.3,95.3,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-25T01:00:00,2025-09-25,N,3888.3,2333.0,96.5,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-25T02:00:00,2025-09-25,N,4515.7,2322.0,85.4,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-25T03:00:00,2025-09-25,N,4428.1,2356.0,92.9,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-25T04:00:00,2025-09-25,N,3629.1,2177.5,94.1,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-25T05:00:00,2025-09-25,N,3320.8,1992.5,100.0,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-25T06:00:00,2025-09-25,D,3702.3,2221.4,90.2,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-25T07:00:00,2025-09-25,D,4333.9,2392.5,96.5,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-25T08:00:00,2025-09-25,D,4461.7,2342.9,100.0,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-25T09:00:00,2025-09-25,D,3771.3,2262.8,87.3,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-25T10:00:00,2025-09-25,D,4445.5,2349.2,82.4,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-25T11:00:00,2025-09-25,D,4093.4,2456.0,93.1,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-25T12:00:00,2025-09-25,D,4052.6,2431.6,93.0,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-25T13:00:00,2025-09-25,D,4048.4,2417.0,100.0,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-25T14:00:00,2025-09-25,D,4648.9,2270.4,76.4,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-25T15:00:00,2025-09-25,D,4081.4,2448.8,92.5,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-25T16:00:00,2025-09-25,D,3840.3,2304.2,79.9,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-25T17:00:00,2025-09-25,D,3672.3,2203.4,81.2,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-25T18:00:00,2025-09-25,N,3271.0,1962.6,85.8,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-25T19:00:00,2025-09-25,N,4047.8,2428.7,88.7,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-25T20:00:00,2025-09-25,N,4842.0,2195.5,91.2,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-25T21:00:00,2025-09-25,N,3887.7,2332.6,100.0,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-25T22:00:00,2025-09-25,N,3644.7,2186.8,80.8,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-25T23:00:00,2025-09-25,N,4434.7,2353.4,78.2,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-26T00:00:00,2025-09-26,N,4139.6,2467.8,76.4,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-26T01:00:00,2025-09-26,N,3857.7,2314.6,90.1,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-26T02:00:00,2025-09-26,N,4259.6,2421.3,86.6,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-26T03:00:00,2025-09-26,N,4296.2,2407.1,83.6,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-26T04:00:00,2025-09-26,N,3270.4,1962.2,70.2,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-26T05:00:00,2025-09-26,N,3942.2,2365.3,89.4,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-26T06:00:00,2025-09-26,D,4084.4,2450.6,93.4,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-26T07:00:00,2025-09-26,D,3880.5,2328.3,88.3,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-26T08:00:00,2025-09-26,D,4205.6,2442.2,92.2,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-26T09:00:00,2025-09-26,D,3802.5,2281.5,98.1,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-26T10:00:00,2025-09-26,D,3816.9,2290.1,88.3,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-26T11:00:00,2025-09-26,D,3592.5,2155.5,85.9,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-26T12:00:00,2025-09-26,D,3626.7,2176.0,100.0,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-26T13:00:00,2025-09-26,D,3789.9,2252.9,98.0,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-26T14:00:00,2025-09-26,D,4061.6,2437.0,90.2,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-26T15:00:00,2025-09-26,D,4566.1,2302.5,86.8,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-26T16:00:00,2025-09-26,D,3502.5,2101.5,95.7,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-26T17:00:00,2025-09-26,D,4073.6,2444.2,88.7,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-26T18:00:00,2025-09-26,N,4423.3,2357.8,80.7,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-26T19:00:00,2025-09-26,N,3813.3,2288.0,94.9,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-26T20:00:00,2025-09-26,N,3839.1,2303.4,90.5,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-26T21:00:00,2025-09-26,N,3897.9,2338.7,95.5,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-26T22:00:00,2025-09-26,N,4582.3,2296.2,94.4,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-26T23:00:00,2025-09-26,N,3473.2,2083.9,90.2,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-27T00:00:00,2025-09-27,N,4059.8,2435.9,100.0,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-27T01:00:00,2025-09-27,N,4327.9,2394.8,88.3,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-27T02:00:00,2025-09-27,N,4274.0,2415.7,87.0,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-27T03:00:00,2025-09-27,N,3626.7,2176.0,90.2,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-27T04:00:00,2025-09-27,N,3966.2,2379.7,92.0,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-27T05:00:00,2025-09-27,N,4602.7,2288.3,91.9,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-27T06:00:00,2025-09-27,D,4384.9,2372.7,95.8,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-27T07:00:00,2025-09-27,D,4170.8,2455.7,82.9,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-27T08:00:00,2025-09-27,D,4296.2,2407.1,92.1,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-27T09:00:00,2025-09-27,D,4353.7,2384.8,100.0,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-27T10:00:00,2025-09-27,D,4273.4,2415.9,100.0,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-27T11:00:00,2025-09-27,D,3955.4,2373.3,98.8,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-27T12:00:00,2025-09-27,D,4218.2,2437.3,96.3,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-27T13:00:00,2025-09-27,D,4546.3,2310.1,83.3,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-27T14:00:00,2025-09-27,D,4730.4,2238.8,85.6,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-27T15:00:00,2025-09-27,D,4080.8,2448.5,91.2,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-27T16:00:00,2025-09-27,D,4538.5,2313.2,87.5,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-27T17:00:00,2025-09-27,D,3385.6,2031.3,92.1,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-27T18:00:00,2025-09-27,N,4206.8,2441.8,92.9,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-27T19:00:00,2025-09-27,N,4918.8,2165.7,100.0,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-27T20:00:00,2025-09-27,N,4489.3,2332.2,93.6,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-27T21:00:00,2025-09-27,N,4479.1,2336.2,75.9,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-27T22:00:00,2025-09-27,N,3323.8,1994.3,89.5,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-27T23:00:00,2025-09-27,N,3579.3,2147.6,87.1,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-28T00:00:00,2025-09-28,N,3838.5,2303.1,91.9,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-28T01:00:00,2025-09-28,N,4581.7,2296.4,84.7,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-28T02:00:00,2025-09-28,N,4708.3,2247.4,82.9,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-28T03:00:00,2025-09-28,N,4273.4,2415.9,80.4,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-28T04:00:00,2025-09-28,N,4918.8,2165.7,97.6,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-28T05:00:00,2025-09-28,N,3236.8,1942.1,83.6,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-28T06:00:00,2025-09-28,D,3471.4,2082.8,85.2,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-28T07:00:00,2025-09-28,D,3975.8,2385.5,91.0,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-28T08:00:00,2025-09-28,D,3611.1,2166.7,94.0,130.0,A185-001-01,A-185-08-01 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
