timestamp,date,shift,tph,power_kw,util,css_mm,pattern_id,notes
2025-12-01T06:00:00,2025-12-01,D,3956.6,1643.0,85.2,130.0,A185-001-09,A-185-08-09 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-01T07:00:00,2025-12-01,D,3725.7,1656.3,90.3,130.0,A185-001-09,A-185-08-09 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-01T08:00:00,2025-12-01,D,3654.9,1565.4,84.6,130.0,A185-001-09,A-185-08-09 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-01T09:00:00,2025-12-01,D,4257.8,1886.5,95.6,130.0,A185-001-09,A-185-08-09 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-01T10:00:00,2025-12-01,D,3974.0,1802.2,88.6,130.0,A185-001-09,A-185-08-09 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-01T11:00:00,2025-12-01,D,3662.7,1560.1,84.5,130.0,A185-001-09,A-185-08-09 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-01T12:00:00,2025-12-01,D,4313.6,1876.1,94.2,130.0,A185-001-09,A-185-08-09 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-01T13:00:00,2025-12-01,D,4339.9,1901.1,93.7,130.0,A185-001-09,A-185-08-09 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-01T14:00:00,2025-12-01,D,4363.3,1870.0,83.2,130.0,A185-001-09,A-185-08-09 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-01T15:00:00,2025-12-01,D,4104.8,1807.7,91.8,130.0,A185-001-09,A-185-08-09 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-01T16:00:00,2025-12-01,D,4302.8,1761.7,88.5,130.0,A185-001-09,A-185-08-09 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-01T17:00:00,2025-12-01,D,3929.0,1628.8,85.7,130.0,A185-001-09,A-185-08-09 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-01T18:00:00,2025-12-01,N,4163.6,1837.0,78.4,130.0,A185-001-09,A-185-08-09 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-01T19:00:00,2025-12-01,N,3837.3,1636.2,94.3,130.0,A185-001-09,A-185-08-09 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-01T20:00:00,2025-12-01,N,3568.5,1517.6,92.8,130.0,A185-001-09,A-185-08-09 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-01T21:00:00,2025-12-01,N,4151.0,1683.4,89.0,130.0,A185-001-09,A-185-08-09 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-01T22:00:00,2025-12-01,N,3593.7,1731.7,98.4,130.0,A185-001-09,A-185-08-09 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-01T23:00:00,2025-12-01,N,3627.3,1537.5,87.0,130.0,A185-001-09,A-185-08-09 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-02T00:00:00,2025-12-02,N,3696.9,1580.6,93.6,130.0,A185-001-09,A-185-08-09 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-02T01:00:00,2025-12-02,N,3584.7,1608.9,91.4,130.0,A185-001-09,A-185-08-09 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-02T02:00:00,2025-12-02,N,3238.6,1377.9,94.5,130.0,A185-001-09,A-185-08-09 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-02T03:00:00,2025-12-02,N,3915.2,1705.2,87.1,130.0,A185-001-09,A-185-08-09 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-02T04:00:00,2025-12-02,N,4085.0,1646.1,90.0,130.0,A185-001-09,A-185-08-09 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-02T05:00:00,2025-12-02,N,3530.1,1556.0,90.2,130.0,A185-001-09,A-185-08-09 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-02T06:00:00,2025-12-02,D,3657.9,1524.3,89.3,130.0,A185-001-09,A-185-08-09 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-02T07:00:00,2025-12-02,D,3715.5,1586.6,92.4,130.0,A185-001-09,A-185-08-09 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-02T08:00:00,2025-12-02,D,4004.0,1716.1,84.5,130.0,A185-001-09,A-185-08-09 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-02T09:00:00,2025-12-02,D,4064.0,1771.6,90.3,130.0,A185-001-09,A-185-08-09 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-02T10:00:00,2025-12-02,D,4091.0,1753.8,92.4,130.0,A185-001-09,A-185-08-09 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-02T11:00:00,2025-12-02,D,3721.5,1508.9,82.6,130.0,A185-001-09,A-185-08-09 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-02T12:00:00,2025-12-02,D,4090.4,1726.5,90.2,130.0,A185-001-09,A-185-08-09 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-02T13:00:00,2025-12-02,D,4269.8,1792.6,89.3,130.0,A185-001-09,A-185-08-09 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-02T14:00:00,2025-12-02,D,4452.7,1913.0,91.6,130.0,A185-001-09,A-185-08-09 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-02T15:00:00,2025-12-02,D,4688.5,1988.3,88.9,130.0,A185-001-09,A-185-08-09 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-02T16:00:00,2025-12-02,D,4213.4,1811.7,85.7,130.0,A185-001-09,A-185-08-09 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-02T17:00:00,2025-12-02,D,4064.6,1700.7,90.7,130.0,A185-001-09,A-185-08-09 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-02T18:00:00,2025-12-02,N,4431.7,2008.3,87.9,130.0,A185-001-09,A-185-08-09 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-02T19:00:00,2025-12-02,N,4722.7,2029.1,88.9,130.0,A185-001-09,A-185-08-09 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-02T20:00:00,2025-12-02,N,4344.7,1959.8,92.3,130.0,A185-001-09,A-185-08-09 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-02T21:00:00,2025-12-02,N,4094.6,1688.7,87.0,130.0,A185-001-09,A-185-08-09 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-02T22:00:00,2025-12-02,N,3990.8,1698.7,85.8,130.0,A185-001-09,A-185-08-09 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-02T23:00:00,2025-12-02,N,4491.1,1890.4,86.8,130.0,A185-001-09,A-185-08-09 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-03T00:00:00,2025-12-03,N,3849.3,1633.6,85.9,130.0,A185-001-09,A-185-08-09 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-03T01:00:00,2025-12-03,N,4059.2,1807.0,90.7,130.0,A185-001-09,A-185-08-09 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-03T02:00:00,2025-12-03,N,3911.0,1809.7,87.3,130.0,A185-001-09,A-185-08-09 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-03T03:00:00,2025-12-03,N,4050.2,1796.9,83.4,130.0,A185-001-09,A-185-08-09 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-03T04:00:00,2025-12-03,N,3980.0,1677.3,93.0,130.0,A185-001-09,A-185-08-09 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-03T05:00:00,2025-12-03,N,3911.6,1664.2,91.2,130.0,A185-001-09,A-185-08-09 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-03T06:00:00,2025-12-03,D,3759.9,1776.1,92.3,130.0,A185-001-09,A-185-08-09 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-03T07:00:00,2025-12-03,D,4194.2,1887.7,88.0,130.0,A185-001-09,A-185-08-09 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-03T08:00:00,2025-12-03,D,4507.3,1960.4,96.2,130.0,A185-001-09,A-185-08-09 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-12-03T09:00:00,2025-12-03,D,4777.8,2070.4,87.0,130.0,A185-001-09,A-185-08-09 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
