timestamp,date,shift,tph,power_kw,util,css_mm,pattern_id,notes
2025-09-24T13:00:00,2025-09-24,D,4205.6,2442.2,93.7,130.0,A185-001-02,A-185-08-02 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-24T14:00:00,2025-09-24,D,4289.6,2409.7,79.6,130.0,A185-001-02,A-185-08-02 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-24T15:00:00,2025-09-24,D,4349.5,2386.4,89.3,130.0,A185-001-02,A-185-08-02 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-24T16:00:00,2025-09-24,D,3828.9,2297.3,78.2,130.0,A185-001-02,A-185-08-02 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-24T17:00:00,2025-09-24,D,3909.2,2345.5,77.2,130.0,A185-001-02,A-185-08-02 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-24T18:00:00,2025-09-24,N,4142.6,2466.6,97.2,130.0,A185-001-02,A-185-08-02 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-24T19:00:00,2025-09-24,N,3812.1,2287.2,87.2,130.0,A185-001-02,A-185-08-02 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-24T20:00:00,2025-09-24,N,4143.8,2466.2,100.0,130.0,A185-001-02,A-185-08-02 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-24T21:00:00,2025-09-24,N,4402.3,2366.0,97.9,130.0,A185-001-02,A-185-08-02 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-24T22:00:00,2025-09-24,N,4093.4,2456.0,88.3,130.0,A185-001-02,A-185-08-02 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-24T23:00:00,2025-09-24,N,4004.6,2402.8,83.0,130.0,A185-001-02,A-185-08-02 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-25T00:00:00,2025-09-25,N,4604.5,2287.6,90.0,130.0,A185-001-02,A-185-08-02 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-25T01:00:00,2025-09-25,N,3947.0,2368.2,94.8,130.0,A185-001-02,A-185-08-02 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-25T02:00:00,2025-09-25,N,4274.0,2415.7,90.7,130.0,A185-001-02,A-185-08-02 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-25T03:00:00,2025-09-25,N,4101.2,2460.7,85.7,130.0,A185-001-02,A-185-08-02 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-25T04:00:00,2025-09-25,N,4776.0,2221.1,100.0,130.0,A185-001-02,A-185-08-02 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-25T05:00:00,2025-09-25,N,3783.3,2270.0,93.8,130.0,A185-001-02,A-185-08-02 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-25T06:00:00,2025-09-25,D,4125.2,2473.4,92.2,130.0,A185-001-02,A-185-08-02 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-25T07:00:00,2025-09-25,D,3395.2,2037.1,85.9,130.0,A185-001-02,A-185-08-02 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-25T08:00:00,2025-09-25,D,4338.1,2390.8,79.3,130.0,A185-001-02,A-185-08-02 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-25T09:00:00,2025-09-25,D,4870.2,2184.6,90.1,130.0,A185-001-02,A-185-08-02 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-25T10:00:00,2025-09-25,D,3799.5,2279.7,99.9,130.0,A185-001-02,A-185-08-02 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
2025-09-25T11:00:00,2025-09-25,D,4254.2,2423.4,95.5,130.0,A185-001-02,A-185-08-02 hourly synthetic crusher dataset; Bozshakol-scaled tph/power assumptions
