hole_id,pattern_id,role,row,column,x,y,z,toe_x,toe_y,toe_z,length_m,burden_m,spacing_m,hole_diameter_mm,explosive_product_key,explosive_product_name,charge_length_m,stemming_length_m,boundary_clearance_m,matched_block_count,nearest_block_distance_m,cluster_basis,cluster_id,cluster_score,lithology,mineral_domain,structure_domain,digability,density_tpm3,hardness_index,grade_index,energy_requirement_index,pf_target_kg_m3,target_p80_mm,effective_volume_m3,required_explosive_mass_kg,required_charge_length_m,explosive_mass_kg,powder_factor_kg_m3,energy_intensity_mj_m3,predicted_p50_mm,predicted_p80_mm,predicted_p95_mm,coarse_risk,timing_system,timing_template,sequence,surface_delay_ms,in_hole_delay_ms,firing_time_ms,timing_window,movement_vector_x,movement_vector_y
16-H-001,16,primary,1,1,363390.742,6591754.361,200.000,363390.742,6591754.361,184.151,15.85,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,0.91,4,5.31,hardness,3,0.4873,mineralised_porphyry,high_grade_core,cross_fault,soft,2.583,0.4873,0.8663,0.4557,0.728,171.3,887.53,646.1,19.61,395.4,0.446,1.65,152.4,245.9,381.1,bad,non_electric,face_row,1,0,450,450,56,1.0000,0.0000
16-H-002,16,primary,1,2,363385.085,6591759.951,200.000,363385.085,6591759.951,184.199,15.80,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,3.50,5,1.53,hardness,2,0.4720,mineralised_porphyry,high_grade_core,cross_fault,soft,2.564,0.4720,0.8487,0.4382,0.682,176.0,884.86,603.5,18.32,395.4,0.447,1.65,152.7,246.3,381.8,bad,non_electric,face_row,2,8,450,458,57,1.0000,0.0000
16-H-003,16,primary,1,3,363379.061,6591765.382,200.000,363379.061,6591765.382,184.743,15.26,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,3.50,4,6.19,hardness,1,0.4511,mineralised_porphyry,high_grade_core,cross_fault,soft,2.552,0.4511,0.8304,0.4228,0.635,178.8,854.39,542.5,16.46,395.4,0.463,1.71,150.4,242.6,376.1,bad,non_electric,face_row,3,16,450,466,58,1.0000,0.0000
16-H-004,16,primary,1,4,363374.480,6591771.721,200.000,363374.480,6591771.721,184.477,15.52,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,3.50,5,1.04,hardness,1,0.4341,mineralised_porphyry,high_grade_core,cross_fault,soft,2.528,0.4341,0.8195,0.4066,0.614,183.0,869.29,533.7,16.20,395.4,0.455,1.68,151.2,243.9,378.0,bad,non_electric,face_row,4,24,450,474,59,1.0000,0.0000
16-H-005,16,primary,1,5,363368.539,6591777.375,200.000,363368.539,6591777.375,184.539,15.46,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,2.43,4,5.33,hardness,1,0.4403,mineralised_porphyry,high_grade_core,cross_fault,soft,2.522,0.4403,0.8134,0.3978,0.605,186.3,865.80,523.8,15.90,395.4,0.457,1.69,153.4,247.5,383.6,bad,non_electric,face_row,5,32,450,482,60,1.0000,0.0000
16-H-006,16,primary,1,6,363362.724,6591783.276,200.000,363362.724,6591783.276,183.974,16.03,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,0.09,5,2.68,hardness,3,0.4937,mineralised_porphyry,high_grade_core,cross_fault,soft,2.568,0.4937,0.8450,0.4405,0.688,176.0,897.44,617.4,18.73,395.4,0.441,1.63,154.4,249.0,386.0,bad,non_electric,face_row,6,40,450,490,61,1.0000,0.0000
16-H-007,16,primary,2,2,363387.376,6591767.895,200.000,363387.376,6591767.895,183.953,16.05,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,5.85,4,4.46,hardness,3,0.4880,mineralised_porphyry,high_grade_core,cross_fault,soft,2.580,0.4880,0.8908,0.4607,0.722,170.0,898.63,648.8,19.69,395.4,0.440,1.62,151.3,244.0,378.2,bad,non_electric,face_row,7,116,450,566,70,1.0000,0.0000
16-H-008,16,primary,2,3,363381.632,6591773.359,200.000,363381.632,6591773.359,183.721,16.28,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,10.50,4,3.77,hardness,1,0.4455,mineralised_porphyry,high_grade_core,cross_fault,soft,2.532,0.4455,0.8501,0.4105,0.615,182.5,911.65,560.7,17.01,395.4,0.434,1.60,151.7,244.6,379.1,bad,non_electric,face_row,8,124,450,574,71,1.0000,0.0000
16-H-009,16,primary,2,4,363376.394,6591779.437,200.000,363376.394,6591779.437,183.811,16.19,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,10.18,5,2.54,hardness,1,0.4479,mineralised_porphyry,high_grade_core,cross_fault,soft,2.534,0.4479,0.8450,0.4040,0.608,184.0,906.59,551.2,16.73,395.4,0.436,1.61,152.3,245.7,380.8,bad,non_electric,face_row,9,132,450,582,72,1.0000,0.0000
16-H-010,16,primary,2,5,363370.783,6591785.810,200.000,363370.783,6591785.810,182.510,17.49,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,8.04,4,5.53,hardness,2,0.4555,mineralised_porphyry,high_grade_core,cross_fault,soft,2.527,0.4555,0.8779,0.3957,0.590,185.0,979.46,577.9,17.54,395.4,0.404,1.49,151.9,245.0,379.8,bad,non_electric,face_row,10,140,450,590,73,1.0000,0.0000
