hole_id,pattern_id,role,row,column,x,y,z,toe_x,toe_y,toe_z,length_m,burden_m,spacing_m,hole_diameter_mm,explosive_product_key,explosive_product_name,charge_length_m,stemming_length_m,boundary_clearance_m,matched_block_count,nearest_block_distance_m,cluster_basis,cluster_id,cluster_score,lithology,mineral_domain,structure_domain,digability,density_tpm3,hardness_index,grade_index,energy_requirement_index,pf_target_kg_m3,target_p80_mm,effective_volume_m3,required_explosive_mass_kg,required_charge_length_m,explosive_mass_kg,powder_factor_kg_m3,energy_intensity_mj_m3,predicted_p50_mm,predicted_p80_mm,predicted_p95_mm,coarse_risk,timing_system,timing_template,sequence,surface_delay_ms,in_hole_delay_ms,firing_time_ms,timing_window,movement_vector_x,movement_vector_y
25-H-001,25,primary,1,1,363573.086,6591912.450,200.000,363573.086,6591912.450,182.897,17.10,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,3.60,5,2.17,hardness,5,0.6101,mineralised_porphyry,high_grade_core,background,hard,2.854,0.6101,1.0000,0.6021,1.176,125.0,957.77,1126.3,34.18,395.4,0.413,1.52,126.2,203.6,315.6,bad,non_electric,face_row,16,104,450,554,69,1.0000,0.0000
25-H-002,25,primary,1,2,363581.079,6591913.953,200.000,363581.079,6591913.953,182.995,17.01,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,5.83,4,4.61,hardness,5,0.6023,mineralised_porphyry,high_grade_core,background,hard,2.820,0.6023,0.9546,0.6098,1.172,125.0,952.30,1116.1,33.87,395.4,0.415,1.53,126.3,203.7,315.8,bad,non_electric,face_row,18,118,450,568,71,1.0000,0.0000
25-H-003,25,primary,1,3,363588.731,6591914.946,200.000,363588.731,6591914.946,183.947,16.05,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,6.65,4,5.50,hardness,4,0.5800,mineralised_porphyry,high_grade_core,background,hard,2.785,0.5800,1.0000,0.5900,1.125,128.8,898.95,1011.3,30.69,395.4,0.440,1.62,127.5,205.6,318.6,bad,non_electric,face_row,19,126,450,576,72,1.0000,0.0000
25-H-004,25,primary,1,4,363597.154,6591916.648,200.000,363597.154,6591916.648,182.938,17.06,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,7.66,4,5.35,hardness,3,0.5587,mineralised_porphyry,high_grade_core,secondary_fault,medium,2.767,0.5587,1.0000,0.6258,1.075,133.8,955.45,1027.1,31.18,395.4,0.414,1.53,133.1,214.6,332.6,bad,non_electric,face_row,21,139,450,589,73,1.0000,0.0000
25-H-005,25,primary,1,5,363604.401,6591918.048,200.000,363604.401,6591918.048,184.243,15.76,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,8.88,6,3.74,hardness,4,0.5703,mineralised_porphyry,high_grade_core,secondary_fault,medium,2.777,0.5703,1.0000,0.6332,1.080,134.2,882.37,953.0,28.93,395.4,0.448,1.65,134.6,217.1,336.5,bad,non_electric,face_row,22,147,450,597,74,1.0000,0.0000
25-H-006,25,primary,1,6,363612.104,6591919.149,200.000,363612.104,6591919.149,183.939,16.06,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,10.31,4,3.36,hardness,4,0.5779,mineralised_porphyry,high_grade_core,secondary_fault,medium,2.787,0.5779,1.0000,0.6397,1.080,133.8,899.44,971.4,29.49,395.4,0.440,1.62,134.8,217.5,337.1,bad,non_electric,face_row,23,155,450,605,75,1.0000,0.0000
25-H-007,25,primary,1,7,363620.520,6591920.386,200.000,363620.520,6591920.386,182.981,17.02,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,12.02,4,4.54,hardness,4,0.5882,mineralised_porphyry,high_grade_core,secondary_fault,medium,2.770,0.5882,1.0000,0.6433,1.068,135.0,953.04,1017.8,30.89,395.4,0.415,1.53,138.2,222.9,345.5,bad,non_electric,face_row,24,163,450,613,76,1.0000,0.0000
25-H-008,25,primary,1,8,363628.128,6591921.175,200.000,363628.128,6591921.175,183.746,16.25,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,13.51,6,3.53,hardness,3,0.5674,phyllic_volcanics,high_grade_core,secondary_fault,medium,2.712,0.5674,0.8955,0.6098,0.983,143.3,910.24,894.8,27.15,395.4,0.434,1.60,144.8,233.6,362.1,bad,non_electric,face_row,26,176,450,626,78,1.0000,0.0000
25-H-009,25,primary,1,9,363636.319,6591922.923,200.000,363636.319,6591922.923,183.691,16.31,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,14.30,5,1.93,hardness,3,0.5534,phyllic_volcanics,high_grade_core,secondary_fault,medium,2.708,0.5534,0.8997,0.5905,0.944,147.0,913.29,862.1,26.16,395.4,0.433,1.60,146.6,236.5,366.5,bad,non_electric,face_row,28,190,450,640,80,1.0000,0.0000
25-H-010,25,primary,1,10,363644.513,6591923.986,200.000,363644.513,6591923.986,182.626,17.37,7.00,8.00,229,anfo.standard,ANFO,12.00,3.20,12.46,5,2.64,hardness,2,0.5293,fault_breccia_gouge,high_grade_core,secondary_fault,soft,2.658,0.5293,0.7815,0.5424,0.836,157.0,972.93,813.4,24.69,395.4,0.406,1.50,150.5,242.7,376.2,bad,non_electric,face_row,31,209,450,659,82,1.0000,0.0000
