Measurement ID,TimeStamp UTC,TimeStamp Site TZ,Hole Number,Hole ID,Parent Hole Easting (m),Parent Hole Northing (m),Measurement Easting (m),Measurement Northing (m),Measurement Offset Distance (m),Measurement Offset Angle (deg),Elevation (m),P20 RR (mm),P20 SWB (mm),P50 RR (mm),P50 SWB (mm),P80 RR (mm),P80 SWB (mm),Top Size RR (mm),Top Size SWB (mm),> 100 mm RR (%),> 100 mm SWB (%),< 10 mm RR (%),< 10 mm SWB (%),< 25 mm RR (%),< 25 mm SWB (%),25 mm to 100 mm RR (%),25 mm to 100 mm SWB (%),RR Xc (mm),RR n,SWB b,SWB x50 (mm),SWB xMax (mm),Instantaeous Mass (t/hr),Latitude,Longitude,Altitude (m),IsDay,IsGeoreferenced
361,2025-07-07T11:00:00Z,2025-07-07T19:00:00+08:00,2,7-H-002,363641.023,6591761.799,363636.129,6591753.917,9.28,238.2,185,12.7,12.9,37.5,36.3,77.3,78.0,121.4,123.1,30.0,28.3,7.3,8.8,30.1,29.0,39.8,42.7,51.7,1.099,1.853,36.3,123.1,1610,-19.9993013,118.0029338,200,False,True
362,2025-07-07T11:02:00Z,2025-07-07T19:02:00+08:00,2,7-H-002,363641.023,6591761.799,363639.663,6591766.485,4.88,106.2,185,12.1,12.0,32.1,32.2,79.4,74.6,147.7,152.5,28.2,22.9,8.3,9.6,27.9,35.2,43.8,41.8,53.2,1.313,1.919,32.2,152.5,1590,-19.9991884,118.0029675,200,False,True
363,2025-07-07T11:07:00Z,2025-07-07T19:07:00+08:00,2,7-H-002,363641.023,6591761.799,363646.832,6591763.606,6.08,17.3,185,11.9,11.8,33.6,32.3,73.4,74.2,108.5,118.2,26.2,28.4,7.8,8.5,29.4,29.2,44.4,42.3,49.1,1.086,1.962,32.3,118.2,1643,-19.9992143,118.0030361,200,False,True
364,2025-07-07T11:05:00Z,2025-07-07T19:05:00+08:00,3,7-H-003,363641.421,6591753.804,363646.522,6591753.668,5.1,358.5,185,13.1,13.2,34.0,34.9,74.2,79.3,118.6,111.8,25.4,26.7,8.9,6.8,28.9,28.6,45.7,44.7,50.5,1.176,1.906,34.9,111.8,1671,-19.9993035,118.0030331,200,False,True
365,2025-07-07T11:11:00Z,2025-07-07T19:11:00+08:00,3,7-H-003,363641.421,6591753.804,363645.273,6591753.161,3.91,350.5,185,11.4,11.3,32.8,32.2,71.6,74.1,121.3,131.7,25.3,28.6,8.7,8.1,34.0,29.6,40.7,41.8,48.6,1.086,1.858,32.2,131.7,1732,-19.9993081,118.0030212,200,False,True
366,2025-07-07T11:16:00Z,2025-07-07T19:16:00+08:00,3,7-H-003,363641.421,6591753.804,363643.569,6591754.34,2.21,14.0,185,10.8,10.7,34.1,33.4,86.9,89.1,177.3,160.2,32.0,37.1,11.2,6.9,29.7,27.7,38.3,35.1,59.1,1.075,1.812,33.4,160.2,1550,-19.9992975,118.0030049,200,False,True
367,2025-07-07T11:10:00Z,2025-07-07T19:10:00+08:00,4,7-H-004,363641.652,6591745.645,363645.432,6591746.636,3.91,14.7,185,14.6,14.1,42.3,46.7,87.7,88.0,165.7,164.0,31.4,34.1,7.9,5.7,27.7,24.0,40.9,41.9,61.2,1.012,1.878,46.7,164.0,1351,-19.9993667,118.0030227,200,False,True
368,2025-07-07T11:16:00Z,2025-07-07T19:16:00+08:00,4,7-H-004,363641.652,6591745.645,363643.37,6591747.677,2.66,49.8,185,13.1,11.9,42.4,43.7,88.3,78.7,171.9,165.4,37.1,27.5,6.5,6.7,26.7,26.9,36.2,45.6,61.6,1.028,1.971,43.7,165.4,1448,-19.9993574,118.003003,200,False,True
369,2025-07-07T11:25:00Z,2025-07-07T19:25:00+08:00,5,7-H-005,363642.301,6591737.79,363645.616,6591736.784,3.46,343.1,185,15.9,14.7,44.0,46.2,91.4,89.9,185.0,185.4,35.9,34.7,5.6,3.4,24.5,25.0,39.6,40.2,63.4,1.245,1.984,46.2,185.4,1610,-19.9994552,118.0030244,200,False,True
370,2025-07-07T11:28:00Z,2025-07-07T19:28:00+08:00,5,7-H-005,363642.301,6591737.79,363638.903,6591741.946,5.37,129.3,185,13.6,14.2,35.6,36.6,89.0,86.6,171.4,178.5,33.7,34.4,8.1,8.6,31.3,25.4,35.0,40.2,61.7,1.05,1.685,36.6,178.5,1665,-19.9994088,118.0029603,200,False,True
371,2025-07-07T11:28:00Z,2025-07-07T19:28:00+08:00,6,7-H-006,363641.944,6591729.327,363637.248,6591730.19,4.77,169.6,185,13.1,12.9,36.3,38.0,76.8,75.3,148.8,139.9,25.2,29.5,6.4,6.4,30.7,25.2,44.1,45.2,52.6,1.067,1.844,38.0,139.9,1610,-19.9995145,118.0029445,200,False,True
372,2025-07-07T11:21:00Z,2025-07-07T19:21:00+08:00,6,7-H-006,363641.944,6591729.327,363639.918,6591728.66,2.13,198.2,185,14.1,13.7,40.0,37.5,84.1,87.5,136.9,133.2,31.8,36.3,9.0,7.9,27.4,26.5,40.8,37.2,57.6,1.24,1.999,37.5,133.2,1523,-19.9995282,118.00297,200,False,True
373,2025-07-07T11:42:00Z,2025-07-07T19:42:00+08:00,6,7-H-006,363641.944,6591729.327,363638.201,6591735.193,6.96,122.5,185,12.9,12.7,38.0,41.0,80.5,84.6,142.8,149.6,28.1,32.6,8.2,6.3,27.6,24.4,44.3,43.0,55.2,1.2,1.91,41.0,149.6,1601,-19.9994695,118.0029536,200,False,True
374,2025-07-07T11:37:00Z,2025-07-07T19:37:00+08:00,7,7-H-007,363642.42,6591721.685,363639.311,6591717.228,5.43,235.1,185,11.9,11.4,31.2,34.1,67.6,72.3,125.3,120.5,17.8,25.4,8.4,6.9,27.2,27.4,55.0,47.2,45.2,1.181,2.023,34.1,120.5,1580,-19.9996309,118.0029642,200,False,True
375,2025-07-07T11:45:00Z,2025-07-07T19:45:00+08:00,7,7-H-007,363642.42,6591721.685,363645.801,6591725.263,4.92,46.6,185,11.7,11.8,32.0,31.1,76.6,72.5,128.6,131.7,27.7,24.6,8.4,8.8,30.8,30.6,41.5,44.8,51.2,1.174,2.004,31.1,131.7,1690,-19.9995587,118.0030262,200,False,True
376,2025-07-07T11:24:00Z,2025-07-07T19:24:00+08:00,8,7-H-008,363643.112,6591713.474,363642.686,6591713.253,0.48,207.5,185,9.0,9.2,27.3,25.4,63.8,65.5,111.0,110.4,19.0,16.2,11.5,9.8,31.5,28.5,49.5,55.3,42.0,1.182,1.901,25.4,110.4,1562,-19.9996666,118.0029964,200,False,True
377,2025-07-07T11:41:00Z,2025-07-07T19:41:00+08:00,8,7-H-008,363643.112,6591713.474,363647.451,6591709.879,5.63,320.4,185,12.4,12.1,36.5,35.1,77.8,79.8,134.9,139.5,22.8,31.3,6.4,6.8,29.4,28.0,47.8,40.7,51.3,1.12,1.944,35.1,139.5,1581,-19.9996969,118.003042,200,False,True
378,2025-07-07T11:36:00Z,2025-07-07T19:36:00+08:00,9,7-H-009,363643.118,6591705.551,363650.466,6591705.183,7.36,357.1,185,11.7,11.2,34.0,33.6,73.5,71.6,113.0,104.7,24.7,20.8,7.5,6.4,29.9,34.8,45.4,44.4,47.7,1.274,1.88,33.6,104.7,1686,-19.9997391,118.0030708,200,False,True
379,2025-07-07T11:41:00Z,2025-07-07T19:41:00+08:00,9,7-H-009,363643.118,6591705.551,363638.815,6591704.815,4.37,189.7,185,9.7,8.8,27.7,28.4,64.4,62.5,111.0,108.3,22.3,19.3,12.3,8.9,33.3,33.2,44.4,47.6,41.8,1.183,1.885,28.4,108.3,1692,-19.9997424,118.0029594,200,False,True
380,2025-07-07T11:40:00Z,2025-07-07T19:40:00+08:00,10,7-H-010,363643.19,6591697.543,363641.012,6591696.245,2.54,210.8,185,11.6,12.1,32.6,32.1,69.4,72.1,111.4,115.6,24.8,21.2,8.3,8.1,30.3,28.2,44.9,50.5,44.4,1.317,1.854,32.1,115.6,1721,-19.9998194,118.0029804,200,False,True
381,2025-07-07T11:45:00Z,2025-07-07T19:45:00+08:00,10,7-H-010,363643.19,6591697.543,363641.13,6591703.861,6.65,108.1,185,9.7,9.9,26.8,26.2,66.7,65.6,110.3,112.5,17.6,17.3,10.9,7.3,33.0,31.4,49.5,51.3,42.6,1.211,2.016,26.2,112.5,1755,-19.999751,118.0029816,200,False,True
382,2025-07-07T12:07:00Z,2025-07-07T20:07:00+08:00,11,7-H-011,363633.898,6591765.559,363640.514,6591770.197,8.08,35.0,185,10.9,11.2,31.7,29.4,76.5,78.1,123.4,122.1,27.7,28.6,10.9,8.9,31.4,31.4,40.9,40.0,51.0,1.126,1.83,29.4,122.1,1610,-19.9991551,118.0029757,200,False,True
383,2025-07-07T12:15:00Z,2025-07-07T20:15:00+08:00,11,7-H-011,363633.898,6591765.559,363636.108,6591768.527,3.7,53.3,185,15.7,16.2,40.1,37.5,76.4,76.5,147.3,149.7,24.7,25.7,5.7,7.1,29.4,28.6,45.9,45.7,50.9,1.231,1.919,37.5,149.7,1692,-19.9991701,118.0029335,200,False,True
384,2025-07-07T11:42:00Z,2025-07-07T19:42:00+08:00,12,7-H-012,363634.035,6591756.958,363631.719,6591754.103,3.68,230.9,185,14.4,14.7,39.6,40.1,83.6,84.1,152.5,164.9,29.5,34.9,8.7,2.3,24.8,27.4,45.8,37.7,56.5,1.267,1.858,40.1,164.9,1542,-19.9992996,118.0028916,200,False,True
385,2025-07-07T12:21:00Z,2025-07-07T20:21:00+08:00,12,7-H-012,363634.035,6591756.958,363628.905,6591757.72,5.19,171.6,185,11.1,11.0,33.6,35.8,79.7,78.5,128.1,128.5,30.1,28.2,7.0,11.2,29.6,28.0,40.3,43.8,53.9,1.234,2.001,35.8,128.5,1564,-19.9992672,118.0028647,200,False,True
386,2025-07-07T11:41:00Z,2025-07-07T19:41:00+08:00,13,7-H-013,363634.718,6591749.014,363634.715,6591749.278,0.26,90.6,185,13.6,14.4,37.1,37.0,84.8,85.3,170.5,184.7,31.3,31.0,6.8,7.9,28.6,25.6,40.1,43.4,58.6,1.098,1.826,37.0,184.7,1488,-19.999343,118.0029202,200,False,True
387,2025-07-07T11:48:00Z,2025-07-07T19:48:00+08:00,13,7-H-013,363634.718,6591749.014,363629.066,6591751.521,6.18,156.1,185,15.7,15.8,44.0,45.2,95.9,98.2,185.0,185.8,43.0,42.5,4.5,6.0,26.3,30.0,30.8,27.6,66.2,1.152,1.86,45.2,185.8,1632,-19.9993228,118.0028662,200,False,True
388,2025-07-07T11:47:00Z,2025-07-07T19:47:00+08:00,13,7-H-013,363634.718,6591749.014,363638.186,6591753.154,5.4,50.0,185,12.8,12.1,32.3,33.3,72.4,71.4,130.0,131.6,22.3,22.6,7.6,6.8,35.2,28.9,42.4,48.5,50.0,1.023,1.921,33.3,131.6,1475,-19.9993082,118.0029534,200,False,True
389,2025-07-07T11:47:00Z,2025-07-07T19:47:00+08:00,14,7-H-014,363634.812,6591741.499,363639.086,6591741.508,4.27,0.1,185,10.3,10.7,33.6,32.9,69.2,67.3,121.3,126.5,24.2,20.6,9.0,9.2,32.3,29.8,43.5,49.5,47.4,1.108,1.802,32.9,126.5,1496,-19.9994128,118.002962,200,False,True
390,2025-07-07T11:46:00Z,2025-07-07T19:46:00+08:00,14,7-H-014,363634.812,6591741.499,363636.736,6591735.963,5.86,289.2,185,14.5,13.8,40.4,41.9,86.1,80.4,169.3,146.1,35.4,28.2,7.1,6.5,27.2,24.2,37.5,47.7,58.9,1.341,1.869,41.9,146.1,1599,-19.9994626,118.0029396,200,False,True
391,2025-07-07T12:28:00Z,2025-07-07T20:28:00+08:00,15,7-H-015,363635.078,6591733.413,363630.714,6591734.577,4.52,165.1,185,11.2,11.2,30.2,30.1,65.9,66.3,122.9,114.5,22.0,20.0,13.0,8.5,27.8,29.5,50.3,50.5,45.3,1.006,1.981,30.1,114.5,1465,-19.999475,118.002882,200,False,True
392,2025-07-07T12:36:00Z,2025-07-07T20:36:00+08:00,16,7-H-016,363635.652,6591725.074,363632.989,6591725.356,2.68,174.0,185,13.1,13.3,36.7,38.5,77.4,78.5,132.2,137.3,28.7,26.7,8.6,6.4,28.5,26.5,42.8,46.8,52.3,1.112,1.771,38.5,137.3,1659,-19.9995579,118.0029037,200,False,True
393,2025-07-07T11:52:00Z,2025-07-07T19:52:00+08:00,17,7-H-017,363635.768,6591717.46,363633.99,6591721.111,4.06,116.0,185,10.0,10.4,30.0,30.6,68.8,76.8,116.0,127.2,22.4,26.7,7.9,10.0,28.3,28.7,49.2,44.6,45.8,1.131,1.962,30.6,127.2,1730,-19.999596,118.0029133,200,False,True
394,2025-07-07T12:45:00Z,2025-07-07T20:45:00+08:00,18,7-H-018,363635.637,6591709.869,363635.093,6591714.038,4.2,97.4,185,11.1,11.4,30.1,28.8,64.6,65.9,116.7,121.4,21.7,19.8,8.9,7.7,31.5,29.5,46.8,50.7,42.3,1.173,1.899,28.8,121.4,1658,-19.9996596,118.0029239,200,False,True
395,2025-07-07T12:17:00Z,2025-07-07T20:17:00+08:00,18,7-H-018,363635.637,6591709.869,363639.161,6591713.053,4.75,42.1,185,10.7,10.4,30.5,31.5,67.8,66.7,127.1,110.8,22.0,17.0,8.7,8.5,25.3,27.9,52.7,55.1,44.4,1.247,1.925,31.5,110.8,1832,-19.9996684,118.0029627,200,False,True
