Measurement ID,TimeStamp UTC,TimeStamp Site TZ,Hole Number,Hole ID,Parent Hole Easting (m),Parent Hole Northing (m),Measurement Easting (m),Measurement Northing (m),Measurement Offset Distance (m),Measurement Offset Angle (deg),Elevation (m),P20 RR (mm),P20 SWB (mm),P50 RR (mm),P50 SWB (mm),P80 RR (mm),P80 SWB (mm),Top Size RR (mm),Top Size SWB (mm),> 100 mm RR (%),> 100 mm SWB (%),< 10 mm RR (%),< 10 mm SWB (%),< 25 mm RR (%),< 25 mm SWB (%),25 mm to 100 mm RR (%),25 mm to 100 mm SWB (%),RR Xc (mm),RR n,SWB b,SWB x50 (mm),SWB xMax (mm),Instantaeous Mass (t/hr),Latitude,Longitude,Altitude (m),IsDay,IsGeoreferenced
2465,2025-08-04T08:00:00Z,2025-08-04T16:00:00+08:00,1,21-H-001,363483.444,6591676.146,363480.271,6591672.361,4.94,230.0,185,9.1,9.6,24.3,24.3,57.5,58.0,99.4,93.6,16.1,13.2,8.6,9.3,33.8,33.7,50.0,53.1,37.0,1.288,1.956,24.3,93.6,1795,-20.0000339,118.0014438,200,True,True
2466,2025-08-04T08:02:00Z,2025-08-04T16:02:00+08:00,1,21-H-001,363483.444,6591676.146,363479.983,6591675.417,3.54,191.9,185,10.3,10.4,32.2,32.4,63.7,65.9,117.9,114.6,22.3,22.4,7.8,10.7,32.5,29.4,45.2,48.2,41.0,1.118,2.035,32.4,114.6,1728,-20.0000065,118.0014411,200,True,True
2467,2025-08-04T08:03:00Z,2025-08-04T16:03:00+08:00,2,21-H-002,363476.244,6591679.064,363480.086,6591679.974,3.95,13.3,185,11.1,11.0,31.1,31.4,68.9,64.2,129.9,131.4,17.3,19.3,9.9,7.0,34.7,32.3,48.0,48.5,44.0,1.176,1.9,31.4,131.4,1731,-19.9999656,118.0014421,200,True,True
2468,2025-08-04T08:06:00Z,2025-08-04T16:06:00+08:00,3,21-H-003,363468.415,6591681.633,363467.268,6591677.949,3.86,252.7,185,9.7,10.3,29.6,30.0,64.2,63.9,114.3,111.7,15.5,18.7,12.2,6.6,33.3,31.0,51.2,50.3,41.5,1.068,2.021,30.0,111.7,1755,-19.9999837,118.0013195,200,True,True
2469,2025-08-04T08:07:00Z,2025-08-04T16:07:00+08:00,3,21-H-003,363468.415,6591681.633,363468.758,6591676.684,4.96,274.0,185,13.0,13.1,32.1,33.0,67.6,64.6,111.5,114.9,18.1,18.9,11.0,9.7,29.0,29.3,52.9,51.7,43.7,1.199,1.765,33.0,114.9,1702,-19.9999951,118.0013338,200,True,True
2470,2025-08-04T08:10:00Z,2025-08-04T16:10:00+08:00,4,21-H-004,363461.299,6591684.248,363463.835,6591688.651,5.08,60.1,185,14.6,16.0,38.9,37.8,83.9,90.5,134.5,133.6,32.9,39.3,5.9,6.5,22.5,31.3,44.6,29.3,54.2,1.213,1.817,37.8,133.6,1821,-19.9998876,118.0012867,200,True,True
2471,2025-08-04T08:18:00Z,2025-08-04T16:18:00+08:00,4,21-H-004,363461.299,6591684.248,363465.781,6591681.834,5.09,331.7,185,10.6,10.4,28.3,29.3,64.8,67.5,115.0,107.3,16.5,20.0,9.9,7.1,30.5,32.3,53.0,47.7,41.8,1.315,1.886,29.3,107.3,1769,-19.9999488,118.0013053,200,True,True
2472,2025-08-04T08:19:00Z,2025-08-04T16:19:00+08:00,5,21-H-005,363454.043,6591686.591,363456.811,6591688.207,3.21,30.3,185,11.8,12.1,34.0,33.5,69.4,73.1,125.1,129.7,20.9,24.4,5.3,9.1,30.0,33.4,49.1,42.2,44.8,1.181,1.972,33.5,129.7,1806,-19.9998916,118.0012196,200,True,True
2473,2025-08-04T08:27:00Z,2025-08-04T16:27:00+08:00,5,21-H-005,363454.043,6591686.591,363452.779,6591689.793,3.44,111.5,185,12.2,12.5,35.3,35.4,74.1,72.7,117.8,117.0,23.0,21.9,7.2,9.0,25.4,30.9,51.6,47.2,47.8,1.1,1.882,35.4,117.0,1756,-19.9998773,118.001181,200,True,True
2474,2025-08-04T08:23:00Z,2025-08-04T16:23:00+08:00,6,21-H-006,363446.106,6591689.005,363440.062,6591688.799,6.05,182.0,185,8.8,9.4,28.8,27.4,61.9,63.5,98.3,96.3,15.2,15.7,9.5,9.8,30.2,30.7,54.6,53.6,40.1,1.203,1.964,27.4,96.3,1744,-19.9998863,118.0010594,200,True,True
2475,2025-08-04T08:18:00Z,2025-08-04T16:18:00+08:00,6,21-H-006,363446.106,6591689.005,363443.124,6591693.25,5.19,125.1,185,11.2,11.0,32.1,30.7,65.0,65.6,104.9,107.3,16.6,17.8,7.3,8.2,29.0,28.2,54.3,54.0,42.1,1.076,1.996,30.7,107.3,1853,-19.9998463,118.0010887,200,True,True
