Measurement ID,TimeStamp UTC,TimeStamp Site TZ,Hole Number,Hole ID,Parent Hole Easting (m),Parent Hole Northing (m),Measurement Easting (m),Measurement Northing (m),Measurement Offset Distance (m),Measurement Offset Angle (deg),Elevation (m),P20 RR (mm),P20 SWB (mm),P50 RR (mm),P50 SWB (mm),P80 RR (mm),P80 SWB (mm),Top Size RR (mm),Top Size SWB (mm),> 100 mm RR (%),> 100 mm SWB (%),< 10 mm RR (%),< 10 mm SWB (%),< 25 mm RR (%),< 25 mm SWB (%),25 mm to 100 mm RR (%),25 mm to 100 mm SWB (%),RR Xc (mm),RR n,SWB b,SWB x50 (mm),SWB xMax (mm),Instantaeous Mass (t/hr),Latitude,Longitude,Altitude (m),IsDay,IsGeoreferenced
2334,2025-08-02T14:00:00Z,2025-08-02T22:00:00+08:00,1,20-H-001,363787.373,6591840.568,363786.996,6591844.326,3.78,95.7,185,13.7,13.2,35.7,33.8,83.5,85.4,166.3,144.1,31.5,30.1,8.2,7.5,28.1,31.2,40.4,38.8,56.9,1.108,1.926,33.8,144.1,1569,-19.9984892,118.0043759,200,False,True
2335,2025-08-02T14:02:00Z,2025-08-02T22:02:00+08:00,1,20-H-001,363787.373,6591840.568,363781.682,6591842.71,6.08,159.4,185,13.1,14.1,36.7,36.2,79.0,71.3,128.0,132.8,26.0,20.4,6.5,6.6,25.2,26.6,48.8,53.0,53.8,1.11,2.001,36.2,132.8,1657,-19.9985037,118.0043252,200,False,True
2336,2025-08-02T14:05:00Z,2025-08-02T22:05:00+08:00,2,20-H-002,363786.709,6591849.129,363789.077,6591845.429,4.39,302.6,185,13.6,14.3,38.4,36.9,84.0,86.4,151.1,150.6,28.1,32.6,6.2,6.9,30.6,28.9,41.3,38.5,56.9,1.027,1.901,36.9,150.6,1647,-19.9984793,118.0043958,200,False,True
2337,2025-08-02T14:06:00Z,2025-08-02T22:06:00+08:00,2,20-H-002,363786.709,6591849.129,363788.361,6591853.907,5.06,70.9,185,12.2,12.3,41.0,41.3,83.3,80.1,139.0,146.1,34.7,30.0,7.1,8.0,26.3,23.2,39.1,46.8,56.4,1.092,1.813,41.3,146.1,1639,-19.9984031,118.004389,200,False,True
2338,2025-08-02T14:12:00Z,2025-08-02T22:12:00+08:00,3,20-H-003,363785.984,6591856.807,363781.078,6591861.261,6.63,137.8,185,13.7,13.4,36.3,36.5,82.5,78.3,138.0,132.7,32.1,29.2,10.8,6.4,25.6,30.5,42.3,40.3,56.5,0.989,1.851,36.5,132.7,1622,-19.998337,118.0043194,200,False,True
2339,2025-08-02T14:09:00Z,2025-08-02T22:09:00+08:00,3,20-H-003,363785.984,6591856.807,363785.014,6591861.226,4.52,102.4,185,13.1,13.0,35.8,34.2,76.8,71.9,133.9,144.3,26.1,20.8,8.5,6.6,30.3,29.5,43.7,49.7,52.6,1.14,1.883,34.2,144.3,1457,-19.9983373,118.004357,200,False,True
2340,2025-08-02T14:13:00Z,2025-08-02T22:13:00+08:00,4,20-H-004,363785.695,6591865.07,363783.188,6591867.841,3.74,132.1,185,12.5,12.8,36.5,38.1,80.8,84.4,145.3,154.9,27.1,32.1,9.1,7.8,24.2,26.8,48.7,41.1,55.6,1.07,1.802,38.1,154.9,1463,-19.9982779,118.0043395,200,False,True
2341,2025-08-02T14:21:00Z,2025-08-02T22:21:00+08:00,4,20-H-004,363785.695,6591865.07,363785.789,6591870.21,5.14,88.9,185,11.0,11.3,34.0,34.7,78.4,77.5,150.9,145.5,29.5,27.0,7.5,7.1,28.6,25.3,41.9,47.7,54.0,1.252,1.966,34.7,145.5,1655,-19.9982566,118.0043644,200,False,True
2342,2025-08-02T14:25:00Z,2025-08-02T22:25:00+08:00,5,20-H-005,363797.669,6591797.175,363792.838,6591799.408,5.32,155.2,185,11.1,11.1,30.1,29.4,71.7,77.6,114.9,115.9,21.5,28.3,10.0,8.6,30.9,31.7,47.6,40.0,48.0,1.084,1.897,29.4,115.9,1673,-19.9988927,118.0044318,200,False,True
2343,2025-08-02T14:27:00Z,2025-08-02T22:27:00+08:00,6,20-H-006,363797.336,6591805.592,363798.054,6591805.733,0.73,11.1,185,11.6,12.3,33.6,33.8,75.7,79.4,138.5,151.7,26.6,27.9,7.8,8.7,27.6,30.8,45.8,41.3,51.2,1.107,1.917,33.8,151.7,1579,-19.9988358,118.0044817,200,False,True
