Measurement ID,TimeStamp UTC,TimeStamp Site TZ,Hole Number,Hole ID,Parent Hole Easting (m),Parent Hole Northing (m),Measurement Easting (m),Measurement Northing (m),Measurement Offset Distance (m),Measurement Offset Angle (deg),Elevation (m),P20 RR (mm),P20 SWB (mm),P50 RR (mm),P50 SWB (mm),P80 RR (mm),P80 SWB (mm),Top Size RR (mm),Top Size SWB (mm),> 100 mm RR (%),> 100 mm SWB (%),< 10 mm RR (%),< 10 mm SWB (%),< 25 mm RR (%),< 25 mm SWB (%),25 mm to 100 mm RR (%),25 mm to 100 mm SWB (%),RR Xc (mm),RR n,SWB b,SWB x50 (mm),SWB xMax (mm),Instantaeous Mass (t/hr),Latitude,Longitude,Altitude (m),IsDay,IsGeoreferenced
950,2025-07-15T14:00:00Z,2025-07-15T22:00:00+08:00,1,11-H-001,363743.238,6591788.616,363749.21,6591793.147,7.5,37.2,185,11.9,12.4,31.9,33.4,75.1,77.9,134.6,132.0,23.0,25.8,8.7,9.6,29.7,28.4,47.3,45.8,51.3,1.173,1.903,33.4,132.0,1590,-19.9989489,118.0040147,200,False,True
951,2025-07-15T14:03:00Z,2025-07-15T22:03:00+08:00,2,11-H-002,363744.955,6591781.182,363747.967,6591784.042,4.15,43.5,185,9.9,10.6,28.5,29.2,66.3,66.0,121.6,129.5,16.8,19.7,9.2,10.2,29.0,29.9,54.2,50.4,45.3,1.093,1.797,29.2,129.5,1492,-19.9990307,118.0040029,200,False,True
952,2025-07-15T14:04:00Z,2025-07-15T22:04:00+08:00,3,11-H-003,363747.455,6591773.365,363745.144,6591777.391,4.64,119.9,185,15.5,16.6,40.0,38.7,88.7,89.6,182.2,195.3,35.3,34.4,6.1,4.2,24.6,29.9,40.1,35.7,61.9,1.131,1.825,38.7,195.3,1535,-19.9990904,118.0039759,200,False,True
953,2025-07-15T14:06:00Z,2025-07-15T22:06:00+08:00,4,11-H-004,363749.042,6591765.449,363744.899,6591762.613,5.02,214.4,185,13.8,13.7,39.1,36.7,81.5,85.9,177.8,174.5,31.3,35.5,5.3,9.3,26.9,26.5,41.8,38.0,56.4,1.121,1.91,36.7,174.5,1475,-19.9992232,118.0039735,200,False,True
954,2025-07-15T14:13:00Z,2025-07-15T22:13:00+08:00,5,11-H-005,363751.2,6591757.712,363755.98,6591759.548,5.12,21.0,185,17.2,18.7,44.9,46.8,95.8,93.1,173.6,193.6,42.3,38.2,3.7,4.4,29.2,27.4,28.5,34.4,65.9,1.103,1.842,46.8,193.6,1459,-19.9992507,118.0040795,200,False,True
955,2025-07-15T14:16:00Z,2025-07-15T22:16:00+08:00,5,11-H-005,363751.2,6591757.712,363746.157,6591758.973,5.2,166.0,185,12.6,13.2,38.9,36.5,86.2,92.0,155.8,175.9,34.5,38.3,4.6,7.2,29.1,29.1,36.4,32.6,59.2,1.135,1.848,36.5,175.9,1587,-19.9992559,118.0039856,200,False,True
956,2025-07-15T14:09:00Z,2025-07-15T22:09:00+08:00,6,11-H-006,363752.787,6591750.231,363749.471,6591751.621,3.6,157.3,185,12.2,12.8,33.9,32.3,73.3,74.0,129.8,130.8,26.0,25.8,10.3,10.1,33.8,28.6,40.2,45.6,48.9,1.174,1.924,32.3,130.8,1588,-19.9993219,118.0040173,200,False,True
957,2025-07-15T14:15:00Z,2025-07-15T22:15:00+08:00,8,11-H-008,363757.161,6591734.463,363750.999,6591737.858,7.04,151.1,185,12.7,12.9,35.7,35.5,70.6,70.6,135.3,133.3,24.0,26.2,6.5,7.8,27.4,30.0,48.6,43.8,46.7,1.238,2.063,35.5,133.3,1506,-19.9994456,118.0040319,200,False,True
958,2025-07-15T14:24:00Z,2025-07-15T22:24:00+08:00,8,11-H-008,363757.161,6591734.463,363753.454,6591735.188,3.78,168.9,185,11.9,11.2,36.0,34.2,75.2,76.4,158.1,167.6,24.4,28.7,8.8,9.1,27.1,30.6,48.6,40.6,49.7,1.15,1.889,34.2,167.6,1711,-19.9994696,118.0040553,200,False,True
959,2025-07-15T14:21:00Z,2025-07-15T22:21:00+08:00,9,11-H-009,363759.144,6591726.972,363760.425,6591724.885,2.45,301.5,185,13.0,13.3,35.3,36.7,70.1,66.2,129.8,117.8,23.4,20.0,8.7,8.8,33.3,28.6,43.3,51.3,45.6,1.218,1.916,36.7,117.8,1664,-19.9995621,118.004122,200,False,True
