pattern_number,hole_number,hole_id,deck,deck_type,actual_x,actual_y,actual_collar_rl,actual_toe_rl,actual_hole_length_m,explosive_product,explosive_density_gcc,hole_diameter_mm,design_stemming_m,actual_stemming_m,design_explosive_column_m,actual_explosive_column_m,design_explosive_kg,actual_explosive_kg,charge_factor_kg_per_m,charge_variance_pct,charge_status
15,1,15-H-001,1,charge,363695.67,6591869.481,200.018,184.249,15.769,ANFO,0.8,229,3.2,4.54,12,11.23,395.4,370.116,23.471,-6.39,Minor variance
15,2,15-H-002,1,charge,363695.006,6591862.493,199.965,183.039,16.926,ANFO,0.8,229,3.2,4.47,12,12.46,395.4,410.578,24.257,3.84,As charged
15,3,15-H-003,1,charge,363695.821,6591853.406,199.949,184.13,15.819,ANFO,0.8,229,3.2,5.48,12,10.34,395.4,340.546,21.528,-13.87,Undercharged - review
15,4,15-H-004,1,charge,363695.871,6591845.531,199.915,184.941,14.974,ANFO,0.8,229,3.2,3.65,12,11.32,395.4,373.103,24.917,-5.64,Minor variance
15,5,15-H-005,1,charge,363688.908,6591865.59,200.013,184.237,15.776,ANFO,0.8,229,3.2,3.63,12,12.15,395.4,400.282,25.373,1.23,As charged
15,6,15-H-006,1,charge,363689.011,6591857.634,199.982,183.859,16.123,ANFO,0.8,229,3.2,4.4,12,11.72,395.4,386.18,23.952,-2.33,As charged
15,7,15-H-007,1,charge,363688.876,6591849.274,199.996,183.598,16.398,ANFO,0.8,229,3.2,4.81,12,11.59,395.4,381.909,23.29,-3.41,As charged
15,8,15-H-008,1,charge,363689.629,6591841.447,200.023,184.264,15.759,ANFO,0.8,229,3.2,4.83,12,10.93,395.4,360.031,22.846,-8.95,Minor variance
15,9,15-H-009,1,charge,363681.79,6591869.671,199.947,184.634,15.313,ANFO,0.8,229,3.2,4.1,12,11.22,395.4,369.574,24.135,-6.53,Minor variance
15,10,15-H-010,1,charge,363681.738,6591861.549,199.962,184.202,15.76,ANFO,0.8,229,3.2,3.66,12,12.1,395.4,398.768,25.303,0.85,As charged
15,11,15-H-011,1,charge,363681.566,6591854.18,199.962,183.356,16.606,ANFO,0.8,229,3.2,3.86,12,12.75,395.4,420.065,25.296,6.24,Minor variance
15,12,15-H-012,1,charge,363682.034,6591845.43,200.081,183.189,16.892,ANFO,0.8,229,3.2,4.05,12,12.84,395.4,423.156,25.051,7.02,Minor variance
15,13,15-H-013,1,charge,363682.121,6591837.623,200.05,185.281,14.769,ANFO,0.8,229,3.2,3.71,12,11.06,395.4,364.504,24.68,-7.81,Minor variance
15,14,15-H-014,1,charge,363675.071,6591865.496,200.073,183.204,16.869,ANFO,0.8,229,3.2,4.31,12,12.56,395.4,413.77,24.528,4.65,As charged
15,15,15-H-015,1,charge,363675.569,6591857.521,200.103,183.933,16.17,ANFO,0.8,229,3.2,4.63,12,11.54,395.4,380.371,23.523,-3.8,As charged
15,16,15-H-016,1,charge,363674.377,6591850.015,199.995,184.07,15.925,ANFO,0.8,229,3.2,3.42,12,12.5,395.4,411.931,25.867,4.18,As charged
15,17,15-H-017,1,charge,363674.885,6591841.408,199.988,183.993,15.995,ANFO,0.8,229,3.2,3.93,12,12.07,395.4,397.68,24.863,0.58,As charged
15,18,15-H-018,1,charge,363667.448,6591869.539,199.957,183.388,16.569,ANFO,0.8,229,3.2,4.4,12,12.17,395.4,400.903,24.196,1.39,As charged
15,19,15-H-019,1,charge,363667.769,6591861.595,199.951,183.841,16.11,ANFO,0.8,229,3.2,4.83,12,11.28,395.4,371.645,23.069,-6.01,Minor variance
15,20,15-H-020,1,charge,363668.294,6591852.867,200.105,184.217,15.888,ANFO,0.8,229,3.2,4.98,12,10.91,395.4,359.527,22.629,-9.07,Minor variance
15,21,15-H-021,1,charge,363667.751,6591845.182,199.951,184.403,15.548,ANFO,0.8,229,3.2,4.12,12,11.43,395.4,376.578,24.22,-4.76,As charged
15,22,15-H-022,1,charge,363668.088,6591837.476,199.97,183.692,16.278,ANFO,0.8,229,3.2,4.19,12,12.09,395.4,398.43,24.477,0.77,As charged
15,23,15-H-023,1,charge,363660.615,6591864.286,200.02,183.364,16.656,ANFO,0.8,229,3.2,4.37,12,12.29,395.4,404.803,24.304,2.38,As charged
15,24,15-H-024,1,charge,363660.71,6591857.845,200.005,183.988,16.017,ANFO,0.8,229,3.2,4.37,12,11.64,395.4,383.613,23.95,-2.98,As charged
15,25,15-H-025,1,charge,363660.696,6591849.587,200.044,183.978,16.066,ANFO,0.8,229,3.2,3.82,12,12.25,395.4,403.503,25.115,2.05,As charged
15,26,15-H-026,1,charge,363660.632,6591840.991,199.998,182.703,17.295,ANFO,0.8,229,3.2,5.59,12,11.7,395.4,385.558,22.293,-2.49,As charged
15,27,15-H-027,1,charge,363660.716,6591833.676,200.085,183.761,16.324,ANFO,0.8,229,3.2,4.27,12,12.05,395.4,397.107,24.327,0.43,As charged
15,28,15-H-028,1,charge,363653.807,6591869.662,199.923,182.994,16.929,ANFO,0.8,229,3.2,4.53,12,12.4,395.4,408.571,24.134,3.33,As charged
15,29,15-H-029,1,charge,363654.267,6591861.464,200.083,184.178,15.905,ANFO,0.8,229,3.2,3.69,12,12.21,395.4,402.407,25.301,1.77,As charged
15,30,15-H-030,1,charge,363653.813,6591853.708,200.097,183.739,16.358,ANFO,0.8,229,3.2,4.28,12,12.08,395.4,397.881,24.323,0.63,As charged
15,31,15-H-031,1,charge,363654.279,6591845.333,200.072,184.43,15.642,ANFO,0.8,229,3.2,3.54,12,12.11,395.4,398.885,25.501,0.88,As charged
15,32,15-H-032,1,charge,363653.766,6591837.67,199.968,183.872,16.096,ANFO,0.8,229,3.2,5.4,12,10.7,395.4,352.583,21.905,-10.83,Undercharged - review
15,33,15-H-033,1,charge,363646.502,6591865.317,199.984,183.607,16.377,ANFO,0.8,229,3.2,4.31,12,12.07,395.4,397.74,24.286,0.59,As charged
