pattern_number,hole_number,hole_id,deck,deck_type,actual_x,actual_y,actual_collar_rl,actual_toe_rl,actual_hole_length_m,explosive_product,explosive_density_gcc,hole_diameter_mm,design_stemming_m,actual_stemming_m,design_explosive_column_m,actual_explosive_column_m,design_explosive_kg,actual_explosive_kg,charge_factor_kg_per_m,charge_variance_pct,charge_status
27,1,27-H-001,1,charge,363831.61,6591837.632,199.976,184.298,15.678,ANFO,0.8,229,3.2,4.66,12,11.01,395.4,362.9,23.147,-8.22,Minor variance
27,2,27-H-002,1,charge,363827.696,6591843.575,199.981,183.655,16.326,ANFO,0.8,229,3.2,4.32,12,12.01,395.4,395.611,24.232,0.05,As charged
27,3,27-H-003,1,charge,363823.85,6591850.655,199.989,184.959,15.03,ANFO,0.8,229,3.2,4.94,12,10.09,395.4,332.32,22.11,-15.95,Undercharged - review
27,4,27-H-004,1,charge,363819.962,6591858.321,200.01,184.644,15.366,ANFO,0.8,229,3.2,4.69,12,10.67,395.4,351.703,22.888,-11.05,Undercharged - review
27,5,27-H-005,1,charge,363815.924,6591865.052,199.945,183.712,16.233,ANFO,0.8,229,3.2,4.49,12,11.74,395.4,386.769,23.826,-2.18,As charged
27,6,27-H-006,1,charge,363811.767,6591872.022,199.986,183.551,16.435,ANFO,0.8,229,3.2,4.81,12,11.62,395.4,382.923,23.299,-3.16,As charged
27,7,27-H-007,1,charge,363808.267,6591878.614,200.033,183.94,16.093,ANFO,0.8,229,3.2,4.5,12,11.6,395.4,382.051,23.74,-3.38,As charged
27,8,27-H-008,1,charge,363804.391,6591886.487,200.076,182.695,17.381,ANFO,0.8,229,3.2,7.05,12,10.33,395.4,340.489,19.59,-13.89,Undercharged - review
27,9,27-H-009,1,charge,363800.393,6591893.22,200.091,184.691,15.4,ANFO,0.8,229,3.2,4.53,12,10.87,395.4,358.127,23.255,-9.43,Minor variance
27,10,27-H-010,1,charge,363832.246,6591850.554,200.044,183.24,16.804,ANFO,0.8,229,3.2,4.83,12,11.98,395.4,394.605,23.483,-0.2,As charged
27,11,27-H-011,1,charge,363827.911,6591858.144,199.925,183.76,16.165,ANFO,0.8,229,3.2,5.09,12,11.08,395.4,364.974,22.578,-7.69,Minor variance
27,12,27-H-012,1,charge,363824.096,6591865.213,199.957,184.347,15.61,ANFO,0.8,229,3.2,4.69,12,10.92,395.4,359.666,23.041,-9.04,Minor variance
27,13,27-H-013,1,charge,363819.83,6591871.997,200.091,184.185,15.906,ANFO,0.8,229,3.2,5.13,12,10.78,395.4,355.089,22.324,-10.19,Undercharged - review
27,14,27-H-014,1,charge,363815.997,6591879.433,200.031,183.594,16.437,ANFO,0.8,229,3.2,4.33,12,12.11,395.4,398.866,24.266,0.88,As charged
27,15,27-H-015,1,charge,363812.456,6591885.743,200.004,181.785,18.219,ANFO,0.8,229,3.2,5.31,12,12.9,395.4,425.204,23.338,7.54,Minor variance
27,16,27-H-016,1,charge,363832.072,6591865.042,200.025,184.103,15.922,ANFO,0.8,229,3.2,5.15,12,10.77,395.4,355.019,22.297,-10.21,Undercharged - review
27,17,27-H-017,1,charge,363828.085,6591872.105,199.998,183.821,16.177,ANFO,0.8,229,3.2,5.71,12,10.47,395.4,344.91,21.321,-12.77,Undercharged - review
27,18,27-H-018,1,charge,363824.178,6591878.846,200.085,183.574,16.511,ANFO,0.8,229,3.2,4.74,12,11.78,395.4,388.015,23.5,-1.87,As charged
27,19,27-H-ADD-001,1,charge,363791.232,6591884.87,200.003,183.674,16.329,ANFO,0.8,165.0,,5.09,,11.24,,192.236,11.773,,No matching design
