pattern_number,hole_number,hole_id,deck,deck_type,actual_x,actual_y,actual_collar_rl,actual_toe_rl,actual_hole_length_m,explosive_product,explosive_density_gcc,hole_diameter_mm,design_stemming_m,actual_stemming_m,design_explosive_column_m,actual_explosive_column_m,design_explosive_kg,actual_explosive_kg,charge_factor_kg_per_m,charge_variance_pct,charge_status
8,1,8-H-001,1,charge,363564.181,6591825.544,199.975,184.545,15.43,ANFO,0.8,229,3.2,5.27,12,10.16,395.4,334.829,21.7,-15.32,Undercharged - review
8,2,8-H-002,1,charge,363563.884,6591817.708,200.02,183.645,16.375,ANFO,0.8,229,3.2,5.83,12,10.55,395.4,347.616,21.228,-12.08,Undercharged - review
8,3,8-H-003,1,charge,363562.626,6591809.457,200.033,183.235,16.798,ANFO,0.8,229,3.2,4.49,12,12.31,395.4,405.672,24.15,2.6,As charged
8,4,8-H-004,1,charge,363561.078,6591801.611,200.031,183.429,16.602,ANFO,0.8,229,3.2,5.73,12,10.87,395.4,358.071,21.568,-9.44,Minor variance
8,5,8-H-005,1,charge,363560.681,6591793.385,199.972,183.293,16.679,ANFO,0.8,229,3.2,5.93,12,10.75,395.4,354.076,21.229,-10.45,Undercharged - review
8,6,8-H-006,1,charge,363559.384,6591785.785,200.033,183.63,16.403,ANFO,0.8,229,3.2,5.47,12,10.94,395.4,360.37,21.97,-8.86,Minor variance
8,7,8-H-007,1,charge,363558.502,6591778.401,200.056,184.375,15.681,ANFO,0.8,229,3.2,5.33,12,10.35,395.4,340.951,21.743,-13.77,Undercharged - review
8,8,8-H-008,1,charge,363556.927,6591822.46,200.034,184.134,15.9,ANFO,0.8,229,3.2,4.76,12,11.14,395.4,367.203,23.095,-7.13,Minor variance
8,9,8-H-009,1,charge,363555.838,6591814.405,200.011,183.995,16.016,ANFO,0.8,229,3.2,5.1,12,10.92,395.4,359.652,22.456,-9.04,Minor variance
8,10,8-H-010,1,charge,363555.451,6591806.364,200.126,184.133,15.993,ANFO,0.8,229,3.2,5.21,12,10.78,395.4,355.183,22.209,-10.17,Undercharged - review
8,11,8-H-011,1,charge,363554.098,6591798.232,200.053,184.246,15.807,ANFO,0.8,229,3.2,5.6,12,10.21,395.4,336.454,21.285,-14.91,Undercharged - review
