pattern_number,hole_number,hole_id,deck,deck_type,actual_x,actual_y,actual_collar_rl,actual_toe_rl,actual_hole_length_m,explosive_product,explosive_density_gcc,hole_diameter_mm,design_stemming_m,actual_stemming_m,design_explosive_column_m,actual_explosive_column_m,design_explosive_kg,actual_explosive_kg,charge_factor_kg_per_m,charge_variance_pct,charge_status
10,1,10-H-001,1,charge,363638.736,6591825.929,199.979,182.901,17.078,ANFO,0.8,229,3.2,5.35,12,11.73,395.4,386.459,22.629,-2.26,As charged
10,2,10-H-002,1,charge,363639.067,6591817.818,200.053,183.277,16.776,ANFO,0.8,229,3.2,4.7,12,12.08,395.4,397.928,23.72,0.64,As charged
10,3,10-H-003,1,charge,363639.369,6591809.924,199.986,185.714,14.272,ANFO,0.8,229,3.2,4.69,12,9.58,395.4,315.735,22.123,-20.15,Undercharged - review
10,4,10-H-004,1,charge,363639.204,6591802.147,199.996,184.268,15.728,ANFO,0.8,229,3.2,5.2,12,10.52,395.4,346.742,22.046,-12.31,Undercharged - review
10,5,10-H-005,1,charge,363638.819,6591793.885,199.977,182.391,17.586,ANFO,0.8,229,3.2,6.05,12,11.54,395.4,380.153,21.617,-3.86,As charged
10,6,10-H-006,1,charge,363638.808,6591786.145,200.024,183.86,16.164,ANFO,0.8,229,3.2,3.54,12,12.63,395.4,416.008,25.737,5.21,Minor variance
10,7,10-H-007,1,charge,363638.812,6591777.846,200.013,183.612,16.401,ANFO,0.8,229,3.2,5.06,12,11.34,395.4,373.775,22.79,-5.47,Minor variance
10,8,10-H-008,1,charge,363632.402,6591821.824,199.99,183.62,16.37,ANFO,0.8,229,3.2,5.34,12,11.03,395.4,363.286,22.192,-8.12,Minor variance
10,9,10-H-009,1,charge,363632.189,6591813.772,200.021,183.169,16.852,ANFO,0.8,229,3.2,5.49,12,11.36,395.4,374.261,22.209,-5.35,Minor variance
10,10,10-H-010,1,charge,363632.325,6591806.576,199.949,183.557,16.392,ANFO,0.8,229,3.2,5.12,12,11.27,395.4,371.42,22.659,-6.06,Minor variance
10,11,10-H-011,1,charge,363632.078,6591797.603,200.005,183.838,16.167,ANFO,0.8,229,3.2,4.45,12,11.72,395.4,386.2,23.888,-2.33,As charged
10,12,10-H-012,1,charge,363632.294,6591789.993,199.943,183.955,15.988,ANFO,0.8,229,3.2,4.92,12,11.07,395.4,364.605,22.805,-7.79,Minor variance
10,13,10-H-013,1,charge,363632.361,6591782.05,199.897,181.523,18.374,ANFO,0.8,229,3.2,4.99,12,13.38,395.4,440.881,23.995,11.5,Overcharged - review
10,14,10-H-014,1,charge,363631.895,6591773.712,200.053,183.923,16.13,ANFO,0.8,229,3.2,5.52,12,10.61,395.4,349.574,21.672,-11.59,Undercharged - review
10,15,10-H-015,1,charge,363624.951,6591825.69,199.94,183.449,16.491,ANFO,0.8,229,3.2,5.24,12,11.25,395.4,370.609,22.473,-6.27,Minor variance
10,16,10-H-016,1,charge,363625.154,6591817.886,199.969,183.02,16.949,ANFO,0.8,229,3.2,5.56,12,11.39,395.4,375.247,22.14,-5.1,Minor variance
10,17,10-H-017,1,charge,363625.24,6591810.158,199.966,183.779,16.187,ANFO,0.8,229,3.2,4.43,12,11.76,395.4,387.451,23.936,-2.01,As charged
10,18,10-H-018,1,charge,363625.481,6591801.52,199.97,183.74,16.23,ANFO,0.8,229,3.2,4.92,12,11.31,395.4,372.502,22.951,-5.79,Minor variance
10,19,10-H-019,1,charge,363625.178,6591793.636,199.968,184.223,15.745,ANFO,0.8,229,3.2,4.41,12,11.34,395.4,373.49,23.721,-5.54,Minor variance
10,20,10-H-020,1,charge,363625.058,6591785.716,200.019,183.909,16.11,ANFO,0.8,229,3.2,4.17,12,11.94,395.4,393.382,24.418,-0.51,As charged
10,21,10-H-021,1,charge,363625.069,6591777.405,199.959,183.359,16.6,ANFO,0.8,229,3.2,6.11,12,10.49,395.4,345.504,20.813,-12.62,Undercharged - review
10,22,10-H-022,1,charge,363617.96,6591821.956,200.021,182.222,17.799,ANFO,0.8,229,3.2,5.45,12,12.35,395.4,406.981,22.865,2.93,As charged
10,23,10-H-023,1,charge,363618.271,6591813.804,199.961,183.244,16.717,ANFO,0.8,229,3.2,5.52,12,11.2,395.4,368.989,22.073,-6.68,Minor variance
10,24,10-H-024,1,charge,363618.21,6591805.437,199.987,184.04,15.947,ANFO,0.8,229,3.2,3.92,12,12.03,395.4,396.406,24.858,0.25,As charged
10,25,10-H-025,1,charge,363617.997,6591797.621,200.003,183.894,16.109,ANFO,0.8,229,3.2,4.81,12,11.3,395.4,372.167,23.103,-5.88,Minor variance
10,26,10-H-026,1,charge,363618.28,6591789.392,200.038,183.28,16.758,ANFO,0.8,229,3.2,5.15,12,11.61,395.4,382.496,22.825,-3.26,As charged
10,27,10-H-027,1,charge,363618.063,6591781.919,200.032,183.789,16.243,ANFO,0.8,229,3.2,4.81,12,11.44,395.4,376.796,23.197,-4.71,As charged
10,28,10-H-028,1,charge,363618.516,6591773.367,199.868,183.397,16.471,ANFO,0.8,229,3.2,4.63,12,11.84,395.4,390.147,23.687,-1.33,As charged
10,29,10-H-029,1,charge,363610.981,6591825.556,199.979,183.244,16.735,ANFO,0.8,229,3.2,4.7,12,12.04,395.4,396.58,23.698,0.3,As charged
10,30,10-H-030,1,charge,363610.703,6591817.909,200.046,183.369,16.677,ANFO,0.8,229,3.2,4.89,12,11.79,395.4,388.476,23.294,-1.75,As charged
10,31,10-H-031,1,charge,363610.831,6591809.625,200.063,183.91,16.153,ANFO,0.8,229,3.2,4.78,12,11.37,395.4,374.664,23.195,-5.24,Minor variance
10,32,10-H-032,1,charge,363611.097,6591801.399,199.937,183.052,16.885,ANFO,0.8,229,3.2,5.63,12,11.25,395.4,370.82,21.962,-6.22,Minor variance
10,33,10-H-033,1,charge,363611.807,6591794.217,200.076,184.04,16.036,ANFO,0.8,229,3.2,3.88,12,12.16,395.4,400.56,24.979,1.31,As charged
10,34,10-H-034,1,charge,363610.995,6591785.562,199.924,183.088,16.836,ANFO,0.8,229,3.2,5.22,12,11.62,395.4,382.858,22.74,-3.17,As charged
10,35,10-H-035,1,charge,363610.98,6591777.72,199.937,184.721,15.216,ANFO,0.8,229,3.2,4.48,12,10.73,395.4,353.678,23.244,-10.55,Undercharged - review
10,36,10-H-036,1,charge,363604.176,6591822.306,199.898,183.741,16.157,ANFO,0.8,229,3.2,5.5,12,10.66,395.4,351.157,21.734,-11.19,Undercharged - review
10,37,10-H-037,1,charge,363604.169,6591813.706,200.072,183.602,16.47,ANFO,0.8,229,3.2,4.74,12,11.73,395.4,386.424,23.462,-2.27,As charged
10,38,10-H-038,1,charge,363604.049,6591805.926,199.997,184.196,15.801,ANFO,0.8,229,3.2,4.63,12,11.17,395.4,368.027,23.291,-6.92,Minor variance
10,39,10-H-039,1,charge,363603.515,6591798.502,199.961,183.581,16.38,ANFO,0.8,229,3.2,3.9,12,12.48,395.4,411.192,25.103,3.99,As charged
10,40,10-H-040,1,charge,363604.37,6591789.437,200.046,183.521,16.525,ANFO,0.8,229,3.2,4.67,12,11.85,395.4,390.536,23.633,-1.23,As charged
10,41,10-H-041,1,charge,363604.604,6591781.59,199.97,183.064,16.906,ANFO,0.8,229,3.2,5.48,12,11.42,395.4,376.365,22.262,-4.81,As charged
10,42,10-H-042,1,charge,363604.039,6591773.511,199.972,182.703,17.269,ANFO,0.8,229,3.2,6.38,12,10.89,395.4,358.732,20.773,-9.27,Minor variance
10,43,10-H-043,1,charge,363596.449,6591826.038,199.987,184.569,15.418,ANFO,0.8,229,3.2,5.43,12,9.99,395.4,329.17,21.35,-16.75,Undercharged - review
10,44,10-H-044,1,charge,363596.756,6591817.499,200.04,185.097,14.943,ANFO,0.8,229,3.2,3.6,12,11.34,395.4,373.683,25.007,-5.49,Minor variance
10,45,10-H-045,1,charge,363596.489,6591809.479,199.937,184.858,15.079,ANFO,0.8,229,3.2,4.04,12,11.04,395.4,363.672,24.118,-8.02,Minor variance
10,46,10-H-046,1,charge,363596.866,6591801.25,199.946,183.744,16.202,ANFO,0.8,229,3.2,4.57,12,11.63,395.4,383.331,23.659,-3.05,As charged
10,47,10-H-047,1,charge,363597.259,6591794.007,199.967,183.625,16.342,ANFO,0.8,229,3.2,5.71,12,10.63,395.4,350.311,21.436,-11.4,Undercharged - review
10,48,10-H-048,1,charge,363597.005,6591785.915,199.94,183.099,16.841,ANFO,0.8,229,3.2,4.86,12,11.98,395.4,394.701,23.437,-0.18,As charged
10,49,10-H-049,1,charge,363596.963,6591778.038,200.09,183.366,16.724,ANFO,0.8,229,3.2,5.06,12,11.67,395.4,384.392,22.984,-2.78,As charged
10,50,10-H-050,1,charge,363589.496,6591821.912,200.037,183.657,16.38,ANFO,0.8,229,3.2,5.07,12,11.31,395.4,372.609,22.748,-5.76,Minor variance
10,51,10-H-051,1,charge,363590.355,6591813.891,199.995,183.916,16.079,ANFO,0.8,229,3.2,3.56,12,12.52,395.4,412.515,25.656,4.33,As charged
10,52,10-H-052,1,charge,363590.673,6591805.864,200.078,183.405,16.673,ANFO,0.8,229,3.2,5.31,12,11.36,395.4,374.316,22.45,-5.33,Minor variance
10,53,10-H-053,1,charge,363590.205,6591799.133,200.058,184.838,15.22,ANFO,0.8,229,3.2,5.9,12,9.32,395.4,306.973,20.169,-22.36,Undercharged - review
10,54,10-H-054,1,charge,363590.264,6591789.982,199.936,183.433,16.503,ANFO,0.8,229,3.2,4.34,12,12.16,395.4,400.795,24.286,1.36,As charged
10,55,10-H-055,1,charge,363590.112,6591782.153,199.951,185.981,13.97,ANFO,0.8,229,3.2,4.28,12,9.69,395.4,319.202,22.849,-19.27,Undercharged - review
10,56,10-H-056,1,charge,363583.174,6591826.056,199.992,183.401,16.591,ANFO,0.8,229,3.2,4.4,12,12.19,395.4,401.636,24.208,1.58,As charged
10,57,10-H-057,1,charge,363583.147,6591817.682,199.909,183.681,16.228,ANFO,0.8,229,3.2,5.07,12,11.16,395.4,367.797,22.664,-6.98,Minor variance
10,58,10-H-058,1,charge,363582.959,6591809.254,200.013,183.833,16.18,ANFO,0.8,229,3.2,4.49,12,11.69,395.4,385.168,23.805,-2.59,As charged
10,59,10-H-059,1,charge,363583.082,6591801.417,200.023,183.683,16.34,ANFO,0.8,229,3.2,3.72,12,12.62,395.4,415.811,25.447,5.16,Minor variance
10,60,10-H-060,1,charge,363582.855,6591794.014,199.9,183.14,16.76,ANFO,0.8,229,3.2,5.56,12,11.2,395.4,368.947,22.014,-6.69,Minor variance
10,61,10-H-061,1,charge,363583.397,6591785.824,200.13,184.945,15.185,ANFO,0.8,229,3.2,4.53,12,10.65,395.4,351.076,23.12,-11.21,Undercharged - review
10,62,10-H-062,1,charge,363582.686,6591778.25,200.032,183.812,16.22,ANFO,0.8,229,3.2,4.35,12,11.87,395.4,391.154,24.116,-1.07,As charged
10,63,10-H-063,1,charge,363576.11,6591821.395,199.936,183.944,15.992,ANFO,0.8,229,3.2,3.95,12,12.04,395.4,396.868,24.817,0.37,As charged
10,65,10-H-065,1,charge,363576.065,6591805.982,199.998,184.155,15.843,ANFO,0.8,229,3.2,4.06,12,11.78,395.4,388.246,24.506,-1.81,As charged
10,66,10-H-066,1,charge,363576.272,6591797.618,199.927,183.892,16.035,ANFO,0.8,229,3.2,4.96,12,11.07,395.4,364.891,22.756,-7.72,Minor variance
10,67,10-H-067,1,charge,363575.894,6591789.582,200.0,183.2,16.8,ANFO,0.8,229,3.2,4.42,12,12.38,395.4,407.939,24.282,3.17,As charged
10,68,10-H-068,1,charge,363576.451,6591781.867,200.022,183.738,16.284,ANFO,0.8,229,3.2,5.39,12,10.89,395.4,358.812,22.035,-9.25,Minor variance
10,69,10-H-069,1,charge,363568.966,6591826.102,199.915,182.303,17.612,ANFO,0.8,229,3.2,5.53,12,12.08,395.4,398.175,22.608,0.7,As charged
10,70,10-H-070,1,charge,363568.947,6591817.537,200.005,183.628,16.377,ANFO,0.8,229,3.2,3.67,12,12.7,395.4,418.561,25.558,5.86,Minor variance
10,71,10-H-071,1,charge,363568.988,6591810.189,199.982,183.69,16.292,ANFO,0.8,229,3.2,3.65,12,12.64,395.4,416.404,25.559,5.31,Minor variance
10,72,10-H-072,1,charge,363568.828,6591802.05,200.002,184.133,15.869,ANFO,0.8,229,3.2,5.47,12,10.4,395.4,342.739,21.598,-13.32,Undercharged - review
10,73,10-H-073,1,charge,363569.154,6591793.73,200.101,183.419,16.682,ANFO,0.8,229,3.2,4.08,12,12.6,395.4,415.243,24.892,5.02,Minor variance
10,74,10-H-074,1,charge,363568.928,6591785.803,200.037,182.729,17.308,ANFO,0.8,229,3.2,3.95,12,13.36,395.4,440.17,25.432,11.32,Overcharged - review
10,75,10-H-075,1,charge,363569.013,6591777.986,200.088,183.952,16.136,ANFO,0.8,229,3.2,4.48,12,11.65,395.4,383.973,23.796,-2.89,As charged
10,76,10-H-ADD-001,1,charge,363576.114,6591813.008,199.94,184.029,15.911,ANFO,0.8,165.0,,4.8,,11.12,,190.136,11.95,,No matching design
