Measurement ID,TimeStamp UTC,TimeStamp Site TZ,Hole Number,Hole ID,Parent Hole Easting (m),Parent Hole Northing (m),Measurement Easting (m),Measurement Northing (m),Measurement Offset Distance (m),Measurement Offset Angle (deg),Elevation (m),P20 RR (mm),P20 SWB (mm),P50 RR (mm),P50 SWB (mm),P80 RR (mm),P80 SWB (mm),Top Size RR (mm),Top Size SWB (mm),> 100 mm RR (%),> 100 mm SWB (%),< 10 mm RR (%),< 10 mm SWB (%),< 25 mm RR (%),< 25 mm SWB (%),25 mm to 100 mm RR (%),25 mm to 100 mm SWB (%),RR Xc (mm),RR n,SWB b,SWB x50 (mm),SWB xMax (mm),Instantaeous Mass (t/hr),Latitude,Longitude,Altitude (m),IsDay,IsGeoreferenced
2672,2025-08-08T14:00:00Z,2025-08-08T22:00:00+08:00,1,23-H-001,363333.481,6591820.174,363331.747,6591816.024,4.5,247.3,185,9.1,8.7,27.5,27.1,63.9,69.0,109.3,114.5,19.3,21.7,13.6,11.0,32.3,32.6,48.4,45.7,40.5,1.292,1.858,27.1,114.5,1809,-19.9987434,118.000024,200,False,True
2673,2025-08-08T14:02:00Z,2025-08-08T22:02:00+08:00,2,23-H-002,363335.962,6591827.826,363329.935,6591827.033,6.08,187.5,185,8.3,8.3,26.5,25.7,61.7,62.8,104.5,108.6,19.7,21.7,7.8,9.3,29.0,33.1,51.3,45.2,39.3,1.221,1.905,25.7,108.6,1827,-19.9986445,118.0000067,200,False,True
2674,2025-08-08T14:04:00Z,2025-08-08T22:04:00+08:00,2,23-H-002,363335.962,6591827.826,363333.933,6591825.344,3.21,230.7,185,9.8,9.6,28.2,26.8,64.0,62.3,111.7,102.0,15.0,15.9,9.0,10.0,32.3,30.4,52.8,53.7,40.8,0.864,1.906,26.8,102.0,1852,-19.9986597,118.0000449,200,False,True
2675,2025-08-08T14:08:00Z,2025-08-08T22:08:00+08:00,3,23-H-003,363337.651,6591835.683,363339.845,6591828.946,7.09,288.0,185,9.2,9.5,29.6,28.9,64.5,62.2,119.4,107.6,14.2,19.5,7.4,9.7,31.9,32.2,53.9,48.2,41.6,1.248,1.874,28.9,107.6,1754,-19.9986273,118.0001014,200,False,True
2676,2025-08-08T14:12:00Z,2025-08-08T22:12:00+08:00,4,23-H-004,363341.422,6591822.247,363343.155,6591821.762,1.8,344.4,185,10.0,10.5,28.9,29.1,64.2,67.8,110.4,100.9,18.2,22.1,9.2,11.7,32.4,32.8,49.4,45.2,41.2,1.312,1.724,29.1,100.9,1738,-19.9986919,118.000133,200,False,True
2677,2025-08-08T14:12:00Z,2025-08-08T22:12:00+08:00,4,23-H-004,363341.422,6591822.247,363334.086,6591819.956,7.68,197.3,185,8.4,8.4,26.4,26.9,64.5,64.1,117.0,116.7,24.1,21.7,10.0,9.3,32.5,36.5,43.4,41.9,41.4,1.153,1.921,26.9,116.7,1708,-19.9987081,118.0000463,200,False,True
2678,2025-08-08T14:20:00Z,2025-08-08T22:20:00+08:00,4,23-H-004,363341.422,6591822.247,363338.721,6591826.143,4.74,124.7,185,12.0,10.9,35.3,34.8,73.7,76.9,126.3,116.9,21.9,26.6,8.2,7.4,25.8,30.7,52.3,42.7,47.3,1.27,2.041,34.8,116.9,1855,-19.9986525,118.0000907,200,False,True
2679,2025-08-08T14:21:00Z,2025-08-08T22:21:00+08:00,5,23-H-005,363343.262,6591829.953,363345.433,6591830.1,2.18,3.9,185,9.9,10.2,30.2,29.2,68.5,70.0,127.1,132.2,18.8,22.6,8.6,10.9,27.1,30.9,54.0,46.5,43.7,1.212,2.003,29.2,132.2,1907,-19.998617,118.0001548,200,False,True
2680,2025-08-08T14:19:00Z,2025-08-08T22:19:00+08:00,5,23-H-005,363343.262,6591829.953,363347.891,6591828.486,4.86,342.4,185,11.5,12.0,33.2,34.6,67.2,67.4,114.5,114.0,19.5,17.4,8.6,7.8,28.4,30.2,52.0,52.4,42.8,1.2,2.14,34.6,114.0,1747,-19.9986314,118.0001783,200,False,True
2681,2025-08-08T14:31:00Z,2025-08-08T22:31:00+08:00,5,23-H-005,363343.262,6591829.953,363342.42,6591834.785,4.91,99.9,185,11.9,12.0,33.7,33.0,67.4,67.1,114.7,103.8,21.6,20.7,6.5,6.4,30.4,32.6,48.0,46.7,43.0,1.3,2.049,33.0,103.8,1841,-19.9985749,118.000126,200,False,True
2682,2025-08-08T14:24:00Z,2025-08-08T22:24:00+08:00,6,23-H-006,363345.615,6591837.811,363344.912,6591833.097,4.77,261.5,185,10.7,12.0,32.8,30.6,71.3,72.6,120.9,110.1,22.7,27.4,6.4,8.2,31.5,28.6,45.7,43.9,45.9,1.165,1.802,30.6,110.1,1809,-19.99859,118.0001498,200,False,True
2683,2025-08-08T14:27:00Z,2025-08-08T22:27:00+08:00,7,23-H-007,363347.587,6591846.075,363346.838,6591844.729,1.54,240.9,185,11.3,12.2,33.3,32.3,65.4,65.9,105.9,110.6,20.8,20.9,7.0,11.8,28.3,30.6,50.9,48.5,42.6,1.272,1.997,32.3,110.6,1639,-19.9984855,118.0001682,200,False,True
2684,2025-08-08T14:19:00Z,2025-08-08T22:19:00+08:00,7,23-H-007,363347.587,6591846.075,363345.327,6591841.852,4.79,241.8,185,11.3,12.4,33.3,31.3,73.1,72.6,129.4,122.0,24.4,24.7,4.8,9.4,29.1,29.7,46.5,45.6,47.6,1.124,1.92,31.3,122.0,1778,-19.9985114,118.0001538,200,False,True
2685,2025-08-08T14:26:00Z,2025-08-08T22:26:00+08:00,8,23-H-008,363349.351,6591853.19,363345.463,6591846.011,8.16,241.6,185,11.0,11.5,30.0,30.9,69.9,64.2,111.7,103.1,23.8,20.5,9.9,9.9,28.1,31.3,48.0,48.2,45.4,1.352,1.967,30.9,103.1,1805,-19.998474,118.0001551,200,False,True
2686,2025-08-08T14:34:00Z,2025-08-08T22:34:00+08:00,8,23-H-008,363349.351,6591853.19,363345.678,6591857.556,5.71,130.1,185,11.0,10.7,31.5,30.8,64.9,69.5,95.0,86.9,23.5,19.8,8.6,7.3,27.6,30.2,48.9,50.1,42.1,1.109,2.145,30.8,86.9,1704,-19.9983703,118.0001572,200,False,True
2687,2025-08-08T14:24:00Z,2025-08-08T22:24:00+08:00,9,23-H-009,363347.225,6591816.766,363345.673,6591822.672,6.11,104.7,185,12.0,11.8,31.7,33.8,61.8,61.2,102.3,103.4,17.9,16.6,10.8,5.7,30.6,27.9,51.4,55.5,39.1,1.351,1.974,33.8,103.4,1854,-19.9986837,118.0001571,200,False,True
2688,2025-08-08T14:52:00Z,2025-08-08T22:52:00+08:00,9,23-H-009,363347.225,6591816.766,363345.248,6591816.472,2.0,188.4,185,9.6,9.1,27.9,27.6,59.2,61.9,95.0,95.3,14.5,15.1,9.9,8.9,32.5,31.1,53.0,53.7,37.4,1.204,1.965,27.6,95.3,1904,-19.9987394,118.000153,200,False,True
2689,2025-08-08T14:26:00Z,2025-08-08T22:26:00+08:00,9,23-H-009,363347.225,6591816.766,363347.25,6591812.106,4.66,270.3,185,10.7,10.8,29.8,32.3,63.0,63.8,99.7,94.8,22.7,20.6,8.9,7.5,29.6,26.4,47.7,52.9,39.8,1.109,1.854,32.3,94.8,1784,-19.9987786,118.0001722,200,False,True
2690,2025-08-08T14:31:00Z,2025-08-08T22:31:00+08:00,10,23-H-010,363349.402,6591824.073,363345.476,6591829.814,6.95,124.4,185,12.4,12.7,34.3,35.3,68.7,67.5,119.1,110.5,22.5,21.8,8.0,8.1,27.3,28.9,50.1,49.4,43.8,1.149,1.839,35.3,110.5,1710,-19.9986195,118.0001552,200,False,True
2691,2025-08-08T14:45:00Z,2025-08-08T22:45:00+08:00,11,23-H-011,363351.183,6591832.148,363356.596,6591834.154,5.77,20.3,185,12.3,10.9,35.9,34.9,73.2,73.9,135.3,140.0,29.1,24.4,9.7,8.6,31.3,30.6,39.5,45.0,47.4,1.263,1.857,34.9,140.0,1431,-19.9985805,118.0002615,200,False,True
2692,2025-08-08T14:51:00Z,2025-08-08T22:51:00+08:00,12,23-H-012,363353.02,6591839.715,363349.669,6591839.668,3.35,180.8,185,12.0,11.2,32.7,32.4,64.3,63.9,108.2,112.0,20.3,19.5,9.1,9.8,29.9,28.0,49.8,52.5,41.6,1.157,1.87,32.4,112.0,1780,-19.998531,118.0001953,200,False,True
2693,2025-08-08T15:03:00Z,2025-08-08T23:03:00+08:00,12,23-H-012,363353.02,6591839.715,363352.539,6591837.185,2.58,259.2,185,9.2,8.6,27.9,30.0,62.3,62.9,98.7,106.3,17.3,15.9,8.8,9.5,35.4,29.0,47.3,55.1,40.3,1.193,1.941,30.0,106.3,1794,-19.9985533,118.0002227,200,False,True
2694,2025-08-08T14:41:00Z,2025-08-08T22:41:00+08:00,13,23-H-013,363355.324,6591847.853,363357.077,6591845.129,3.24,302.8,185,11.3,11.3,32.2,32.8,75.5,76.9,138.9,118.6,28.1,22.9,8.3,6.6,31.3,31.3,40.5,45.8,48.6,1.254,1.894,32.8,118.6,1684,-19.9984819,118.0002661,200,False,True
2695,2025-08-08T14:45:00Z,2025-08-08T22:45:00+08:00,13,23-H-013,363355.324,6591847.853,363357.694,6591844.004,4.52,301.6,185,9.1,9.6,27.6,27.1,64.8,61.6,108.7,104.8,17.7,16.1,9.7,10.0,33.1,31.6,49.2,52.3,41.7,1.24,1.89,27.1,104.8,1766,-19.9984921,118.000272,200,False,True
