Measurement ID,TimeStamp UTC,TimeStamp Site TZ,Hole Number,Hole ID,Parent Hole Easting (m),Parent Hole Northing (m),Measurement Easting (m),Measurement Northing (m),Measurement Offset Distance (m),Measurement Offset Angle (deg),Elevation (m),P20 RR (mm),P20 SWB (mm),P50 RR (mm),P50 SWB (mm),P80 RR (mm),P80 SWB (mm),Top Size RR (mm),Top Size SWB (mm),> 100 mm RR (%),> 100 mm SWB (%),< 10 mm RR (%),< 10 mm SWB (%),< 25 mm RR (%),< 25 mm SWB (%),25 mm to 100 mm RR (%),25 mm to 100 mm SWB (%),RR Xc (mm),RR n,SWB b,SWB x50 (mm),SWB xMax (mm),Instantaeous Mass (t/hr),Latitude,Longitude,Altitude (m),IsDay,IsGeoreferenced
1,2025-07-03T11:01:00Z,2025-07-03T19:01:00+08:00,1,3-H-001,363553.392,6591695.297,363548.639,6591692.982,5.29,206.0,185,15.0,13.7,39.8,44.1,86.0,83.8,158.8,183.2,20.5,16.6,7.4,6.7,33.6,28.6,45.9,54.8,55.5,1.193,2.033,44.1,183.2,1556,-19.9998487,118.0020974,200,False,True
2,2025-07-03T11:08:00Z,2025-07-03T19:08:00+08:00,1,3-H-001,363553.392,6591695.297,363553.633,6591694.586,0.75,288.7,185,13.5,12.1,39.0,45.9,86.0,90.0,161.1,130.3,22.8,21.0,11.1,9.9,29.7,30.0,47.5,49.0,55.5,1.175,2.065,45.9,130.3,1765,-19.9998343,118.0021451,200,False,True
3,2025-07-03T11:12:00Z,2025-07-03T19:12:00+08:00,2,3-H-002,363553.437,6591702.412,363549.914,6591701.113,3.75,200.2,185,16.0,15.6,43.4,42.0,86.0,82.6,152.4,166.1,20.4,19.6,9.3,10.7,28.6,27.4,51.0,53.0,55.5,1.192,1.96,42.0,166.1,1737,-19.9997757,118.0021096,200,False,True
4,2025-07-03T11:12:00Z,2025-07-03T19:12:00+08:00,3,3-H-003,363545.28,6591702.312,363547.532,6591699.643,3.49,310.2,185,14.4,16.1,39.8,42.8,86.0,84.2,156.6,200.7,25.8,28.5,8.6,8.0,32.7,34.9,41.5,36.6,55.5,1.181,1.997,42.8,200.7,1886,-19.9997889,118.0020868,200,False,True
5,2025-07-03T11:10:00Z,2025-07-03T19:10:00+08:00,4,3-H-004,363537.339,6591702.259,363539.962,6591701.677,2.69,347.5,185,14.7,15.5,44.9,42.2,86.0,97.6,165.0,228.4,28.3,28.6,7.0,7.5,32.1,29.9,39.6,41.5,55.5,1.1,1.919,42.2,228.4,1798,-19.9997706,118.0020144,200,False,True
6,2025-07-03T11:12:00Z,2025-07-03T19:12:00+08:00,4,3-H-004,363537.339,6591702.259,363538.65,6591700.441,2.24,305.8,185,14.8,16.9,37.8,35.5,86.0,87.9,150.9,173.0,26.5,24.8,7.7,7.4,28.2,30.2,45.3,45.0,55.5,1.164,1.963,35.5,173.0,1733,-19.9997817,118.0020019,200,False,True
7,2025-07-03T11:21:00Z,2025-07-03T19:21:00+08:00,5,3-H-005,363529.846,6591702.28,363532.694,6591700.34,3.45,325.7,185,13.5,14.0,42.0,42.8,86.0,73.3,159.0,165.7,23.8,26.2,10.0,12.0,29.5,32.3,46.7,41.4,55.5,1.133,2.037,42.8,165.7,1502,-19.9997826,118.0019449,200,False,True
8,2025-07-03T11:08:00Z,2025-07-03T19:08:00+08:00,5,3-H-005,363529.846,6591702.28,363529.482,6591702.622,0.5,136.7,185,14.4,13.9,41.8,44.7,86.0,94.1,162.1,132.3,19.0,24.6,7.2,8.3,32.3,31.8,48.7,43.6,55.5,1.126,2.021,44.7,132.3,1686,-19.9997621,118.0019142,200,False,True
9,2025-07-03T11:36:00Z,2025-07-03T19:36:00+08:00,6,3-H-006,363521.467,6591702.392,363523.07,6591702.451,1.6,2.1,185,15.2,15.2,42.1,45.2,86.0,93.6,147.2,112.3,26.2,26.5,7.7,9.2,34.2,36.5,39.6,37.0,55.5,1.21,2.058,45.2,112.3,1768,-19.9997636,118.0018529,200,False,True
10,2025-07-03T11:40:00Z,2025-07-03T19:40:00+08:00,6,3-H-006,363521.467,6591702.392,363516.314,6591704.922,5.74,153.8,185,15.1,14.2,43.0,38.1,86.0,81.8,147.3,156.4,25.8,26.1,7.1,7.2,26.9,28.9,47.3,45.0,55.5,1.121,2.031,38.1,156.4,1859,-19.9997414,118.0017883,200,False,True
11,2025-07-03T11:33:00Z,2025-07-03T19:33:00+08:00,7,3-H-007,363513.216,6591702.391,363513.533,6591699.866,2.54,277.2,185,13.7,13.3,39.9,39.1,86.0,101.8,152.6,214.1,21.0,22.9,8.4,5.7,29.6,33.2,49.4,43.8,55.5,1.091,2.102,39.1,214.1,1922,-19.9997869,118.0017617,200,False,True
12,2025-07-03T11:12:00Z,2025-07-03T19:12:00+08:00,8,3-H-008,363505.633,6591702.149,363505.61,6591705.608,3.46,90.4,185,13.8,13.0,39.3,32.7,86.0,82.4,137.4,130.9,25.1,25.8,6.5,5.4,31.4,27.8,43.5,46.4,55.5,1.28,2.12,32.7,130.9,1757,-19.9997353,118.0016860,200,False,True
13,2025-07-03T11:13:00Z,2025-07-03T19:13:00+08:00,9,3-H-009,363497.294,6591702.388,363496.072,6591696.943,5.58,257.3,185,16.0,16.0,40.3,36.0,86.0,86.0,146.6,172.0,24.5,24.2,5.6,5.7,27.5,20.0,47.9,55.8,55.5,1.115,2.042,36.0,172.0,1531,-19.9998131,118.0015948,200,False,True
14,2025-07-03T11:28:00Z,2025-07-03T19:28:00+08:00,10,3-H-010,363553.236,6591709.382,363556.471,6591707.611,3.69,331.3,185,16.0,15.7,44.7,47.1,86.0,85.4,149.8,149.4,29.4,29.9,8.7,10.4,35.4,39.3,35.1,30.8,55.5,1.145,2.067,47.1,149.4,1969,-19.9997173,118.0021722,200,False,True
15,2025-07-03T11:30:00Z,2025-07-03T19:30:00+08:00,10,3-H-010,363553.236,6591709.382,363555.607,6591708.114,2.69,331.9,185,14.0,14.2,45.0,46.9,86.0,90.9,150.1,109.1,26.4,23.0,8.1,7.9,25.2,23.3,48.4,53.7,55.5,1.153,2.042,46.9,109.1,1765,-19.9997128,118.0021640,200,False,True
16,2025-07-03T11:32:00Z,2025-07-03T19:32:00+08:00,11,3-H-011,363545.24,6591709.132,363543.296,6591707.813,2.35,214.2,185,14.5,12.5,40.1,42.6,86.0,86.4,162.2,166.8,23.0,24.1,8.7,7.8,23.0,23.4,54.0,52.5,55.5,1.128,1.92,42.6,166.8,1994,-19.9997155,118.0020463,200,False,True
17,2025-07-03T11:34:00Z,2025-07-03T19:34:00+08:00,11,3-H-011,363545.24,6591709.132,363545.608,6591709.471,0.5,42.6,185,16.0,15.4,43.4,41.7,86.0,83.7,165.0,148.8,26.2,25.8,5.6,4.0,34.2,30.9,39.6,43.3,55.5,1.28,2.001,41.7,148.8,1669,-19.9997006,118.0020684,200,False,True
18,2025-07-03T11:54:00Z,2025-07-03T19:54:00+08:00,12,3-H-012,363537.233,6591709.376,363535.465,6591706.221,3.62,240.7,185,16.0,16.9,44.1,44.8,86.0,82.5,152.7,178.9,28.9,34.0,5.4,6.1,29.9,25.9,41.3,40.2,55.5,1.163,2.006,44.8,178.9,1749,-19.9997298,118.0019714,200,False,True
19,2025-07-03T11:38:00Z,2025-07-03T19:38:00+08:00,13,3-H-013,363529.196,6591709.83,363529.823,6591707.302,2.6,283.9,185,16.0,14.9,42.6,45.1,86.0,88.8,141.5,191.8,29.7,27.3,6.7,6.5,24.5,28.2,45.8,44.5,55.5,1.124,1.95,45.1,191.8,1795,-19.9997201,118.0019175,200,False,True
20,2025-07-03T12:20:00Z,2025-07-03T20:20:00+08:00,14,3-H-014,363521.213,6591709.258,363520.874,6591711.5,2.27,98.6,185,13.8,11.7,39.9,36.2,86.0,86.9,165.0,216.7,23.7,27.9,9.1,9.8,25.2,28.8,51.0,43.2,55.5,1.117,1.971,36.2,216.7,1912,-19.9996824,118.0018319,200,False,True
21,2025-07-03T12:24:00Z,2025-07-03T20:24:00+08:00,14,3-H-014,363521.213,6591709.258,363523.569,6591711.299,3.12,40.9,185,14.0,11.4,39.2,37.7,86.0,83.3,141.6,113.9,21.7,19.4,9.6,9.1,30.0,32.7,48.2,47.9,55.5,1.198,2.007,37.7,113.9,1745,-19.9996842,118.0018577,200,False,True
22,2025-07-03T12:28:00Z,2025-07-03T20:28:00+08:00,15,3-H-015,363513.204,6591709.408,363517.083,6591708.919,3.91,352.8,185,14.5,15.8,40.0,42.5,86.0,83.8,160.5,100.5,32.4,30.4,7.9,8.2,30.6,30.9,37.0,38.8,55.5,1.179,1.987,42.5,100.5,1651,-19.9997055,118.0017957,200,False,True
23,2025-07-03T12:32:00Z,2025-07-03T20:32:00+08:00,15,3-H-015,363513.204,6591709.408,363511.302,6591707.588,2.63,223.7,185,14.9,14.1,40.3,40.3,86.0,77.6,157.3,186.3,32.0,30.1,8.5,6.6,28.7,33.6,39.3,36.3,55.5,1.206,2.044,40.3,186.3,1778,-19.9997175,118.0017404,200,False,True
24,2025-07-03T11:24:00Z,2025-07-03T19:24:00+08:00,16,3-H-016,363505.718,6591709.339,363507.419,6591712.805,3.86,63.9,185,15.9,14.4,42.3,38.5,86.0,88.2,153.0,164.0,26.7,26.3,9.5,8.7,37.9,37.4,35.5,36.3,55.5,1.134,2.115,38.5,164.0,1601,-19.9996706,118.0017033,200,False,True
25,2025-07-03T12:15:00Z,2025-07-03T20:15:00+08:00,17,3-H-017,363497.494,6591709.649,363495.514,6591710.415,2.12,158.9,185,14.1,12.1,40.0,42.6,86.0,76.6,144.7,164.4,25.8,27.3,7.1,7.7,28.2,32.1,45.9,40.6,55.5,1.142,1.993,42.6,164.4,1782,-19.9996921,118.0015895,200,False,True
26,2025-07-03T11:52:00Z,2025-07-03T19:52:00+08:00,17,3-H-017,363497.494,6591709.649,363494.26,6591709.242,3.26,187.2,185,12.6,11.0,42.6,40.9,86.0,82.6,163.1,133.0,29.3,31.7,12.0,12.0,24.9,24.0,45.8,44.3,55.5,1.122,1.945,40.9,133.0,1748,-19.9997026,118.0015775,200,False,True
27,2025-07-03T11:54:00Z,2025-07-03T19:54:00+08:00,18,3-H-018,363553.352,6591716.685,363550.902,6591717.428,2.56,163.1,185,16.0,17.8,40.9,40.8,85.7,83.9,145.7,130.2,22.2,24.5,7.5,5.8,30.5,33.0,47.3,42.4,55.3,1.148,2.062,40.8,130.2,1568,-19.9996291,118.0021190,200,False,True
28,2025-07-03T11:28:00Z,2025-07-03T19:28:00+08:00,18,3-H-018,363553.352,6591716.685,363555.337,6591717.547,2.16,23.5,185,16.0,15.9,44.7,39.9,86.0,82.6,143.2,117.5,29.3,26.8,7.9,9.7,26.8,26.1,44.0,47.1,55.5,1.147,2.108,39.9,117.5,1899,-19.9996280,118.0021614,200,False,True
29,2025-07-03T12:27:00Z,2025-07-03T20:27:00+08:00,19,3-H-019,363545.367,6591716.627,363544.419,6591713.343,3.42,253.9,185,15.0,14.7,42.3,43.2,86.0,84.2,147.6,118.8,22.0,17.6,6.0,4.8,28.4,25.8,49.6,56.6,55.5,1.052,2.088,43.2,118.8,1805,-19.9996658,118.0020570,200,False,True
30,2025-07-03T12:00:00Z,2025-07-03T20:00:00+08:00,19,3-H-019,363545.367,6591716.627,363542.643,6591713.427,4.2,229.6,185,15.4,14.0,39.9,46.9,85.7,90.6,146.9,169.8,18.9,22.8,6.6,6.8,26.5,26.5,54.6,50.6,55.3,1.147,1.989,46.9,169.8,1685,-19.9996650,118.0020400,200,False,True
31,2025-07-03T12:02:00Z,2025-07-03T20:02:00+08:00,20,3-H-020,363537.344,6591716.29,363540.781,6591712.659,5,313.4,185,14.2,14.1,41.0,42.8,86.0,83.9,165.0,159.1,26.9,24.8,7.4,5.2,30.7,25.4,42.4,49.8,55.5,1.144,2.085,42.8,159.1,1737,-19.9996719,118.0020222,200,False,True
