Measurement ID,TimeStamp UTC,TimeStamp Site TZ,Hole Number,Hole ID,Parent Hole Easting (m),Parent Hole Northing (m),Measurement Easting (m),Measurement Northing (m),Measurement Offset Distance (m),Measurement Offset Angle (deg),Elevation (m),P20 RR (mm),P20 SWB (mm),P50 RR (mm),P50 SWB (mm),P80 RR (mm),P80 SWB (mm),Top Size RR (mm),Top Size SWB (mm),> 100 mm RR (%),> 100 mm SWB (%),< 10 mm RR (%),< 10 mm SWB (%),< 25 mm RR (%),< 25 mm SWB (%),25 mm to 100 mm RR (%),25 mm to 100 mm SWB (%),RR Xc (mm),RR n,SWB b,SWB x50 (mm),SWB xMax (mm),Instantaeous Mass (t/hr),Latitude,Longitude,Altitude (m),IsDay,IsGeoreferenced
3077,2025-08-16T08:00:00Z,2025-08-16T16:00:00+08:00,1,27-H-001,363831.61,6591837.632,363827.427,6591840.509,5.08,145.5,185,10.1,9.5,32.5,33.6,75.1,74.0,117.5,112.2,26.2,25.0,10.6,10.3,31.3,31.6,42.5,43.4,48.2,1.118,1.959,33.6,112.2,1718,-19.9985235,118.0047625,200,True,True
3078,2025-08-16T08:03:00Z,2025-08-16T16:03:00+08:00,1,27-H-001,363831.61,6591837.632,363826.907,6591840.249,5.38,150.9,185,10.2,10.6,28.8,31.8,64.3,63.7,114.2,111.8,21.9,20.1,8.7,10.1,29.1,32.1,49.0,47.8,41.3,1.164,1.896,31.8,111.8,1739,-19.9985258,118.0047575,200,True,True
3079,2025-08-16T08:03:00Z,2025-08-16T16:03:00+08:00,2,27-H-002,363827.696,6591843.575,363825.992,6591839.251,4.65,248.5,185,10.3,10.7,28.2,28.6,63.7,60.6,124.8,137.2,19.0,18.6,8.6,6.4,38.1,31.5,42.8,49.9,41.2,1.207,1.834,28.6,137.2,1644,-19.9985347,118.0047487,200,True,True
3080,2025-08-16T08:10:00Z,2025-08-16T16:10:00+08:00,2,27-H-002,363827.696,6591843.575,363830.194,6591842.2,2.85,331.2,185,10.2,10.7,30.1,30.6,66.0,70.1,105.7,100.8,19.8,21.7,6.3,9.9,28.3,30.2,52.0,48.0,42.6,1.094,1.873,30.6,100.8,1790,-19.9985083,118.0047889,200,True,True
3081,2025-08-16T08:10:00Z,2025-08-16T16:10:00+08:00,3,27-H-003,363823.85,6591850.655,363824.262,6591850.759,0.42,14.1,185,13.9,15.8,37.1,39.3,76.4,79.6,120.6,112.9,27.6,25.0,10.3,7.5,32.0,28.3,40.4,46.7,49.3,1.194,1.937,39.3,112.9,1773,-19.9984314,118.0047322,200,True,True
3082,2025-08-16T08:12:00Z,2025-08-16T16:12:00+08:00,3,27-H-003,363823.85,6591850.655,363820.006,6591853.422,4.74,144.3,185,12.1,12.2,33.4,32.0,70.2,66.1,132.5,137.0,20.3,20.8,9.7,11.1,31.3,28.8,48.5,50.4,45.3,1.23,1.9,32.0,137.0,1767,-19.9984075,118.0046915,200,True,True
3083,2025-08-16T08:15:00Z,2025-08-16T16:15:00+08:00,4,27-H-004,363819.962,6591858.321,363821.734,6591862.418,4.46,66.6,185,12.1,11.4,35.8,32.6,71.2,70.5,119.6,122.1,23.3,22.1,7.3,7.7,29.0,29.2,47.7,48.7,46.0,1.184,2.039,32.6,122.1,1690,-19.9983266,118.004708,200,True,True
3084,2025-08-16T08:14:00Z,2025-08-16T16:14:00+08:00,4,27-H-004,363819.962,6591858.321,363822.995,6591854.72,4.71,310.1,185,9.9,9.6,30.0,30.0,62.2,61.1,113.2,113.6,19.7,19.5,9.2,9.2,29.0,32.2,51.2,48.3,40.2,1.293,1.991,30.0,113.6,1808,-19.9983958,118.0047201,200,True,True
3085,2025-08-16T08:21:00Z,2025-08-16T16:21:00+08:00,5,27-H-005,363815.924,6591865.052,363813.371,6591866.96,3.19,143.2,185,10.4,10.5,31.9,34.3,65.6,65.4,100.9,113.2,19.7,19.9,9.9,10.0,29.7,29.2,50.6,50.9,42.5,1.18,2.032,34.3,113.2,1658,-19.9982858,118.0046281,200,True,True
3086,2025-08-16T08:13:00Z,2025-08-16T16:13:00+08:00,6,27-H-006,363811.767,6591872.022,363810.975,6591876.485,4.53,100.1,185,10.7,10.8,31.7,32.5,67.2,61.7,113.0,117.8,22.2,15.9,11.1,6.3,31.3,27.8,46.5,56.2,44.4,1.234,1.95,32.5,117.8,1600,-19.9982003,118.0046052,200,True,True
3087,2025-08-16T08:32:00Z,2025-08-16T16:32:00+08:00,6,27-H-006,363811.767,6591872.022,363808.189,6591871.087,3.7,194.7,185,11.6,10.9,34.6,37.3,78.8,78.0,117.0,124.3,27.0,27.9,8.6,8.8,30.1,30.0,42.9,42.1,52.1,1.103,1.941,37.3,124.3,1572,-19.9982488,118.0045785,200,True,True
