Measurement ID,TimeStamp UTC,TimeStamp Site TZ,Hole Number,Hole ID,Parent Hole Easting (m),Parent Hole Northing (m),Measurement Easting (m),Measurement Northing (m),Measurement Offset Distance (m),Measurement Offset Angle (deg),Elevation (m),P20 RR (mm),P20 SWB (mm),P50 RR (mm),P50 SWB (mm),P80 RR (mm),P80 SWB (mm),Top Size RR (mm),Top Size SWB (mm),> 100 mm RR (%),> 100 mm SWB (%),< 10 mm RR (%),< 10 mm SWB (%),< 25 mm RR (%),< 25 mm SWB (%),25 mm to 100 mm RR (%),25 mm to 100 mm SWB (%),RR Xc (mm),RR n,SWB b,SWB x50 (mm),SWB xMax (mm),Instantaeous Mass (t/hr),Latitude,Longitude,Altitude (m),IsDay,IsGeoreferenced
1303,2025-07-19T11:00:00Z,2025-07-19T19:00:00+08:00,1,13-H-001,363729.556,6591838.885,363724.928,6591835.341,5.83,217.4,185,15.1,14.9,43.6,44.8,83.3,78.2,134.2,155.8,29.6,29.7,7.3,4.9,23.1,26.1,47.4,44.2,56.1,1.148,2.048,44.8,155.8,1484,-19.9985699,118.0037826,200,False,True
1304,2025-07-19T11:02:00Z,2025-07-19T19:02:00+08:00,1,13-H-001,363729.556,6591838.885,363724.196,6591835.349,6.42,213.4,185,14.0,14.3,38.2,36.9,77.2,78.2,130.5,140.3,28.1,29.6,7.1,11.6,27.6,25.4,44.3,45.0,52.0,1.052,1.939,36.9,140.3,1576,-19.9985698,118.0037756,200,False,True
1305,2025-07-19T11:04:00Z,2025-07-19T19:04:00+08:00,2,13-H-002,363731.381,6591831.224,363735.5,6591833.464,4.69,28.5,185,13.1,13.4,38.8,37.4,78.3,85.3,136.5,145.2,24.4,34.5,7.5,3.6,26.6,24.9,49.0,40.6,52.7,1.114,1.915,37.4,145.2,1746,-19.9985867,118.0038837,200,False,True
1306,2025-07-19T11:10:00Z,2025-07-19T19:10:00+08:00,2,13-H-002,363731.381,6591831.224,363734.083,6591834.559,4.29,51.0,185,13.1,11.2,38.2,37.3,80.6,78.6,141.7,137.2,29.6,29.3,5.6,8.1,25.4,27.4,45.0,43.3,54.2,1.235,1.845,37.3,137.2,1608,-19.9985769,118.0038701,200,False,True
1307,2025-07-19T11:09:00Z,2025-07-19T19:09:00+08:00,3,13-H-003,363733.429,6591823.587,363725.26,6591818.728,9.51,210.7,185,13.6,14.1,37.5,36.1,78.2,74.8,140.1,158.3,26.6,25.2,6.6,7.4,30.7,28.8,42.7,46.0,53.2,1.243,1.817,36.1,158.3,1575,-19.9987191,118.0037858,200,False,True
1308,2025-07-19T11:11:00Z,2025-07-19T19:11:00+08:00,3,13-H-003,363733.429,6591823.587,363731.625,6591823.508,1.81,182.5,185,14.1,13.8,38.2,37.6,86.6,95.9,175.1,172.9,35.5,42.0,6.4,4.5,29.4,25.0,35.0,33.0,58.9,1.098,1.954,37.6,172.9,1577,-19.9986762,118.0038466,200,False,True
1309,2025-07-19T11:19:00Z,2025-07-19T19:19:00+08:00,4,13-H-004,363735.85,6591816.045,363737.68,6591818.865,3.36,57.0,185,14.7,14.4,40.3,41.7,82.4,84.1,130.2,128.7,26.5,34.2,5.2,6.5,27.8,30.3,45.7,35.5,56.7,1.048,1.891,41.7,128.7,1617,-19.9987179,118.0039045,200,False,True
1310,2025-07-19T11:18:00Z,2025-07-19T19:18:00+08:00,4,13-H-004,363735.85,6591816.045,363738.941,6591809.885,6.89,296.6,185,13.2,14.2,38.9,38.9,87.5,83.6,174.8,172.4,35.5,31.9,9.2,6.8,28.2,26.6,36.3,41.5,60.2,1.173,1.779,38.9,172.4,1493,-19.9987985,118.0039166,200,False,True
1311,2025-07-19T11:12:00Z,2025-07-19T19:12:00+08:00,5,13-H-005,363737.339,6591808.151,363739.636,6591810.411,3.22,44.5,185,13.2,14.0,38.3,37.5,78.3,77.0,116.7,113.4,24.5,25.8,6.3,6.4,29.4,32.3,46.2,41.9,53.4,1.065,1.737,37.5,113.4,1616,-19.9987938,118.0039232,200,False,True
1312,2025-07-19T11:24:00Z,2025-07-19T19:24:00+08:00,5,13-H-005,363737.339,6591808.151,363737.99,6591809.094,1.15,55.4,185,11.2,10.5,33.4,37.2,74.2,70.6,146.4,149.1,22.0,24.3,9.3,7.2,31.4,26.4,46.6,49.3,50.6,1.038,1.948,37.2,149.1,1525,-19.9988057,118.0039075,200,False,True
1313,2025-07-19T11:19:00Z,2025-07-19T19:19:00+08:00,6,13-H-006,363739.385,6591800.045,363736.124,6591798.067,3.81,211.2,185,10.3,10.2,29.0,28.8,62.8,62.7,108.2,105.4,17.8,16.2,11.2,7.8,30.9,31.4,51.4,52.4,42.4,1.199,1.931,28.8,105.4,1386,-19.9989047,118.0038897,200,False,True
1314,2025-07-19T11:33:00Z,2025-07-19T19:33:00+08:00,7,13-H-007,363723.505,6591833.4,363724.67,6591831.656,2.1,303.8,185,11.7,11.7,33.0,33.7,72.7,72.1,111.4,107.9,23.7,23.5,11.2,8.5,28.9,27.6,47.5,48.9,49.0,1.1,1.972,33.7,107.9,1698,-19.998603,118.0037802,200,False,True
1315,2025-07-19T11:30:00Z,2025-07-19T19:30:00+08:00,7,13-H-007,363723.505,6591833.4,363721.471,6591835.865,3.2,129.5,185,9.5,9.6,30.3,31.3,73.1,73.7,123.9,122.2,25.5,20.0,10.4,8.5,29.4,33.2,45.1,46.8,49.2,1.192,1.858,31.3,122.2,1607,-19.9985652,118.0037496,200,False,True
1316,2025-07-19T11:28:00Z,2025-07-19T19:28:00+08:00,7,13-H-007,363723.505,6591833.4,363720.135,6591833.807,3.39,173.1,185,12.8,13.2,39.8,39.4,89.1,94.1,138.6,128.2,34.9,43.5,5.3,9.0,23.6,29.3,41.6,27.2,60.0,1.177,1.849,39.4,128.2,1518,-19.9985837,118.0037368,200,False,True
1317,2025-07-19T11:31:00Z,2025-07-19T19:31:00+08:00,8,13-H-008,363726.114,6591825.746,363725.73,6591826.105,0.53,136.9,185,11.9,11.8,32.7,31.5,70.0,76.3,133.6,134.9,21.7,23.9,8.3,6.7,29.0,29.4,49.3,46.6,48.3,1.063,1.806,31.5,134.9,1453,-19.9986528,118.0037903,200,False,True
1318,2025-07-19T11:34:00Z,2025-07-19T19:34:00+08:00,9,13-H-009,363727.728,6591817.857,363729.01,6591823.253,5.55,76.6,185,13.0,13.4,40.2,38.7,86.5,86.5,177.3,178.2,35.4,32.1,5.8,6.7,25.1,23.5,39.4,44.3,60.1,1.192,1.783,38.7,178.2,1573,-19.9986785,118.0038216,200,False,True
1319,2025-07-19T11:37:00Z,2025-07-19T19:37:00+08:00,9,13-H-009,363727.728,6591817.857,363728.092,6591823.715,5.87,86.4,185,15.8,14.7,43.6,45.5,85.1,80.7,160.5,169.3,32.2,30.2,4.7,5.1,26.0,27.2,41.8,42.6,59.1,1.23,1.71,45.5,169.3,1359,-19.9986743,118.0038129,200,False,True
1320,2025-07-19T11:42:00Z,2025-07-19T19:42:00+08:00,10,13-H-010,363729.707,6591810.755,363727.595,6591812.169,2.54,146.2,185,11.1,10.9,32.5,31.4,75.5,73.3,126.3,135.0,27.1,22.7,9.6,6.3,32.3,31.1,40.5,46.2,51.5,1.101,1.814,31.4,135.0,1543,-19.998778,118.0038081,200,False,True
1321,2025-07-19T11:32:00Z,2025-07-19T19:32:00+08:00,11,13-H-011,363731.616,6591802.075,363728.092,6591800.872,3.72,198.8,185,10.5,10.5,33.8,34.1,73.8,70.5,130.7,134.7,26.0,20.3,10.3,7.9,27.4,31.4,46.7,48.4,49.4,1.033,1.942,34.1,134.7,1751,-19.9988795,118.0038129,200,False,True
1322,2025-07-19T11:56:00Z,2025-07-19T19:56:00+08:00,11,13-H-011,363731.616,6591802.075,363731.426,6591806.566,4.5,92.4,185,11.8,12.4,33.8,34.1,79.8,73.9,143.3,139.4,29.6,24.3,9.4,6.8,30.5,31.9,39.9,43.7,53.5,1.105,1.804,34.1,139.4,1718,-19.9988284,118.0038447,200,False,True
1323,2025-07-19T11:36:00Z,2025-07-19T19:36:00+08:00,12,13-H-012,363733.584,6591795.208,363736.357,6591793.946,3.05,335.5,185,11.0,11.8,32.0,32.3,72.3,78.5,120.3,127.4,23.6,30.1,8.5,8.4,28.2,32.1,48.2,37.8,47.6,1.238,1.868,32.3,127.4,1689,-19.9989417,118.0038919,200,False,True
1324,2025-07-19T12:04:00Z,2025-07-19T20:04:00+08:00,13,13-H-013,363715.668,6591835.29,363713.164,6591839.134,4.59,123.1,185,14.6,15.3,37.7,38.2,73.3,76.0,138.4,141.8,23.7,29.1,8.6,8.2,28.5,28.8,47.8,42.1,49.2,1.316,2.036,38.2,141.8,1574,-19.9985358,118.0036702,200,False,True
1325,2025-07-19T11:50:00Z,2025-07-19T19:50:00+08:00,13,13-H-013,363715.668,6591835.29,363710.733,6591836.282,5.03,168.6,185,14.2,14.7,39.8,38.6,85.1,90.4,156.9,159.3,33.6,39.6,8.0,6.7,24.5,28.0,41.9,32.4,57.2,1.278,1.934,38.6,159.3,1662,-19.9985614,118.0036469,200,False,True
1326,2025-07-19T12:07:00Z,2025-07-19T20:07:00+08:00,14,13-H-014,363717.55,6591828.19,363721.343,6591833.789,6.76,55.9,185,11.5,11.0,33.2,33.4,73.5,75.0,153.4,154.6,25.8,25.9,10.2,6.3,28.4,26.0,45.8,48.1,50.6,0.996,1.778,33.4,154.6,1598,-19.9985838,118.0037483,200,False,True
1327,2025-07-19T11:54:00Z,2025-07-19T19:54:00+08:00,14,13-H-014,363717.55,6591828.19,363723.601,6591824.587,7.04,329.2,185,14.6,14.6,37.9,38.3,75.2,70.7,154.7,146.8,27.2,23.0,6.5,4.4,28.3,28.6,44.5,48.4,51.7,1.204,1.867,38.3,146.8,1692,-19.9986665,118.0037699,200,False,True
1328,2025-07-19T12:01:00Z,2025-07-19T20:01:00+08:00,15,13-H-015,363720.069,6591820.094,363716.608,6591825.964,6.81,120.5,185,12.4,12.2,35.3,32.6,78.7,81.3,133.8,144.4,30.6,30.2,9.6,5.5,32.1,28.0,37.3,41.8,54.6,1.071,1.83,32.6,144.4,1461,-19.9986541,118.0037031,200,False,True
1329,2025-07-19T12:22:00Z,2025-07-19T20:22:00+08:00,16,13-H-016,363722.147,6591812.403,363723.71,6591811.97,1.62,344.5,185,14.5,13.9,38.6,37.1,77.4,74.4,133.2,130.9,26.4,25.5,6.3,7.7,28.2,29.3,45.4,45.2,53.3,1.065,1.728,37.1,130.9,1417,-19.9987798,118.003771,200,False,True
1330,2025-07-19T12:33:00Z,2025-07-19T20:33:00+08:00,16,13-H-016,363722.147,6591812.403,363726.975,6591809.391,5.69,328.0,185,12.8,14.0,37.4,38.9,86.0,83.1,163.9,166.8,31.7,30.4,7.7,6.6,31.4,27.4,36.9,42.2,59.2,1.064,1.793,38.9,166.8,1587,-19.998803,118.0038022,200,False,True
1331,2025-07-19T12:23:00Z,2025-07-19T20:23:00+08:00,17,13-H-017,363723.678,6591804.472,363718.507,6591804.875,5.19,175.5,185,9.7,9.7,28.7,28.9,68.7,66.6,132.1,117.2,24.0,20.5,8.1,8.0,31.1,31.5,44.9,48.0,46.3,1.124,1.78,28.9,117.2,1489,-19.9988435,118.0037212,200,False,True
1332,2025-07-19T12:33:00Z,2025-07-19T20:33:00+08:00,17,13-H-017,363723.678,6591804.472,363727.387,6591802.127,4.39,327.7,185,13.5,13.5,33.7,34.0,82.6,83.9,158.3,138.8,31.8,33.7,10.9,7.7,30.4,29.0,37.8,37.3,55.7,1.053,2.008,34.0,138.8,1625,-19.9988682,118.0038061,200,False,True
1333,2025-07-19T12:03:00Z,2025-07-19T20:03:00+08:00,18,13-H-018,363725.466,6591796.567,363723.779,6591801.835,5.53,107.8,185,12.2,11.5,33.5,33.2,77.9,75.0,146.3,138.7,30.4,23.8,10.1,7.8,31.2,28.7,38.4,47.5,51.2,1.158,2.04,33.2,138.7,1593,-19.9988709,118.0037716,200,False,True
1334,2025-07-19T11:48:00Z,2025-07-19T19:48:00+08:00,18,13-H-018,363725.466,6591796.567,363727.787,6591800.429,4.51,59.0,185,11.1,11.2,31.7,30.2,67.1,67.3,115.1,128.7,20.4,19.5,9.1,11.0,29.3,30.1,50.3,50.4,44.1,1.067,1.947,30.2,128.7,1544,-19.9988835,118.00381,200,False,True
1335,2025-07-19T12:02:00Z,2025-07-19T20:02:00+08:00,19,13-H-019,363710.17,6591829.869,363706.024,6591833.14,5.28,141.7,185,13.3,14.1,37.2,40.3,82.3,81.4,138.6,135.3,30.6,29.9,7.1,7.3,25.4,27.9,44.0,42.2,56.3,1.28,1.735,40.3,135.3,1499,-19.9985896,118.0036019,200,False,True
1336,2025-07-19T12:05:00Z,2025-07-19T20:05:00+08:00,20,13-H-020,363712.028,6591822.213,363716.866,6591820.939,5.0,345.2,185,13.4,12.8,35.4,34.5,83.7,84.8,171.2,171.8,30.1,31.2,6.4,7.2,25.6,27.9,44.3,40.9,58.4,1.181,1.98,34.5,171.8,1459,-19.9986992,118.0037055,200,False,True
1337,2025-07-19T11:51:00Z,2025-07-19T19:51:00+08:00,21,13-H-021,363714.091,6591814.278,363709.751,6591816.619,4.93,151.7,185,12.9,12.7,38.7,38.9,90.2,92.5,163.4,157.4,35.2,40.5,6.4,6.2,27.3,27.3,37.5,32.2,61.9,1.299,1.977,38.9,157.4,1467,-19.9987381,118.0036375,200,False,True
1338,2025-07-19T12:45:00Z,2025-07-19T20:45:00+08:00,21,13-H-021,363714.091,6591814.278,363706.813,6591813.125,7.37,189.0,185,13.0,12.2,37.5,40.4,81.9,84.2,155.1,163.2,33.3,32.4,7.9,6.8,27.4,24.4,39.3,43.2,56.2,1.075,1.913,40.4,163.2,1528,-19.9987694,118.0036094,200,False,True
1339,2025-07-19T12:29:00Z,2025-07-19T20:29:00+08:00,22,13-H-022,363715.91,6591807.28,363711.506,6591807.846,4.44,172.7,185,12.3,12.1,33.4,30.9,69.7,69.8,126.7,122.2,20.8,23.5,8.7,8.1,29.0,30.3,50.2,46.2,47.1,1.259,1.769,30.9,122.2,1602,-19.9988169,118.0036543,200,False,True
1340,2025-07-19T12:35:00Z,2025-07-19T20:35:00+08:00,23,13-H-023,363717.948,6591798.511,363714.782,6591797.476,3.33,198.1,185,12.4,12.0,34.6,32.7,70.9,74.4,108.4,110.7,22.8,26.5,8.6,8.6,33.0,29.6,44.1,43.9,46.7,1.135,1.917,32.7,110.7,1632,-19.99891,118.0036856,200,False,True
