Measurement ID,TimeStamp UTC,TimeStamp Site TZ,Hole Number,Hole ID,Parent Hole Easting (m),Parent Hole Northing (m),Measurement Easting (m),Measurement Northing (m),Measurement Offset Distance (m),Measurement Offset Angle (deg),Elevation (m),P20 RR (mm),P20 SWB (mm),P50 RR (mm),P50 SWB (mm),P80 RR (mm),P80 SWB (mm),Top Size RR (mm),Top Size SWB (mm),> 100 mm RR (%),> 100 mm SWB (%),< 10 mm RR (%),< 10 mm SWB (%),< 25 mm RR (%),< 25 mm SWB (%),25 mm to 100 mm RR (%),25 mm to 100 mm SWB (%),RR Xc (mm),RR n,SWB b,SWB x50 (mm),SWB xMax (mm),Instantaeous Mass (t/hr),Latitude,Longitude,Altitude (m),IsDay,IsGeoreferenced
1074,2025-07-17T08:00:00Z,2025-07-17T16:00:00+08:00,1,12-H-001,363461.297,6591845.484,363460.455,6591841.604,3.97,257.8,185,10.8,10.8,34.4,36.5,71.9,70.1,126.4,138.6,24.6,21.6,9.3,7.5,27.7,28.7,47.8,49.7,47.8,1.213,1.933,36.5,138.6,1684,-19.9985136,118.0012544,200,True,True
1075,2025-07-17T08:01:00Z,2025-07-17T16:01:00+08:00,2,12-H-002,363461.439,6591853.242,363456.547,6591854.286,5.0,168.0,185,12.7,13.0,38.0,39.7,74.2,78.4,134.8,124.0,26.7,28.7,8.1,7.0,29.2,28.5,44.1,42.7,49.8,1.194,1.916,39.7,124.0,1565,-19.9983997,118.001217,200,True,True
1076,2025-07-17T08:03:00Z,2025-07-17T16:03:00+08:00,2,12-H-002,363461.439,6591853.242,363465.947,6591853.099,4.51,358.2,185,11.2,11.2,31.5,31.4,71.8,73.3,129.5,127.0,22.7,24.6,8.8,8.9,28.1,28.8,49.2,46.6,48.2,1.057,1.889,31.4,127.0,1640,-19.9984103,118.0013069,200,True,True
1077,2025-07-17T08:07:00Z,2025-07-17T16:07:00+08:00,3,12-H-003,363461.355,6591861.356,363466.504,6591859.922,5.35,344.4,185,14.1,13.3,39.4,43.8,85.4,78.9,170.6,179.9,31.6,22.8,6.9,2.4,29.0,22.4,39.4,54.9,58.1,1.115,1.777,43.8,179.9,1507,-19.9983491,118.0013122,200,True,True
1078,2025-07-17T08:07:00Z,2025-07-17T16:07:00+08:00,3,12-H-003,363461.355,6591861.356,363465.821,6591863.352,4.89,24.1,185,12.7,13.1,37.7,37.1,82.4,85.3,165.0,142.4,32.1,34.9,9.1,9.8,25.3,29.0,42.6,36.1,56.1,1.297,1.833,37.1,142.4,1658,-19.9983182,118.0013057,200,True,True
1079,2025-07-17T08:14:00Z,2025-07-17T16:14:00+08:00,4,12-H-004,363461.718,6591869.496,363461.602,6591864.768,4.73,268.6,185,13.9,13.7,39.4,38.1,81.7,84.4,127.5,124.2,28.7,34.2,8.6,6.6,25.8,26.9,45.5,38.9,56.5,1.134,1.826,38.1,124.2,1568,-19.9983055,118.0012653,200,True,True
1080,2025-07-17T08:19:00Z,2025-07-17T16:19:00+08:00,5,12-H-005,363461.98,6591877.294,363453.706,6591880.806,8.99,157.0,185,11.6,11.5,33.8,33.4,77.3,77.6,127.3,135.1,28.2,27.0,7.0,8.1,29.6,29.3,42.2,43.8,54.2,1.138,1.846,33.4,135.1,1372,-19.9981615,118.0011899,200,True,True
1081,2025-07-17T08:12:00Z,2025-07-17T16:12:00+08:00,5,12-H-005,363461.98,6591877.294,363461.15,6591882.836,5.6,98.5,185,14.5,14.7,38.3,38.5,75.8,78.7,145.5,140.6,21.1,26.8,7.1,7.6,26.2,25.8,52.6,47.4,53.1,1.193,1.877,38.5,140.6,1373,-19.9981432,118.001261,200,True,True
1082,2025-07-17T08:16:00Z,2025-07-17T16:16:00+08:00,5,12-H-005,363461.98,6591877.294,363459.934,6591880.647,3.93,121.4,185,14.2,13.0,41.9,42.2,91.5,82.2,185.0,193.5,35.5,28.5,3.6,3.4,27.4,26.7,37.1,44.8,64.1,1.057,1.837,42.2,193.5,1362,-19.9981629,118.0012494,200,True,True
1083,2025-07-17T08:23:00Z,2025-07-17T16:23:00+08:00,6,12-H-006,363462.414,6591885.132,363460.171,6591891.628,6.87,109.1,185,15.2,16.7,42.8,43.4,95.3,93.1,165.8,171.5,42.7,37.9,5.2,6.1,26.9,26.1,30.4,36.0,66.8,1.178,1.933,43.4,171.5,1431,-19.9980642,118.0012517,200,True,True
1084,2025-07-17T08:33:00Z,2025-07-17T16:33:00+08:00,7,12-H-007,363467.776,6591841.155,363468.112,6591834.891,6.27,273.1,185,10.4,10.4,34.5,35.7,78.0,80.9,148.6,156.8,27.1,31.0,8.6,8.6,28.3,29.9,44.6,39.1,51.8,1.081,1.975,35.7,156.8,1812,-19.9985739,118.0013276,200,True,True
1085,2025-07-17T08:35:00Z,2025-07-17T16:35:00+08:00,7,12-H-007,363467.776,6591841.155,363470.766,6591845.7,5.44,56.7,185,11.7,11.1,34.9,35.3,69.7,66.0,127.9,140.5,23.4,21.4,7.4,9.0,31.1,31.3,45.5,47.3,46.3,1.189,1.973,35.3,140.5,1646,-19.9984768,118.0013529,200,True,True
1086,2025-07-17T08:25:00Z,2025-07-17T16:25:00+08:00,7,12-H-007,363467.776,6591841.155,363465.182,6591838.118,3.99,229.5,185,11.3,11.0,33.8,35.5,68.5,69.4,117.8,106.2,24.3,20.8,8.8,7.3,29.5,27.7,46.2,51.5,45.5,1.124,1.865,35.5,106.2,1703,-19.9985449,118.0012996,200,True,True
1087,2025-07-17T08:33:00Z,2025-07-17T16:33:00+08:00,8,12-H-008,363468.126,6591848.82,363466.3,6591845.217,4.04,243.1,185,11.5,11.3,30.5,34.8,69.5,64.9,134.3,133.9,23.3,17.6,9.7,7.8,31.3,31.8,45.4,50.6,47.1,1.177,1.98,34.8,133.9,1476,-19.9984811,118.0013102,200,True,True
1088,2025-07-17T08:37:00Z,2025-07-17T16:37:00+08:00,8,12-H-008,363468.126,6591848.82,363464.117,6591847.687,4.17,195.8,185,13.0,13.1,36.5,36.9,85.4,91.5,144.5,146.8,32.2,34.9,9.4,10.0,29.1,28.1,38.7,37.0,57.9,1.071,1.849,36.9,146.8,1524,-19.998459,118.0012894,200,True,True
1089,2025-07-17T08:37:00Z,2025-07-17T16:37:00+08:00,9,12-H-009,363467.86,6591857.22,363468.205,6591855.332,1.92,280.4,185,14.0,13.3,37.3,34.7,82.3,88.0,134.7,134.6,29.1,39.3,6.5,8.5,28.6,30.0,42.4,30.7,55.6,1.177,1.921,34.7,134.6,1594,-19.9983903,118.0013285,200,True,True
1090,2025-07-17T08:33:00Z,2025-07-17T16:33:00+08:00,10,12-H-010,363469.014,6591864.757,363470.198,6591867.397,2.89,65.8,185,13.8,13.2,39.1,41.1,87.0,87.1,145.0,142.0,32.7,34.1,6.8,6.7,29.3,28.8,38.0,37.1,59.5,1.13,1.826,41.1,142.0,1581,-19.9982819,118.0013475,200,True,True
1091,2025-07-17T08:52:00Z,2025-07-17T16:52:00+08:00,10,12-H-010,363469.014,6591864.757,363462.114,6591862.576,7.24,197.5,185,12.9,12.3,38.4,37.9,79.7,78.6,139.5,144.7,30.1,25.9,8.7,9.0,27.3,32.2,42.6,41.9,54.5,1.086,1.732,37.9,144.7,1497,-19.9983252,118.0012702,200,True,True
