polygon_id,hole_id,x,y,rl_top_m,rl_floor_m,sample_index,depth_m,pen,torque,rpm,wob,mse
pattern_27,27-H-001,363831.61,6591837.632,199.976,199.226,0,0.75,0.924539,29.571866,70.829122,14.080659,0.390176
pattern_27,27-H-001,363831.61,6591837.632,199.226,198.476,1,1.5,0.922125,31.769469,72.584943,14.877715,0.430606
pattern_27,27-H-001,363831.61,6591837.632,198.476,197.726,2,2.25,0.894891,32.412602,71.625346,13.651248,0.446492
pattern_27,27-H-001,363831.61,6591837.632,197.726,196.976,3,3,0.890149,30.943687,72.33456,15.502645,0.433047
pattern_27,27-H-001,363831.61,6591837.632,196.976,196.226,4,3.75,0.880354,32.534344,69.793685,14.641169,0.444049
pattern_27,27-H-001,363831.61,6591837.632,196.226,195.476,5,4.5,0.912326,31.342524,70.141739,14.168241,0.414909
pattern_27,27-H-001,363831.61,6591837.632,195.476,194.726,6,5.25,0.865156,32.089947,71.923633,14.847381,0.459242
pattern_27,27-H-001,363831.61,6591837.632,194.726,193.976,7,6,0.89288,32.900584,70.653363,15.165374,0.448248
pattern_27,27-H-001,363831.61,6591837.632,193.976,193.226,8,6.75,0.875021,34.090586,71.327656,14.706698,0.478285
pattern_27,27-H-001,363831.61,6591837.632,193.226,192.476,9,7.5,0.867932,33.7291,71.157669,13.522245,0.475806
pattern_27,27-H-001,363831.61,6591837.632,192.476,191.726,10,8.25,0.873919,32.875577,71.401439,14.305784,0.462308
pattern_27,27-H-001,363831.61,6591837.632,191.726,190.976,11,9,0.805775,34.467534,70.632069,15.699212,0.519974
pattern_27,27-H-001,363831.61,6591837.632,190.976,190.226,12,9.75,0.83849,35.989625,70.33061,14.926214,0.519433
pattern_27,27-H-001,363831.61,6591837.632,190.226,189.476,13,10.5,0.816116,35.17939,72.192344,15.659894,0.535501
pattern_27,27-H-001,363831.61,6591837.632,189.476,188.726,14,11.25,0.856484,35.358039,69.174251,14.906101,0.491477
pattern_27,27-H-001,363831.61,6591837.632,188.726,187.976,15,12,0.823161,33.887088,70.46858,14.408869,0.49918
pattern_27,27-H-001,363831.61,6591837.632,187.976,187.226,16,12.75,0.808275,33.483385,69.813505,15.238483,0.497754
pattern_27,27-H-001,363831.61,6591837.632,187.226,186.476,17,13.5,0.814473,36.35746,69.817734,15.168358,0.536246
pattern_27,27-H-001,363831.61,6591837.632,186.476,185.726,18,14.25,0.840473,36.005997,70.545962,14.522137,0.51998
pattern_27,27-H-001,363831.61,6591837.632,185.726,184.976,19,15,0.832936,33.785738,69.769558,15.292295,0.487118
pattern_27,27-H-001,363831.61,6591837.632,184.976,184.298,20,15.678,0.804497,34.972229,70.638528,14.71191,0.528323
pattern_27,27-H-002,363827.696,6591843.575,199.981,199.231,0,0.75,0.938208,31.516381,72.760236,13.414754,0.42073
pattern_27,27-H-002,363827.696,6591843.575,199.231,198.481,1,1.5,0.873195,31.379908,71.592845,13.593318,0.442812
pattern_27,27-H-002,363827.696,6591843.575,198.481,197.731,2,2.25,0.906896,32.996339,72.034435,14.469238,0.45116
pattern_27,27-H-002,363827.696,6591843.575,197.731,196.981,3,3,0.862814,33.755391,70.161612,14.808596,0.472465
