polygon_id,hole_id,x,y,rl_top_m,rl_floor_m,sample_index,depth_m,pen,torque,rpm,wob,mse
pattern_10,10-H-001,363638.736,6591825.929,199.979,199.229,0,0.75,0.913034,32.561299,69.016582,14.959868,0.423859
pattern_10,10-H-001,363638.736,6591825.929,199.229,198.479,1,1.5,0.888773,33.090469,72.585726,15.126141,0.465231
pattern_10,10-H-001,363638.736,6591825.929,198.479,197.729,2,2.25,0.831193,31.901142,69.702845,15.245989,0.460566
pattern_10,10-H-001,363638.736,6591825.929,197.729,196.979,3,3,0.835908,33.166175,70.729117,12.666943,0.482735
pattern_10,10-H-001,363638.736,6591825.929,196.979,196.229,4,3.75,0.860864,30.264508,70.564304,14.215138,0.427101
pattern_10,10-H-001,363638.736,6591825.929,196.229,195.479,5,4.5,0.886054,32.748019,69.851538,13.843006,0.444359
pattern_10,10-H-001,363638.736,6591825.929,195.479,194.729,6,5.25,0.879951,32.845239,71.052025,14.098769,0.456468
pattern_10,10-H-001,363638.736,6591825.929,194.729,193.979,7,6,0.851879,34.319581,70.373925,14.761595,0.487935
pattern_10,10-H-001,363638.736,6591825.929,193.979,193.229,8,6.75,0.865009,33.055441,70.878973,13.577635,0.466086
pattern_10,10-H-001,363638.736,6591825.929,193.229,192.479,9,7.5,0.80633,33.987772,71.323135,14.811697,0.517298
pattern_10,10-H-001,363638.736,6591825.929,192.479,191.729,10,8.25,0.768343,34.237266,70.591724,14.543353,0.541134
pattern_10,10-H-001,363638.736,6591825.929,191.729,190.979,11,9,0.819348,35.160098,69.881782,15.499253,0.516083
pattern_10,10-H-001,363638.736,6591825.929,190.979,190.229,12,9.75,0.767526,36.811254,70.355174,16.4807,0.580592
pattern_10,10-H-001,363638.736,6591825.929,190.229,189.479,13,10.5,0.754884,36.163813,68.887742,14.711127,0.567665
pattern_10,10-H-001,363638.736,6591825.929,189.479,188.729,14,11.25,0.755835,35.196824,69.230726,16.313133,0.554774
pattern_10,10-H-001,363638.736,6591825.929,188.729,187.979,15,12,0.767317,37.711531,69.878938,15.553281,0.590778
pattern_10,10-H-001,363638.736,6591825.929,187.979,187.229,16,12.75,0.791053,36.812662,69.979477,15.774705,0.560321
pattern_10,10-H-001,363638.736,6591825.929,187.229,186.479,17,13.5,0.779552,36.860951,69.723015,15.382584,0.567176
pattern_10,10-H-001,363638.736,6591825.929,186.479,185.729,18,14.25,0.790208,35.711277,69.797616,16.358047,0.542855
pattern_10,10-H-001,363638.736,6591825.929,185.729,184.979,19,15,0.790422,36.972793,70.612023,15.857515,0.568281
pattern_10,10-H-001,363638.736,6591825.929,184.979,184.229,20,15.75,0.815279,34.443232,71.168371,15.688258,0.517457
pattern_10,10-H-001,363638.736,6591825.929,184.229,183.479,21,16.5,0.810607,35.712903,71.335386,15.193607,0.540744
pattern_10,10-H-001,363638.736,6591825.929,183.479,182.901,22,17.078,0.775474,34.546141,70.170953,15.529282,0.537901
pattern_10,10-H-002,363639.067,6591817.818,200.053,199.303,0,0.75,0.851499,34.394901,71.11806,15.152651,0.494421
pattern_10,10-H-002,363639.067,6591817.818,199.303,198.553,1,1.5,0.807241,34.790971,70.237937,15.281272,0.520922
pattern_10,10-H-002,363639.067,6591817.818,198.553,197.803,2,2.25,0.778934,36.548116,68.9885,15.931812,0.55698
pattern_10,10-H-002,363639.067,6591817.818,197.803,197.053,3,3,0.784103,36.109387,68.639368,15.04551,0.543838
pattern_10,10-H-002,363639.067,6591817.818,197.053,196.303,4,3.75,0.794376,35.055325,69.707809,15.116881,0.529305
pattern_10,10-H-002,363639.067,6591817.818,196.303,195.553,5,4.5,0.756894,36.630597,70.564933,14.796975,0.587376
pattern_10,10-H-002,363639.067,6591817.818,195.553,194.803,6,5.25,0.796775,34.493641,69.150243,15.744581,0.515227
pattern_10,10-H-002,363639.067,6591817.818,194.803,194.053,7,6,0.779173,36.339999,70.967467,16.292265,0.569521
pattern_10,10-H-002,363639.067,6591817.818,194.053,193.303,8,6.75,0.754607,37.271206,69.711624,15.443452,0.592274
pattern_10,10-H-002,363639.067,6591817.818,193.303,192.553,9,7.5,0.776251,37.177933,70.020954,16.296658,0.57702
pattern_10,10-H-002,363639.067,6591817.818,192.553,191.803,10,8.25,0.776012,36.639853,69.524389,16.259268,0.564847
pattern_10,10-H-002,363639.067,6591817.818,191.803,191.053,11,9,0.761731,38.601871,70.004786,16.890115,0.610357
pattern_10,10-H-002,363639.067,6591817.818,191.053,190.303,12,9.75,0.730566,39.850518,69.059133,16.31701,0.647908
pattern_10,10-H-002,363639.067,6591817.818,190.303,189.553,13,10.5,0.66423,40.005529,68.66336,16.466344,0.71111
pattern_10,10-H-002,363639.067,6591817.818,189.553,188.803,14,11.25,0.70493,41.852602,68.495877,17.167861,0.699399
pattern_10,10-H-002,363639.067,6591817.818,188.803,188.053,15,12,0.682839,40.03332,68.522275,16.541042,0.690856
pattern_10,10-H-002,363639.067,6591817.818,188.053,187.303,16,12.75,0.663808,40.162735,68.117239,17.012904,0.708751
pattern_10,10-H-002,363639.067,6591817.818,187.303,186.553,17,13.5,0.686283,39.859727,67.214082,17.782778,0.671549
pattern_10,10-H-002,363639.067,6591817.818,186.553,185.803,18,14.25,0.719624,40.092863,68.603664,16.843098,0.65743
pattern_10,10-H-002,363639.067,6591817.818,185.803,185.053,19,15,0.731889,40.397074,69.005321,16.476736,0.655094
pattern_10,10-H-002,363639.067,6591817.818,185.053,184.303,20,15.75,0.724726,40.045191,67.684618,17.340679,0.643395
pattern_10,10-H-002,363639.067,6591817.818,184.303,183.553,21,16.5,0.712169,38.998982,68.900607,16.288811,0.648943
pattern_10,10-H-002,363639.067,6591817.818,183.553,183.277,22,16.776,0.711257,38.411062,69.375278,15.655322,0.644326
pattern_10,10-H-003,363639.369,6591809.924,199.986,199.236,0,0.75,0.782685,37.474182,68.595989,17.130472,0.56524
pattern_10,10-H-003,363639.369,6591809.924,199.236,198.486,1,1.5,0.725448,37.088671,70.822355,16.183428,0.622824
pattern_10,10-H-003,363639.369,6591809.924,198.486,197.736,2,2.25,0.746431,38.350294,68.151053,16.741727,0.602431
pattern_10,10-H-003,363639.369,6591809.924,197.736,196.986,3,3,0.739286,38.181545,70.495599,17.686111,0.626443
pattern_10,10-H-003,363639.369,6591809.924,196.986,196.236,4,3.75,0.720644,38.388662,70.901438,18.28459,0.649847
pattern_10,10-H-003,363639.369,6591809.924,196.236,195.486,5,4.5,0.710481,37.427114,67.584328,16.468908,0.612475
pattern_10,10-H-003,363639.369,6591809.924,195.486,194.736,6,5.25,0.705499,37.82023,68.488182,18.216437,0.631763
pattern_10,10-H-003,363639.369,6591809.924,194.736,193.986,7,6,0.732994,40.586212,68.428493,16.530914,0.651692
pattern_10,10-H-003,363639.369,6591809.924,193.986,193.236,8,6.75,0.683579,42.087126,68.618056,18.352295,0.726643
pattern_10,10-H-003,363639.369,6591809.924,193.236,192.486,9,7.5,0.676091,40.857083,67.773978,18.072204,0.704479
pattern_10,10-H-003,363639.369,6591809.924,192.486,191.736,10,8.25,0.665169,40.91243,67.853488,18.942249,0.717921
pattern_10,10-H-003,363639.369,6591809.924,191.736,190.986,11,9,0.63959,42.150264,66.846458,17.66859,0.757524
pattern_10,10-H-003,363639.369,6591809.924,190.986,190.236,12,9.75,0.613597,43.417938,66.910722,18.50358,0.814084
pattern_10,10-H-003,363639.369,6591809.924,190.236,189.486,13,10.5,0.600429,45.199791,67.189595,18.556948,0.869543
pattern_10,10-H-003,363639.369,6591809.924,189.486,188.736,14,11.25,0.601158,43.395635,66.202554,18.85453,0.821734
pattern_10,10-H-003,363639.369,6591809.924,188.736,187.986,15,12,0.605437,43.675162,66.318562,18.071001,0.822524
pattern_10,10-H-003,363639.369,6591809.924,187.986,187.236,16,12.75,0.591672,44.405459,67.261308,18.84405,0.86787
pattern_10,10-H-003,363639.369,6591809.924,187.236,186.486,17,13.5,0.59576,43.511364,66.095746,18.517349,0.829986
pattern_10,10-H-003,363639.369,6591809.924,186.486,185.736,18,14.25,0.576601,43.852522,67.57902,19.47695,0.883655
pattern_10,10-H-003,363639.369,6591809.924,185.736,185.714,19,14.272,0.610025,41.479882,66.925204,18.073031,0.782505
pattern_10,10-H-004,363639.204,6591802.147,199.996,199.246,0,0.75,0.777272,36.310365,70.250865,17.239839,0.564819
pattern_10,10-H-004,363639.204,6591802.147,199.246,198.496,1,1.5,0.756927,37.488177,69.861701,16.314377,0.595271
pattern_10,10-H-004,363639.204,6591802.147,198.496,197.746,2,2.25,0.779653,36.587538,69.518942,17.012091,0.561466
pattern_10,10-H-004,363639.204,6591802.147,197.746,196.996,3,3,0.769361,35.38761,69.476603,16.610833,0.549975
pattern_10,10-H-004,363639.204,6591802.147,196.996,196.246,4,3.75,0.757119,38.500702,69.229169,15.530958,0.60553
pattern_10,10-H-004,363639.204,6591802.147,196.246,195.496,5,4.5,0.729523,38.154675,70.484793,16.946375,0.634167
