polygon_id,hole_id,x,y,rl_top_m,rl_floor_m,sample_index,depth_m,pen,torque,rpm,wob,mse
pattern_26,26-H-001,363701.516,6591903.651,200.048,199.298,0,0.75,0.854217,31.641864,72.322167,15.042257,0.461186
pattern_26,26-H-001,363701.516,6591903.651,199.298,198.548,1,1.5,0.831784,34.401377,70.344724,14.189158,0.50059
pattern_26,26-H-001,363701.516,6591903.651,198.548,197.798,2,2.25,0.798447,35.46261,71.069807,15.825405,0.543171
pattern_26,26-H-001,363701.516,6591903.651,197.798,197.048,3,3,0.764261,34.85678,69.698732,16.550917,0.547087
pattern_26,26-H-001,363701.516,6591903.651,197.048,196.298,4,3.75,0.819376,35.157031,70.363869,15.890671,0.519615
pattern_26,26-H-001,363701.516,6591903.651,196.298,195.548,5,4.5,0.776248,36.076676,69.872138,16.066104,0.558775
pattern_26,26-H-001,363701.516,6591903.651,195.548,194.798,6,5.25,0.752784,36.254751,69.399759,16.981782,0.575175
pattern_26,26-H-001,363701.516,6591903.651,194.798,194.048,7,6,0.782773,37.138113,69.979556,15.930597,0.571237
pattern_26,26-H-001,363701.516,6591903.651,194.048,193.298,8,6.75,0.768069,37.175698,70.845415,16.103448,0.58993
pattern_26,26-H-001,363701.516,6591903.651,193.298,192.548,9,7.5,0.797834,36.628363,68.870873,15.869815,0.544088
pattern_26,26-H-001,363701.516,6591903.651,192.548,191.798,10,8.25,0.762718,38.508151,70.120702,16.503276,0.609052
pattern_26,26-H-001,363701.516,6591903.651,191.798,191.048,11,9,0.740493,37.26962,69.432518,17.486805,0.601341
pattern_26,26-H-001,363701.516,6591903.651,191.048,190.298,12,9.75,0.703662,38.119234,69.674305,17.508686,0.649329
pattern_26,26-H-001,363701.516,6591903.651,190.298,189.548,13,10.5,0.706831,39.999554,68.096871,16.769133,0.662812
pattern_26,26-H-001,363701.516,6591903.651,189.548,188.798,14,11.25,0.673643,40.223354,69.079855,16.735674,0.709306
pattern_26,26-H-001,363701.516,6591903.651,188.798,188.048,15,12,0.713368,37.615361,69.456682,17.822499,0.630155
pattern_26,26-H-001,363701.516,6591903.651,188.048,187.298,16,12.75,0.730856,38.40635,69.587271,16.926116,0.629086
pattern_26,26-H-001,363701.516,6591903.651,187.298,186.548,17,13.5,0.744285,39.903594,68.211313,17.235228,0.629164
pattern_26,26-H-001,363701.516,6591903.651,186.548,185.798,18,14.25,0.730778,39.366486,69.491085,16.732526,0.643918
pattern_26,26-H-001,363701.516,6591903.651,185.798,185.048,19,15,0.702912,39.890585,69.912019,17.310184,0.682415
